지점,지점명,일시,일조율(%)
279,구미,2022-12-01,53.2
140,군산,2022-01-01,66.3
140,군산,2022-02-01,73.1
140,군산,2022-03-01,41.1
140,군산,2022-04-01,63.2
140,군산,2022-05-01,69.1
140,군산,2022-06-01,40.5
140,군산,2022-07-01,40.1
140,군산,2022-08-01,31.3
140,군산,2022-09-01,51.2
140,군산,2022-10-01,66.7
140,군산,2022-11-01,62.2
140,군산,2022-12-01,51.6
238,금산,2022-01-01,66.0
238,금산,2022-02-01,68.0
238,금산,2022-03-01,48.8
238,금산,2022-04-01,62.8
238,금산,2022-05-01,70.1
238,금산,2022-06-01,41.6
238,금산,2022-07-01,37.9
238,금산,2022-08-01,28.5
238,금산,2022-09-01,45.4
238,금산,2022-10-01,54.0
238,금산,2022-11-01,58.6
238,금산,2022-12-01,47.8
253,김해시,2022-01-01,73.3
253,김해시,2022-02-01,76.5
253,김해시,2022-03-01,50.0
253,김해시,2022-04-01,58.0
253,김해시,2022-05-01,68.6
253,김해시,2022-06-01,39.7
253,김해시,2022-07-01,40.0
253,김해시,2022-08-01,33.8
253,김해시,2022-09-01,38.2
253,김해시,2022-10-01,59.8
253,김해시,2022-11-01,65.7
253,김해시,2022-12-01,74.0
247,남원,2022-01-01,62.7
247,남원,2022-02-01,64.3
247,남원,2022-03-01,48.0
247,남원,2022-04-01,63.4
247,남원,2022-05-01,68.6
247,남원,2022-06-01,41.7
247,남원,2022-07-01,37.6
247,남원,2022-08-01,29.5
247,남원,2022-09-01,46.3
247,남원,2022-10-01,67.1
247,남원,2022-11-01,63.7
247,남원,2022-12-01,52.7
295,남해,2022-01-01,64.6
295,남해,2022-02-01,68.8
295,남해,2022-03-01,50.8
295,남해,2022-04-01,59.0
295,남해,2022-05-01,67.4
295,남해,2022-06-01,36.7
295,남해,2022-07-01,41.6
295,남해,2022-08-01,33.8
295,남해,2022-09-01,39.7
295,남해,2022-10-01,63.7
295,남해,2022-11-01,59.9
295,남해,2022-12-01,61.3
100,대관령,2022-01-01,75.9
100,대관령,2022-02-01,83.0
100,대관령,2022-03-01,61.0
100,대관령,2022-04-01,70.8
100,대관령,2022-05-01,70.6
100,대관령,2022-06-01,41.7
100,대관령,2022-07-01,40.0
100,대관령,2022-08-01,32.5
100,대관령,2022-09-01,53.5
100,대관령,2022-10-01,47.9
100,대관령,2022-11-01,68.2
100,대관령,2022-12-01,60.8
143,대구,2022-01-01,74.3
143,대구,2022-02-01,78.8
143,대구,2022-03-01,55.6
143,대구,2022-04-01,64.4
143,대구,2022-05-01,71.8
143,대구,2022-06-01,47.1
143,대구,2022-07-01,40.6
143,대구,2022-08-01,33.2
143,대구,2022-09-01,45.2
143,대구,2022-10-01,66.8
143,대구,2022-11-01,67.7
143,대구,2022-12-01,69.1
133,대전,2022-01-01,67.0
133,대전,2022-02-01,68.2
133,대전,2022-03-01,46.6
133,대전,2022-04-01,63.6
133,대전,2022-05-01,71.1
133,대전,2022-06-01,40.6
133,대전,2022-07-01,36.4
133,대전,2022-08-01,27.6
133,대전,2022-09-01,49.5
133,대전,2022-10-01,61.7
133,대전,2022-11-01,59.7
133,대전,2022-12-01,50.9
98,동두천,2022-01-01,70.0
98,동두천,2022-02-01,72.8
98,동두천,2022-03-01,54.4
98,동두천,2022-04-01,66.5
98,동두천,2022-05-01,69.2
98,동두천,2022-06-01,36.6
98,동두천,2022-07-01,42.0
98,동두천,2022-08-01,34.0
98,동두천,2022-09-01,58.9
98,동두천,2022-10-01,58.8
98,동두천,2022-11-01,58.3
98,동두천,2022-12-01,66.8
106,동해,2022-01-01,72.4
106,동해,2022-02-01,78.3
106,동해,2022-03-01,54.0
106,동해,2022-04-01,63.8
106,동해,2022-05-01,64.4
106,동해,2022-06-01,38.9
106,동해,2022-07-01,33.3
106,동해,2022-08-01,32.0
106,동해,2022-09-01,50.3
106,동해,2022-10-01,44.0
106,동해,2022-11-01,61.8
106,동해,2022-12-01,74.3
165,목포,2022-01-01,65.1
165,목포,2022-02-01,66.3
165,목포,2022-03-01,48.1
165,목포,2022-04-01,62.4
165,목포,2022-05-01,64.4
165,목포,2022-06-01,32.7
165,목포,2022-07-01,39.9
165,목포,2022-08-01,36.4
165,목포,2022-09-01,44.8
165,목포,2022-10-01,68.1
165,목포,2022-11-01,59.3
165,목포,2022-12-01,48.7
273,문경,2022-01-01,63.8
273,문경,2022-02-01,72.9
273,문경,2022-03-01,49.8
273,문경,2022-04-01,62.8
273,문경,2022-05-01,68.7
273,문경,2022-06-01,43.3
273,문경,2022-07-01,33.5
273,문경,2022-08-01,29.1
273,문경,2022-09-01,42.1
273,문경,2022-10-01,57.0
273,문경,2022-11-01,61.4
273,문경,2022-12-01,52.9
288,밀양,2022-01-01,60.6
288,밀양,2022-02-01,76.2
288,밀양,2022-03-01,54.3
288,밀양,2022-04-01,61.1
288,밀양,2022-05-01,69.3
288,밀양,2022-06-01,44.1
288,밀양,2022-07-01,41.6
288,밀양,2022-08-01,32.8
288,밀양,2022-09-01,45.6
288,밀양,2022-10-01,64.6
288,밀양,2022-11-01,63.7
288,밀양,2022-12-01,65.8
102,백령도,2022-01-01,56.6
102,백령도,2022-02-01,57.2
102,백령도,2022-03-01,48.9
102,백령도,2022-04-01,63.8
102,백령도,2022-05-01,56.6
102,백령도,2022-06-01,24.4
102,백령도,2022-07-01,38.7
102,백령도,2022-08-01,44.4
102,백령도,2022-09-01,62.0
102,백령도,2022-10-01,62.4
102,백령도,2022-11-01,48.2
102,백령도,2022-12-01,40.7
235,보령,2022-01-01,61.5
235,보령,2022-02-01,68.2
235,보령,2022-03-01,46.1
235,보령,2022-04-01,59.8
235,보령,2022-05-01,67.5
235,보령,2022-06-01,36.5
235,보령,2022-07-01,42.1
235,보령,2022-08-01,19.6
235,보령,2022-09-01,41.3
235,보령,2022-10-01,54.0
235,보령,2022-11-01,62.3
235,보령,2022-12-01,50.5
258,보성군,2022-01-01,66.4
258,보성군,2022-02-01,69.2
258,보성군,2022-03-01,50.8
258,보성군,2022-04-01,58.8
258,보성군,2022-05-01,66.6
258,보성군,2022-06-01,38.3
258,보성군,2022-07-01,42.8
258,보성군,2022-08-01,33.7
258,보성군,2022-09-01,43.3
258,보성군,2022-10-01,72.4
258,보성군,2022-11-01,60.5
258,보성군,2022-12-01,59.6
226,보은,2022-01-01,68.2
226,보은,2022-02-01,67.7
226,보은,2022-03-01,45.9
226,보은,2022-04-01,61.8
226,보은,2022-05-01,68.5
226,보은,2022-06-01,39.5
226,보은,2022-07-01,34.8
226,보은,2022-08-01,26.9
226,보은,2022-09-01,47.0
226,보은,2022-10-01,56.7
226,보은,2022-11-01,59.0
226,보은,2022-12-01,52.4
271,봉화,2022-01-01,67.4
271,봉화,2022-02-01,68.2
271,봉화,2022-03-01,48.7
271,봉화,2022-04-01,61.4
271,봉화,2022-05-01,64.1
271,봉화,2022-06-01,37.4
271,봉화,2022-07-01,32.4
271,봉화,2022-08-01,25.0
271,봉화,2022-09-01,39.8
271,봉화,2022-10-01,41.9
271,봉화,2022-11-01,58.1
271,봉화,2022-12-01,61.1
159,부산,2022-01-01,74.6
159,부산,2022-02-01,79.4
159,부산,2022-03-01,51.2
159,부산,2022-04-01,59.6
159,부산,2022-05-01,67.6
159,부산,2022-06-01,40.1
159,부산,2022-07-01,43.8
159,부산,2022-08-01,39.2
159,부산,2022-09-01,36.3
159,부산,2022-10-01,60.0
159,부산,2022-11-01,67.5
159,부산,2022-12-01,73.6
243,부안,2022-01-01,54.0
243,부안,2022-02-01,62.6
243,부안,2022-03-01,46.6
243,부안,2022-04-01,62.6
243,부안,2022-05-01,68.8
243,부안,2022-06-01,42.2
243,부안,2022-07-01,40.6
243,부안,2022-08-01,35.8
243,부안,2022-09-01,42.4
243,부안,2022-10-01,64.1
243,부안,2022-11-01,56.4
243,부안,2022-12-01,45.3
236,부여,2022-01-01,65.9
236,부여,2022-02-01,67.2
236,부여,2022-03-01,46.3
236,부여,2022-04-01,63.3
236,부여,2022-05-01,70.6
236,부여,2022-06-01,38.7
236,부여,2022-07-01,38.2
236,부여,2022-08-01,30.2
236,부여,2022-09-01,49.2
236,부여,2022-10-01,60.3
236,부여,2022-11-01,59.0
236,부여,2022-12-01,52.9
104,북강릉,2022-01-01,75.4
104,북강릉,2022-02-01,81.5
104,북강릉,2022-03-01,51.8
104,북강릉,2022-04-01,64.7
104,북강릉,2022-05-01,69.3
104,북강릉,2022-06-01,40.2
104,북강릉,2022-07-01,30.2
104,북강릉,2022-08-01,32.3
104,북강릉,2022-09-01,53.6
104,북강릉,2022-10-01,43.6
104,북강릉,2022-11-01,65.0
104,북강릉,2022-12-01,75.6
255,북창원,2022-01-01,64.8
255,북창원,2022-02-01,72.0
255,북창원,2022-03-01,50.4
255,북창원,2022-04-01,56.2
255,북창원,2022-05-01,67.1
255,북창원,2022-06-01,38.6
255,북창원,2022-07-01,39.4
255,북창원,2022-08-01,32.7
255,북창원,2022-09-01,37.5
255,북창원,2022-10-01,59.5
255,북창원,2022-11-01,56.3
255,북창원,2022-12-01,62.7
93,북춘천,2022-01-01,71.5
93,북춘천,2022-02-01,74.1
93,북춘천,2022-03-01,52.7
93,북춘천,2022-04-01,66.8
93,북춘천,2022-05-01,63.8
93,북춘천,2022-06-01,32.2
93,북춘천,2022-07-01,38.8
93,북춘천,2022-08-01,29.9
93,북춘천,2022-09-01,55.4
93,북춘천,2022-10-01,53.5
93,북춘천,2022-11-01,57.6
93,북춘천,2022-12-01,64.0
289,산청,2022-01-01,59.5
289,산청,2022-02-01,67.4
289,산청,2022-03-01,52.2
289,산청,2022-04-01,60.5
289,산청,2022-05-01,66.9
289,산청,2022-06-01,42.0
289,산청,2022-07-01,40.3
289,산청,2022-08-01,32.2
289,산청,2022-09-01,34.6
289,산청,2022-10-01,61.2
289,산청,2022-11-01,57.8
289,산청,2022-12-01,53.7
137,상주,2022-01-01,67.8
137,상주,2022-02-01,74.0
137,상주,2022-03-01,50.8
137,상주,2022-04-01,62.4
137,상주,2022-05-01,71.7
137,상주,2022-06-01,47.7
137,상주,2022-07-01,37.1
137,상주,2022-08-01,31.0
137,상주,2022-09-01,43.4
137,상주,2022-10-01,54.3
137,상주,2022-11-01,63.1
137,상주,2022-12-01,60.7
189,서귀포,2022-01-01,56.0
189,서귀포,2022-02-01,56.3
189,서귀포,2022-03-01,48.4
189,서귀포,2022-04-01,56.2
189,서귀포,2022-05-01,56.0
189,서귀포,2022-06-01,31.8
189,서귀포,2022-07-01,46.3
189,서귀포,2022-08-01,52.9
189,서귀포,2022-09-01,43.3
189,서귀포,2022-10-01,61.0
189,서귀포,2022-11-01,61.5
189,서귀포,2022-12-01,47.7
129,서산,2022-01-01,64.3
129,서산,2022-02-01,63.5
129,서산,2022-03-01,44.2
129,서산,2022-04-01,62.5
129,서산,2022-05-01,72.0
129,서산,2022-06-01,33.4
129,서산,2022-07-01,41.1
129,서산,2022-08-01,33.3
129,서산,2022-09-01,50.0
129,서산,2022-10-01,61.7
129,서산,2022-11-01,60.3
129,서산,2022-12-01,47.7
108,서울,2022-01-01,67.4
108,서울,2022-02-01,67.3
108,서울,2022-03-01,46.6
108,서울,2022-04-01,62.4
108,서울,2022-05-01,68.7
108,서울,2022-06-01,29.8
108,서울,2022-07-01,31.2
108,서울,2022-08-01,28.6
108,서울,2022-09-01,54.6
108,서울,2022-10-01,62.0
108,서울,2022-11-01,61.4
108,서울,2022-12-01,66.0
188,성산,2022-01-01,46.9
188,성산,2022-02-01,42.2
188,성산,2022-03-01,45.3
188,성산,2022-04-01,55.7
188,성산,2022-05-01,54.4
188,성산,2022-06-01,26.2
188,성산,2022-07-01,37.2
188,성산,2022-08-01,48.8
188,성산,2022-09-01,32.1
188,성산,2022-10-01,51.0
188,성산,2022-11-01,55.4
188,성산,2022-12-01,34.5
239,세종,2022-01-01,63.6
239,세종,2022-02-01,67.5
239,세종,2022-03-01,44.6
239,세종,2022-04-01,63.5
239,세종,2022-05-01,70.9
239,세종,2022-06-01,41.5
239,세종,2022-07-01,41.3
239,세종,2022-08-01,32.0
239,세종,2022-09-01,47.3
239,세종,2022-10-01,57.8
239,세종,2022-11-01,55.9
239,세종,2022-12-01,51.0
90,속초,2022-01-01,74.4
90,속초,2022-02-01,80.8
90,속초,2022-03-01,51.1
90,속초,2022-04-01,67.9
90,속초,2022-05-01,70.8
90,속초,2022-06-01,38.3
90,속초,2022-07-01,30.1
90,속초,2022-08-01,35.8
90,속초,2022-09-01,54.6
90,속초,2022-10-01,44.2
90,속초,2022-11-01,65.4
90,속초,2022-12-01,78.8
119,수원,2022-01-01,71.1
119,수원,2022-02-01,74.9
119,수원,2022-03-01,50.0
119,수원,2022-04-01,65.0
119,수원,2022-05-01,72.2
119,수원,2022-06-01,36.8
119,수원,2022-07-01,43.8
119,수원,2022-08-01,34.6
119,수원,2022-09-01,57.7
119,수원,2022-10-01,67.7
119,수원,2022-11-01,65.5
119,수원,2022-12-01,67.8
254,순창군,2022-01-01,55.3
254,순창군,2022-02-01,62.0
254,순창군,2022-03-01,46.4
254,순창군,2022-04-01,60.2
254,순창군,2022-05-01,67.3
254,순창군,2022-06-01,37.3
254,순창군,2022-07-01,35.5
254,순창군,2022-08-01,28.2
254,순창군,2022-09-01,41.1
254,순창군,2022-10-01,63.0
254,순창군,2022-11-01,57.6
254,순창군,2022-12-01,47.1
174,순천,2022-01-01,64.6
174,순천,2022-02-01,65.0
174,순천,2022-03-01,48.5
174,순천,2022-04-01,58.5
174,순천,2022-05-01,62.5
174,순천,2022-06-01,33.2
174,순천,2022-07-01,36.5
174,순천,2022-08-01,28.0
174,순천,2022-09-01,41.3
174,순천,2022-10-01,65.1
174,순천,2022-11-01,60.8
174,순천,2022-12-01,56.7
136,안동,2022-01-01,76.0
136,안동,2022-02-01,83.3
136,안동,2022-03-01,56.9
136,안동,2022-04-01,66.9
136,안동,2022-05-01,74.5
136,안동,2022-06-01,50.7
136,안동,2022-07-01,42.4
136,안동,2022-08-01,34.8
136,안동,2022-09-01,47.4
136,안동,2022-10-01,59.5
136,안동,2022-11-01,66.4
136,안동,2022-12-01,68.2
257,양산시,2022-01-01,66.9
257,양산시,2022-02-01,74.3
257,양산시,2022-03-01,50.2
257,양산시,2022-04-01,56.1
257,양산시,2022-05-01,62.2
257,양산시,2022-06-01,32.9
257,양산시,2022-07-01,31.7
257,양산시,2022-08-01,32.7
257,양산시,2022-09-01,35.2
257,양산시,2022-10-01,56.9
257,양산시,2022-11-01,61.3
257,양산시,2022-12-01,64.0
202,양평,2022-01-01,59.4
202,양평,2022-02-01,62.2
202,양평,2022-03-01,42.7
202,양평,2022-04-01,62.5
202,양평,2022-05-01,63.6
202,양평,2022-06-01,31.7
202,양평,2022-07-01,36.0
202,양평,2022-08-01,27.0
202,양평,2022-09-01,49.0
202,양평,2022-10-01,52.5
202,양평,2022-11-01,53.6
202,양평,2022-12-01,57.6
168,여수,2022-01-01,72.2
168,여수,2022-02-01,75.5
168,여수,2022-03-01,53.0
168,여수,2022-04-01,58.8
168,여수,2022-05-01,66.6
168,여수,2022-06-01,38.4
168,여수,2022-07-01,45.2
168,여수,2022-08-01,39.6
168,여수,2022-09-01,44.1
168,여수,2022-10-01,72.9
168,여수,2022-11-01,62.3
168,여수,2022-12-01,65.9
252,영광군,2022-01-01,60.7
252,영광군,2022-02-01,63.7
252,영광군,2022-03-01,51.8
252,영광군,2022-04-01,67.6
252,영광군,2022-05-01,69.7
252,영광군,2022-06-01,38.2
252,영광군,2022-07-01,42.4
252,영광군,2022-08-01,38.1
252,영광군,2022-09-01,49.3
252,영광군,2022-10-01,70.6
252,영광군,2022-11-01,62.8
252,영광군,2022-12-01,51.2
277,영덕,2022-01-01,70.9
277,영덕,2022-02-01,76.0
277,영덕,2022-03-01,54.8
277,영덕,2022-04-01,64.1
277,영덕,2022-05-01,68.0
277,영덕,2022-06-01,47.8
277,영덕,2022-07-01,32.2
277,영덕,2022-08-01,33.4
277,영덕,2022-09-01,39.6
277,영덕,2022-10-01,50.4
277,영덕,2022-11-01,62.5
277,영덕,2022-12-01,64.8
121,영월,2022-01-01,67.0
121,영월,2022-02-01,74.6
121,영월,2022-03-01,49.2
121,영월,2022-04-01,63.2
121,영월,2022-05-01,62.4
121,영월,2022-06-01,39.0
121,영월,2022-07-01,39.0
121,영월,2022-08-01,27.6
121,영월,2022-09-01,46.5
121,영월,2022-10-01,45.6
121,영월,2022-11-01,55.9
121,영월,2022-12-01,56.9
272,영주,2022-01-01,67.9
272,영주,2022-02-01,73.3
272,영주,2022-03-01,48.7
272,영주,2022-04-01,62.5
272,영주,2022-05-01,67.9
272,영주,2022-06-01,41.7
272,영주,2022-07-01,36.1
272,영주,2022-08-01,28.4
272,영주,2022-09-01,43.6
272,영주,2022-10-01,52.3
272,영주,2022-11-01,61.5
272,영주,2022-12-01,58.4
281,영천,2022-01-01,61.6
281,영천,2022-02-01,67.7
281,영천,2022-03-01,52.4
281,영천,2022-04-01,62.5
281,영천,2022-05-01,68.9
281,영천,2022-06-01,29.8
281,영천,2022-07-01,35.4
281,영천,2022-08-01,33.7
281,영천,2022-09-01,38.2
281,영천,2022-10-01,55.8
281,영천,2022-11-01,56.9
281,영천,2022-12-01,56.5
170,완도,2022-01-01,59.4
170,완도,2022-02-01,65.6
170,완도,2022-03-01,50.8
170,완도,2022-04-01,57.1
170,완도,2022-05-01,64.4
170,완도,2022-06-01,43.3
170,완도,2022-07-01,45.6
170,완도,2022-08-01,39.0
170,완도,2022-09-01,45.0
170,완도,2022-10-01,70.8
170,완도,2022-11-01,57.9
170,완도,2022-12-01,52.3
115,울릉도,2022-01-01,30.1
115,울릉도,2022-02-01,30.5
115,울릉도,2022-03-01,45.6
115,울릉도,2022-04-01,65.4
115,울릉도,2022-05-01,70.6
115,울릉도,2022-06-01,41.0
115,울릉도,2022-07-01,35.3
115,울릉도,2022-08-01,35.6
115,울릉도,2022-09-01,42.4
115,울릉도,2022-10-01,40.6
115,울릉도,2022-11-01,46.2
115,울릉도,2022-12-01,23.4
152,울산,2022-01-01,75.3
152,울산,2022-02-01,79.5
152,울산,2022-03-01,57.0
152,울산,2022-04-01,65.7
152,울산,2022-05-01,73.0
152,울산,2022-06-01,51.8
152,울산,2022-07-01,41.5
152,울산,2022-08-01,38.8
152,울산,2022-09-01,36.2
152,울산,2022-10-01,59.6
152,울산,2022-11-01,68.1
152,울산,2022-12-01,73.5
130,울진,2022-01-01,77.3
130,울진,2022-02-01,80.2
130,울진,2022-03-01,55.0
130,울진,2022-04-01,63.8
130,울진,2022-05-01,67.4
130,울진,2022-06-01,41.8
130,울진,2022-07-01,37.5
130,울진,2022-08-01,36.2
130,울진,2022-09-01,44.2
130,울진,2022-10-01,48.1
130,울진,2022-11-01,68.0
130,울진,2022-12-01,75.5
114,원주,2022-01-01,67.6
114,원주,2022-02-01,72.4
114,원주,2022-03-01,48.4
114,원주,2022-04-01,63.5
114,원주,2022-05-01,68.7
114,원주,2022-06-01,38.2
114,원주,2022-07-01,40.4
114,원주,2022-08-01,30.2
114,원주,2022-09-01,52.2
114,원주,2022-10-01,56.3
114,원주,2022-11-01,62.2
114,원주,2022-12-01,61.3
263,의령군,2022-01-01,70.4
263,의령군,2022-02-01,78.0
263,의령군,2022-03-01,54.2
263,의령군,2022-04-01,56.0
263,의령군,2022-05-01,62.1
263,의령군,2022-06-01,38.6
263,의령군,2022-07-01,36.5
263,의령군,2022-08-01,30.6
263,의령군,2022-09-01,40.1
263,의령군,2022-10-01,69.3
263,의령군,2022-11-01,64.6
263,의령군,2022-12-01,70.0
278,의성,2022-01-01,67.3
278,의성,2022-02-01,71.9
278,의성,2022-03-01,48.3
278,의성,2022-04-01,60.8
278,의성,2022-05-01,69.1
278,의성,2022-06-01,45.0
278,의성,2022-07-01,34.1
278,의성,2022-08-01,26.4
278,의성,2022-09-01,37.5
278,의성,2022-10-01,54.4
278,의성,2022-11-01,59.4
278,의성,2022-12-01,58.1
203,이천,2022-01-01,63.8
203,이천,2022-02-01,66.6
203,이천,2022-03-01,42.5
203,이천,2022-04-01,60.0
203,이천,2022-05-01,59.6
203,이천,2022-06-01,32.0
203,이천,2022-07-01,28.8
203,이천,2022-08-01,23.8
203,이천,2022-09-01,43.9
203,이천,2022-10-01,48.6
203,이천,2022-11-01,52.8
203,이천,2022-12-01,55.4
211,인제,2022-01-01,57.2
211,인제,2022-02-01,58.2
211,인제,2022-03-01,42.9
211,인제,2022-04-01,59.0
211,인제,2022-05-01,55.9
211,인제,2022-06-01,29.7
211,인제,2022-07-01,32.4
211,인제,2022-08-01,17.0
211,인제,2022-09-01,44.0
211,인제,2022-10-01,39.0
211,인제,2022-11-01,48.8
211,인제,2022-12-01,53.2
112,인천,2022-01-01,69.4
112,인천,2022-02-01,71.2
112,인천,2022-03-01,48.6
112,인천,2022-04-01,62.9
112,인천,2022-05-01,68.6
112,인천,2022-06-01,33.0
112,인천,2022-07-01,44.3
112,인천,2022-08-01,35.0
112,인천,2022-09-01,55.8
112,인천,2022-10-01,66.4
112,인천,2022-11-01,61.8
112,인천,2022-12-01,64.4
244,임실,2022-01-01,53.8
244,임실,2022-02-01,60.5
244,임실,2022-03-01,45.5
244,임실,2022-04-01,62.7
244,임실,2022-05-01,66.9
244,임실,2022-06-01,37.3
244,임실,2022-07-01,35.2
244,임실,2022-08-01,26.6
244,임실,2022-09-01,43.8
244,임실,2022-10-01,63.2
244,임실,2022-11-01,52.6
244,임실,2022-12-01,42.6
248,장수,2022-01-01,57.7
248,장수,2022-02-01,59.6
248,장수,2022-03-01,45.2
248,장수,2022-04-01,61.0
248,장수,2022-05-01,66.2
248,장수,2022-06-01,37.3
248,장수,2022-07-01,35.0
248,장수,2022-08-01,24.6
248,장수,2022-09-01,39.1
248,장수,2022-10-01,59.8
248,장수,2022-11-01,58.6
248,장수,2022-12-01,46.5
260,장흥,2022-01-01,64.7
260,장흥,2022-02-01,69.8
260,장흥,2022-03-01,49.8
260,장흥,2022-04-01,59.3
260,장흥,2022-05-01,67.2
260,장흥,2022-06-01,37.9
260,장흥,2022-07-01,44.7
260,장흥,2022-08-01,33.0
260,장흥,2022-09-01,45.9
260,장흥,2022-10-01,71.3
260,장흥,2022-11-01,61.6
260,장흥,2022-12-01,56.7
146,전주,2022-01-01,63.7
146,전주,2022-02-01,68.7
146,전주,2022-03-01,46.5
146,전주,2022-04-01,65.7
146,전주,2022-05-01,67.8
146,전주,2022-06-01,41.4
146,전주,2022-07-01,39.3
146,전주,2022-08-01,30.7
146,전주,2022-09-01,49.1
146,전주,2022-10-01,66.6
146,전주,2022-11-01,63.5
