지점,지점명,일시,월합강수량(00~24h만)(mm)
102,백령도,2022-05-01,5.1
102,백령도,2022-06-01,219.8
102,백령도,2022-07-01,255.0
102,백령도,2022-08-01,155.9
102,백령도,2022-09-01,145.8
102,백령도,2022-10-01,82.9
102,백령도,2022-11-01,40.9
102,백령도,2022-12-01,25.1
235,보령,2022-01-01,8.4
235,보령,2022-02-01,5.3
235,보령,2022-03-01,60.9
235,보령,2022-04-01,34.8
235,보령,2022-05-01,5.7
235,보령,2022-06-01,225.0
235,보령,2022-07-01,119.7
235,보령,2022-08-01,637.1
235,보령,2022-09-01,102.0
235,보령,2022-10-01,112.0
235,보령,2022-11-01,23.3
235,보령,2022-12-01,14.0
258,보성군,2022-01-01,0.6
258,보성군,2022-02-01,0.3
258,보성군,2022-03-01,173.3
258,보성군,2022-04-01,102.6
258,보성군,2022-05-01,2.5
258,보성군,2022-06-01,103.6
258,보성군,2022-07-01,264.3
258,보성군,2022-08-01,156.2
258,보성군,2022-09-01,143.5
258,보성군,2022-10-01,15.7
258,보성군,2022-11-01,81.7
258,보성군,2022-12-01,12.1
226,보은,2022-01-01,4.3
226,보은,2022-02-01,4.3
226,보은,2022-03-01,98.2
226,보은,2022-04-01,61.1
226,보은,2022-05-01,5.6
226,보은,2022-06-01,98.3
226,보은,2022-07-01,160.5
226,보은,2022-08-01,391.9
226,보은,2022-09-01,71.7
226,보은,2022-10-01,89.7
226,보은,2022-11-01,39.9
226,보은,2022-12-01,18.0
271,봉화,2022-01-01,1.0
271,봉화,2022-02-01,2.5
271,봉화,2022-03-01,98.3
271,봉화,2022-04-01,32.0
271,봉화,2022-05-01,5.7
271,봉화,2022-06-01,138.5
271,봉화,2022-07-01,157.5
271,봉화,2022-08-01,370.4
271,봉화,2022-09-01,34.3
271,봉화,2022-10-01,83.2
271,봉화,2022-11-01,78.7
271,봉화,2022-12-01,12.2
159,부산,2022-01-01,0.0
159,부산,2022-02-01,0.0
159,부산,2022-03-01,127.4
159,부산,2022-04-01,130.6
159,부산,2022-05-01,5.4
159,부산,2022-06-01,152.0
159,부산,2022-07-01,145.0
159,부산,2022-08-01,176.7
159,부산,2022-09-01,162.4
159,부산,2022-10-01,9.7
159,부산,2022-11-01,61.3
159,부산,2022-12-01,21.4
243,부안,2022-01-01,5.2
243,부안,2022-02-01,11.0
243,부안,2022-03-01,69.7
243,부안,2022-04-01,58.3
243,부안,2022-05-01,7.2
243,부안,2022-06-01,172.8
243,부안,2022-07-01,126.1
243,부안,2022-08-01,276.7
243,부안,2022-09-01,85.9
243,부안,2022-10-01,37.6
243,부안,2022-11-01,63.7
243,부안,2022-12-01,57.0
236,부여,2022-01-01,3.5
236,부여,2022-02-01,2.5
236,부여,2022-03-01,76.1
236,부여,2022-04-01,62.6
236,부여,2022-05-01,4.0
236,부여,2022-06-01,123.4
236,부여,2022-07-01,168.5
236,부여,2022-08-01,615.6
236,부여,2022-09-01,87.0
236,부여,2022-10-01,103.7
236,부여,2022-11-01,36.4
236,부여,2022-12-01,17.8
104,북강릉,2022-01-01,5.8
104,북강릉,2022-02-01,3.2
104,북강릉,2022-03-01,100.0
104,북강릉,2022-04-01,65.1
104,북강릉,2022-05-01,6.5
104,북강릉,2022-06-01,168.4
104,북강릉,2022-07-01,239.4
104,북강릉,2022-08-01,303.3
104,북강릉,2022-09-01,235.9
104,북강릉,2022-10-01,347.7
104,북강릉,2022-11-01,53.4
104,북강릉,2022-12-01,0.0
255,북창원,2022-01-01,0.0
255,북창원,2022-02-01,0.0
255,북창원,2022-03-01,104.7
255,북창원,2022-04-01,106.7
255,북창원,2022-05-01,5.6
255,북창원,2022-06-01,157.9
255,북창원,2022-07-01,170.5
255,북창원,2022-08-01,180.3
255,북창원,2022-09-01,204.7
255,북창원,2022-10-01,13.3
255,북창원,2022-11-01,39.6
255,북창원,2022-12-01,13.2
93,북춘천,2022-01-01,1.9
93,북춘천,2022-02-01,6.3
93,북춘천,2022-03-01,88.3
93,북춘천,2022-04-01,27.7
93,북춘천,2022-05-01,8.1
93,북춘천,2022-06-01,386.5
93,북춘천,2022-07-01,223.8
93,북춘천,2022-08-01,418.4
93,북춘천,2022-09-01,239.0
93,북춘천,2022-10-01,116.1
93,북춘천,2022-11-01,64.0
93,북춘천,2022-12-01,10.7
289,산청,2022-01-01,0.0
289,산청,2022-02-01,0.1
289,산청,2022-03-01,88.7
289,산청,2022-04-01,55.9
289,산청,2022-05-01,13.4
289,산청,2022-06-01,156.9
289,산청,2022-07-01,166.7
289,산청,2022-08-01,232.6
289,산청,2022-09-01,153.6
289,산청,2022-10-01,28.5
289,산청,2022-11-01,71.5
289,산청,2022-12-01,3.5
137,상주,2022-01-01,1.6
137,상주,2022-02-01,2.1
137,상주,2022-03-01,95.7
137,상주,2022-04-01,55.0
137,상주,2022-05-01,2.8
137,상주,2022-06-01,88.9
137,상주,2022-07-01,211.7
137,상주,2022-08-01,220.3
137,상주,2022-09-01,109.2
137,상주,2022-10-01,62.0
137,상주,2022-11-01,29.8
137,상주,2022-12-01,12.1
189,서귀포,2022-01-01,33.8
189,서귀포,2022-02-01,18.6
189,서귀포,2022-03-01,104.8
189,서귀포,2022-04-01,125.4
189,서귀포,2022-05-01,31.8
189,서귀포,2022-06-01,269.7
189,서귀포,2022-07-01,272.0
189,서귀포,2022-08-01,263.1
189,서귀포,2022-09-01,326.1
189,서귀포,2022-10-01,11.8
189,서귀포,2022-11-01,79.9
189,서귀포,2022-12-01,24.3
129,서산,2022-01-01,8.6
129,서산,2022-02-01,4.7
129,서산,2022-03-01,72.1
129,서산,2022-04-01,52.2
129,서산,2022-05-01,2.9
129,서산,2022-06-01,352.4
129,서산,2022-07-01,178.4
129,서산,2022-08-01,468.7
129,서산,2022-09-01,165.9
129,서산,2022-10-01,160.0
129,서산,2022-11-01,72.9
129,서산,2022-12-01,31.9
108,서울,2022-01-01,5.5
108,서울,2022-02-01,4.7
108,서울,2022-03-01,102.6
108,서울,2022-04-01,20.4
108,서울,2022-05-01,7.5
108,서울,2022-06-01,393.8
108,서울,2022-07-01,252.3
108,서울,2022-08-01,564.8
108,서울,2022-09-01,201.5
108,서울,2022-10-01,124.1
108,서울,2022-11-01,84.5
108,서울,2022-12-01,13.6
188,성산,2022-01-01,28.2
188,성산,2022-02-01,34.7
188,성산,2022-03-01,161.0
188,성산,2022-04-01,111.3
188,성산,2022-05-01,20.2
188,성산,2022-06-01,203.8
188,성산,2022-07-01,225.9
188,성산,2022-08-01,233.8
188,성산,2022-09-01,271.3
188,성산,2022-10-01,36.2
188,성산,2022-11-01,173.8
188,성산,2022-12-01,54.8
239,세종,2022-01-01,2.7
239,세종,2022-02-01,2.2
239,세종,2022-03-01,77.1
239,세종,2022-04-01,53.7
239,세종,2022-05-01,9.4
239,세종,2022-06-01,118.5
239,세종,2022-07-01,239.5
239,세종,2022-08-01,421.0
239,세종,2022-09-01,138.8
239,세종,2022-10-01,100.7
239,세종,2022-11-01,39.8
239,세종,2022-12-01,19.0
90,속초,2022-01-01,3.6
90,속초,2022-02-01,11.1
90,속초,2022-03-01,114.5
90,속초,2022-04-01,33.5
90,속초,2022-05-01,9.1
90,속초,2022-06-01,248.7
90,속초,2022-07-01,213.1
90,속초,2022-08-01,323.7
90,속초,2022-09-01,263.8
90,속초,2022-10-01,377.1
90,속초,2022-11-01,38.4
90,속초,2022-12-01,0.7
119,수원,2022-01-01,3.9
119,수원,2022-02-01,4.0
119,수원,2022-03-01,74.7
119,수원,2022-04-01,42.4
119,수원,2022-05-01,13.4
119,수원,2022-06-01,472.1
119,수원,2022-07-01,243.0
119,수원,2022-08-01,640.8
119,수원,2022-09-01,190.1
119,수원,2022-10-01,108.5
119,수원,2022-11-01,51.4
119,수원,2022-12-01,19.7
254,순창군,2022-01-01,0.8
254,순창군,2022-02-01,7.7
254,순창군,2022-03-01,115.6
254,순창군,2022-04-01,48.8
254,순창군,2022-05-01,0.2
254,순창군,2022-06-01,181.2
254,순창군,2022-07-01,193.4
254,순창군,2022-08-01,104.8
254,순창군,2022-09-01,72.3
254,순창군,2022-10-01,54.6
254,순창군,2022-11-01,51.5
254,순창군,2022-12-01,46.2
174,순천,2022-01-01,0.0
174,순천,2022-02-01,0.0
174,순천,2022-03-01,111.3
174,순천,2022-04-01,69.1
174,순천,2022-05-01,0.2
174,순천,2022-06-01,94.8
174,순천,2022-07-01,281.8
174,순천,2022-08-01,176.8
174,순천,2022-09-01,161.4
174,순천,2022-10-01,32.5
174,순천,2022-11-01,51.3
174,순천,2022-12-01,7.8
136,안동,2022-01-01,0.0
136,안동,2022-02-01,0.1
136,안동,2022-03-01,80.0
136,안동,2022-04-01,38.3
136,안동,2022-05-01,7.3
136,안동,2022-06-01,48.3
136,안동,2022-07-01,158.8
136,안동,2022-08-01,202.8
136,안동,2022-09-01,29.9
136,안동,2022-10-01,50.8
136,안동,2022-11-01,35.6
136,안동,2022-12-01,3.8
257,양산시,2022-01-01,0.2
257,양산시,2022-02-01,
257,양산시,2022-03-01,102.7
257,양산시,2022-04-01,92.7
257,양산시,2022-05-01,9.8
257,양산시,2022-06-01,113.2
257,양산시,2022-07-01,128.0
257,양산시,2022-08-01,135.9
257,양산시,2022-09-01,262.0
257,양산시,2022-10-01,22.8
257,양산시,2022-11-01,53.9
257,양산시,2022-12-01,11.3
202,양평,2022-01-01,3.6
202,양평,2022-02-01,6.7
202,양평,2022-03-01,88.8
202,양평,2022-04-01,51.6
202,양평,2022-05-01,7.9
202,양평,2022-06-01,408.7
202,양평,2022-07-01,255.9
202,양평,2022-08-01,947.4
202,양평,2022-09-01,217.0
202,양평,2022-10-01,100.1
202,양평,2022-11-01,45.0
202,양평,2022-12-01,10.7
168,여수,2022-01-01,0.0
168,여수,2022-02-01,0.0
168,여수,2022-03-01,149.3
168,여수,2022-04-01,102.2
168,여수,2022-05-01,0.6
168,여수,2022-06-01,91.7
168,여수,2022-07-01,260.1
168,여수,2022-08-01,210.8
168,여수,2022-09-01,175.6
168,여수,2022-10-01,13.0
168,여수,2022-11-01,59.6
168,여수,2022-12-01,4.5
252,영광군,2022-01-01,5.9
252,영광군,2022-02-01,5.3
252,영광군,2022-03-01,97.7
252,영광군,2022-04-01,50.3
252,영광군,2022-05-01,4.4
252,영광군,2022-06-01,116.0
252,영광군,2022-07-01,132.6
252,영광군,2022-08-01,114.6
252,영광군,2022-09-01,112.6
252,영광군,2022-10-01,59.1
252,영광군,2022-11-01,69.1
252,영광군,2022-12-01,35.1
277,영덕,2022-01-01,3.3
277,영덕,2022-02-01,4.4
277,영덕,2022-03-01,79.6
277,영덕,2022-04-01,35.6
277,영덕,2022-05-01,5.4
277,영덕,2022-06-01,54.0
277,영덕,2022-07-01,115.6
277,영덕,2022-08-01,124.7
277,영덕,2022-09-01,141.5
277,영덕,2022-10-01,62.8
277,영덕,2022-11-01,172.2
277,영덕,2022-12-01,3.1
121,영월,2022-01-01,1.2
121,영월,2022-02-01,3.6
121,영월,2022-03-01,68.7
121,영월,2022-04-01,30.8
121,영월,2022-05-01,10.5
121,영월,2022-06-01,194.8
121,영월,2022-07-01,274.3
121,영월,2022-08-01,442.4
121,영월,2022-09-01,115.8
121,영월,2022-10-01,78.3
121,영월,2022-11-01,53.9
121,영월,2022-12-01,14.4
272,영주,2022-01-01,1.1
272,영주,2022-02-01,2.7
272,영주,2022-03-01,124.3
272,영주,2022-04-01,51.3
272,영주,2022-05-01,3.8
272,영주,2022-06-01,134.7
272,영주,2022-07-01,201.7
272,영주,2022-08-01,362.3
272,영주,2022-09-01,76.1
272,영주,2022-10-01,58.3
272,영주,2022-11-01,55.8
272,영주,2022-12-01,11.7
281,영천,2022-01-01,
281,영천,2022-02-01,0.0
281,영천,2022-03-01,39.7
281,영천,2022-04-01,41.4
281,영천,2022-05-01,2.1
281,영천,2022-06-01,129.6
281,영천,2022-07-01,106.1
281,영천,2022-08-01,181.0
281,영천,2022-09-01,102.3
281,영천,2022-10-01,22.9
281,영천,2022-11-01,45.1
281,영천,2022-12-01,5.8
170,완도,2022-01-01,3.1
170,완도,2022-02-01,0.4
170,완도,2022-03-01,111.9
170,완도,2022-04-01,101.7
170,완도,2022-05-01,13.3
170,완도,2022-06-01,76.4
170,완도,2022-07-01,111.5
170,완도,2022-08-01,58.1
170,완도,2022-09-01,160.4
170,완도,2022-10-01,14.7
170,완도,2022-11-01,36.1
170,완도,2022-12-01,16.8
115,울릉도,2022-01-01,53.4
115,울릉도,2022-02-01,59.0
115,울릉도,2022-03-01,51.1
115,울릉도,2022-04-01,39.5
115,울릉도,2022-05-01,5.0
115,울릉도,2022-06-01,164.3
115,울릉도,2022-07-01,152.8
115,울릉도,2022-08-01,167.9
115,울릉도,2022-09-01,73.6
115,울릉도,2022-10-01,265.0
115,울릉도,2022-11-01,70.9
115,울릉도,2022-12-01,108.9
152,울산,2022-01-01,0.9
152,울산,2022-02-01,2.2
152,울산,2022-03-01,55.5
152,울산,2022-04-01,81.0
152,울산,2022-05-01,6.1
152,울산,2022-06-01,147.1
152,울산,2022-07-01,125.0
152,울산,2022-08-01,138.5
152,울산,2022-09-01,284.8
152,울산,2022-10-01,30.4
152,울산,2022-11-01,44.9
152,울산,2022-12-01,9.7
130,울진,2022-01-01,14.6
130,울진,2022-02-01,4.3
130,울진,2022-03-01,77.2
130,울진,2022-04-01,38.8
130,울진,2022-05-01,2.6
130,울진,2022-06-01,82.0
130,울진,2022-07-01,78.2
130,울진,2022-08-01,172.2
130,울진,2022-09-01,129.6
130,울진,2022-10-01,296.0
130,울진,2022-11-01,200.6
130,울진,2022-12-01,3.9
114,원주,2022-01-01,0.8
114,원주,2022-02-01,6.8
114,원주,2022-03-01,71.6
114,원주,2022-04-01,51.7
114,원주,2022-05-01,11.0
114,원주,2022-06-01,226.7
114,원주,2022-07-01,238.9
114,원주,2022-08-01,512.3
114,원주,2022-09-01,118.3
114,원주,2022-10-01,95.2
114,원주,2022-11-01,54.6
114,원주,2022-12-01,6.1
263,의령군,2022-01-01,
263,의령군,2022-02-01,0.2
263,의령군,2022-03-01,81.3
263,의령군,2022-04-01,54.0
263,의령군,2022-05-01,0.5
263,의령군,2022-06-01,90.2
263,의령군,2022-07-01,143.8
263,의령군,2022-08-01,191.2
263,의령군,2022-09-01,136.1
263,의령군,2022-10-01,24.4
263,의령군,2022-11-01,56.2
263,의령군,2022-12-01,6.3
278,의성,2022-01-01,0.5
278,의성,2022-02-01,0.3
278,의성,2022-03-01,51.5
278,의성,2022-04-01,34.0
278,의성,2022-05-01,5.4
278,의성,2022-06-01,73.5
278,의성,2022-07-01,109.5
278,의성,2022-08-01,203.3
278,의성,2022-09-01,38.3
278,의성,2022-10-01,35.2
278,의성,2022-11-01,58.0
278,의성,2022-12-01,5.6
203,이천,2022-01-01,5.7
203,이천,2022-02-01,5.3
203,이천,2022-03-01,104.4
203,이천,2022-04-01,45.3
203,이천,2022-05-01,7.6
203,이천,2022-06-01,238.8
203,이천,2022-07-01,278.6
203,이천,2022-08-01,513.5
203,이천,2022-09-01,192.2
203,이천,2022-10-01,83.5
203,이천,2022-11-01,47.6
203,이천,2022-12-01,14.8
211,인제,2022-01-01,2.6
211,인제,2022-02-01,9.5
211,인제,2022-03-01,70.4
211,인제,2022-04-01,29.2
211,인제,2022-05-01,9.0
211,인제,2022-06-01,356.3
211,인제,2022-07-01,151.2
211,인제,2022-08-01,460.1
211,인제,2022-09-01,227.1
211,인제,2022-10-01,114.9
211,인제,2022-11-01,61.8
211,인제,2022-12-01,5.4
112,인천,2022-01-01,4.4
112,인천,2022-02-01,2.7
112,인천,2022-03-01,84.6
112,인천,2022-04-01,21.1
112,인천,2022-05-01,5.4
112,인천,2022-06-01,286.0
112,인천,2022-07-01,215.2
112,인천,2022-08-01,635.9
112,인천,2022-09-01,167.8
112,인천,2022-10-01,102.1
112,인천,2022-11-01,81.3
112,인천,2022-12-01,14.0
244,임실,2022-01-01,2.1
244,임실,2022-02-01,7.1
244,임실,2022-03-01,86.5
244,임실,2022-04-01,61.7
244,임실,2022-05-01,4.1
244,임실,2022-06-01,263.8
244,임실,2022-07-01,133.8
244,임실,2022-08-01,168.9
244,임실,2022-09-01,73.3
244,임실,2022-10-01,49.0
244,임실,2022-11-01,74.6
244,임실,2022-12-01,41.8
248,장수,2022-01-01,1.8
248,장수,2022-02-01,6.6
248,장수,2022-03-01,99.7
248,장수,2022-04-01,62.5
248,장수,2022-05-01,3.8
248,장수,2022-06-01,226.2
248,장수,2022-07-01,157.1
248,장수,2022-08-01,167.5
248,장수,2022-09-01,74.9
248,장수,2022-10-01,66.3
248,장수,2022-11-01,89.3
248,장수,2022-12-01,26.9
260,장흥,2022-01-01,1.7
260,장흥,2022-02-01,0.2
260,장흥,2022-03-01,151.9
260,장흥,2022-04-01,91.9
260,장흥,2022-05-01,0.8
260,장흥,2022-06-01,84.4
260,장흥,2022-07-01,205.5
260,장흥,2022-08-01,157.2
260,장흥,2022-09-01,154.9
260,장흥,2022-10-01,22.1
260,장흥,2022-11-01,35.3
260,장흥,2022-12-01,10.0
146,전주,2022-01-01,2.1
146,전주,2022-02-01,2.5
146,전주,2022-03-01,93.0
146,전주,2022-04-01,85.0
146,전주,2022-05-01,6.8
146,전주,2022-06-01,164.2
146,전주,2022-07-01,184.0
146,전주,2022-08-01,311.3
146,전주,2022-09-01,64.5
146,전주,2022-10-01,51.1
146,전주,2022-11-01,77.0
