지점,지점명,일시,평균기온(°C)
251,고창군,2022-11-01,10.1
251,고창군,2022-12-01,-0.4
262,고흥,2022-01-01,1.6
262,고흥,2022-02-01,2.1
262,고흥,2022-03-01,8.8
262,고흥,2022-04-01,13.8
262,고흥,2022-05-01,17.8
262,고흥,2022-06-01,21.8
262,고흥,2022-07-01,26.0
262,고흥,2022-08-01,25.7
262,고흥,2022-09-01,21.8
262,고흥,2022-10-01,15.0
262,고흥,2022-11-01,10.7
262,고흥,2022-12-01,1.6
266,광양시,2022-01-01,3.0
266,광양시,2022-02-01,2.9
266,광양시,2022-03-01,10.1
266,광양시,2022-04-01,15.5
266,광양시,2022-05-01,19.5
266,광양시,2022-06-01,22.9
266,광양시,2022-07-01,26.9
266,광양시,2022-08-01,26.6
266,광양시,2022-09-01,23.0
266,광양시,2022-10-01,16.8
266,광양시,2022-11-01,12.7
266,광양시,2022-12-01,2.2
156,광주,2022-01-01,1.6
156,광주,2022-02-01,1.8
156,광주,2022-03-01,9.6
156,광주,2022-04-01,15.5
156,광주,2022-05-01,19.3
156,광주,2022-06-01,23.8
156,광주,2022-07-01,27.0
156,광주,2022-08-01,26.9
156,광주,2022-09-01,23.1
156,광주,2022-10-01,16.0
156,광주,2022-11-01,11.8
156,광주,2022-12-01,1.1
279,구미,2022-01-01,0.3
279,구미,2022-02-01,1.2
279,구미,2022-03-01,9.1
279,구미,2022-04-01,15.2
279,구미,2022-05-01,19.9
279,구미,2022-06-01,23.6
279,구미,2022-07-01,27.0
279,구미,2022-08-01,25.7
279,구미,2022-09-01,21.0
279,구미,2022-10-01,14.5
279,구미,2022-11-01,9.4
279,구미,2022-12-01,-0.4
140,군산,2022-01-01,-0.3
140,군산,2022-02-01,0.4
140,군산,2022-03-01,7.0
140,군산,2022-04-01,12.8
140,군산,2022-05-01,17.4
140,군산,2022-06-01,22.8
140,군산,2022-07-01,26.4
140,군산,2022-08-01,25.7
140,군산,2022-09-01,22.0
140,군산,2022-10-01,14.3
140,군산,2022-11-01,10.4
140,군산,2022-12-01,-0.8
238,금산,2022-01-01,-1.9
238,금산,2022-02-01,-1.0
238,금산,2022-03-01,7.2
238,금산,2022-04-01,13.1
238,금산,2022-05-01,17.4
238,금산,2022-06-01,22.7
238,금산,2022-07-01,25.6
238,금산,2022-08-01,24.8
238,금산,2022-09-01,20.4
238,금산,2022-10-01,12.7
238,금산,2022-11-01,7.6
238,금산,2022-12-01,-2.8
253,김해시,2022-01-01,2.2
253,김해시,2022-02-01,2.6
253,김해시,2022-03-01,9.9
253,김해시,2022-04-01,14.7
253,김해시,2022-05-01,19.4
253,김해시,2022-06-01,22.4
253,김해시,2022-07-01,26.8
253,김해시,2022-08-01,26.6
253,김해시,2022-09-01,22.6
253,김해시,2022-10-01,16.6
253,김해시,2022-11-01,12.9
253,김해시,2022-12-01,1.7
247,남원,2022-01-01,-1.0
247,남원,2022-02-01,-0.6
247,남원,2022-03-01,7.7
247,남원,2022-04-01,13.8
247,남원,2022-05-01,17.9
247,남원,2022-06-01,23.2
247,남원,2022-07-01,26.0
247,남원,2022-08-01,25.6
247,남원,2022-09-01,21.4
247,남원,2022-10-01,13.7
247,남원,2022-11-01,8.8
247,남원,2022-12-01,-1.9
295,남해,2022-01-01,2.4
295,남해,2022-02-01,2.8
295,남해,2022-03-01,9.7
295,남해,2022-04-01,14.9
295,남해,2022-05-01,19.1
295,남해,2022-06-01,22.3
295,남해,2022-07-01,26.4
295,남해,2022-08-01,26.3
295,남해,2022-09-01,22.1
295,남해,2022-10-01,16.3
295,남해,2022-11-01,12.1
295,남해,2022-12-01,2.5
100,대관령,2022-01-01,-6.9
100,대관령,2022-02-01,-6.4
100,대관령,2022-03-01,2.2
100,대관령,2022-04-01,9.2
100,대관령,2022-05-01,13.4
100,대관령,2022-06-01,17.2
100,대관령,2022-07-01,21.3
100,대관령,2022-08-01,20.6
100,대관령,2022-09-01,15.2
100,대관령,2022-10-01,8.2
100,대관령,2022-11-01,4.5
100,대관령,2022-12-01,-7.8
143,대구,2022-01-01,0.9
143,대구,2022-02-01,1.6
143,대구,2022-03-01,9.7
143,대구,2022-04-01,15.9
143,대구,2022-05-01,20.7
143,대구,2022-06-01,24.3
143,대구,2022-07-01,27.5
143,대구,2022-08-01,26.9
143,대구,2022-09-01,21.9
143,대구,2022-10-01,15.5
143,대구,2022-11-01,11.0
143,대구,2022-12-01,0.4
133,대전,2022-01-01,-0.8
133,대전,2022-02-01,0.1
133,대전,2022-03-01,8.3
133,대전,2022-04-01,14.9
133,대전,2022-05-01,19.4
133,대전,2022-06-01,24.1
133,대전,2022-07-01,27.0
133,대전,2022-08-01,25.7
133,대전,2022-09-01,21.8
133,대전,2022-10-01,14.3
133,대전,2022-11-01,9.5
133,대전,2022-12-01,-2.0
98,동두천,2022-01-01,-3.9
98,동두천,2022-02-01,-2.6
98,동두천,2022-03-01,6.4
98,동두천,2022-04-01,13.6
98,동두천,2022-05-01,17.4
98,동두천,2022-06-01,21.5
98,동두천,2022-07-01,25.8
98,동두천,2022-08-01,24.2
98,동두천,2022-09-01,20.0
98,동두천,2022-10-01,12.3
98,동두천,2022-11-01,8.0
98,동두천,2022-12-01,-4.9
106,동해,2022-01-01,2.1
106,동해,2022-02-01,2.4
106,동해,2022-03-01,8.6
106,동해,2022-04-01,14.6
106,동해,2022-05-01,18.3
106,동해,2022-06-01,21.1
106,동해,2022-07-01,23.9
106,동해,2022-08-01,24.4
106,동해,2022-09-01,20.2
106,동해,2022-10-01,14.5
106,동해,2022-11-01,12.1
106,동해,2022-12-01,2.3
165,목포,2022-01-01,1.5
165,목포,2022-02-01,1.6
165,목포,2022-03-01,8.5
165,목포,2022-04-01,13.8
165,목포,2022-05-01,17.7
165,목포,2022-06-01,22.7
165,목포,2022-07-01,26.6
165,목포,2022-08-01,26.7
165,목포,2022-09-01,22.5
165,목포,2022-10-01,15.8
165,목포,2022-11-01,12.1
165,목포,2022-12-01,1.9
273,문경,2022-01-01,-1.2
273,문경,2022-02-01,-0.6
273,문경,2022-03-01,7.4
273,문경,2022-04-01,14.2
273,문경,2022-05-01,18.4
273,문경,2022-06-01,22.1
273,문경,2022-07-01,25.6
273,문경,2022-08-01,24.5
273,문경,2022-09-01,19.9
273,문경,2022-10-01,13.0
273,문경,2022-11-01,8.5
273,문경,2022-12-01,-2.2
288,밀양,2022-01-01,1.0
288,밀양,2022-02-01,2.1
288,밀양,2022-03-01,9.6
288,밀양,2022-04-01,15.2
288,밀양,2022-05-01,20.0
288,밀양,2022-06-01,23.7
288,밀양,2022-07-01,27.5
288,밀양,2022-08-01,26.7
288,밀양,2022-09-01,22.2
288,밀양,2022-10-01,15.4
288,밀양,2022-11-01,10.7
288,밀양,2022-12-01,0.5
102,백령도,2022-01-01,0.0
102,백령도,2022-02-01,0.2
102,백령도,2022-03-01,5.4
102,백령도,2022-04-01,10.3
102,백령도,2022-05-01,14.3
102,백령도,2022-06-01,19.3
102,백령도,2022-07-01,23.7
102,백령도,2022-08-01,23.6
102,백령도,2022-09-01,20.2
102,백령도,2022-10-01,13.8
102,백령도,2022-11-01,10.3
102,백령도,2022-12-01,0.1
235,보령,2022-01-01,-0.6
235,보령,2022-02-01,0.1
235,보령,2022-03-01,6.9
235,보령,2022-04-01,12.6
235,보령,2022-05-01,17.0
235,보령,2022-06-01,22.4
235,보령,2022-07-01,26.2
235,보령,2022-08-01,25.4
235,보령,2022-09-01,21.9
235,보령,2022-10-01,14.5
235,보령,2022-11-01,10.6
235,보령,2022-12-01,-0.3
258,보성군,2022-01-01,2.3
258,보성군,2022-02-01,2.5
258,보성군,2022-03-01,9.2
258,보성군,2022-04-01,14.7
258,보성군,2022-05-01,18.6
258,보성군,2022-06-01,23.1
258,보성군,2022-07-01,26.9
258,보성군,2022-08-01,26.6
258,보성군,2022-09-01,22.5
258,보성군,2022-10-01,15.6
258,보성군,2022-11-01,11.5
258,보성군,2022-12-01,2.0
226,보은,2022-01-01,-2.8
226,보은,2022-02-01,-1.7
226,보은,2022-03-01,6.6
226,보은,2022-04-01,12.9
226,보은,2022-05-01,17.2
226,보은,2022-06-01,22.2
226,보은,2022-07-01,25.2
226,보은,2022-08-01,24.3
226,보은,2022-09-01,19.8
226,보은,2022-10-01,12.4
226,보은,2022-11-01,7.4
226,보은,2022-12-01,-3.9
271,봉화,2022-01-01,-2.5
271,봉화,2022-02-01,-2.0
271,봉화,2022-03-01,5.8
271,봉화,2022-04-01,11.8
271,봉화,2022-05-01,16.0
271,봉화,2022-06-01,20.6
271,봉화,2022-07-01,23.9
271,봉화,2022-08-01,22.7
271,봉화,2022-09-01,18.4
271,봉화,2022-10-01,11.3
271,봉화,2022-11-01,6.8
271,봉화,2022-12-01,-3.6
159,부산,2022-01-01,4.0
159,부산,2022-02-01,3.6
159,부산,2022-03-01,10.5
159,부산,2022-04-01,14.9
159,부산,2022-05-01,19.0
159,부산,2022-06-01,21.7
159,부산,2022-07-01,26.2
159,부산,2022-08-01,26.4
159,부산,2022-09-01,22.9
159,부산,2022-10-01,17.6
159,부산,2022-11-01,14.4
159,부산,2022-12-01,3.3
243,부안,2022-01-01,0.1
243,부안,2022-02-01,0.7
243,부안,2022-03-01,7.7
243,부안,2022-04-01,13.4
243,부안,2022-05-01,18.0
243,부안,2022-06-01,23.0
243,부안,2022-07-01,26.5
243,부안,2022-08-01,26.0
243,부안,2022-09-01,21.9
243,부안,2022-10-01,14.7
243,부안,2022-11-01,10.4
243,부안,2022-12-01,-0.1
236,부여,2022-01-01,-1.5
236,부여,2022-02-01,-0.5
236,부여,2022-03-01,7.1
236,부여,2022-04-01,13.3
236,부여,2022-05-01,17.7
236,부여,2022-06-01,23.1
236,부여,2022-07-01,26.4
236,부여,2022-08-01,25.4
236,부여,2022-09-01,21.5
236,부여,2022-10-01,13.7
236,부여,2022-11-01,9.0
236,부여,2022-12-01,-1.9
104,북강릉,2022-01-01,0.5
104,북강릉,2022-02-01,1.1
104,북강릉,2022-03-01,7.7
104,북강릉,2022-04-01,14.6
104,북강릉,2022-05-01,18.5
104,북강릉,2022-06-01,21.2
104,북강릉,2022-07-01,24.1
104,북강릉,2022-08-01,24.3
104,북강릉,2022-09-01,20.0
104,북강릉,2022-10-01,13.8
104,북강릉,2022-11-01,11.2
104,북강릉,2022-12-01,0.6
255,북창원,2022-01-01,3.0
255,북창원,2022-02-01,3.4
255,북창원,2022-03-01,10.9
255,북창원,2022-04-01,15.9
255,북창원,2022-05-01,20.1
255,북창원,2022-06-01,23.1
255,북창원,2022-07-01,27.5
255,북창원,2022-08-01,27.0
255,북창원,2022-09-01,22.7
255,북창원,2022-10-01,16.5
255,북창원,2022-11-01,12.5
255,북창원,2022-12-01,2.0
93,북춘천,2022-01-01,-5.1
93,북춘천,2022-02-01,-3.5
93,북춘천,2022-03-01,5.7
93,북춘천,2022-04-01,13.0
93,북춘천,2022-05-01,17.2
93,북춘천,2022-06-01,21.9
93,북춘천,2022-07-01,26.0
93,북춘천,2022-08-01,24.5
93,북춘천,2022-09-01,19.8
93,북춘천,2022-10-01,11.8
93,북춘천,2022-11-01,6.5
93,북춘천,2022-12-01,-6.1
289,산청,2022-01-01,0.3
289,산청,2022-02-01,0.8
289,산청,2022-03-01,8.5
289,산청,2022-04-01,14.4
289,산청,2022-05-01,18.6
289,산청,2022-06-01,22.6
289,산청,2022-07-01,26.4
289,산청,2022-08-01,25.3
289,산청,2022-09-01,20.6
289,산청,2022-10-01,13.8
289,산청,2022-11-01,9.0
289,산청,2022-12-01,0.0
137,상주,2022-01-01,-0.7
137,상주,2022-02-01,0.0
137,상주,2022-03-01,8.0
137,상주,2022-04-01,15.0
137,상주,2022-05-01,19.5
137,상주,2022-06-01,23.4
137,상주,2022-07-01,26.6
137,상주,2022-08-01,25.4
137,상주,2022-09-01,20.8
137,상주,2022-10-01,13.8
137,상주,2022-11-01,8.9
137,상주,2022-12-01,-1.6
189,서귀포,2022-01-01,7.5
189,서귀포,2022-02-01,6.1
189,서귀포,2022-03-01,12.5
189,서귀포,2022-04-01,16.2
189,서귀포,2022-05-01,19.5
189,서귀포,2022-06-01,22.5
189,서귀포,2022-07-01,27.0
189,서귀포,2022-08-01,27.7
189,서귀포,2022-09-01,24.3
189,서귀포,2022-10-01,19.0
189,서귀포,2022-11-01,16.4
189,서귀포,2022-12-01,7.4
129,서산,2022-01-01,-2.2
129,서산,2022-02-01,-1.1
129,서산,2022-03-01,6.1
129,서산,2022-04-01,12.3
129,서산,2022-05-01,16.8
129,서산,2022-06-01,22.3
129,서산,2022-07-01,26.2
129,서산,2022-08-01,24.9
129,서산,2022-09-01,21.2
129,서산,2022-10-01,13.7
129,서산,2022-11-01,9.3
129,서산,2022-12-01,-1.9
108,서울,2022-01-01,-2.2
108,서울,2022-02-01,-1.1
108,서울,2022-03-01,7.7
108,서울,2022-04-01,14.8
108,서울,2022-05-01,19.1
108,서울,2022-06-01,23.3
108,서울,2022-07-01,27.3
108,서울,2022-08-01,25.7
108,서울,2022-09-01,22.4
108,서울,2022-10-01,14.6
108,서울,2022-11-01,10.0
108,서울,2022-12-01,-2.8
188,성산,2022-01-01,5.5
188,성산,2022-02-01,4.7
188,성산,2022-03-01,11.1
188,성산,2022-04-01,15.2
188,성산,2022-05-01,18.5
188,성산,2022-06-01,22.1
188,성산,2022-07-01,26.8
188,성산,2022-08-01,27.8
188,성산,2022-09-01,23.7
188,성산,2022-10-01,17.9
188,성산,2022-11-01,14.8
188,성산,2022-12-01,5.6
239,세종,2022-01-01,-1.4
239,세종,2022-02-01,-0.4
239,세종,2022-03-01,7.7
239,세종,2022-04-01,14.2
239,세종,2022-05-01,18.4
239,세종,2022-06-01,23.3
239,세종,2022-07-01,26.4
239,세종,2022-08-01,25.3
239,세종,2022-09-01,21.8
239,세종,2022-10-01,13.9
239,세종,2022-11-01,9.4
239,세종,2022-12-01,-2.4
90,속초,2022-01-01,-0.6
90,속초,2022-02-01,0.3
90,속초,2022-03-01,7.1
90,속초,2022-04-01,14.2
90,속초,2022-05-01,18.5
90,속초,2022-06-01,20.9
90,속초,2022-07-01,24.3
90,속초,2022-08-01,24.6
90,속초,2022-09-01,20.3
90,속초,2022-10-01,13.9
90,속초,2022-11-01,11.0
90,속초,2022-12-01,-0.2
119,수원,2022-01-01,-2.2
119,수원,2022-02-01,-1.1
119,수원,2022-03-01,7.1
119,수원,2022-04-01,13.5
119,수원,2022-05-01,18.1
119,수원,2022-06-01,23.1
119,수원,2022-07-01,27.1
119,수원,2022-08-01,25.5
119,수원,2022-09-01,22.1
119,수원,2022-10-01,14.3
119,수원,2022-11-01,9.5
119,수원,2022-12-01,-3.9
254,순창군,2022-01-01,-0.7
254,순창군,2022-02-01,-0.3
254,순창군,2022-03-01,7.9
254,순창군,2022-04-01,13.8
254,순창군,2022-05-01,18.0
254,순창군,2022-06-01,23.3
254,순창군,2022-07-01,26.2
254,순창군,2022-08-01,26.0
254,순창군,2022-09-01,21.6
254,순창군,2022-10-01,13.7
254,순창군,2022-11-01,8.8
254,순창군,2022-12-01,-1.7
174,순천,2022-01-01,0.6
174,순천,2022-02-01,0.7
174,순천,2022-03-01,8.2
174,순천,2022-04-01,14.1
174,순천,2022-05-01,17.4
174,순천,2022-06-01,22.2
174,순천,2022-07-01,25.7
174,순천,2022-08-01,25.3
174,순천,2022-09-01,21.1
174,순천,2022-10-01,13.8
174,순천,2022-11-01,9.3
174,순천,2022-12-01,0.0
136,안동,2022-01-01,-1.8
136,안동,2022-02-01,-0.9
136,안동,2022-03-01,7.3
136,안동,2022-04-01,14.0
136,안동,2022-05-01,18.7
136,안동,2022-06-01,22.9
136,안동,2022-07-01,26.4
136,안동,2022-08-01,25.1
136,안동,2022-09-01,20.5
136,안동,2022-10-01,13.1
136,안동,2022-11-01,8.3
136,안동,2022-12-01,-2.9
257,양산시,2022-01-01,2.5
257,양산시,2022-02-01,3.3
257,양산시,2022-03-01,10.1
257,양산시,2022-04-01,14.9
257,양산시,2022-05-01,19.8
257,양산시,2022-06-01,23.0
257,양산시,2022-07-01,27.4
257,양산시,2022-08-01,27.3
257,양산시,2022-09-01,23.2
257,양산시,2022-10-01,17.0
257,양산시,2022-11-01,12.7
257,양산시,2022-12-01,2.5
202,양평,2022-01-01,-2.7
202,양평,2022-02-01,-1.3
202,양평,2022-03-01,7.2
202,양평,2022-04-01,13.9
202,양평,2022-05-01,18.1
202,양평,2022-06-01,22.5
202,양평,2022-07-01,26.0
202,양평,2022-08-01,24.7
202,양평,2022-09-01,20.3
202,양평,2022-10-01,13.2
202,양평,2022-11-01,8.2
202,양평,2022-12-01,-4.0
168,여수,2022-01-01,3.3
168,여수,2022-02-01,3.1
168,여수,2022-03-01,9.7
168,여수,2022-04-01,14.7
168,여수,2022-05-01,18.9
168,여수,2022-06-01,21.9
168,여수,2022-07-01,26.4
168,여수,2022-08-01,26.2
168,여수,2022-09-01,23.2
168,여수,2022-10-01,17.2
168,여수,2022-11-01,13.3
168,여수,2022-12-01,3.1
252,영광군,2022-01-01,0.0
252,영광군,2022-02-01,0.5
252,영광군,2022-03-01,7.6
252,영광군,2022-04-01,13.2
252,영광군,2022-05-01,17.5
252,영광군,2022-06-01,22.9
252,영광군,2022-07-01,26.5
252,영광군,2022-08-01,26.3
252,영광군,2022-09-01,21.7
252,영광군,2022-10-01,14.4
252,영광군,2022-11-01,10.3
252,영광군,2022-12-01,0.1
277,영덕,2022-01-01,1.2
277,영덕,2022-02-01,1.3
277,영덕,2022-03-01,8.3
277,영덕,2022-04-01,14.2
277,영덕,2022-05-01,18.4
277,영덕,2022-06-01,22.0
277,영덕,2022-07-01,24.7
277,영덕,2022-08-01,24.7
277,영덕,2022-09-01,20.0
277,영덕,2022-10-01,14.4
277,영덕,2022-11-01,11.4
277,영덕,2022-12-01,0.7
121,영월,2022-01-01,-2.5
121,영월,2022-02-01,-1.5
121,영월,2022-03-01,6.8
121,영월,2022-04-01,13.4
121,영월,2022-05-01,17.3
121,영월,2022-06-01,22.1
121,영월,2022-07-01,25.1
121,영월,2022-08-01,23.7
121,영월,2022-09-01,19.5
121,영월,2022-10-01,12.3
121,영월,2022-11-01,7.5
121,영월,2022-12-01,-4.2
272,영주,2022-01-01,-2.1
272,영주,2022-02-01,-1.3
272,영주,2022-03-01,6.7
272,영주,2022-04-01,13.4
272,영주,2022-05-01,17.7
272,영주,2022-06-01,21.7
272,영주,2022-07-01,25.1
272,영주,2022-08-01,23.8
272,영주,2022-09-01,19.2
272,영주,2022-10-01,12.4
272,영주,2022-11-01,7.8
272,영주,2022-12-01,-3.0
281,영천,2022-01-01,-0.3
281,영천,2022-02-01,0.6
281,영천,2022-03-01,8.2
281,영천,2022-04-01,14.2
281,영천,2022-05-01,19.0
281,영천,2022-06-01,22.8
281,영천,2022-07-01,25.7
281,영천,2022-08-01,25.5
281,영천,2022-09-01,20.3
281,영천,2022-10-01,14.0
281,영천,2022-11-01,9.3
281,영천,2022-12-01,-0.5
170,완도,2022-01-01,3.2
170,완도,2022-02-01,3.3
170,완도,2022-03-01,9.8
170,완도,2022-04-01,14.9
170,완도,2022-05-01,18.8
170,완도,2022-06-01,22.7
170,완도,2022-07-01,26.5
170,완도,2022-08-01,27.0
170,완도,2022-09-01,22.8
170,완도,2022-10-01,16.7
170,완도,2022-11-01,12.9
170,완도,2022-12-01,3.6
115,울릉도,2022-01-01,2.0
115,울릉도,2022-02-01,1.7
115,울릉도,2022-03-01,7.3
115,울릉도,2022-04-01,12.8
115,울릉도,2022-05-01,17.9
115,울릉도,2022-06-01,20.5
115,울릉도,2022-07-01,24.5
115,울릉도,2022-08-01,24.9
115,울릉도,2022-09-01,20.7
115,울릉도,2022-10-01,14.8
115,울릉도,2022-11-01,12.7
115,울릉도,2022-12-01,2.9
152,울산,2022-01-01,2.6
152,울산,2022-02-01,2.7
152,울산,2022-03-01,9.9
152,울산,2022-04-01,14.7
152,울산,2022-05-01,19.2
152,울산,2022-06-01,22.4
152,울산,2022-07-01,26.0
152,울산,2022-08-01,26.4
152,울산,2022-09-01,21.7
152,울산,2022-10-01,16.0
152,울산,2022-11-01,12.7
152,울산,2022-12-01,2.0
130,울진,2022-01-01,1.1
130,울진,2022-02-01,1.4
130,울진,2022-03-01,7.9
130,울진,2022-04-01,14.0
130,울진,2022-05-01,17.8
130,울진,2022-06-01,20.9
130,울진,2022-07-01,24.2
130,울진,2022-08-01,25.0
130,울진,2022-09-01,20.3
130,울진,2022-10-01,14.3
130,울진,2022-11-01,11.5
130,울진,2022-12-01,1.2
114,원주,2022-01-01,-2.4
114,원주,2022-02-01,-1.1
114,원주,2022-03-01,7.4
114,원주,2022-04-01,14.1
114,원주,2022-05-01,18.3
114,원주,2022-06-01,23.0
114,원주,2022-07-01,26.2
114,원주,2022-08-01,24.9
114,원주,2022-09-01,20.9
114,원주,2022-10-01,13.2
114,원주,2022-11-01,8.5
114,원주,2022-12-01,-3.7
263,의령군,2022-01-01,-0.1
263,의령군,2022-02-01,1.3
263,의령군,2022-03-01,9.1
263,의령군,2022-04-01,14.7
263,의령군,2022-05-01,19.3
263,의령군,2022-06-01,23.5
263,의령군,2022-07-01,27.1
263,의령군,2022-08-01,26.6
263,의령군,2022-09-01,21.5
263,의령군,2022-10-01,14.6
263,의령군,2022-11-01,9.8
263,의령군,2022-12-01,-0.3
278,의성,2022-01-01,-2.7
278,의성,2022-02-01,-1.2
278,의성,2022-03-01,7.1
278,의성,2022-04-01,13.4
278,의성,2022-05-01,18.1
278,의성,2022-06-01,23.0
278,의성,2022-07-01,26.4
278,의성,2022-08-01,25.2
278,의성,2022-09-01,20.2
278,의성,2022-10-01,12.8
278,의성,2022-11-01,7.5
278,의성,2022-12-01,-3.4
203,이천,2022-01-01,-2.8
203,이천,2022-02-01,-1.3
203,이천,2022-03-01,7.0
203,이천,2022-04-01,13.8
203,이천,2022-05-01,18.3
203,이천,2022-06-01,22.8
203,이천,2022-07-01,26.2
203,이천,2022-08-01,25.0
203,이천,2022-09-01,20.6
203,이천,2022-10-01,12.9
203,이천,2022-11-01,8.0
203,이천,2022-12-01,-4.4
211,인제,2022-01-01,-4.3
211,인제,2022-02-01,-2.9
211,인제,2022-03-01,5.5
211,인제,2022-04-01,12.8
211,인제,2022-05-01,16.5
211,인제,2022-06-01,21.0
211,인제,2022-07-01,24.9
211,인제,2022-08-01,23.9
211,인제,2022-09-01,19.0
211,인제,2022-10-01,11.6
211,인제,2022-11-01,7.4
211,인제,2022-12-01,-4.8
112,인천,2022-01-01,-2.2
112,인천,2022-02-01,-1.3
112,인천,2022-03-01,6.7
112,인천,2022-04-01,12.9
112,인천,2022-05-01,17.1
112,인천,2022-06-01,21.9
112,인천,2022-07-01,26.2
112,인천,2022-08-01,24.9
112,인천,2022-09-01,22.0
112,인천,2022-10-01,14.4
112,인천,2022-11-01,10.2
112,인천,2022-12-01,-2.6
244,임실,2022-01-01,-1.7
244,임실,2022-02-01,-1.2
244,임실,2022-03-01,6.9
244,임실,2022-04-01,12.9
244,임실,2022-05-01,16.5
244,임실,2022-06-01,21.8
244,임실,2022-07-01,25.0
244,임실,2022-08-01,24.5
244,임실,2022-09-01,20.6
244,임실,2022-10-01,13.0
244,임실,2022-11-01,8.4
244,임실,2022-12-01,-2.3
248,장수,2022-01-01,-3.0
248,장수,2022-02-01,-2.5
248,장수,2022-03-01,6.0
248,장수,2022-04-01,12.2
248,장수,2022-05-01,16.0
248,장수,2022-06-01,21.5
248,장수,2022-07-01,24.3
248,장수,2022-08-01,23.9
248,장수,2022-09-01,19.1
248,장수,2022-10-01,11.4
248,장수,2022-11-01,6.9
248,장수,2022-12-01,-3.6
260,장흥,2022-01-01,1.2
260,장흥,2022-02-01,1.6
260,장흥,2022-03-01,8.6
260,장흥,2022-04-01,13.9
260,장흥,2022-05-01,17.6
260,장흥,2022-06-01,22.6
260,장흥,2022-07-01,26.4
260,장흥,2022-08-01,26.2
260,장흥,2022-09-01,22.0
260,장흥,2022-10-01,14.6
260,장흥,2022-11-01,10.4
260,장흥,2022-12-01,1.1
146,전주,2022-01-01,0.1
146,전주,2022-02-01,0.6
146,전주,2022-03-01,8.5
146,전주,2022-04-01,14.5
146,전주,2022-05-01,18.7
