지점,지점명,일시,평균운량(1/10)
278,의성,2023-11,3.1
278,의성,2023-12,3.7
279,구미,2023-01,3.3
279,구미,2023-02,4.3
279,구미,2023-03,3.7
279,구미,2023-04,4.5
279,구미,2023-05,5.8
279,구미,2023-06,6.1
279,구미,2023-07,6.8
279,구미,2023-08,6.3
279,구미,2023-09,6.1
279,구미,2023-10,4.0
279,구미,2023-11,3.7
279,구미,2023-12,3.9
281,영천,2023-01,3.1
281,영천,2023-02,4.0
281,영천,2023-03,3.7
281,영천,2023-04,4.2
281,영천,2023-05,5.7
281,영천,2023-06,6.1
281,영천,2023-07,6.7
281,영천,2023-08,6.2
281,영천,2023-09,6.1
281,영천,2023-10,3.8
281,영천,2023-11,3.1
281,영천,2023-12,3.7
283,경주시,2023-01,2.9
283,경주시,2023-02,4.4
283,경주시,2023-03,4.0
283,경주시,2023-04,4.3
283,경주시,2023-05,5.8
283,경주시,2023-06,6.3
283,경주시,2023-07,6.5
283,경주시,2023-08,6.0
283,경주시,2023-09,6.5
283,경주시,2023-10,3.8
283,경주시,2023-11,2.8
283,경주시,2023-12,3.7
284,거창,2023-01,3.7
284,거창,2023-02,4.3
284,거창,2023-03,3.8
284,거창,2023-04,4.6
284,거창,2023-05,6.0
284,거창,2023-06,6.3
284,거창,2023-07,7.3
284,거창,2023-08,6.4
284,거창,2023-09,6.3
284,거창,2023-10,4.2
284,거창,2023-11,3.7
284,거창,2023-12,4.6
285,합천,2023-01,3.1
285,합천,2023-02,4.1
285,합천,2023-03,3.8
285,합천,2023-04,4.5
285,합천,2023-05,5.9
285,합천,2023-06,6.2
285,합천,2023-07,7.1
285,합천,2023-08,6.1
285,합천,2023-09,6.2
285,합천,2023-10,4.0
285,합천,2023-11,3.4
285,합천,2023-12,4.0
288,밀양,2023-01,2.9
288,밀양,2023-02,4.2
288,밀양,2023-03,4.0
288,밀양,2023-04,4.4
288,밀양,2023-05,5.8
288,밀양,2023-06,6.2
288,밀양,2023-07,7.0
288,밀양,2023-08,6.0
288,밀양,2023-09,6.2
288,밀양,2023-10,4.0
288,밀양,2023-11,3.2
288,밀양,2023-12,3.8
289,산청,2023-01,3.3
289,산청,2023-02,4.0
289,산청,2023-03,3.8
289,산청,2023-04,4.7
289,산청,2023-05,6.0
289,산청,2023-06,6.2
289,산청,2023-07,7.2
289,산청,2023-08,5.9
289,산청,2023-09,6.1
289,산청,2023-10,4.1
289,산청,2023-11,3.5
289,산청,2023-12,4.4
294,거제,2023-01,2.8
294,거제,2023-02,4.7
294,거제,2023-03,4.3
294,거제,2023-04,4.6
294,거제,2023-05,5.8
294,거제,2023-06,6.2
294,거제,2023-07,6.9
294,거제,2023-08,5.3
294,거제,2023-09,5.9
294,거제,2023-10,3.8
294,거제,2023-11,3.2
294,거제,2023-12,4.0
295,남해,2023-01,3.1
295,남해,2023-02,4.6
295,남해,2023-03,4.2
295,남해,2023-04,4.8
295,남해,2023-05,6.2
295,남해,2023-06,6.3
295,남해,2023-07,7.2
295,남해,2023-08,5.1
295,남해,2023-09,6.0
295,남해,2023-10,3.8
295,남해,2023-11,3.4
295,남해,2023-12,4.4
296,북부산,2023-01,3.78
296,북부산,2023-02,4.3
296,북부산,2023-03,4.2
296,북부산,2023-04,4.6
296,북부산,2023-05,5.8
296,북부산,2023-06,6.4
296,북부산,2023-07,7.0
296,북부산,2023-08,5.9
296,북부산,2023-09,6.0
296,북부산,2023-10,3.8
296,북부산,2023-11,3.1
296,북부산,2023-12,3.8
