지점,지점명,일시,합계 일사량(MJ/m2)
105,강릉,2020-01,238.15
105,강릉,2020-02,344.96
105,강릉,2020-03,520.09
105,강릉,2020-04,570.37
105,강릉,2020-05,618.57
105,강릉,2020-06,620.74
105,강릉,2020-07,453.47
105,강릉,2020-08,388.74
105,강릉,2020-09,390.85
105,강릉,2020-10,407.19
105,강릉,2020-11,306.12
105,강릉,2020-12,292.52
106,동해,2020-01,379.31
106,동해,2020-02,406.52
106,동해,2020-03,533.74
106,동해,2020-04,534.72
106,동해,2020-05,486.34
106,동해,2020-06,514.35
106,동해,2020-07,365.63
106,동해,2020-08,355.53
106,동해,2020-09,399.51
106,동해,2020-10,464.18
106,동해,2020-11,433.39
106,동해,2020-12,474.44
108,서울,2020-01,252.58
108,서울,2020-02,313.44
108,서울,2020-03,515.18
108,서울,2020-04,637.52
108,서울,2020-05,564.83
108,서울,2020-06,603.98
108,서울,2020-07,464.55
108,서울,2020-08,325.97
108,서울,2020-09,452.05
108,서울,2020-10,428.25
108,서울,2020-11,281.51
108,서울,2020-12,276.39
112,인천,2020-01,260.57
112,인천,2020-02,319.64
112,인천,2020-03,522.86
112,인천,2020-04,647.34
112,인천,2020-05,555.06
112,인천,2020-06,598.68
112,인천,2020-07,480.6
112,인천,2020-08,382.07
112,인천,2020-09,450.89
112,인천,2020-10,408.84
112,인천,2020-11,263.68
112,인천,2020-12,264.22
114,원주,2020-01,249.97
114,원주,2020-02,324.76
114,원주,2020-03,506.23
114,원주,2020-04,608.15
114,원주,2020-05,585.48
114,원주,2020-06,579.8
114,원주,2020-07,427.53
114,원주,2020-08,389.81
114,원주,2020-09,427.17
114,원주,2020-10,427.67
114,원주,2020-11,281.43
114,원주,2020-12,263.69
115,울릉도,2020-01,117.91
115,울릉도,2020-02,171.95
115,울릉도,2020-03,516.73
115,울릉도,2020-04,614.26
115,울릉도,2020-05,669.99
115,울릉도,2020-06,672.4
115,울릉도,2020-07,432.17
115,울릉도,2020-08,477.77
115,울릉도,2020-09,434.8
115,울릉도,2020-10,376.97
115,울릉도,2020-11,264.81
115,울릉도,2020-12,205.14
119,수원,2020-01,249.4
119,수원,2020-02,320.22
119,수원,2020-03,520.32
119,수원,2020-04,639.12
119,수원,2020-05,559.39
119,수원,2020-06,579.08
119,수원,2020-07,436.97
119,수원,2020-08,357.68
119,수원,2020-09,428.77
119,수원,2020-10,415.47
119,수원,2020-11,269.88
119,수원,2020-12,261.57
121,영월,2020-01,373.94
121,영월,2020-02,427.69
121,영월,2020-03,520.38
121,영월,2020-04,542.54
121,영월,2020-05,459.62
121,영월,2020-06,465.65
121,영월,2020-07,324.74
121,영월,2020-08,296.89
121,영월,2020-09,352.43
121,영월,2020-10,455.87
121,영월,2020-11,423.62
121,영월,2020-12,440.4
127,충주,2020-01,354.23
127,충주,2020-02,412.71
127,충주,2020-03,513.38
127,충주,2020-04,566.64
127,충주,2020-05,469.56
127,충주,2020-06,450.17
127,충주,2020-07,294.77
127,충주,2020-08,317.09
127,충주,2020-09,402.44
127,충주,2020-10,481.45
127,충주,2020-11,403.26
127,충주,2020-12,413.2
129,서산,2020-01,246.97
129,서산,2020-02,339.88
129,서산,2020-03,537.7
129,서산,2020-04,657.93
129,서산,2020-05,588.74
129,서산,2020-06,586.87
129,서산,2020-07,451.99
129,서산,2020-08,399.75
129,서산,2020-09,446.41
129,서산,2020-10,425.32
129,서산,2020-11,265.55
129,서산,2020-12,239.48
130,울진,2020-01,390.39
130,울진,2020-02,449.68
130,울진,2020-03,517.45
130,울진,2020-04,550.19
130,울진,2020-05,519.57
130,울진,2020-06,510.44
130,울진,2020-07,333.38
130,울진,2020-08,366.93
130,울진,2020-09,410.75
130,울진,2020-10,480.8
130,울진,2020-11,445.77
130,울진,2020-12,494.97
131,청주,2020-01,240.43
131,청주,2020-02,328.27
131,청주,2020-03,522.47
131,청주,2020-04,647.94
131,청주,2020-05,635.42
131,청주,2020-06,619.12
131,청주,2020-07,456.18
131,청주,2020-08,488.11
131,청주,2020-09,468.57
131,청주,2020-10,429.9
131,청주,2020-11,281.85
131,청주,2020-12,253.94
133,대전,2020-01,266.0
133,대전,2020-02,360.98
133,대전,2020-03,570.79
133,대전,2020-04,711.35
133,대전,2020-05,677.69
133,대전,2020-06,609.37
133,대전,2020-07,428.51
133,대전,2020-08,498.2
133,대전,2020-09,481.31
133,대전,2020-10,404.05
133,대전,2020-11,259.68
133,대전,2020-12,255.33
135,추풍령,2020-01,238.37
135,추풍령,2020-02,349.58
135,추풍령,2020-03,539.12
135,추풍령,2020-04,654.61
135,추풍령,2020-05,651.87
135,추풍령,2020-06,614.03
135,추풍령,2020-07,391.32
135,추풍령,2020-08,494.1
135,추풍령,2020-09,433.06
135,추풍령,2020-10,449.15
135,추풍령,2020-11,298.32
135,추풍령,2020-12,281.92
136,안동,2020-01,260.46
136,안동,2020-02,360.99
136,안동,2020-03,530.52
136,안동,2020-04,650.14
136,안동,2020-05,653.92
136,안동,2020-06,658.75
136,안동,2020-07,439.88
136,안동,2020-08,499.89
136,안동,2020-09,418.71
136,안동,2020-10,430.65
136,안동,2020-11,300.74
136,안동,2020-12,283.07
137,상주,2020-01,358.46
137,상주,2020-02,423.46
137,상주,2020-03,520.54
137,상주,2020-04,565.67
137,상주,2020-05,497.41
137,상주,2020-06,468.74
137,상주,2020-07,290.86
137,상주,2020-08,379.64
137,상주,2020-09,367.58
137,상주,2020-10,459.95
137,상주,2020-11,397.39
137,상주,2020-12,430.46
138,포항,2020-01,228.6
138,포항,2020-02,342.66
138,포항,2020-03,469.18
138,포항,2020-04,605.96
138,포항,2020-05,612.03
138,포항,2020-06,628.95
138,포항,2020-07,374.77
138,포항,2020-08,519.22
138,포항,2020-09,381.74
138,포항,2020-10,430.22
138,포항,2020-11,290.85
138,포항,2020-12,300.52
140,군산,2020-01,363.84
140,군산,2020-02,440.56
140,군산,2020-03,532.92
140,군산,2020-04,582.77
140,군산,2020-05,466.46
140,군산,2020-06,437.63
140,군산,2020-07,299.33
140,군산,2020-08,403.42
140,군산,2020-09,423.78
140,군산,2020-10,490.41
140,군산,2020-11,414.5
140,군산,2020-12,391.53
143,대구,2020-01,266.64
143,대구,2020-02,375.31
143,대구,2020-03,540.59
143,대구,2020-04,647.86
143,대구,2020-05,661.45
143,대구,2020-06,632.61
143,대구,2020-07,421.05
143,대구,2020-08,534.44
143,대구,2020-09,409.03
143,대구,2020-10,442.4
143,대구,2020-11,320.68
143,대구,2020-12,304.57
146,전주,2020-01,242.36
146,전주,2020-02,349.97
146,전주,2020-03,547.11
146,전주,2020-04,680.76
146,전주,2020-05,619.71
146,전주,2020-06,533.34
146,전주,2020-07,375.61
146,전주,2020-08,466.92
146,전주,2020-09,419.43
146,전주,2020-10,422.25
146,전주,2020-11,277.42
146,전주,2020-12,258.47
152,울산,2020-01,371.82
152,울산,2020-02,464.83
152,울산,2020-03,509.3
152,울산,2020-04,573.49
152,울산,2020-05,521.52
152,울산,2020-06,540.58
152,울산,2020-07,303.08
152,울산,2020-08,496.6
152,울산,2020-09,392.34
152,울산,2020-10,497.41
152,울산,2020-11,432.25
152,울산,2020-12,506.05
155,창원,2020-01,233.19
155,창원,2020-02,347.25
155,창원,2020-03,512.57
155,창원,2020-04,626.33
155,창원,2020-05,610.88
155,창원,2020-06,636.31
155,창원,2020-07,359.02
155,창원,2020-08,523.05
155,창원,2020-09,407.11
155,창원,2020-10,428.99
155,창원,2020-11,296.71
155,창원,2020-12,283.07
156,광주,2020-01,264.36
156,광주,2020-02,346.78
156,광주,2020-03,568.48
156,광주,2020-04,686.9
156,광주,2020-05,619.38
156,광주,2020-06,592.22
156,광주,2020-07,394.45
156,광주,2020-08,501.73
156,광주,2020-09,441.01
156,광주,2020-10,477.99
156,광주,2020-11,320.91
156,광주,2020-12,299.96
159,부산,2020-01,283.59
159,부산,2020-02,373.12
159,부산,2020-03,534.87
159,부산,2020-04,649.75
159,부산,2020-05,645.68
159,부산,2020-06,660.4
159,부산,2020-07,393.46
159,부산,2020-08,582.67
159,부산,2020-09,437.36
159,부산,2020-10,462.44
159,부산,2020-11,339.04
159,부산,2020-12,330.87
162,통영,2020-01,374.1
162,통영,2020-02,449.85
162,통영,2020-03,486.01
162,통영,2020-04,567.78
162,통영,2020-05,478.68
162,통영,2020-06,488.45
162,통영,2020-07,277.34
162,통영,2020-08,452.78
162,통영,2020-09,392.02
162,통영,2020-10,479.98
162,통영,2020-11,460.92
162,통영,2020-12,481.61
165,목포,2020-01,234.89
165,목포,2020-02,329.43
165,목포,2020-03,526.44
165,목포,2020-04,664.15
165,목포,2020-05,578.61
165,목포,2020-06,578.39
165,목포,2020-07,398.94
165,목포,2020-08,522.89
165,목포,2020-09,436.02
165,목포,2020-10,448.43
165,목포,2020-11,285.46
165,목포,2020-12,263.19
168,여수,2020-01,219.95
168,여수,2020-02,328.98
168,여수,2020-03,492.31
168,여수,2020-04,596.79
168,여수,2020-05,528.0
168,여수,2020-06,546.54
168,여수,2020-07,351.24
168,여수,2020-08,499.55
168,여수,2020-09,404.0
168,여수,2020-10,425.21
168,여수,2020-11,284.23
168,여수,2020-12,244.6
169,흑산도,2020-01,202.27
169,흑산도,2020-02,292.63
169,흑산도,2020-03,382.5
169,흑산도,2020-04,543.17
169,흑산도,2020-05,559.3
169,흑산도,2020-06,475.94
169,흑산도,2020-07,454.26
169,흑산도,2020-08,442.17
169,흑산도,2020-09,294.51
169,흑산도,2020-10,417.29
169,흑산도,2020-11,209.18
169,흑산도,2020-12,205.38
170,완도,2020-01,334.35
170,완도,2020-02,409.77
170,완도,2020-03,496.44
170,완도,2020-04,519.4
170,완도,2020-05,423.29
170,완도,2020-06,447.57
170,완도,2020-07,251.44
170,완도,2020-08,411.24
170,완도,2020-09,370.68
170,완도,2020-10,505.23
170,완도,2020-11,379.96
170,완도,2020-12,402.44
172,고창,2020-01,177.44
172,고창,2020-02,257.76
172,고창,2020-03,404.36
172,고창,2020-04,503.29
172,고창,2020-05,437.58
172,고창,2020-06,423.26
172,고창,2020-07,299.53
172,고창,2020-08,386.87
172,고창,2020-09,322.06
172,고창,2020-10,335.68
172,고창,2020-11,192.64
172,고창,2020-12,267.08
174,순천,2020-01,315.78
174,순천,2020-02,407.0
174,순천,2020-03,507.84
174,순천,2020-04,558.34
174,순천,2020-05,431.28
174,순천,2020-06,420.53
174,순천,2020-07,212.51
174,순천,2020-08,346.57
174,순천,2020-09,347.06
174,순천,2020-10,480.96
174,순천,2020-11,399.67
174,순천,2020-12,437.79
177,홍성,2020-01,246.57
177,홍성,2020-02,324.04
177,홍성,2020-03,528.2
177,홍성,2020-04,668.3
177,홍성,2020-05,592.68
177,홍성,2020-06,586.28
177,홍성,2020-07,418.27
177,홍성,2020-08,419.97
177,홍성,2020-09,446.43
177,홍성,2020-10,418.15
177,홍성,2020-11,264.39
177,홍성,2020-12,250.25
184,제주,2020-01,163.1
184,제주,2020-02,283.9
184,제주,2020-03,463.7
184,제주,2020-04,631.61
184,제주,2020-05,614.98
184,제주,2020-06,514.61
184,제주,2020-07,466.66
184,제주,2020-08,609.75
184,제주,2020-09,376.53
184,제주,2020-10,404.97
184,제주,2020-11,268.92
184,제주,2020-12,205.64
185,고산,2020-01,176.89
185,고산,2020-02,297.91
185,고산,2020-03,446.79
185,고산,2020-04,597.68
185,고산,2020-05,527.07
185,고산,2020-06,439.79
185,고산,2020-07,410.76
185,고산,2020-08,549.59
185,고산,2020-09,385.26
185,고산,2020-10,412.32
185,고산,2020-11,271.98
185,고산,2020-12,209.24
188,성산,2020-01,314.8
188,성산,2020-02,381.76
188,성산,2020-03,484.22
188,성산,2020-04,576.58
188,성산,2020-05,452.62
188,성산,2020-06,387.46
188,성산,2020-07,332.07
188,성산,2020-08,476.56
188,성산,2020-09,382.24
188,성산,2020-10,490.41
188,성산,2020-11,381.92
188,성산,2020-12,395.76
189,서귀포,2020-01,329.63
189,서귀포,2020-02,408.96
189,서귀포,2020-03,469.56
189,서귀포,2020-04,553.78
189,서귀포,2020-05,442.03
189,서귀포,2020-06,368.56
189,서귀포,2020-07,305.52
189,서귀포,2020-08,419.71
189,서귀포,2020-09,389.74
189,서귀포,2020-10,475.75
189,서귀포,2020-11,407.17
189,서귀포,2020-12,418.73
192,진주,2020-01,278.89
192,진주,2020-02,381.28
192,진주,2020-03,546.23
192,진주,2020-04,649.95
192,진주,2020-05,624.39
192,진주,2020-06,639.16
192,진주,2020-07,373.42
192,진주,2020-08,531.29
192,진주,2020-09,417.63
192,진주,2020-10,465.88
192,진주,2020-11,326.85
192,진주,2020-12,312.07
201,강화,2020-01,433.88
201,강화,2020-02,400.49
201,강화,2020-03,536.51
201,강화,2020-04,578.7
201,강화,2020-05,371.49
201,강화,2020-06,439.1
201,강화,2020-07,343.64
201,강화,2020-08,241.99
201,강화,2020-09,421.83
201,강화,2020-10,485.03
201,강화,2020-11,394.79
201,강화,2020-12,440.56
202,양평,2020-01,380.78
202,양평,2020-02,390.06
202,양평,2020-03,510.44
202,양평,2020-04,559.64
202,양평,2020-05,411.08
202,양평,2020-06,454.41
202,양평,2020-07,329.3
202,양평,2020-08,261.86
202,양평,2020-09,389.9
202,양평,2020-10,473.3
202,양평,2020-11,397.07
202,양평,2020-12,434.05
203,이천,2020-01,362.86
203,이천,2020-02,390.88
203,이천,2020-03,489.76
203,이천,2020-04,558.17
203,이천,2020-05,413.36
203,이천,2020-06,446.26
203,이천,2020-07,304.71
203,이천,2020-08,257.3
203,이천,2020-09,355.2
203,이천,2020-10,441.86
203,이천,2020-11,384.85
203,이천,2020-12,421.67
211,인제,2020-01,362.7
211,인제,2020-02,358.62
211,인제,2020-03,465.65
211,인제,2020-04,470.05
211,인제,2020-05,386.48
211,인제,2020-06,444.8
211,인제,2020-07,330.12
211,인제,2020-08,247.04
211,인제,2020-09,308.78
211,인제,2020-10,427.86
211,인제,2020-11,370.35
211,인제,2020-12,384.85
212,홍천,2020-01,381.92
212,홍천,2020-02,400.65
212,홍천,2020-03,510.28
212,홍천,2020-04,535.86
212,홍천,2020-05,423.13
212,홍천,2020-06,468.74
212,홍천,2020-07,333.38
212,홍천,2020-08,265.61
212,홍천,2020-09,352.76
212,홍천,2020-10,442.19
212,홍천,2020-11,378.01
212,홍천,2020-12,396.58
216,태백,2020-01,317.41
216,태백,2020-02,383.22
216,태백,2020-03,467.93
216,태백,2020-04,483.24
216,태백,2020-05,486.17
216,태백,2020-06,460.11
216,태백,2020-07,321.32
216,태백,2020-08,320.34
216,태백,2020-09,317.09
216,태백,2020-10,410.59
216,태백,2020-11,385.99
216,태백,2020-12,399.84
217,정선군,2020-01,338.91
217,정선군,2020-02,381.43
217,정선군,2020-03,456.2
217,정선군,2020-04,480.8
217,정선군,2020-05,437.3
217,정선군,2020-06,456.36
217,정선군,2020-07,325.72
217,정선군,2020-08,298.03
217,정선군,2020-09,309.59
217,정선군,2020-10,393.32
217,정선군,2020-11,374.1
217,정선군,2020-12,349.01
221,제천,2020-01,373.45
221,제천,2020-02,415.8
221,제천,2020-03,497.41
221,제천,2020-04,529.99
221,제천,2020-05,436.33
221,제천,2020-06,453.92
221,제천,2020-07,314.97
221,제천,2020-08,274.08
221,제천,2020-09,336.47
221,제천,2020-10,470.7
221,제천,2020-11,421.18
221,제천,2020-12,441.05
226,보은,2020-01,322.14
226,보은,2020-02,404.24
226,보은,2020-03,485.2
226,보은,2020-04,547.26
226,보은,2020-05,470.21
226,보은,2020-06,429.81
226,보은,2020-07,263.33
226,보은,2020-08,318.23
226,보은,2020-09,369.38
226,보은,2020-10,443.98
226,보은,2020-11,379.96
226,보은,2020-12,381.1
232,천안,2020-01,360.09
232,천안,2020-02,395.28
232,천안,2020-03,502.46
232,천안,2020-04,587.01
232,천안,2020-05,459.46
232,천안,2020-06,441.38
232,천안,2020-07,286.3
232,천안,2020-08,316.76
232,천안,2020-09,390.72
232,천안,2020-10,470.53
232,천안,2020-11,399.19
232,천안,2020-12,409.94
235,보령,2020-01,351.46
235,보령,2020-02,418.41
235,보령,2020-03,516.63
235,보령,2020-04,566.32
235,보령,2020-05,392.83
235,보령,2020-06,336.47
235,보령,2020-07,258.61
235,보령,2020-08,245.9
235,보령,2020-09,382.9
235,보령,2020-10,405.54
235,보령,2020-11,386.15
235,보령,2020-12,394.95
236,부여,2020-01,346.9
236,부여,2020-02,403.91
236,부여,2020-03,502.63
236,부여,2020-04,574.46
236,부여,2020-05,438.28
236,부여,2020-06,410.59
236,부여,2020-07,243.62
236,부여,2020-08,324.74
236,부여,2020-09,385.34
236,부여,2020-10,450.99
236,부여,2020-11,384.04
236,부여,2020-12,384.2
238,금산,2020-01,310.08
238,금산,2020-02,398.21
238,금산,2020-03,503.77
238,금산,2020-04,549.38
238,금산,2020-05,459.3
238,금산,2020-06,422.64
238,금산,2020-07,239.55
238,금산,2020-08,356.02
238,금산,2020-09,343.8
238,금산,2020-10,441.38
238,금산,2020-11,401.14
238,금산,2020-12,393.0
239,세종,2020-01,347.38
239,세종,2020-02,400.16
239,세종,2020-03,487.48
239,세종,2020-04,577.07
239,세종,2020-05,469.72
239,세종,2020-06,460.92
239,세종,2020-07,262.19
239,세종,2020-08,370.52
239,세종,2020-09,401.3
239,세종,2020-10,454.73
239,세종,2020-11,377.68
239,세종,2020-12,394.79
243,부안,2020-01,300.96
243,부안,2020-02,420.36
243,부안,2020-03,492.85
243,부안,2020-04,560.94
243,부안,2020-05,454.9
243,부안,2020-06,424.92
243,부안,2020-07,261.54
243,부안,2020-08,401.96
243,부안,2020-09,393.97
243,부안,2020-10,462.72
243,부안,2020-11,373.61
243,부안,2020-12,349.83
244,임실,2020-01,276.69
244,임실,2020-02,385.01
244,임실,2020-03,477.05
244,임실,2020-04,559.8
244,임실,2020-05,467.77
244,임실,2020-06,400.16
244,임실,2020-07,243.13
244,임실,2020-08,360.9
244,임실,2020-09,344.13
244,임실,2020-10,469.72
244,임실,2020-11,369.54
244,임실,2020-12,341.03
245,정읍,2020-01,299.0
245,정읍,2020-02,414.5
245,정읍,2020-03,498.55
245,정읍,2020-04,567.78
245,정읍,2020-05,428.02
245,정읍,2020-06,351.46
245,정읍,2020-07,225.54
245,정읍,2020-08,282.23
245,정읍,2020-09,410.91
245,정읍,2020-10,472.16
245,정읍,2020-11,390.72
245,정읍,2020-12,372.8
247,남원,2020-01,296.89
247,남원,2020-02,398.21
247,남원,2020-03,497.74
247,남원,2020-04,552.64
247,남원,2020-05,469.39
247,남원,2020-06,444.47
247,남원,2020-07,259.75
247,남원,2020-08,388.11
247,남원,2020-09,366.77
247,남원,2020-10,497.58
247,남원,2020-11,406.19
247,남원,2020-12,403.58
248,장수,2020-01,312.36
248,장수,2020-02,401.3
248,장수,2020-03,476.24
248,장수,2020-04,534.23
248,장수,2020-05,465.49
248,장수,2020-06,410.26
248,장수,2020-07,235.15
248,장수,2020-08,335.33
248,장수,2020-09,310.08
248,장수,2020-10,457.83
248,장수,2020-11,389.9
248,장수,2020-12,370.68
251,고창군,2020-01,234.27
251,고창군,2020-02,341.61
251,고창군,2020-03,532.9
251,고창군,2020-04,661.58
251,고창군,2020-05,593.33
251,고창군,2020-06,557.0
251,고창군,2020-07,375.87
251,고창군,2020-08,512.86
251,고창군,2020-09,431.01
251,고창군,2020-10,439.98
251,고창군,2020-11,281.38
251,고창군,2020-12,259.65
252,영광군,2020-01,219.35
252,영광군,2020-02,324.13
252,영광군,2020-03,544.9
252,영광군,2020-04,671.4
252,영광군,2020-05,604.47
252,영광군,2020-06,569.49
252,영광군,2020-07,405.16
252,영광군,2020-08,529.35
252,영광군,2020-09,438.54
252,영광군,2020-10,447.16
252,영광군,2020-11,276.38
252,영광군,2020-12,239.62
253,김해시,2020-01,221.01
253,김해시,2020-02,345.92
253,김해시,2020-03,527.17
253,김해시,2020-04,633.67
253,김해시,2020-05,616.94
253,김해시,2020-06,632.67
253,김해시,2020-07,370.79
253,김해시,2020-08,526.6
253,김해시,2020-09,409.33
253,김해시,2020-10,434.75
253,김해시,2020-11,317.81
253,김해시,2020-12,312.47
254,순창군,2020-01,229.92
254,순창군,2020-02,348.87
254,순창군,2020-03,536.81
254,순창군,2020-04,657.01
254,순창군,2020-05,619.5
254,순창군,2020-06,583.74
254,순창군,2020-07,363.01
254,순창군,2020-08,481.41
254,순창군,2020-09,417.91
254,순창군,2020-10,450.82
254,순창군,2020-11,294.73
254,순창군,2020-12,287.25
255,북창원,2020-01,227.32
255,북창원,2020-02,334.22
255,북창원,2020-03,525.79
255,북창원,2020-04,646.59
255,북창원,2020-05,614.27
255,북창원,2020-06,633.28
255,북창원,2020-07,356.27
255,북창원,2020-08,539.3
255,북창원,2020-09,404.07
255,북창원,2020-10,454.37
255,북창원,2020-11,315.26
255,북창원,2020-12,305.68
257,양산시,2020-01,161.71
257,양산시,2020-02,306.41
257,양산시,2020-03,517.21
257,양산시,2020-04,617.97
257,양산시,2020-05,598.23
257,양산시,2020-06,608.82
257,양산시,2020-07,390.49
257,양산시,2020-08,549.95
257,양산시,2020-09,416.03
257,양산시,2020-10,443.86
257,양산시,2020-11,319.49
257,양산시,2020-12,316.59
258,보성군,2020-01,262.29
258,보성군,2020-02,346.34
258,보성군,2020-03,550.42
258,보성군,2020-04,658.32
258,보성군,2020-05,589.08
258,보성군,2020-06,592.48
258,보성군,2020-07,378.37
258,보성군,2020-08,535.31
258,보성군,2020-09,449.82
258,보성군,2020-10,483.36
258,보성군,2020-11,326.26
258,보성군,2020-12,306.79
259,강진군,2020-01,268.2
259,강진군,2020-02,298.44
259,강진군,2020-03,481.02
259,강진군,2020-04,590.13
259,강진군,2020-05,523.72
259,강진군,2020-06,553.8
259,강진군,2020-07,338.02
259,강진군,2020-08,527.54
259,강진군,2020-09,421.79
259,강진군,2020-10,443.39
259,강진군,2020-11,269.22
259,강진군,2020-12,250.3
260,장흥,2020-01,353.09
260,장흥,2020-02,410.75
260,장흥,2020-03,506.54
260,장흥,2020-04,558.5
260,장흥,2020-05,446.75
260,장흥,2020-06,436.33
260,장흥,2020-07,233.36
260,장흥,2020-08,394.62
260,장흥,2020-09,368.4
260,장흥,2020-10,495.78
260,장흥,2020-11,406.19
260,장흥,2020-12,430.46
261,해남,2020-01,342.33
261,해남,2020-02,389.25
261,해남,2020-03,501.65
261,해남,2020-04,550.52
261,해남,2020-05,435.02
261,해남,2020-06,444.31
261,해남,2020-07,241.34
261,해남,2020-08,422.15
261,해남,2020-09,380.13
261,해남,2020-10,493.67
261,해남,2020-11,400.98
261,해남,2020-12,411.08
262,고흥,2020-01,353.41
262,고흥,2020-02,412.22
262,고흥,2020-03,502.95
262,고흥,2020-04,543.51
262,고흥,2020-05,442.84
262,고흥,2020-06,440.4
262,고흥,2020-07,231.08
262,고흥,2020-08,418.08
262,고흥,2020-09,388.92
262,고흥,2020-10,490.9
262,고흥,2020-11,391.04
262,고흥,2020-12,429.81
263,의령군,2020-01,268.41
263,의령군,2020-02,381.69
263,의령군,2020-03,536.73
263,의령군,2020-04,641.52
263,의령군,2020-05,591.37
263,의령군,2020-06,619.47
263,의령군,2020-07,376.2
263,의령군,2020-08,487.45
263,의령군,2020-09,377.09
263,의령군,2020-10,464.89
263,의령군,2020-11,316.97
263,의령군,2020-12,308.93
264,함양군,2020-01,256.52
264,함양군,2020-02,367.18
264,함양군,2020-03,542.04
264,함양군,2020-04,569.0
264,함양군,2020-05,652.88
264,함양군,2020-06,614.47
264,함양군,2020-07,384.7
264,함양군,2020-08,492.95
264,함양군,2020-09,400.2
264,함양군,2020-10,455.61
264,함양군,2020-11,305.48
264,함양군,2020-12,292.6
266,광양시,2020-01,267.52
266,광양시,2020-02,375.07
266,광양시,2020-03,547.53
266,광양시,2020-04,656.56
266,광양시,2020-05,587.97
266,광양시,2020-06,598.4
266,광양시,2020-07,368.92
266,광양시,2020-08,497.87
266,광양시,2020-09,437.55
266,광양시,2020-10,466.94
266,광양시,2020-11,321.33
266,광양시,2020-12,303.33
268,진도군,2020-01,289.23
268,진도군,2020-02,353.74
268,진도군,2020-03,482.75
268,진도군,2020-04,548.89
268,진도군,2020-05,412.22
268,진도군,2020-06,423.78
268,진도군,2020-07,221.63
268,진도군,2020-08,390.55
268,진도군,2020-09,363.84
268,진도군,2020-10,447.73
268,진도군,2020-11,349.34
268,진도군,2020-12,345.76
271,봉화,2020-01,372.8
271,봉화,2020-02,419.06
271,봉화,2020-03,468.42
271,봉화,2020-04,519.57
271,봉화,2020-05,453.27
271,봉화,2020-06,463.37
