지점,지점명,일시,월합강수량(00~24h만)(mm)
105,강릉,2020-07,375.9
105,강릉,2020-08,150.4
105,강릉,2020-09,613.8
105,강릉,2020-10,0.6
105,강릉,2020-11,7.7
105,강릉,2020-12,0.9
106,동해,2020-01,97.9
106,동해,2020-02,73.7
106,동해,2020-03,48.3
106,동해,2020-04,50.9
106,동해,2020-05,90.3
106,동해,2020-06,120.4
106,동해,2020-07,346.1
106,동해,2020-08,171.9
106,동해,2020-09,304.0
106,동해,2020-10,5.1
106,동해,2020-11,11.5
106,동해,2020-12,2.3
108,서울,2020-01,60.5
108,서울,2020-02,53.1
108,서울,2020-03,16.3
108,서울,2020-04,16.9
108,서울,2020-05,112.4
108,서울,2020-06,139.6
108,서울,2020-07,270.4
108,서울,2020-08,675.7
108,서울,2020-09,181.5
108,서울,2020-10,0.0
108,서울,2020-11,120.1
108,서울,2020-12,4.6
112,인천,2020-01,48.6
112,인천,2020-02,49.7
112,인천,2020-03,10.7
112,인천,2020-04,13.8
112,인천,2020-05,101.2
112,인천,2020-06,100.2
112,인천,2020-07,243.5
112,인천,2020-08,486.4
112,인천,2020-09,167.7
112,인천,2020-10,1.9
112,인천,2020-11,81.6
112,인천,2020-12,6.6
114,원주,2020-01,58.7
114,원주,2020-02,65.5
114,원주,2020-03,21.2
114,원주,2020-04,15.7
114,원주,2020-05,80.0
114,원주,2020-06,49.6
114,원주,2020-07,204.7
114,원주,2020-08,634.0
114,원주,2020-09,148.9
114,원주,2020-10,11.3
114,원주,2020-11,23.6
114,원주,2020-12,3.8
115,울릉도,2020-01,112.9
115,울릉도,2020-02,215.7
115,울릉도,2020-03,65.5
115,울릉도,2020-04,44.5
115,울릉도,2020-05,124.6
115,울릉도,2020-06,100.9
115,울릉도,2020-07,308.2
115,울릉도,2020-08,68.4
115,울릉도,2020-09,110.8
115,울릉도,2020-10,82.5
115,울릉도,2020-11,118.8
115,울릉도,2020-12,109.2
119,수원,2020-01,61.0
119,수원,2020-02,59.2
119,수원,2020-03,19.5
119,수원,2020-04,15.8
119,수원,2020-05,97.9
119,수원,2020-06,91.1
119,수원,2020-07,384.7
119,수원,2020-08,659.3
119,수원,2020-09,163.4
119,수원,2020-10,22.2
119,수원,2020-11,56.8
119,수원,2020-12,4.6
121,영월,2020-01,63.1
121,영월,2020-02,47.1
121,영월,2020-03,21.3
121,영월,2020-04,18.1
121,영월,2020-05,88.0
121,영월,2020-06,53.1
121,영월,2020-07,248.4
121,영월,2020-08,606.5
121,영월,2020-09,139.6
121,영월,2020-10,10.5
121,영월,2020-11,38.4
121,영월,2020-12,10.0
127,충주,2020-01,60.2
127,충주,2020-02,61.9
127,충주,2020-03,20.7
127,충주,2020-04,25.9
127,충주,2020-05,109.7
127,충주,2020-06,112.1
127,충주,2020-07,352.2
127,충주,2020-08,505.6
127,충주,2020-09,146.4
127,충주,2020-10,10.7
127,충주,2020-11,30.0
127,충주,2020-12,11.1
129,서산,2020-01,46.0
129,서산,2020-02,72.3
129,서산,2020-03,23.0
129,서산,2020-04,20.7
129,서산,2020-05,101.3
129,서산,2020-06,144.0
129,서산,2020-07,329.4
129,서산,2020-08,400.0
129,서산,2020-09,257.7
129,서산,2020-10,12.6
129,서산,2020-11,72.0
129,서산,2020-12,9.7
130,울진,2020-01,103.0
130,울진,2020-02,64.8
130,울진,2020-03,35.8
130,울진,2020-04,54.3
130,울진,2020-05,58.9
130,울진,2020-06,126.9
130,울진,2020-07,482.7
130,울진,2020-08,148.9
130,울진,2020-09,236.3
130,울진,2020-10,1.9
130,울진,2020-11,21.3
130,울진,2020-12,1.4
131,청주,2020-01,62.0
131,청주,2020-02,62.7
131,청주,2020-03,22.9
131,청주,2020-04,15.7
131,청주,2020-05,65.3
131,청주,2020-06,145.9
131,청주,2020-07,386.6
131,청주,2020-08,385.8
131,청주,2020-09,160.6
131,청주,2020-10,5.8
131,청주,2020-11,41.0
131,청주,2020-12,4.3
133,대전,2020-01,78.5
133,대전,2020-02,91.2
133,대전,2020-03,24.4
133,대전,2020-04,17.8
133,대전,2020-05,80.4
133,대전,2020-06,192.5
133,대전,2020-07,544.9
133,대전,2020-08,361.6
133,대전,2020-09,173.6
133,대전,2020-10,3.2
133,대전,2020-11,41.8
133,대전,2020-12,4.1
135,추풍령,2020-01,71.0
135,추풍령,2020-02,68.2
135,추풍령,2020-03,21.0
135,추풍령,2020-04,39.7
135,추풍령,2020-05,65.3
135,추풍령,2020-06,182.8
135,추풍령,2020-07,499.3
135,추풍령,2020-08,333.5
135,추풍령,2020-09,226.8
135,추풍령,2020-10,5.0
135,추풍령,2020-11,38.3
135,추풍령,2020-12,3.1
136,안동,2020-01,50.5
136,안동,2020-02,58.6
136,안동,2020-03,11.0
136,안동,2020-04,22.1
136,안동,2020-05,71.9
136,안동,2020-06,123.4
136,안동,2020-07,412.1
136,안동,2020-08,300.4
136,안동,2020-09,124.3
136,안동,2020-10,1.5
136,안동,2020-11,35.0
136,안동,2020-12,1.0
137,상주,2020-01,60.9
137,상주,2020-02,79.6
137,상주,2020-03,13.3
137,상주,2020-04,36.3
137,상주,2020-05,106.5
137,상주,2020-06,192.2
137,상주,2020-07,466.7
137,상주,2020-08,428.6
137,상주,2020-09,147.3
137,상주,2020-10,2.7
137,상주,2020-11,27.9
137,상주,2020-12,1.7
138,포항,2020-01,152.3
138,포항,2020-02,59.9
138,포항,2020-03,29.4
138,포항,2020-04,45.5
138,포항,2020-05,41.7
138,포항,2020-06,112.9
138,포항,2020-07,346.1
138,포항,2020-08,180.0
138,포항,2020-09,246.7
138,포항,2020-10,4.0
138,포항,2020-11,20.4
138,포항,2020-12,0.0
140,군산,2020-01,70.6
140,군산,2020-02,60.5
140,군산,2020-03,16.8
140,군산,2020-04,20.3
140,군산,2020-05,98.7
140,군산,2020-06,196.6
140,군산,2020-07,446.2
140,군산,2020-08,520.6
140,군산,2020-09,171.0
140,군산,2020-10,4.1
140,군산,2020-11,47.6
140,군산,2020-12,11.8
143,대구,2020-01,70.4
143,대구,2020-02,40.2
143,대구,2020-03,24.5
143,대구,2020-04,32.4
143,대구,2020-05,38.1
143,대구,2020-06,185.3
143,대구,2020-07,330.5
143,대구,2020-08,322.7
143,대구,2020-09,161.0
143,대구,2020-10,13.1
143,대구,2020-11,23.9
143,대구,2020-12,2.8
146,전주,2020-01,76.8
146,전주,2020-02,65.9
146,전주,2020-03,25.4
146,전주,2020-04,23.0
146,전주,2020-05,79.0
146,전주,2020-06,187.5
146,전주,2020-07,644.7
146,전주,2020-08,471.5
146,전주,2020-09,135.2
146,전주,2020-10,4.2
146,전주,2020-11,58.5
146,전주,2020-12,9.1
152,울산,2020-01,178.7
152,울산,2020-02,53.6
152,울산,2020-03,41.6
152,울산,2020-04,73.2
152,울산,2020-05,51.5
152,울산,2020-06,218.6
152,울산,2020-07,498.3
152,울산,2020-08,137.1
152,울산,2020-09,243.0
152,울산,2020-10,18.9
152,울산,2020-11,37.7
152,울산,2020-12,5.7
155,창원,2020-01,112.6
155,창원,2020-02,64.2
155,창원,2020-03,37.9
155,창원,2020-04,59.1
155,창원,2020-05,78.8
155,창원,2020-06,278.9
155,창원,2020-07,524.1
155,창원,2020-08,193.1
155,창원,2020-09,241.7
155,창원,2020-10,20.5
155,창원,2020-11,55.6
155,창원,2020-12,6.3
156,광주,2020-01,74.9
156,광주,2020-02,47.8
156,광주,2020-03,43.5
156,광주,2020-04,55.3
156,광주,2020-05,96.8
156,광주,2020-06,199.9
156,광주,2020-07,533.3
156,광주,2020-08,738.1
156,광주,2020-09,178.3
156,광주,2020-10,12.1
156,광주,2020-11,28.3
156,광주,2020-12,18.7
159,부산,2020-01,127.7
159,부산,2020-02,94.9
159,부산,2020-03,58.8
159,부산,2020-04,83.5
159,부산,2020-05,96.2
159,부산,2020-06,321.1
159,부산,2020-07,796.8
159,부산,2020-08,399.2
159,부산,2020-09,230.5
159,부산,2020-10,26.4
159,부산,2020-11,36.3
159,부산,2020-12,10.2
162,통영,2020-01,124.6
162,통영,2020-02,75.0
162,통영,2020-03,61.8
162,통영,2020-04,72.2
162,통영,2020-05,119.5
162,통영,2020-06,371.3
162,통영,2020-07,607.8
162,통영,2020-08,273.4
162,통영,2020-09,338.2
162,통영,2020-10,28.0
162,통영,2020-11,54.4
162,통영,2020-12,11.5
165,목포,2020-01,72.0
165,목포,2020-02,28.9
165,목포,2020-03,28.8
165,목포,2020-04,60.9
165,목포,2020-05,141.4
165,목포,2020-06,261.5
165,목포,2020-07,366.3
165,목포,2020-08,206.4
165,목포,2020-09,208.6
165,목포,2020-10,20.5
165,목포,2020-11,14.0
165,목포,2020-12,18.4
168,여수,2020-01,81.3
168,여수,2020-02,61.3
168,여수,2020-03,52.3
168,여수,2020-04,80.5
168,여수,2020-05,139.4
168,여수,2020-06,367.0
168,여수,2020-07,552.0
168,여수,2020-08,180.1
168,여수,2020-09,181.2
168,여수,2020-10,27.6
168,여수,2020-11,15.4
168,여수,2020-12,13.8
169,흑산도,2020-01,52.2
169,흑산도,2020-02,34.0
169,흑산도,2020-03,15.8
169,흑산도,2020-04,52.2
169,흑산도,2020-05,203.6
169,흑산도,2020-06,305.2
169,흑산도,2020-07,205.0
169,흑산도,2020-08,179.7
169,흑산도,2020-09,71.9
169,흑산도,2020-10,11.3
169,흑산도,2020-11,23.3
169,흑산도,2020-12,33.0
170,완도,2020-01,95.4
170,완도,2020-02,49.0
170,완도,2020-03,55.9
170,완도,2020-04,87.1
170,완도,2020-05,258.6
170,완도,2020-06,343.3
170,완도,2020-07,282.1
170,완도,2020-08,100.4
170,완도,2020-09,266.3
170,완도,2020-10,20.1
170,완도,2020-11,3.4
170,완도,2020-12,19.1
172,고창,2020-01,58.0
172,고창,2020-02,41.6
172,고창,2020-03,42.9
172,고창,2020-04,33.9
172,고창,2020-05,100.3
172,고창,2020-06,136.4
172,고창,2020-07,454.2
172,고창,2020-08,362.3
172,고창,2020-09,227.9
172,고창,2020-10,10.2
172,고창,2020-11,58.3
172,고창,2020-12,28.7
174,순천,2020-01,100.1
174,순천,2020-02,35.9
174,순천,2020-03,50.7
174,순천,2020-04,73.4
174,순천,2020-05,112.3
174,순천,2020-06,246.7
174,순천,2020-07,453.1
174,순천,2020-08,544.1
174,순천,2020-09,239.3
174,순천,2020-10,17.9
174,순천,2020-11,22.4
174,순천,2020-12,10.2
177,홍성,2020-01,73.0
177,홍성,2020-02,85.2
177,홍성,2020-03,26.6
177,홍성,2020-04,13.8
177,홍성,2020-05,91.3
177,홍성,2020-06,191.7
177,홍성,2020-07,353.6
177,홍성,2020-08,456.4
177,홍성,2020-09,251.2
177,홍성,2020-10,19.5
177,홍성,2020-11,41.7
177,홍성,2020-12,5.7
184,제주,2020-01,116.7
184,제주,2020-02,29.8
184,제주,2020-03,81.6
184,제주,2020-04,82.3
184,제주,2020-05,20.6
184,제주,2020-06,221.5
184,제주,2020-07,184.7
184,제주,2020-08,140.4
184,제주,2020-09,400.5
184,제주,2020-10,53.7
184,제주,2020-11,28.2
184,제주,2020-12,29.5
185,고산,2020-01,76.1
185,고산,2020-02,41.6
185,고산,2020-03,61.2
185,고산,2020-04,32.5
185,고산,2020-05,90.3
185,고산,2020-06,290.5
185,고산,2020-07,247.8
185,고산,2020-08,181.2
185,고산,2020-09,132.8
185,고산,2020-10,34.7
185,고산,2020-11,19.4
185,고산,2020-12,20.8
188,성산,2020-01,94.4
188,성산,2020-02,98.7
188,성산,2020-03,110.7
188,성산,2020-04,87.0
188,성산,2020-05,246.4
188,성산,2020-06,326.6
188,성산,2020-07,378.1
188,성산,2020-08,204.7
188,성산,2020-09,469.3
188,성산,2020-10,34.4
188,성산,2020-11,14.9
188,성산,2020-12,51.0
189,서귀포,2020-01,110.1
189,서귀포,2020-02,95.5
189,서귀포,2020-03,132.2
189,서귀포,2020-04,81.8
189,서귀포,2020-05,244.0
189,서귀포,2020-06,406.1
189,서귀포,2020-07,322.0
189,서귀포,2020-08,159.2
189,서귀포,2020-09,424.9
189,서귀포,2020-10,39.2
189,서귀포,2020-11,11.7
189,서귀포,2020-12,62.9
192,진주,2020-01,105.7
192,진주,2020-02,46.1
192,진주,2020-03,41.1
192,진주,2020-04,67.9
192,진주,2020-05,110.1
192,진주,2020-06,234.2
192,진주,2020-07,587.5
192,진주,2020-08,356.7
192,진주,2020-09,200.0
192,진주,2020-10,28.6
192,진주,2020-11,25.6
192,진주,2020-12,9.2
201,강화,2020-01,63.4
201,강화,2020-02,43.1
201,강화,2020-03,6.7
201,강화,2020-04,10.5
201,강화,2020-05,124.2
201,강화,2020-06,152.4
201,강화,2020-07,285.9
201,강화,2020-08,479.4
201,강화,2020-09,215.6
201,강화,2020-10,3.4
201,강화,2020-11,45.1
201,강화,2020-12,7.2
202,양평,2020-01,64.1
202,양평,2020-02,50.1
202,양평,2020-03,15.7
202,양평,2020-04,17.4
202,양평,2020-05,102.8
202,양평,2020-06,102.1
202,양평,2020-07,183.9
202,양평,2020-08,624.1
202,양평,2020-09,139.4
202,양평,2020-10,4.2
202,양평,2020-11,58.0
202,양평,2020-12,4.6
203,이천,2020-01,72.6
203,이천,2020-02,59.5
203,이천,2020-03,20.4
203,이천,2020-04,28.3
203,이천,2020-05,115.3
203,이천,2020-06,98.1
203,이천,2020-07,414.0
203,이천,2020-08,616.7
203,이천,2020-09,191.9
203,이천,2020-10,7.1
203,이천,2020-11,39.6
203,이천,2020-12,5.3
211,인제,2020-01,83.3
211,인제,2020-02,43.6
211,인제,2020-03,17.6
211,인제,2020-04,33.9
211,인제,2020-05,140.8
211,인제,2020-06,58.5
211,인제,2020-07,123.8
211,인제,2020-08,668.8
211,인제,2020-09,193.5
211,인제,2020-10,0.7
211,인제,2020-11,59.8
211,인제,2020-12,4.8
212,홍천,2020-01,61.1
212,홍천,2020-02,45.0
212,홍천,2020-03,17.0
212,홍천,2020-04,14.2
212,홍천,2020-05,105.0
212,홍천,2020-06,90.1
212,홍천,2020-07,213.9
212,홍천,2020-08,744.8
212,홍천,2020-09,136.3
212,홍천,2020-10,1.7
212,홍천,2020-11,50.6
212,홍천,2020-12,6.1
216,태백,2020-01,79.4
216,태백,2020-02,36.1
216,태백,2020-03,24.8
216,태백,2020-04,46.4
216,태백,2020-05,102.4
216,태백,2020-06,85.5
216,태백,2020-07,329.3
216,태백,2020-08,293.5
216,태백,2020-09,494.4
216,태백,2020-10,1.5
216,태백,2020-11,33.0
216,태백,2020-12,3.8
217,정선군,2020-01,91.0
217,정선군,2020-02,62.1
217,정선군,2020-03,24.1
217,정선군,2020-04,34.5
217,정선군,2020-05,107.5
217,정선군,2020-06,56.4
217,정선군,2020-07,225.7
217,정선군,2020-08,466.6
217,정선군,2020-09,182.7
217,정선군,2020-10,8.0
217,정선군,2020-11,38.0
217,정선군,2020-12,8.8
221,제천,2020-01,68.1
221,제천,2020-02,57.4
221,제천,2020-03,14.4
221,제천,2020-04,28.9
221,제천,2020-05,130.1
221,제천,2020-06,78.6
221,제천,2020-07,317.5
221,제천,2020-08,685.8
221,제천,2020-09,134.1
221,제천,2020-10,12.4
221,제천,2020-11,13.4
221,제천,2020-12,11.1
226,보은,2020-01,71.8
226,보은,2020-02,80.8
226,보은,2020-03,23.6
226,보은,2020-04,35.9
226,보은,2020-05,89.1
226,보은,2020-06,171.2
226,보은,2020-07,500.8
226,보은,2020-08,587.8
226,보은,2020-09,162.2
226,보은,2020-10,3.0
226,보은,2020-11,37.0
226,보은,2020-12,5.6
232,천안,2020-01,59.7
232,천안,2020-02,63.1
232,천안,2020-03,21.7
232,천안,2020-04,15.1
232,천안,2020-05,86.4
232,천안,2020-06,121.9
232,천안,2020-07,356.4
232,천안,2020-08,481.7
232,천안,2020-09,167.2
232,천안,2020-10,18.9
232,천안,2020-11,45.9
232,천안,2020-12,5.5
235,보령,2020-01,49.4
235,보령,2020-02,75.3
235,보령,2020-03,22.8
235,보령,2020-04,16.5
235,보령,2020-05,92.4
235,보령,2020-06,139.7
235,보령,2020-07,345.9
235,보령,2020-08,321.5
235,보령,2020-09,177.1
235,보령,2020-10,16.2
235,보령,2020-11,35.4
235,보령,2020-12,9.7
236,부여,2020-01,79.6
236,부여,2020-02,92.4
236,부여,2020-03,19.3
236,부여,2020-04,17.7
236,부여,2020-05,108.5
236,부여,2020-06,188.4
236,부여,2020-07,492.6
236,부여,2020-08,367.8
236,부여,2020-09,208.9
236,부여,2020-10,4.4
236,부여,2020-11,41.8
236,부여,2020-12,3.4
238,금산,2020-01,80.8
238,금산,2020-02,83.9
238,금산,2020-03,20.5
238,금산,2020-04,35.6
238,금산,2020-05,80.5
238,금산,2020-06,234.0
238,금산,2020-07,628.0
238,금산,2020-08,373.4
238,금산,2020-09,167.2
238,금산,2020-10,4.1
238,금산,2020-11,41.9
238,금산,2020-12,8.3
239,세종,2020-01,81.3
239,세종,2020-02,89.7
239,세종,2020-03,22.6
239,세종,2020-04,17.6
239,세종,2020-05,91.6
239,세종,2020-06,214.2
239,세종,2020-07,436.4
239,세종,2020-08,501.1
239,세종,2020-09,171.3
239,세종,2020-10,6.4
239,세종,2020-11,50.1
239,세종,2020-12,3.5
243,부안,2020-01,79.1
243,부안,2020-02,59.0
243,부안,2020-03,22.1
243,부안,2020-04,22.2
243,부안,2020-05,111.9
243,부안,2020-06,157.6
243,부안,2020-07,509.8
243,부안,2020-08,421.6
243,부안,2020-09,224.3
243,부안,2020-10,6.8
243,부안,2020-11,49.4
243,부안,2020-12,31.0
244,임실,2020-01,73.9
244,임실,2020-02,59.6
244,임실,2020-03,45.3
244,임실,2020-04,40.5
244,임실,2020-05,77.7
244,임실,2020-06,173.9
244,임실,2020-07,514.6
244,임실,2020-08,631.4
244,임실,2020-09,158.0
244,임실,2020-10,7.6
244,임실,2020-11,71.0
244,임실,2020-12,16.3
245,정읍,2020-01,73.3
245,정읍,2020-02,58.1
245,정읍,2020-03,39.1
245,정읍,2020-04,34.5
245,정읍,2020-05,86.1
245,정읍,2020-06,109.6
245,정읍,2020-07,465.8
245,정읍,2020-08,530.4
245,정읍,2020-09,211.4
245,정읍,2020-10,5.9
245,정읍,2020-11,69.8
245,정읍,2020-12,34.9
247,남원,2020-01,59.8
247,남원,2020-02,62.2
247,남원,2020-03,38.1
247,남원,2020-04,55.6
247,남원,2020-05,73.4
247,남원,2020-06,218.5
247,남원,2020-07,568.9
247,남원,2020-08,657.0
247,남원,2020-09,216.6
247,남원,2020-10,11.9
247,남원,2020-11,33.1
247,남원,2020-12,12.1
248,장수,2020-01,108.6
248,장수,2020-02,65.3
248,장수,2020-03,43.2
248,장수,2020-04,45.7
248,장수,2020-05,81.4
248,장수,2020-06,210.2
248,장수,2020-07,584.6
248,장수,2020-08,623.4
248,장수,2020-09,268.2
248,장수,2020-10,8.5
248,장수,2020-11,73.4
248,장수,2020-12,13.5
251,고창군,2020-01,59.0
251,고창군,2020-02,48.0
251,고창군,2020-03,45.0
251,고창군,2020-04,31.8
251,고창군,2020-05,90.4
251,고창군,2020-06,157.1
251,고창군,2020-07,455.5
251,고창군,2020-08,464.9
251,고창군,2020-09,237.4
251,고창군,2020-10,8.1
251,고창군,2020-11,63.4
251,고창군,2020-12,11.1
252,영광군,2020-01,62.9
252,영광군,2020-02,45.7
252,영광군,2020-03,47.0
252,영광군,2020-04,41.1
252,영광군,2020-05,125.7
252,영광군,2020-06,180.3
252,영광군,2020-07,531.4
252,영광군,2020-08,382.4
252,영광군,2020-09,266.7
252,영광군,2020-10,16.5
252,영광군,2020-11,71.9
252,영광군,2020-12,16.3
253,김해시,2020-01,117.2
253,김해시,2020-02,65.7
253,김해시,2020-03,41.7
253,김해시,2020-04,57.4
253,김해시,2020-05,73.4
253,김해시,2020-06,239.1
253,김해시,2020-07,534.9
253,김해시,2020-08,200.1
253,김해시,2020-09,278.8
253,김해시,2020-10,26.6
253,김해시,2020-11,61.3
253,김해시,2020-12,6.3
254,순창군,2020-01,80.9
254,순창군,2020-02,62.9
254,순창군,2020-03,38.2
254,순창군,2020-04,55.2
254,순창군,2020-05,93.6
254,순창군,2020-06,180.3
254,순창군,2020-07,560.5
254,순창군,2020-08,822.0
254,순창군,2020-09,168.2
254,순창군,2020-10,9.4
254,순창군,2020-11,48.0
254,순창군,2020-12,14.5
255,북창원,2020-01,98.9
255,북창원,2020-02,63.5
255,북창원,2020-03,35.3
255,북창원,2020-04,55.4
255,북창원,2020-05,51.5
255,북창원,2020-06,217.7
255,북창원,2020-07,468.6
255,북창원,2020-08,233.8
255,북창원,2020-09,473.8
255,북창원,2020-10,19.4
255,북창원,2020-11,71.2
255,북창원,2020-12,9.5
257,양산시,2020-01,103.7
257,양산시,2020-02,70.0
257,양산시,2020-03,47.0
257,양산시,2020-04,59.5
257,양산시,2020-05,67.3
257,양산시,2020-06,217.6
257,양산시,2020-07,495.7
257,양산시,2020-08,270.4
257,양산시,2020-09,452.0
257,양산시,2020-10,27.5
257,양산시,2020-11,74.8
257,양산시,2020-12,7.0
258,보성군,2020-01,85.2
258,보성군,2020-02,44.9
258,보성군,2020-03,57.4
258,보성군,2020-04,80.2
258,보성군,2020-05,194.9
258,보성군,2020-06,417.8
258,보성군,2020-07,405.7
258,보성군,2020-08,204.2
258,보성군,2020-09,181.0
258,보성군,2020-10,24.7
258,보성군,2020-11,11.5
258,보성군,2020-12,8.7
259,강진군,2020-01,95.0
259,강진군,2020-02,40.9
259,강진군,2020-03,37.9
259,강진군,2020-04,63.6
259,강진군,2020-05,161.5
259,강진군,2020-06,332.1
259,강진군,2020-07,398.5
259,강진군,2020-08,253.1
259,강진군,2020-09,221.0
259,강진군,2020-10,24.7
259,강진군,2020-11,12.1
259,강진군,2020-12,14.0
260,장흥,2020-01,100.8
260,장흥,2020-02,41.3
260,장흥,2020-03,39.6
260,장흥,2020-04,63.3
260,장흥,2020-05,152.7
260,장흥,2020-06,311.5
260,장흥,2020-07,354.1
260,장흥,2020-08,355.1
260,장흥,2020-09,219.2
260,장흥,2020-10,21.9
260,장흥,2020-11,20.1
260,장흥,2020-12,12.6
261,해남,2020-01,75.8
261,해남,2020-02,27.8
261,해남,2020-03,27.0
261,해남,2020-04,56.7
261,해남,2020-05,188.1
261,해남,2020-06,257.7
261,해남,2020-07,319.6
261,해남,2020-08,153.7
261,해남,2020-09,295.7
261,해남,2020-10,27.4
261,해남,2020-11,6.9
261,해남,2020-12,13.9
262,고흥,2020-01,79.0
262,고흥,2020-02,44.5
262,고흥,2020-03,45.1
262,고흥,2020-04,80.2
262,고흥,2020-05,151.1
262,고흥,2020-06,304.9
262,고흥,2020-07,334.2
262,고흥,2020-08,181.8
262,고흥,2020-09,256.0
262,고흥,2020-10,24.9
262,고흥,2020-11,9.1
262,고흥,2020-12,9.4
263,의령군,2020-01,100.0
263,의령군,2020-02,38.1
263,의령군,2020-03,33.0
263,의령군,2020-04,51.3
263,의령군,2020-05,63.5
263,의령군,2020-06,180.2
263,의령군,2020-07,559.5
263,의령군,2020-08,346.6
263,의령군,2020-09,317.8
263,의령군,2020-10,23.5
263,의령군,2020-11,24.8
263,의령군,2020-12,9.2
264,함양군,2020-01,95.6
264,함양군,2020-02,45.3
264,함양군,2020-03,31.0
264,함양군,2020-04,60.1
264,함양군,2020-05,62.7
264,함양군,2020-06,171.5
264,함양군,2020-07,605.8
264,함양군,2020-08,618.0
264,함양군,2020-09,177.5
264,함양군,2020-10,12.8
264,함양군,2020-11,26.2
264,함양군,2020-12,4.1
266,광양시,2020-01,78.2
266,광양시,2020-02,41.4
266,광양시,2020-03,41.2
266,광양시,2020-04,54.0
266,광양시,2020-05,176.9
266,광양시,2020-06,353.0
266,광양시,2020-07,483.1
266,광양시,2020-08,336.5
266,광양시,2020-09,199.8
266,광양시,2020-10,33.9
266,광양시,2020-11,11.0
266,광양시,2020-12,12.0
268,진도군,2020-01,69.0
268,진도군,2020-02,27.5
268,진도군,2020-03,26.7
268,진도군,2020-04,61.5
268,진도군,2020-05,212.9
268,진도군,2020-06,324.3
268,진도군,2020-07,320.2
268,진도군,2020-08,100.3
268,진도군,2020-09,309.1
268,진도군,2020-10,24.9
268,진도군,2020-11,17.3
268,진도군,2020-12,21.8
271,봉화,2020-01,60.7
271,봉화,2020-02,51.8
271,봉화,2020-03,17.1
271,봉화,2020-04,30.1
271,봉화,2020-05,114.8
