지점,지점명,일시,평균지면온도(°C)
104,북강릉,2023-12,1.1
105,강릉,2023-01,1.5
105,강릉,2023-02,3.0
105,강릉,2023-03,10.6
105,강릉,2023-04,15.2
105,강릉,2023-05,22.3
105,강릉,2023-06,26.8
105,강릉,2023-07,28.4
105,강릉,2023-08,28.1
105,강릉,2023-09,23.5
105,강릉,2023-10,17.9
105,강릉,2023-11,10.4
105,강릉,2023-12,2.3
106,동해,2023-01,0.7
106,동해,2023-02,2.8
106,동해,2023-03,11.3
106,동해,2023-04,17.8
106,동해,2023-05,23.8
106,동해,2023-06,28.6
106,동해,2023-07,30.3
106,동해,2023-08,30.4
106,동해,2023-09,25.2
106,동해,2023-10,15.4
106,동해,2023-11,8.4
106,동해,2023-12,1.8
108,서울,2023-01,-1.2
108,서울,2023-02,2.0
108,서울,2023-03,9.9
108,서울,2023-04,15.6
108,서울,2023-05,23.2
108,서울,2023-06,26.5
108,서울,2023-07,28.2
108,서울,2023-08,29.2
108,서울,2023-09,25.4
108,서울,2023-10,16.1
108,서울,2023-11,7.0
108,서울,2023-12,1.0
112,인천,2023-01,-0.7
112,인천,2023-02,2.0
112,인천,2023-03,9.3
112,인천,2023-04,14.5
112,인천,2023-05,20.3
112,인천,2023-06,25.1
112,인천,2023-07,27.6
112,인천,2023-08,28.0
112,인천,2023-09,24.7
112,인천,2023-10,17.2
112,인천,2023-11,8.1
112,인천,2023-12,2.3
114,원주,2023-01,-1.1
114,원주,2023-02,1.3
114,원주,2023-03,9.5
114,원주,2023-04,14.6
114,원주,2023-05,22.3
114,원주,2023-06,28.4
114,원주,2023-07,28.7
114,원주,2023-08,28.8
114,원주,2023-09,25.0
114,원주,2023-10,14.5
114,원주,2023-11,6.1
114,원주,2023-12,0.2
115,울릉도,2023-01,2.3
115,울릉도,2023-02,3.2
115,울릉도,2023-03,10.3
115,울릉도,2023-04,14.5
115,울릉도,2023-05,20.3
115,울릉도,2023-06,24.8
115,울릉도,2023-07,26.9
115,울릉도,2023-08,30.4
115,울릉도,2023-09,23.4
115,울릉도,2023-10,15.8
115,울릉도,2023-11,9.3
115,울릉도,2023-12,4.1
119,수원,2023-01,-0.9
119,수원,2023-02,2.6
119,수원,2023-03,11.1
119,수원,2023-04,16.0
119,수원,2023-05,21.5
119,수원,2023-06,27.0
119,수원,2023-07,27.6
119,수원,2023-08,30.0
119,수원,2023-09,25.4
119,수원,2023-10,17.3
119,수원,2023-11,7.9
119,수원,2023-12,1.5
121,영월,2023-01,-1.1
121,영월,2023-02,1.5
121,영월,2023-03,9.7
121,영월,2023-04,14.3
121,영월,2023-05,22.1
121,영월,2023-06,27.6
121,영월,2023-07,28.6
121,영월,2023-08,29.9
121,영월,2023-09,24.4
121,영월,2023-10,14.4
121,영월,2023-11,4.9
121,영월,2023-12,-1.3
127,충주,2023-01,-1.0
127,충주,2023-02,1.6
127,충주,2023-03,9.3
127,충주,2023-04,14.8
127,충주,2023-05,22.5
127,충주,2023-06,27.3
127,충주,2023-07,28.5
127,충주,2023-08,30.2
127,충주,2023-09,25.8
127,충주,2023-10,15.9
127,충주,2023-11,8.0
127,충주,2023-12,2.1
129,서산,2023-01,0.5
129,서산,2023-02,3.0
129,서산,2023-03,10.2
129,서산,2023-04,15.5
129,서산,2023-05,21.7
129,서산,2023-06,26.8
129,서산,2023-07,27.8
129,서산,2023-08,29.3
129,서산,2023-09,25.2
129,서산,2023-10,17.5
129,서산,2023-11,9.2
129,서산,2023-12,4.7
130,울진,2023-01,1.2
130,울진,2023-02,2.9
130,울진,2023-03,10.7
130,울진,2023-04,16.0
130,울진,2023-05,21.6
130,울진,2023-06,27.1
130,울진,2023-07,28.0
130,울진,2023-08,29.9
130,울진,2023-09,24.4
130,울진,2023-10,15.4
130,울진,2023-11,8.9
130,울진,2023-12,2.4
131,청주,2023-01,0.9
131,청주,2023-02,3.7
131,청주,2023-03,13.0
131,청주,2023-04,18.0
131,청주,2023-05,25.1
131,청주,2023-06,31.0
131,청주,2023-07,29.4
131,청주,2023-08,31.1
131,청주,2023-09,27.5
131,청주,2023-10,17.9
131,청주,2023-11,8.9
131,청주,2023-12,3.4
133,대전,2023-01,0.2
133,대전,2023-02,3.2
133,대전,2023-03,11.5
133,대전,2023-04,16.6
133,대전,2023-05,22.8
133,대전,2023-06,29.6
133,대전,2023-07,28.6
133,대전,2023-08,30.9
133,대전,2023-09,26.1
133,대전,2023-10,17.8
133,대전,2023-11,8.5
133,대전,2023-12,3.2
135,추풍령,2023-01,-1.1
135,추풍령,2023-02,2.7
135,추풍령,2023-03,11.1
135,추풍령,2023-04,15.6
135,추풍령,2023-05,21.3
135,추풍령,2023-06,26.6
135,추풍령,2023-07,27.9
135,추풍령,2023-08,29.5
135,추풍령,2023-09,24.4
135,추풍령,2023-10,15.8
135,추풍령,2023-11,7.8
135,추풍령,2023-12,1.5
136,안동,2023-01,-1.7
136,안동,2023-02,3.1
136,안동,2023-03,12.5
136,안동,2023-04,16.2
136,안동,2023-05,23.2
136,안동,2023-06,28.0
136,안동,2023-07,28.6
136,안동,2023-08,32.1
136,안동,2023-09,26.0
136,안동,2023-10,16.8
136,안동,2023-11,7.6
136,안동,2023-12,1.1
137,상주,2023-01,0.3
137,상주,2023-02,3.8
137,상주,2023-03,11.6
137,상주,2023-04,16.9
137,상주,2023-05,24.8
137,상주,2023-06,29.6
137,상주,2023-07,29.3
137,상주,2023-08,32.0
137,상주,2023-09,26.3
137,상주,2023-10,17.6
137,상주,2023-11,8.0
137,상주,2023-12,2.5
138,포항,2023-01,2.6
138,포항,2023-02,5.8
138,포항,2023-03,14.0
138,포항,2023-04,17.6
138,포항,2023-05,22.2
138,포항,2023-06,28.2
138,포항,2023-07,29.1
138,포항,2023-08,30.2
138,포항,2023-09,25.9
138,포항,2023-10,18.7
138,포항,2023-11,10.1
138,포항,2023-12,3.7
140,군산,2023-01,0.5
140,군산,2023-02,2.8
140,군산,2023-03,9.9
140,군산,2023-04,15.2
140,군산,2023-05,21.0
140,군산,2023-06,26.7
140,군산,2023-07,27.6
140,군산,2023-08,30.6
140,군산,2023-09,26.1
140,군산,2023-10,18.8
140,군산,2023-11,9.9
140,군산,2023-12,4.6
143,대구,2023-01,1.6
143,대구,2023-02,4.7
143,대구,2023-03,13.3
143,대구,2023-04,18.3
143,대구,2023-05,23.5
143,대구,2023-06,29.2
143,대구,2023-07,30.3
143,대구,2023-08,31.6
143,대구,2023-09,26.3
143,대구,2023-10,17.8
143,대구,2023-11,8.8
143,대구,2023-12,2.5
146,전주,2023-01,2.1
146,전주,2023-02,4.2
146,전주,2023-03,11.2
146,전주,2023-04,16.1
146,전주,2023-05,22.7
146,전주,2023-06,28.4
146,전주,2023-07,29.0
146,전주,2023-08,30.0
146,전주,2023-09,26.4
146,전주,2023-10,17.9
146,전주,2023-11,10.4
146,전주,2023-12,4.2
152,울산,2023-01,1.1
152,울산,2023-02,4.4
152,울산,2023-03,11.9
152,울산,2023-04,15.5
152,울산,2023-05,20.1
152,울산,2023-06,26.3
152,울산,2023-07,28.1
152,울산,2023-08,29.7
152,울산,2023-09,24.9
152,울산,2023-10,18.8
152,울산,2023-11,10.5
152,울산,2023-12,3.7
155,창원,2023-01,1.5
155,창원,2023-02,4.8
155,창원,2023-03,11.9
155,창원,2023-04,16.2
155,창원,2023-05,20.3
155,창원,2023-06,26.0
155,창원,2023-07,28.1
155,창원,2023-08,31.0
155,창원,2023-09,26.6
155,창원,2023-10,18.9
155,창원,2023-11,10.1
155,창원,2023-12,3.8
156,광주,2023-01,2.3
156,광주,2023-02,5.3
156,광주,2023-03,13.6
156,광주,2023-04,17.7
156,광주,2023-05,23.0
156,광주,2023-06,27.7
156,광주,2023-07,28.5
156,광주,2023-08,31.0
156,광주,2023-09,26.5
156,광주,2023-10,19.8
156,광주,2023-11,10.8
156,광주,2023-12,5.9
159,부산,2023-01,6.3
159,부산,2023-02,10.9
159,부산,2023-03,17.2
159,부산,2023-04,19.9
159,부산,2023-05,23.2
159,부산,2023-06,27.2
159,부산,2023-07,29.1
159,부산,2023-08,32.5
159,부산,2023-09,27.8
159,부산,2023-10,22.9
159,부산,2023-11,14.3
159,부산,2023-12,8.9
162,통영,2023-01,7.2
162,통영,2023-02,6.8
162,통영,2023-03,14.5
162,통영,2023-04,17.5
162,통영,2023-05,20.8
162,통영,2023-06,26.1
162,통영,2023-07,28.15
162,통영,2023-08,30.2
162,통영,2023-09,26.0
162,통영,2023-10,18.6
162,통영,2023-11,10.5
162,통영,2023-12,4.8
165,목포,2023-01,2.9
165,목포,2023-02,4.6
165,목포,2023-03,11.6
165,목포,2023-04,15.3
165,목포,2023-05,21.2
165,목포,2023-06,26.7
165,목포,2023-07,27.4
165,목포,2023-08,31.4
165,목포,2023-09,26.4
165,목포,2023-10,19.4
165,목포,2023-11,11.6
165,목포,2023-12,6.5
168,여수,2023-01,3.4
168,여수,2023-02,6.8
168,여수,2023-03,13.8
168,여수,2023-04,17.0
168,여수,2023-05,21.3
168,여수,2023-06,27.4
168,여수,2023-07,27.1
168,여수,2023-08,30.7
168,여수,2023-09,26.7
168,여수,2023-10,19.7
168,여수,2023-11,11.1
168,여수,2023-12,5.8
169,흑산도,2023-01,4.6
169,흑산도,2023-02,5.3
169,흑산도,2023-03,9.7
169,흑산도,2023-04,14.2
169,흑산도,2023-05,19.0
169,흑산도,2023-06,24.1
169,흑산도,2023-07,26.4
169,흑산도,2023-08,33.1
169,흑산도,2023-09,25.2
169,흑산도,2023-10,18.5
169,흑산도,2023-11,11.9
169,흑산도,2023-12,7.1
170,완도,2023-01,2.1
170,완도,2023-02,4.5
170,완도,2023-03,12.3
170,완도,2023-04,16.1
170,완도,2023-05,21.3
170,완도,2023-06,26.7
170,완도,2023-07,27.9
170,완도,2023-08,32.3
170,완도,2023-09,27.3
170,완도,2023-10,19.7
170,완도,2023-11,10.0
170,완도,2023-12,4.8
172,고창,2023-01,1.0
172,고창,2023-02,2.6
172,고창,2023-03,9.9
172,고창,2023-04,14.5
172,고창,2023-05,20.3
172,고창,2023-06,26.1
172,고창,2023-07,27.8
172,고창,2023-08,29.5
172,고창,2023-09,25.4
172,고창,2023-10,17.8
172,고창,2023-11,9.9
172,고창,2023-12,5.4
174,순천,2023-01,0.4
174,순천,2023-02,1.9
174,순천,2023-03,7.5
174,순천,2023-04,11.2
174,순천,2023-05,15.0
174,순천,2023-06,21.1
174,순천,2023-07,23.1
174,순천,2023-08,27.4
174,순천,2023-09,25.8
174,순천,2023-10,16.7
174,순천,2023-11,9.6
174,순천,2023-12,4.4
177,홍성,2023-01,0.6
177,홍성,2023-02,3.1
177,홍성,2023-03,10.9
177,홍성,2023-04,15.7
177,홍성,2023-05,22.8
177,홍성,2023-06,28.2
177,홍성,2023-07,27.8
177,홍성,2023-08,30.2
177,홍성,2023-09,25.5
177,홍성,2023-10,17.9
177,홍성,2023-11,8.8
177,홍성,2023-12,3.8
181,서청주,2023-05,22.1
181,서청주,2023-06,27.5
181,서청주,2023-07,27.8
181,서청주,2023-08,28.8
181,서청주,2023-09,24.8
181,서청주,2023-10,16.6
181,서청주,2023-11,8.4
181,서청주,2023-12,3.1
184,제주,2023-01,6.8
184,제주,2023-02,8.5
184,제주,2023-03,14.3
184,제주,2023-04,19.3
184,제주,2023-05,23.3
184,제주,2023-06,28.2
184,제주,2023-07,30.4
184,제주,2023-08,33.5
184,제주,2023-09,29.4
184,제주,2023-10,21.4
184,제주,2023-11,13.1
184,제주,2023-12,8.4
185,고산,2023-01,7.0
185,고산,2023-02,8.0
185,고산,2023-03,13.1
185,고산,2023-04,17.1
185,고산,2023-05,20.6
185,고산,2023-06,24.3
185,고산,2023-07,27.7
185,고산,2023-08,32.2
185,고산,2023-09,26.85
185,고산,2023-10,21.5
185,고산,2023-11,14.0
185,고산,2023-12,9.0
188,성산,2023-01,5.2
188,성산,2023-02,7.2
188,성산,2023-03,12.5
188,성산,2023-04,16.7
188,성산,2023-05,20.2
188,성산,2023-06,24.4
188,성산,2023-07,27.8
188,성산,2023-08,30.0
188,성산,2023-09,27.6
188,성산,2023-10,19.8
188,성산,2023-11,11.8
188,성산,2023-12,7.5
189,서귀포,2023-01,7.9
189,서귀포,2023-02,9.9
189,서귀포,2023-03,14.6
189,서귀포,2023-04,17.9
189,서귀포,2023-05,21.6
189,서귀포,2023-06,25.5
189,서귀포,2023-07,28.2
189,서귀포,2023-08,32.3
189,서귀포,2023-09,28.5
189,서귀포,2023-10,21.9
189,서귀포,2023-11,14.2
189,서귀포,2023-12,9.7
192,진주,2023-01,1.9
192,진주,2023-02,5.9
192,진주,2023-03,13.0
192,진주,2023-04,16.2
192,진주,2023-05,21.3
192,진주,2023-06,27.3
192,진주,2023-07,27.7
192,진주,2023-08,28.7
192,진주,2023-09,25.8
192,진주,2023-10,17.5
192,진주,2023-11,10.3
192,진주,2023-12,4.2
201,강화,2023-01,-1.0
201,강화,2023-02,1.3
201,강화,2023-03,8.2
201,강화,2023-04,13.6
201,강화,2023-05,19.6
201,강화,2023-06,24.5
201,강화,2023-07,27.5
201,강화,2023-08,29.0
201,강화,2023-09,24.2
201,강화,2023-10,15.5
201,강화,2023-11,6.7
201,강화,2023-12,1.1
202,양평,2023-01,-1.2
202,양평,2023-02,1.9
202,양평,2023-03,10.8
202,양평,2023-04,16.0
202,양평,2023-05,23.2
202,양평,2023-06,28.4
202,양평,2023-07,28.4
202,양평,2023-08,30.8
202,양평,2023-09,25.0
202,양평,2023-10,15.7
202,양평,2023-11,6.6
202,양평,2023-12,0.9
203,이천,2023-01,-0.9
203,이천,2023-02,2.0
203,이천,2023-03,10.5
203,이천,2023-04,16.0
203,이천,2023-05,22.1
203,이천,2023-06,26.7
203,이천,2023-07,28.0
203,이천,2023-08,28.7
203,이천,2023-09,24.7
203,이천,2023-10,15.7
203,이천,2023-11,6.9
203,이천,2023-12,1.2
211,인제,2023-01,-1.2
211,인제,2023-02,0.9
211,인제,2023-03,9.5
211,인제,2023-04,14.4
211,인제,2023-05,21.9
211,인제,2023-06,26.5
211,인제,2023-07,28.6
211,인제,2023-08,30.5
211,인제,2023-09,24.8
211,인제,2023-10,15.5
211,인제,2023-11,7.2
211,인제,2023-12,0.9
212,홍천,2023-01,-1.9
212,홍천,2023-02,0.9
212,홍천,2023-03,9.0
212,홍천,2023-04,14.1
212,홍천,2023-05,21.9
212,홍천,2023-06,26.1
212,홍천,2023-07,27.4
212,홍천,2023-08,28.8
212,홍천,2023-09,24.2
212,홍천,2023-10,15.1
212,홍천,2023-11,5.7
212,홍천,2023-12,-0.1
216,태백,2023-01,-2.1
216,태백,2023-02,-0.9
216,태백,2023-03,6.8
216,태백,2023-04,13.1
216,태백,2023-05,19.9
216,태백,2023-06,24.2
216,태백,2023-07,25.5
216,태백,2023-08,25.5
216,태백,2023-09,21.3
216,태백,2023-10,11.6
216,태백,2023-11,3.5
216,태백,2023-12,-1.4
217,정선군,2023-01,-2.3
217,정선군,2023-02,1.0
217,정선군,2023-03,8.1
217,정선군,2023-04,14.8
217,정선군,2023-05,21.4
217,정선군,2023-06,26.1
217,정선군,2023-07,27.0
217,정선군,2023-08,28.3
217,정선군,2023-09,20.85
217,정선군,2023-10,13.4
217,정선군,2023-11,4.5
217,정선군,2023-12,-1.5
221,제천,2023-01,-1.8
221,제천,2023-02,0.9
221,제천,2023-03,9.3
221,제천,2023-04,14.7
221,제천,2023-05,23.1
221,제천,2023-06,28.0
221,제천,2023-07,28.4
221,제천,2023-08,29.8
221,제천,2023-09,24.4
221,제천,2023-10,13.8
221,제천,2023-11,5.4
221,제천,2023-12,-0.2
226,보은,2023-01,-0.4
226,보은,2023-02,2.4
226,보은,2023-03,9.7
226,보은,2023-04,14.9
226,보은,2023-05,21.7
226,보은,2023-06,26.8
226,보은,2023-07,26.8
226,보은,2023-08,29.0
226,보은,2023-09,23.7
226,보은,2023-10,14.8
226,보은,2023-11,7.7
226,보은,2023-12,3.4
232,천안,2023-01,0.2
232,천안,2023-02,2.0
232,천안,2023-03,9.0
232,천안,2023-04,15.0
232,천안,2023-05,21.4
232,천안,2023-06,26.7
232,천안,2023-07,27.7
232,천안,2023-08,30.3
232,천안,2023-09,25.7
232,천안,2023-10,16.7
232,천안,2023-11,8.3
232,천안,2023-12,3.2
235,보령,2023-01,1.5
235,보령,2023-02,3.9
235,보령,2023-03,10.6
235,보령,2023-04,15.6
235,보령,2023-05,20.4
235,보령,2023-06,26.8
235,보령,2023-07,28.3
235,보령,2023-08,31.8
235,보령,2023-09,25.8
235,보령,2023-10,18.0
235,보령,2023-11,10.2
235,보령,2023-12,5.8
236,부여,2023-01,0.7
236,부여,2023-02,3.8
236,부여,2023-03,11.7
236,부여,2023-04,16.5
236,부여,2023-05,23.0
236,부여,2023-06,29.4
236,부여,2023-07,28.6
236,부여,2023-08,31.3
236,부여,2023-09,26.1
236,부여,2023-10,17.7
236,부여,2023-11,9.5
236,부여,2023-12,4.2
238,금산,2023-01,-0.9
238,금산,2023-02,1.8
238,금산,2023-03,8.6
238,금산,2023-04,14.6
238,금산,2023-05,19.7
238,금산,2023-06,26.5
238,금산,2023-07,26.7
238,금산,2023-08,29.9
238,금산,2023-09,24.6
238,금산,2023-10,16.5
238,금산,2023-11,8.8
238,금산,2023-12,3.2
239,세종,2023-01,0.5
239,세종,2023-02,5.8
239,세종,2023-03,15.1
239,세종,2023-04,16.0
239,세종,2023-05,22.6
239,세종,2023-06,28.4
239,세종,2023-07,28.2
239,세종,2023-08,31.0
239,세종,2023-09,25.9
239,세종,2023-10,17.4
239,세종,2023-11,8.4
239,세종,2023-12,2.9
243,부안,2023-01,2.0
243,부안,2023-02,4.1
243,부안,2023-03,11.9
243,부안,2023-04,16.9
243,부안,2023-05,22.5
243,부안,2023-06,28.3
243,부안,2023-07,27.7
243,부안,2023-08,30.7
243,부안,2023-09,26.0
243,부안,2023-10,18.0
243,부안,2023-11,9.9
243,부안,2023-12,5.2
244,임실,2023-01,0.1
244,임실,2023-02,2.6
244,임실,2023-03,8.8
244,임실,2023-04,13.9
244,임실,2023-05,19.3
244,임실,2023-06,26.4
244,임실,2023-07,27.7
244,임실,2023-08,28.9
244,임실,2023-09,24.9
244,임실,2023-10,15.7
244,임실,2023-11,8.1
244,임실,2023-12,3.7
245,정읍,2023-01,0.5
245,정읍,2023-02,2.4
245,정읍,2023-03,9.6
245,정읍,2023-04,15.6
245,정읍,2023-05,22.3
245,정읍,2023-06,29.2
245,정읍,2023-07,29.2
245,정읍,2023-08,31.6
245,정읍,2023-09,26.4
245,정읍,2023-10,17.4
245,정읍,2023-11,8.9
245,정읍,2023-12,4.2
247,남원,2023-01,0.6
247,남원,2023-02,3.6
247,남원,2023-03,11.3
247,남원,2023-04,15.4
247,남원,2023-05,20.9
247,남원,2023-06,26.5
247,남원,2023-07,27.3
247,남원,2023-08,29.8
247,남원,2023-09,25.2
247,남원,2023-10,17.6
247,남원,2023-11,9.3
247,남원,2023-12,3.8
248,장수,2023-01,-0.4
248,장수,2023-02,2.3
248,장수,2023-03,9.7
248,장수,2023-04,13.8
248,장수,2023-05,18.6
248,장수,2023-06,25.2
248,장수,2023-07,26.2
248,장수,2023-08,28.0
248,장수,2023-09,23.9
248,장수,2023-10,14.9
248,장수,2023-11,7.9
248,장수,2023-12,3.5
251,고창군,2023-01,2.4
251,고창군,2023-02,4.2
251,고창군,2023-03,10.4
251,고창군,2023-04,15.5
251,고창군,2023-05,21.1
251,고창군,2023-06,27.3
251,고창군,2023-07,28.8
251,고창군,2023-08,30.7
251,고창군,2023-09,26.5
251,고창군,2023-10,18.8
251,고창군,2023-11,11.4
251,고창군,2023-12,6.3
252,영광군,2023-01,2.5
252,영광군,2023-02,4.8
252,영광군,2023-03,12.8
252,영광군,2023-04,16.5
252,영광군,2023-05,22.2
252,영광군,2023-06,26.9
252,영광군,2023-07,28.4
252,영광군,2023-08,32.0
252,영광군,2023-09,27.3
252,영광군,2023-10,18.6
252,영광군,2023-11,10.5
252,영광군,2023-12,4.9
253,김해시,2023-01,3.2
253,김해시,2023-02,6.7
253,김해시,2023-03,13.7
253,김해시,2023-04,17.4
253,김해시,2023-05,20.8
253,김해시,2023-06,26.8
253,김해시,2023-07,28.3
253,김해시,2023-08,30.6
253,김해시,2023-09,26.0
253,김해시,2023-10,19.4
253,김해시,2023-11,11.2
253,김해시,2023-12,5.2
254,순창군,2023-01,0.0
254,순창군,2023-02,3.4
254,순창군,2023-03,12.0
254,순창군,2023-04,16.8
254,순창군,2023-05,22.5
254,순창군,2023-06,28.1
254,순창군,2023-07,28.5
254,순창군,2023-08,31.3
254,순창군,2023-09,26.5
254,순창군,2023-10,17.9
254,순창군,2023-11,8.8
254,순창군,2023-12,3.8
255,북창원,2023-01,1.2
255,북창원,2023-02,3.6
255,북창원,2023-03,10.5
255,북창원,2023-04,15.6
255,북창원,2023-05,21.0
255,북창원,2023-06,26.4
255,북창원,2023-07,27.6
255,북창원,2023-08,28.8
255,북창원,2023-09,25.3
255,북창원,2023-10,17.7
255,북창원,2023-11,10.4
255,북창원,2023-12,4.3
257,양산시,2023-01,1.5
257,양산시,2023-02,5.3
257,양산시,2023-03,12.2
257,양산시,2023-04,16.3
257,양산시,2023-05,20.6
257,양산시,2023-06,27.3
257,양산시,2023-07,28.7
257,양산시,2023-08,30.3
257,양산시,2023-09,24.9
257,양산시,2023-10,17.5
257,양산시,2023-11,9.1
257,양산시,2023-12,3.5
258,보성군,2023-01,2.6
258,보성군,2023-02,5.0
258,보성군,2023-03,10.5
258,보성군,2023-04,14.4
258,보성군,2023-05,20.1
258,보성군,2023-06,24.7
258,보성군,2023-07,26.2
258,보성군,2023-08,29.2
258,보성군,2023-09,25.2
258,보성군,2023-10,16.3
258,보성군,2023-11,9.5
258,보성군,2023-12,4.0
259,강진군,2023-01,4.8
259,강진군,2023-02,4.8
259,강진군,2023-03,11.2
259,강진군,2023-04,16.0
259,강진군,2023-05,21.4
259,강진군,2023-06,26.9
259,강진군,2023-07,28.0
259,강진군,2023-08,31.8
259,강진군,2023-09,26.5
259,강진군,2023-10,19.0
259,강진군,2023-11,10.6
259,강진군,2023-12,5.4
260,장흥,2023-01,0.4
260,장흥,2023-02,3.8
260,장흥,2023-03,10.6
260,장흥,2023-04,15.1
260,장흥,2023-05,21.0
260,장흥,2023-06,26.4
260,장흥,2023-07,27.3
260,장흥,2023-08,30.8
260,장흥,2023-09,26.3
260,장흥,2023-10,18.8
260,장흥,2023-11,9.5
260,장흥,2023-12,3.5
261,해남,2023-01,3.7
261,해남,2023-02,5.7
261,해남,2023-03,12.3
261,해남,2023-04,16.9
261,해남,2023-05,22.2
261,해남,2023-06,27.0
261,해남,2023-07,27.7
261,해남,2023-08,30.1
261,해남,2023-09,26.7
261,해남,2023-10,19.3
261,해남,2023-11,11.8
261,해남,2023-12,7.1
262,고흥,2023-01,1.6
262,고흥,2023-02,4.7
262,고흥,2023-03,11.6
262,고흥,2023-04,15.0
262,고흥,2023-05,19.8
262,고흥,2023-06,24.5
262,고흥,2023-07,26.4
262,고흥,2023-08,29.1
262,고흥,2023-09,24.9
262,고흥,2023-10,17.7
262,고흥,2023-11,10.2
262,고흥,2023-12,4.9
263,의령군,2023-01,1.5
263,의령군,2023-02,4.8
263,의령군,2023-03,11.8
263,의령군,2023-04,16.5
263,의령군,2023-05,21.6
263,의령군,2023-06,27.5
263,의령군,2023-07,28.2
263,의령군,2023-08,29.9
263,의령군,2023-09,26.0
263,의령군,2023-10,16.8
263,의령군,2023-11,9.4
263,의령군,2023-12,4.1
264,함양군,2023-01,0.9
264,함양군,2023-02,3.7
264,함양군,2023-03,10.6
264,함양군,2023-04,15.1
264,함양군,2023-05,21.2
264,함양군,2023-06,27.5
264,함양군,2023-07,28.4
264,함양군,2023-08,31.1
264,함양군,2023-09,25.7
264,함양군,2023-10,17.7
264,함양군,2023-11,9.6
264,함양군,2023-12,3.6
266,광양시,2023-01,1.9
266,광양시,2023-02,6.4
266,광양시,2023-03,13.7
266,광양시,2023-04,16.0
266,광양시,2023-05,21.0
266,광양시,2023-06,26.6
266,광양시,2023-07,28.1
266,광양시,2023-08,32.2
266,광양시,2023-09,27.7
266,광양시,2023-10,20.8
266,광양시,2023-11,10.9
266,광양시,2023-12,5.0
268,진도군,2023-01,2.5
268,진도군,2023-02,4.1
268,진도군,2023-03,10.9
268,진도군,2023-04,14.9
268,진도군,2023-05,20.3
268,진도군,2023-06,25.8
268,진도군,2023-07,27.4
268,진도군,2023-08,31.1
