지점,지점명,일시,평균풍속(m/s)
260,장흥,2023-03-01,1.6
260,장흥,2023-04-01,1.9
260,장흥,2023-05-01,1.8
260,장흥,2023-06-01,1.5
260,장흥,2023-07-01,1.5
260,장흥,2023-08-01,1.3
260,장흥,2023-09-01,0.9
260,장흥,2023-10-01,1.2
260,장흥,2023-11-01,1.8
260,장흥,2023-12-01,1.4
146,전주,2023-01-01,1.8
146,전주,2023-02-01,1.5
146,전주,2023-03-01,1.7
146,전주,2023-04-01,1.8
146,전주,2023-05-01,1.6
146,전주,2023-06-01,1.6
146,전주,2023-07-01,1.4
146,전주,2023-08-01,1.4
146,전주,2023-09-01,1.2
146,전주,2023-10-01,1.4
146,전주,2023-11-01,1.9
146,전주,2023-12-01,1.6
217,정선군,2023-01-01,1.5
217,정선군,2023-02-01,1.4
217,정선군,2023-03-01,1.7
217,정선군,2023-04-01,2.0
217,정선군,2023-05-01,1.4
217,정선군,2023-06-01,1.3
217,정선군,2023-07-01,1.1
217,정선군,2023-08-01,1.2
217,정선군,2023-09-01,1.0
217,정선군,2023-10-01,1.1
217,정선군,2023-11-01,1.6
217,정선군,2023-12-01,1.4
245,정읍,2023-01-01,1.6
245,정읍,2023-02-01,1.2
245,정읍,2023-03-01,1.6
245,정읍,2023-04-01,1.7
245,정읍,2023-05-01,1.4
245,정읍,2023-06-01,1.5
245,정읍,2023-07-01,1.7
245,정읍,2023-08-01,1.4
245,정읍,2023-09-01,1.1
245,정읍,2023-10-01,1.2
245,정읍,2023-11-01,1.9
245,정읍,2023-12-01,1.5
184,제주,2023-01-01,4.0
184,제주,2023-02-01,3.1
184,제주,2023-03-01,2.7
184,제주,2023-04-01,3.6
184,제주,2023-05-01,2.7
184,제주,2023-06-01,3.1
184,제주,2023-07-01,3.0
184,제주,2023-08-01,3.1
184,제주,2023-09-01,2.8
184,제주,2023-10-01,3.0
184,제주,2023-11-01,3.9
184,제주,2023-12-01,4.0
221,제천,2023-01-01,1.2
221,제천,2023-02-01,1.3
221,제천,2023-03-01,1.4
221,제천,2023-04-01,1.6
221,제천,2023-05-01,1.3
221,제천,2023-06-01,1.2
221,제천,2023-07-01,0.9
221,제천,2023-08-01,1.1
221,제천,2023-09-01,1.0
221,제천,2023-10-01,0.9
221,제천,2023-11-01,1.5
221,제천,2023-12-01,1.4
268,진도군,2023-01-01,2.9
268,진도군,2023-02-01,2.8
268,진도군,2023-03-01,2.5
268,진도군,2023-04-01,2.4
268,진도군,2023-05-01,2.3
268,진도군,2023-06-01,2.2
268,진도군,2023-07-01,2.4
268,진도군,2023-08-01,1.8
268,진도군,2023-09-01,1.6
268,진도군,2023-10-01,2.0
268,진도군,2023-11-01,3.0
268,진도군,2023-12-01,2.5
192,진주,2023-01-01,0.9
192,진주,2023-02-01,0.9
192,진주,2023-03-01,0.9
192,진주,2023-04-01,1.1
192,진주,2023-05-01,0.9
192,진주,2023-06-01,1.0
192,진주,2023-07-01,0.8
192,진주,2023-08-01,0.9
192,진주,2023-09-01,0.7
192,진주,2023-10-01,0.7
192,진주,2023-11-01,1.1
192,진주,2023-12-01,0.8
155,창원,2023-01-01,1.5
155,창원,2023-02-01,1.5
155,창원,2023-03-01,1.4
155,창원,2023-04-01,1.6
155,창원,2023-05-01,1.4
155,창원,2023-06-01,1.4
155,창원,2023-07-01,1.3
155,창원,2023-08-01,1.5
155,창원,2023-09-01,1.1
155,창원,2023-10-01,1.2
155,창원,2023-11-01,1.5
155,창원,2023-12-01,1.3
232,천안,2023-01-01,1.1
232,천안,2023-02-01,1.2
232,천안,2023-03-01,1.4
232,천안,2023-04-01,1.6
232,천안,2023-05-01,1.3
232,천안,2023-06-01,1.3
232,천안,2023-07-01,1.1
232,천안,2023-08-01,1.2
232,천안,2023-09-01,1.1
232,천안,2023-10-01,0.9
232,천안,2023-11-01,1.4
232,천안,2023-12-01,1.3
95,철원,2023-01-01,0.9
95,철원,2023-02-01,1.0
95,철원,2023-03-01,1.2
95,철원,2023-04-01,1.6
95,철원,2023-05-01,1.5
95,철원,2023-06-01,1.3
95,철원,2023-07-01,1.3
95,철원,2023-08-01,1.5
95,철원,2023-09-01,1.2
95,철원,2023-10-01,0.9
95,철원,2023-11-01,1.3
95,철원,2023-12-01,1.4
276,청송군,2023-01-01,1.8
276,청송군,2023-02-01,1.5
276,청송군,2023-03-01,1.6
276,청송군,2023-04-01,2.1
276,청송군,2023-05-01,1.5
276,청송군,2023-06-01,1.6
276,청송군,2023-07-01,1.3
276,청송군,2023-08-01,1.4
276,청송군,2023-09-01,1.1
276,청송군,2023-10-01,1.2
276,청송군,2023-11-01,2.1
276,청송군,2023-12-01,1.9
131,청주,2023-01-01,1.1
131,청주,2023-02-01,1.2
131,청주,2023-03-01,1.1
131,청주,2023-04-01,1.5
131,청주,2023-05-01,1.5
131,청주,2023-06-01,1.5
131,청주,2023-07-01,1.2
131,청주,2023-08-01,1.5
131,청주,2023-09-01,1.4
131,청주,2023-10-01,1.1
131,청주,2023-11-01,1.3
131,청주,2023-12-01,1.2
135,추풍령,2023-01-01,3.1
135,추풍령,2023-02-01,2.7
135,추풍령,2023-03-01,2.4
135,추풍령,2023-04-01,2.8
135,추풍령,2023-05-01,2.0
135,추풍령,2023-06-01,2.1
135,추풍령,2023-07-01,1.5
135,추풍령,2023-08-01,1.9
135,추풍령,2023-09-01,1.7
135,추풍령,2023-10-01,1.9
135,추풍령,2023-11-01,3.2
135,추풍령,2023-12-01,2.8
101,춘천,2023-01-01,1.2
101,춘천,2023-02-01,1.3
101,춘천,2023-03-01,1.5
101,춘천,2023-04-01,1.8
101,춘천,2023-05-01,1.6
101,춘천,2023-06-01,1.6
101,춘천,2023-07-01,1.3
101,춘천,2023-08-01,1.6
101,춘천,2023-09-01,1.5
101,춘천,2023-10-01,1.1
101,춘천,2023-11-01,1.5
101,춘천,2023-12-01,1.4
127,충주,2023-01-01,1.0
127,충주,2023-02-01,1.0
127,충주,2023-03-01,1.3
127,충주,2023-04-01,1.6
127,충주,2023-05-01,1.4
127,충주,2023-06-01,1.3
127,충주,2023-07-01,1.1
127,충주,2023-08-01,1.2
127,충주,2023-09-01,1.1
127,충주,2023-10-01,0.8
127,충주,2023-11-01,1.5
127,충주,2023-12-01,1.4
216,태백,2023-01-01,1.2
216,태백,2023-02-01,1.2
216,태백,2023-03-01,1.3
216,태백,2023-04-01,1.6
216,태백,2023-05-01,1.4
216,태백,2023-06-01,1.3
216,태백,2023-07-01,1.4
216,태백,2023-08-01,1.3
216,태백,2023-09-01,1.1
216,태백,2023-10-01,1.0
216,태백,2023-11-01,1.6
216,태백,2023-12-01,1.4
162,통영,2023-01-01,2.6
162,통영,2023-02-01,2.6
162,통영,2023-03-01,2.4
162,통영,2023-04-01,2.8
162,통영,2023-05-01,2.6
162,통영,2023-06-01,2.4
162,통영,2023-07-01,2.4
162,통영,2023-08-01,2.5
162,통영,2023-09-01,2.2
162,통영,2023-10-01,2.1
162,통영,2023-11-01,2.7
162,통영,2023-12-01,2.7
99,파주,2023-01-01,1.0
99,파주,2023-02-01,1.1
99,파주,2023-03-01,1.5
99,파주,2023-04-01,1.7
99,파주,2023-05-01,1.4
99,파주,2023-06-01,1.1
99,파주,2023-07-01,1.2
99,파주,2023-08-01,1.2
99,파주,2023-09-01,1.2
99,파주,2023-10-01,1.0
99,파주,2023-11-01,1.6
99,파주,2023-12-01,1.5
138,포항,2023-01-01,2.8
138,포항,2023-02-01,2.7
138,포항,2023-03-01,2.8
138,포항,2023-04-01,3.1
138,포항,2023-05-01,2.9
138,포항,2023-06-01,2.6
138,포항,2023-07-01,2.4
138,포항,2023-08-01,2.8
138,포항,2023-09-01,2.6
138,포항,2023-10-01,2.5
138,포항,2023-11-01,2.9
138,포항,2023-12-01,2.9
264,함양군,2023-01-01,2.3
264,함양군,2023-02-01,1.7
264,함양군,2023-03-01,1.6
264,함양군,2023-04-01,1.9
264,함양군,2023-05-01,1.3
264,함양군,2023-06-01,1.5
264,함양군,2023-07-01,0.8
264,함양군,2023-08-01,1.0
264,함양군,2023-09-01,0.7
264,함양군,2023-10-01,1.2
264,함양군,2023-11-01,2.2
264,함양군,2023-12-01,1.7
285,합천,2023-01-01,0.7
285,합천,2023-02-01,0.7
285,합천,2023-03-01,0.9
285,합천,2023-04-01,1.2
285,합천,2023-05-01,1.0
285,합천,2023-06-01,0.9
285,합천,2023-07-01,0.8
285,합천,2023-08-01,0.8
285,합천,2023-09-01,0.6
285,합천,2023-10-01,0.5
285,합천,2023-11-01,0.8
285,합천,2023-12-01,0.6
261,해남,2023-01-01,1.7
261,해남,2023-02-01,1.9
261,해남,2023-03-01,1.8
261,해남,2023-04-01,2.5
261,해남,2023-05-01,2.3
261,해남,2023-06-01,2.3
261,해남,2023-07-01,2.4
261,해남,2023-08-01,1.5
261,해남,2023-09-01,1.3
261,해남,2023-10-01,1.5
261,해남,2023-11-01,2.1
261,해남,2023-12-01,1.9
177,홍성,2023-01-01,1.3
177,홍성,2023-02-01,1.4
177,홍성,2023-03-01,1.8
177,홍성,2023-04-01,2.0
177,홍성,2023-05-01,1.8
177,홍성,2023-06-01,1.7
177,홍성,2023-07-01,1.6
177,홍성,2023-08-01,1.4
177,홍성,2023-09-01,1.2
177,홍성,2023-10-01,1.3
177,홍성,2023-11-01,1.8
177,홍성,2023-12-01,1.4
212,홍천,2023-01-01,0.7
212,홍천,2023-02-01,0.7
212,홍천,2023-03-01,1.0
212,홍천,2023-04-01,1.1
212,홍천,2023-05-01,1.1
212,홍천,2023-06-01,1.1
212,홍천,2023-07-01,0.9
212,홍천,2023-08-01,1.0
212,홍천,2023-09-01,0.8
212,홍천,2023-10-01,0.7
212,홍천,2023-11-01,1.0
212,홍천,2023-12-01,0.8
169,흑산도,2023-01-01,6.7
169,흑산도,2023-02-01,6.3
169,흑산도,2023-03-01,5.9
169,흑산도,2023-04-01,5.0
169,흑산도,2023-05-01,5.2
169,흑산도,2023-06-01,4.1
169,흑산도,2023-07-01,5.3
169,흑산도,2023-08-01,3.4
169,흑산도,2023-09-01,3.3
169,흑산도,2023-10-01,4.6
169,흑산도,2023-11-01,6.2
169,흑산도,2023-12-01,6.0
