지점,지점명,일시,월합강수량(00~24h만)(mm)
273,문경,2023-05-01,173.7
273,문경,2023-06-01,231.0
273,문경,2023-07-01,728.1
273,문경,2023-08-01,264.1
273,문경,2023-09-01,259.5
273,문경,2023-10-01,8.3
273,문경,2023-11-01,36.4
273,문경,2023-12-01,108.6
288,밀양,2023-01-01,38.0
288,밀양,2023-02-01,21.9
288,밀양,2023-03-01,43.7
288,밀양,2023-04-01,52.5
288,밀양,2023-05-01,284.2
288,밀양,2023-06-01,279.2
288,밀양,2023-07-01,415.2
288,밀양,2023-08-01,381.8
288,밀양,2023-09-01,210.3
288,밀양,2023-10-01,9.2
288,밀양,2023-11-01,61.7
288,밀양,2023-12-01,76.3
102,백령도,2023-01-01,37.7
102,백령도,2023-02-01,1.6
102,백령도,2023-03-01,2.4
102,백령도,2023-04-01,52.4
102,백령도,2023-05-01,136.7
102,백령도,2023-06-01,95.7
102,백령도,2023-07-01,141.9
102,백령도,2023-08-01,249.1
102,백령도,2023-09-01,18.1
102,백령도,2023-10-01,19.9
102,백령도,2023-11-01,107.7
102,백령도,2023-12-01,74.8
235,보령,2023-01-01,19.2
235,보령,2023-02-01,0.4
235,보령,2023-03-01,7.2
235,보령,2023-04-01,42.4
235,보령,2023-05-01,190.8
235,보령,2023-06-01,95.1
235,보령,2023-07-01,772.2
235,보령,2023-08-01,107.8
235,보령,2023-09-01,288.4
235,보령,2023-10-01,25.5
235,보령,2023-11-01,65.2
235,보령,2023-12-01,112.5
258,보성군,2023-01-01,69.9
258,보성군,2023-02-01,31.5
258,보성군,2023-03-01,47.9
258,보성군,2023-04-01,100.8
258,보성군,2023-05-01,335.7
258,보성군,2023-06-01,374.0
258,보성군,2023-07-01,553.2
258,보성군,2023-08-01,162.1
258,보성군,2023-09-01,156.3
258,보성군,2023-10-01,7.0
258,보성군,2023-11-01,109.8
258,보성군,2023-12-01,67.4
226,보은,2023-01-01,27.3
226,보은,2023-02-01,5.3
226,보은,2023-03-01,25.0
226,보은,2023-04-01,51.9
226,보은,2023-05-01,146.4
226,보은,2023-06-01,169.3
226,보은,2023-07-01,796.9
226,보은,2023-08-01,242.9
226,보은,2023-09-01,243.2
226,보은,2023-10-01,14.5
226,보은,2023-11-01,39.6
226,보은,2023-12-01,108.1
271,봉화,2023-01-01,24.2
271,봉화,2023-02-01,6.7
271,봉화,2023-03-01,31.1
271,봉화,2023-04-01,59.9
271,봉화,2023-05-01,145.0
271,봉화,2023-06-01,301.6
271,봉화,2023-07-01,551.9
271,봉화,2023-08-01,361.6
271,봉화,2023-09-01,187.3
271,봉화,2023-10-01,24.3
271,봉화,2023-11-01,34.5
271,봉화,2023-12-01,100.6
159,부산,2023-01-01,79.2
159,부산,2023-02-01,30.0
159,부산,2023-03-01,76.2
159,부산,2023-04-01,101.6
159,부산,2023-05-01,290.7
159,부산,2023-06-01,153.9
159,부산,2023-07-01,701.7
159,부산,2023-08-01,299.9
159,부산,2023-09-01,322.7
159,부산,2023-10-01,4.2
159,부산,2023-11-01,28.5
159,부산,2023-12-01,102.8
243,부안,2023-01-01,35.4
243,부안,2023-02-01,4.8
243,부안,2023-03-01,19.8
243,부안,2023-04-01,48.6
243,부안,2023-05-01,236.7
243,부안,2023-06-01,247.2
243,부안,2023-07-01,647.2
243,부안,2023-08-01,168.5
243,부안,2023-09-01,191.2
243,부안,2023-10-01,13.3
243,부안,2023-11-01,104.7
243,부안,2023-12-01,136.2
236,부여,2023-01-01,35.7
236,부여,2023-02-01,4.3
236,부여,2023-03-01,13.2
236,부여,2023-04-01,60.6
236,부여,2023-05-01,248.1
236,부여,2023-06-01,122.2
236,부여,2023-07-01,880.3
236,부여,2023-08-01,300.6
236,부여,2023-09-01,303.0
236,부여,2023-10-01,16.7
236,부여,2023-11-01,58.1
236,부여,2023-12-01,122.2
104,북강릉,2023-01-01,97.3
104,북강릉,2023-02-01,50.4
104,북강릉,2023-03-01,9.3
104,북강릉,2023-04-01,32.7
104,북강릉,2023-05-01,91.4
104,북강릉,2023-06-01,171.3
104,북강릉,2023-07-01,109.1
104,북강릉,2023-08-01,502.9
104,북강릉,2023-09-01,240.1
104,북강릉,2023-10-01,21.3
104,북강릉,2023-11-01,59.9
104,북강릉,2023-12-01,248.4
296,북부산,2023-01-01,76.0
296,북부산,2023-02-01,20.5
296,북부산,2023-03-01,61.5
296,북부산,2023-04-01,83.0
296,북부산,2023-05-01,262.5
296,북부산,2023-06-01,125.5
296,북부산,2023-07-01,478.0
296,북부산,2023-08-01,414.0
296,북부산,2023-09-01,323.5
296,북부산,2023-10-01,2.5
296,북부산,2023-11-01,45.5
296,북부산,2023-12-01,81.0
255,북창원,2023-01-01,63.5
255,북창원,2023-02-01,23.0
255,북창원,2023-03-01,53.4
255,북창원,2023-04-01,107.4
255,북창원,2023-05-01,305.7
255,북창원,2023-06-01,153.8
255,북창원,2023-07-01,416.1
255,북창원,2023-08-01,528.9
255,북창원,2023-09-01,294.7
255,북창원,2023-10-01,5.0
255,북창원,2023-11-01,56.2
255,북창원,2023-12-01,79.3
93,북춘천,2023-01-01,43.8
93,북춘천,2023-02-01,1.1
93,북춘천,2023-03-01,8.4
93,북춘천,2023-04-01,95.7
93,북춘천,2023-05-01,112.4
93,북춘천,2023-06-01,280.7
93,북춘천,2023-07-01,318.1
93,북춘천,2023-08-01,203.6
93,북춘천,2023-09-01,119.5
93,북춘천,2023-10-01,25.9
93,북춘천,2023-11-01,80.3
93,북춘천,2023-12-01,77.3
289,산청,2023-01-01,38.0
289,산청,2023-02-01,23.5
289,산청,2023-03-01,27.2
289,산청,2023-04-01,84.2
289,산청,2023-05-01,180.1
289,산청,2023-06-01,258.8
289,산청,2023-07-01,464.2
289,산청,2023-08-01,503.1
289,산청,2023-09-01,170.6
289,산청,2023-10-01,8.0
289,산청,2023-11-01,83.6
289,산청,2023-12-01,96.9
137,상주,2023-01-01,26.5
137,상주,2023-02-01,6.8
137,상주,2023-03-01,31.7
137,상주,2023-04-01,45.6
137,상주,2023-05-01,148.2
137,상주,2023-06-01,174.8
137,상주,2023-07-01,517.5
137,상주,2023-08-01,333.2
137,상주,2023-09-01,225.1
137,상주,2023-10-01,5.2
137,상주,2023-11-01,35.9
137,상주,2023-12-01,120.1
189,서귀포,2023-01-01,71.2
189,서귀포,2023-02-01,59.6
189,서귀포,2023-03-01,56.1
189,서귀포,2023-04-01,191.1
189,서귀포,2023-05-01,574.3
189,서귀포,2023-06-01,418.5
189,서귀포,2023-07-01,378.8
189,서귀포,2023-08-01,218.9
189,서귀포,2023-09-01,126.4
189,서귀포,2023-10-01,5.9
189,서귀포,2023-11-01,45.2
189,서귀포,2023-12-01,74.7
129,서산,2023-01-01,30.5
129,서산,2023-02-01,0.1
129,서산,2023-03-01,6.4
129,서산,2023-04-01,54.6
129,서산,2023-05-01,132.9
129,서산,2023-06-01,138.1
129,서산,2023-07-01,507.0
129,서산,2023-08-01,225.0
129,서산,2023-09-01,166.1
129,서산,2023-10-01,39.6
129,서산,2023-11-01,122.9
129,서산,2023-12-01,106.5
108,서울,2023-01-01,47.9
108,서울,2023-02-01,1.0
108,서울,2023-03-01,10.5
108,서울,2023-04-01,96.9
108,서울,2023-05-01,155.6
108,서울,2023-06-01,195.6
108,서울,2023-07-01,459.9
108,서울,2023-08-01,298.1
108,서울,2023-09-01,134.5
108,서울,2023-10-01,31.0
108,서울,2023-11-01,81.9
108,서울,2023-12-01,85.9
181,서청주,2023-05-01,183.8
181,서청주,2023-06-01,110.0
181,서청주,2023-07-01,720.6
181,서청주,2023-08-01,257.6
181,서청주,2023-09-01,244.0
181,서청주,2023-10-01,12.7
181,서청주,2023-11-01,42.2
181,서청주,2023-12-01,98.3
188,성산,2023-01-01,69.4
188,성산,2023-02-01,108.1
188,성산,2023-03-01,62.1
188,성산,2023-04-01,183.1
188,성산,2023-05-01,489.8
188,성산,2023-06-01,265.5
188,성산,2023-07-01,344.2
188,성산,2023-08-01,179.7
188,성산,2023-09-01,219.4
188,성산,2023-10-01,40.5
188,성산,2023-11-01,64.1
188,성산,2023-12-01,73.2
239,세종,2023-01-01,26.3
239,세종,2023-02-01,4.1
239,세종,2023-03-01,18.5
239,세종,2023-04-01,48.8
239,세종,2023-05-01,194.2
239,세종,2023-06-01,112.6
239,세종,2023-07-01,866.5
239,세종,2023-08-01,301.6
239,세종,2023-09-01,373.1
239,세종,2023-10-01,5.3
239,세종,2023-11-01,40.0
239,세종,2023-12-01,112.3
90,속초,2023-01-01,94.7
90,속초,2023-02-01,43.4
90,속초,2023-03-01,10.1
90,속초,2023-04-01,57.0
90,속초,2023-05-01,81.0
90,속초,2023-06-01,200.1
90,속초,2023-07-01,108.2
90,속초,2023-08-01,669.6
90,속초,2023-09-01,208.2
90,속초,2023-10-01,31.4
90,속초,2023-11-01,60.1
90,속초,2023-12-01,205.0
119,수원,2023-01-01,38.9
119,수원,2023-02-01,0.7
119,수원,2023-03-01,5.5
119,수원,2023-04-01,67.4
119,수원,2023-05-01,120.3
119,수원,2023-06-01,131.5
119,수원,2023-07-01,490.5
119,수원,2023-08-01,200.7
119,수원,2023-09-01,135.6
119,수원,2023-10-01,35.8
119,수원,2023-11-01,99.0
119,수원,2023-12-01,83.5
254,순창군,2023-01-01,29.4
254,순창군,2023-02-01,16.7
254,순창군,2023-03-01,37.2
254,순창군,2023-04-01,57.4
254,순창군,2023-05-01,195.1
254,순창군,2023-06-01,383.7
254,순창군,2023-07-01,738.2
254,순창군,2023-08-01,304.5
254,순창군,2023-09-01,123.0
254,순창군,2023-10-01,9.1
254,순창군,2023-11-01,83.3
254,순창군,2023-12-01,119.7
174,순천,2023-01-01,59.4
174,순천,2023-02-01,30.4
174,순천,2023-03-01,54.0
174,순천,2023-04-01,101.7
174,순천,2023-05-01,271.3
174,순천,2023-06-01,302.2
174,순천,2023-07-01,598.7
174,순천,2023-08-01,325.8
174,순천,2023-09-01,217.5
174,순천,2023-10-01,8.6
174,순천,2023-11-01,104.8
174,순천,2023-12-01,65.1
136,안동,2023-01-01,22.9
136,안동,2023-02-01,3.3
136,안동,2023-03-01,28.6
136,안동,2023-04-01,46.6
136,안동,2023-05-01,131.8
136,안동,2023-06-01,247.7
136,안동,2023-07-01,418.3
136,안동,2023-08-01,296.5
136,안동,2023-09-01,206.4
136,안동,2023-10-01,8.5
136,안동,2023-11-01,32.1
136,안동,2023-12-01,76.0
257,양산시,2023-01-01,72.5
257,양산시,2023-02-01,32.7
257,양산시,2023-03-01,66.7
257,양산시,2023-04-01,86.9
257,양산시,2023-05-01,294.4
257,양산시,2023-06-01,122.8
257,양산시,2023-07-01,474.3
257,양산시,2023-08-01,531.4
257,양산시,2023-09-01,338.3
257,양산시,2023-10-01,2.6
257,양산시,2023-11-01,62.2
257,양산시,2023-12-01,87.2
202,양평,2023-01-01,43.5
202,양평,2023-02-01,0.8
202,양평,2023-03-01,9.2
202,양평,2023-04-01,73.5
202,양평,2023-05-01,143.5
202,양평,2023-06-01,161.1
202,양평,2023-07-01,526.3
202,양평,2023-08-01,207.7
202,양평,2023-09-01,133.4
202,양평,2023-10-01,53.9
202,양평,2023-11-01,89.9
202,양평,2023-12-01,95.6
168,여수,2023-01-01,76.2
168,여수,2023-02-01,36.7
168,여수,2023-03-01,48.7
168,여수,2023-04-01,84.1
168,여수,2023-05-01,339.2
168,여수,2023-06-01,298.2
168,여수,2023-07-01,482.4
168,여수,2023-08-01,247.0
168,여수,2023-09-01,203.2
168,여수,2023-10-01,3.1
168,여수,2023-11-01,45.5
168,여수,2023-12-01,71.1
252,영광군,2023-01-01,30.5
252,영광군,2023-02-01,9.1
252,영광군,2023-03-01,36.2
252,영광군,2023-04-01,65.2
252,영광군,2023-05-01,199.4
252,영광군,2023-06-01,136.5
252,영광군,2023-07-01,538.1
252,영광군,2023-08-01,143.1
252,영광군,2023-09-01,166.0
252,영광군,2023-10-01,15.2
252,영광군,2023-11-01,61.1
252,영광군,2023-12-01,95.7
277,영덕,2023-01-01,22.9
277,영덕,2023-02-01,45.3
277,영덕,2023-03-01,30.6
277,영덕,2023-04-01,37.3
277,영덕,2023-05-01,115.5
277,영덕,2023-06-01,113.4
277,영덕,2023-07-01,260.3
277,영덕,2023-08-01,216.6
277,영덕,2023-09-01,232.6
277,영덕,2023-10-01,9.9
277,영덕,2023-11-01,9.1
277,영덕,2023-12-01,135.2
121,영월,2023-01-01,28.1
121,영월,2023-02-01,3.0
121,영월,2023-03-01,16.7
121,영월,2023-04-01,52.3
121,영월,2023-05-01,119.2
121,영월,2023-06-01,180.8
121,영월,2023-07-01,491.5
121,영월,2023-08-01,290.1
121,영월,2023-09-01,166.8
121,영월,2023-10-01,21.2
121,영월,2023-11-01,37.3
121,영월,2023-12-01,100.5
272,영주,2023-01-01,30.0
272,영주,2023-02-01,9.0
272,영주,2023-03-01,31.8
272,영주,2023-04-01,93.5
272,영주,2023-05-01,160.2
272,영주,2023-06-01,483.2
272,영주,2023-07-01,616.7
272,영주,2023-08-01,318.2
272,영주,2023-09-01,270.9
272,영주,2023-10-01,30.2
272,영주,2023-11-01,67.9
272,영주,2023-12-01,104.5
281,영천,2023-01-01,18.3
281,영천,2023-02-01,11.3
281,영천,2023-03-01,43.2
281,영천,2023-04-01,31.7
281,영천,2023-05-01,166.9
281,영천,2023-06-01,247.6
281,영천,2023-07-01,234.1
281,영천,2023-08-01,267.1
281,영천,2023-09-01,140.3
281,영천,2023-10-01,5.5
281,영천,2023-11-01,24.7
281,영천,2023-12-01,105.3
170,완도,2023-01-01,63.0
170,완도,2023-02-01,42.5
170,완도,2023-03-01,35.9
170,완도,2023-04-01,163.5
170,완도,2023-05-01,319.9
170,완도,2023-06-01,158.6
170,완도,2023-07-01,433.0
170,완도,2023-08-01,191.8
170,완도,2023-09-01,110.2
170,완도,2023-10-01,8.1
170,완도,2023-11-01,110.1
170,완도,2023-12-01,78.7
115,울릉도,2023-01-01,186.5
115,울릉도,2023-02-01,43.2
115,울릉도,2023-03-01,46.9
115,울릉도,2023-04-01,68.9
115,울릉도,2023-05-01,152.6
115,울릉도,2023-06-01,125.3
115,울릉도,2023-07-01,222.5
115,울릉도,2023-08-01,41.1
115,울릉도,2023-09-01,292.0
115,울릉도,2023-10-01,49.1
115,울릉도,2023-11-01,115.5
115,울릉도,2023-12-01,183.8
152,울산,2023-01-01,41.3
152,울산,2023-02-01,28.0
152,울산,2023-03-01,68.3
152,울산,2023-04-01,57.7
152,울산,2023-05-01,195.2
152,울산,2023-06-01,141.4
152,울산,2023-07-01,266.9
152,울산,2023-08-01,403.3
152,울산,2023-09-01,276.7
152,울산,2023-10-01,4.3
152,울산,2023-11-01,33.1
152,울산,2023-12-01,126.7
130,울진,2023-01-01,41.0
130,울진,2023-02-01,65.5
130,울진,2023-03-01,20.3
130,울진,2023-04-01,35.7
130,울진,2023-05-01,109.5
130,울진,2023-06-01,144.1
130,울진,2023-07-01,187.0
130,울진,2023-08-01,250.1
130,울진,2023-09-01,274.9
130,울진,2023-10-01,11.8
130,울진,2023-11-01,37.4
130,울진,2023-12-01,139.7
114,원주,2023-01-01,28.0
114,원주,2023-02-01,0.0
114,원주,2023-03-01,13.8
114,원주,2023-04-01,39.1
114,원주,2023-05-01,130.7
114,원주,2023-06-01,140.0
114,원주,2023-07-01,463.3
114,원주,2023-08-01,233.0
114,원주,2023-09-01,158.6
114,원주,2023-10-01,37.8
114,원주,2023-11-01,66.7
114,원주,2023-12-01,80.7
263,의령군,2023-01-01,53.1
263,의령군,2023-02-01,25.6
263,의령군,2023-03-01,25.9
263,의령군,2023-04-01,57.7
263,의령군,2023-05-01,304.7
263,의령군,2023-06-01,197.4
263,의령군,2023-07-01,437.1
263,의령군,2023-08-01,439.6
263,의령군,2023-09-01,219.5
263,의령군,2023-10-01,11.0
263,의령군,2023-11-01,88.7
263,의령군,2023-12-01,79.6
278,의성,2023-01-01,19.6
278,의성,2023-02-01,4.4
278,의성,2023-03-01,35.3
278,의성,2023-04-01,40.4
278,의성,2023-05-01,152.8
278,의성,2023-06-01,206.6
278,의성,2023-07-01,457.6
278,의성,2023-08-01,321.6
278,의성,2023-09-01,222.4
278,의성,2023-10-01,6.8
278,의성,2023-11-01,26.4
278,의성,2023-12-01,81.5
203,이천,2023-01-01,43.9
203,이천,2023-02-01,0.6
203,이천,2023-03-01,4.6
203,이천,2023-04-01,56.7
203,이천,2023-05-01,169.1
203,이천,2023-06-01,156.0
203,이천,2023-07-01,547.2
203,이천,2023-08-01,253.9
203,이천,2023-09-01,167.9
203,이천,2023-10-01,38.7
203,이천,2023-11-01,95.1
203,이천,2023-12-01,99.7
211,인제,2023-01-01,43.4
211,인제,2023-02-01,0.9
211,인제,2023-03-01,18.3
211,인제,2023-04-01,83.8
211,인제,2023-05-01,104.8
211,인제,2023-06-01,229.0
211,인제,2023-07-01,245.1
211,인제,2023-08-01,219.8
211,인제,2023-09-01,128.8
211,인제,2023-10-01,6.7
211,인제,2023-11-01,84.9
211,인제,2023-12-01,60.1
112,인천,2023-01-01,47.2
112,인천,2023-02-01,0.5
112,인천,2023-03-01,10.0
112,인천,2023-04-01,70.4
112,인천,2023-05-01,133.8
112,인천,2023-06-01,116.2
112,인천,2023-07-01,370.8
112,인천,2023-08-01,297.5
112,인천,2023-09-01,129.2
112,인천,2023-10-01,16.8
112,인천,2023-11-01,63.1
112,인천,2023-12-01,75.9
244,임실,2023-01-01,21.6
244,임실,2023-02-01,14.0
244,임실,2023-03-01,35.4
244,임실,2023-04-01,62.6
244,임실,2023-05-01,222.0
244,임실,2023-06-01,208.1
244,임실,2023-07-01,708.5
244,임실,2023-08-01,328.2
244,임실,2023-09-01,151.6
244,임실,2023-10-01,11.1
244,임실,2023-11-01,91.5
244,임실,2023-12-01,129.8
248,장수,2023-01-01,28.5
248,장수,2023-02-01,13.6
248,장수,2023-03-01,31.4
248,장수,2023-04-01,64.2
248,장수,2023-05-01,239.2
248,장수,2023-06-01,348.0
248,장수,2023-07-01,761.8
248,장수,2023-08-01,296.2
248,장수,2023-09-01,165.6
248,장수,2023-10-01,15.9
248,장수,2023-11-01,94.8
248,장수,2023-12-01,108.9
260,장흥,2023-01-01,63.1
260,장흥,2023-02-01,26.5
