지점,지점명,일시,평균지면온도(°C)
101,춘천,2021-09,24.1
101,춘천,2021-10,15.1
101,춘천,2021-11,5.7
101,춘천,2021-12,-1.1
102,백령도,2021-01,-0.4
102,백령도,2021-02,2.3
102,백령도,2021-03,7.5
102,백령도,2021-04,13.4
102,백령도,2021-05,19.3
102,백령도,2021-06,23.4
102,백령도,2021-07,30.7
102,백령도,2021-08,26.7
102,백령도,2021-09,23.2
102,백령도,2021-10,15.8
102,백령도,2021-11,9.1
102,백령도,2021-12,2.7
104,북강릉,2021-01,-1.8
104,북강릉,2021-02,3.2
104,북강릉,2021-03,7.9
104,북강릉,2021-04,14.8
104,북강릉,2021-05,18.5
104,북강릉,2021-06,24.6
104,북강릉,2021-07,30.9
104,북강릉,2021-08,26.3
104,북강릉,2021-09,22.6
104,북강릉,2021-10,15.9
104,북강릉,2021-11,8.1
104,북강릉,2021-12,1.9
105,강릉,2021-01,1.0
105,강릉,2021-02,7.4
105,강릉,2021-03,9.3
105,강릉,2021-04,16.5
105,강릉,2021-05,19.1
105,강릉,2021-06,25.9
105,강릉,2021-07,31.2
105,강릉,2021-08,26.8
105,강릉,2021-09,23.8
105,강릉,2021-10,17.3
105,강릉,2021-11,9.7
105,강릉,2021-12,4.0
106,동해,2021-01,-0.6
106,동해,2021-02,5.6
106,동해,2021-03,10.2
106,동해,2021-04,16.7
106,동해,2021-05,20.0
106,동해,2021-06,25.9
106,동해,2021-07,32.5
106,동해,2021-08,27.0
106,동해,2021-09,24.1
106,동해,2021-10,17.0
106,동해,2021-11,9.1
106,동해,2021-12,3.2
108,서울,2021-01,-2.0
108,서울,2021-02,2.3
108,서울,2021-03,9.7
108,서울,2021-04,15.7
108,서울,2021-05,18.8
108,서울,2021-06,25.2
108,서울,2021-07,29.7
108,서울,2021-08,28.2
108,서울,2021-09,24.6
108,서울,2021-10,16.7
108,서울,2021-11,7.9
108,서울,2021-12,0.8
112,인천,2021-01,-1.7
112,인천,2021-02,2.3
112,인천,2021-03,8.6
112,인천,2021-04,14.5
112,인천,2021-05,17.9
112,인천,2021-06,24.6
112,인천,2021-07,31.1
112,인천,2021-08,28.3
112,인천,2021-09,23.1
112,인천,2021-10,16.3
112,인천,2021-11,7.9
112,인천,2021-12,0.6
114,원주,2021-01,-2.3
114,원주,2021-02,1.9
114,원주,2021-03,8.9
114,원주,2021-04,15.2
114,원주,2021-05,18.9
114,원주,2021-06,25.7
114,원주,2021-07,30.6
114,원주,2021-08,28.0
114,원주,2021-09,24.2
114,원주,2021-10,16.2
114,원주,2021-11,6.8
114,원주,2021-12,-0.1
115,울릉도,2021-01,1.7
115,울릉도,2021-02,4.7
115,울릉도,2021-03,9.5
115,울릉도,2021-04,14.8
115,울릉도,2021-05,18.4
115,울릉도,2021-06,22.5
115,울릉도,2021-07,28.4
115,울릉도,2021-08,25.8
115,울릉도,2021-09,21.3
115,울릉도,2021-10,14.6
115,울릉도,2021-11,8.5
115,울릉도,2021-12,3.0
119,수원,2021-01,-1.1
119,수원,2021-02,2.8
119,수원,2021-03,8.7
119,수원,2021-04,14.9
119,수원,2021-05,17.8
119,수원,2021-06,24.9
119,수원,2021-07,29.3
119,수원,2021-08,27.2
119,수원,2021-09,23.1
119,수원,2021-10,16.1
119,수원,2021-11,7.6
119,수원,2021-12,0.7
121,영월,2021-01,-2.2
121,영월,2021-02,1.8
121,영월,2021-03,8.4
121,영월,2021-04,14.4
121,영월,2021-05,17.5
121,영월,2021-06,24.7
121,영월,2021-07,31.1
121,영월,2021-08,27.8
121,영월,2021-09,22.8
121,영월,2021-10,15.6
121,영월,2021-11,6.7
121,영월,2021-12,-0.1
127,충주,2021-01,-1.2
127,충주,2021-02,2.8
127,충주,2021-03,9.6
127,충주,2021-04,14.7
127,충주,2021-05,18.8
127,충주,2021-06,25.3
127,충주,2021-07,30.4
127,충주,2021-08,27.5
127,충주,2021-09,23.5
127,충주,2021-10,16.7
127,충주,2021-11,7.9
127,충주,2021-12,1.4
129,서산,2021-01,0.4
129,서산,2021-02,3.4
129,서산,2021-03,9.8
129,서산,2021-04,15.1
129,서산,2021-05,18.7
129,서산,2021-06,24.8
129,서산,2021-07,30.4
129,서산,2021-08,29.0
129,서산,2021-09,24.8
129,서산,2021-10,17.9
129,서산,2021-11,9.0
129,서산,2021-12,2.4
130,울진,2021-01,0.2
130,울진,2021-02,6.2
130,울진,2021-03,10.3
130,울진,2021-04,16.1
130,울진,2021-05,20.2
130,울진,2021-06,25.3
130,울진,2021-07,31.2
130,울진,2021-08,27.7
130,울진,2021-09,23.2
130,울진,2021-10,15.8
130,울진,2021-11,8.3
130,울진,2021-12,2.0
131,청주,2021-01,0.1
131,청주,2021-02,4.1
131,청주,2021-03,10.7
131,청주,2021-04,17.8
131,청주,2021-05,20.2
131,청주,2021-06,27.5
131,청주,2021-07,31.9
131,청주,2021-08,28.6
131,청주,2021-09,24.2
131,청주,2021-10,17.6
131,청주,2021-11,9.7
131,청주,2021-12,2.2
133,대전,2021-01,0.0
133,대전,2021-02,3.8
133,대전,2021-03,9.7
133,대전,2021-04,16.4
133,대전,2021-05,19.8
133,대전,2021-06,25.7
133,대전,2021-07,30.8
133,대전,2021-08,27.7
133,대전,2021-09,23.9
133,대전,2021-10,16.6
133,대전,2021-11,8.4
133,대전,2021-12,1.7
135,추풍령,2021-01,-1.9
135,추풍령,2021-02,3.5
135,추풍령,2021-03,10.0
135,추풍령,2021-04,15.6
135,추풍령,2021-05,18.1
135,추풍령,2021-06,25.1
135,추풍령,2021-07,29.6
135,추풍령,2021-08,26.5
135,추풍령,2021-09,22.6
135,추풍령,2021-10,15.2
135,추풍령,2021-11,7.2
135,추풍령,2021-12,0.9
136,안동,2021-01,-1.7
136,안동,2021-02,2.7
136,안동,2021-03,10.0
136,안동,2021-04,16.6
136,안동,2021-05,19.4
136,안동,2021-06,26.6
136,안동,2021-07,31.8
136,안동,2021-08,27.7
136,안동,2021-09,23.4
136,안동,2021-10,16.9
136,안동,2021-11,7.3
136,안동,2021-12,0.1
137,상주,2021-01,-1.2
137,상주,2021-02,2.9
137,상주,2021-03,10.1
137,상주,2021-04,16.6
137,상주,2021-05,20.1
137,상주,2021-06,27.4
137,상주,2021-07,31.3
137,상주,2021-08,28.0
137,상주,2021-09,24.4
137,상주,2021-10,16.8
137,상주,2021-11,8.2
137,상주,2021-12,2.0
138,포항,2021-01,1.8
138,포항,2021-02,6.1
138,포항,2021-03,11.6
138,포항,2021-04,17.3
138,포항,2021-05,20.8
138,포항,2021-06,26.7
138,포항,2021-07,31.3
138,포항,2021-08,28.0
138,포항,2021-09,24.2
138,포항,2021-10,18.8
138,포항,2021-11,11.6
138,포항,2021-12,4.0
140,군산,2021-01,1.7
140,군산,2021-02,4.4
140,군산,2021-03,10.2
140,군산,2021-04,15.9
140,군산,2021-05,19.3
140,군산,2021-06,26.1
140,군산,2021-07,31.2
140,군산,2021-08,30.0
140,군산,2021-09,25.0
140,군산,2021-10,18.8
140,군산,2021-11,10.9
140,군산,2021-12,4.2
143,대구,2021-01,0.9
143,대구,2021-02,5.0
143,대구,2021-03,11.1
143,대구,2021-04,18.1
143,대구,2021-05,21.5
143,대구,2021-06,26.9
143,대구,2021-07,30.6
143,대구,2021-08,28.1
143,대구,2021-09,24.3
143,대구,2021-10,18.5
143,대구,2021-11,9.3
143,대구,2021-12,2.8
146,전주,2021-01,1.8
146,전주,2021-02,4.4
146,전주,2021-03,10.3
146,전주,2021-04,15.5
146,전주,2021-05,19.6
146,전주,2021-06,25.8
146,전주,2021-07,29.6
146,전주,2021-08,28.1
146,전주,2021-09,24.7
146,전주,2021-10,18.7
146,전주,2021-11,10.6
146,전주,2021-12,3.3
152,울산,2021-01,1.0
152,울산,2021-02,4.9
152,울산,2021-03,10.1
152,울산,2021-04,14.6
152,울산,2021-05,18.8
152,울산,2021-06,23.9
152,울산,2021-07,29.2
152,울산,2021-08,26.5
152,울산,2021-09,22.4
152,울산,2021-10,17.4
152,울산,2021-11,9.4
152,울산,2021-12,2.8
155,창원,2021-01,1.0
155,창원,2021-02,5.2
155,창원,2021-03,10.9
155,창원,2021-04,15.1
155,창원,2021-05,19.4
155,창원,2021-06,24.5
155,창원,2021-07,28.8
155,창원,2021-08,28.8
155,창원,2021-09,23.6
155,창원,2021-10,18.3
155,창원,2021-11,9.6
155,창원,2021-12,2.9
156,광주,2021-01,3.0
156,광주,2021-02,5.7
156,광주,2021-03,12.2
156,광주,2021-04,18.6
156,광주,2021-05,22.0
156,광주,2021-06,27.5
156,광주,2021-07,31.6
156,광주,2021-08,28.3
156,광주,2021-09,24.9
156,광주,2021-10,18.7
156,광주,2021-11,10.0
156,광주,2021-12,4.1
159,부산,2021-01,4.8
159,부산,2021-02,9.0
159,부산,2021-03,14.0
159,부산,2021-04,20.1
159,부산,2021-05,22.1
159,부산,2021-06,27.9
159,부산,2021-07,30.9
159,부산,2021-08,29.6
159,부산,2021-09,24.9
159,부산,2021-10,20.7
159,부산,2021-11,12.1
159,부산,2021-12,4.7
162,통영,2021-01,4.6
162,통영,2021-02,9.1
162,통영,2021-03,14.4
162,통영,2021-04,19.0
162,통영,2021-05,22.1
162,통영,2021-06,26.6
162,통영,2021-07,29.7
162,통영,2021-08,28.9
162,통영,2021-09,24.6
162,통영,2021-10,20.0
162,통영,2021-11,12.3
162,통영,2021-12,6.8
165,목포,2021-01,3.0
165,목포,2021-02,5.1
165,목포,2021-03,10.8
165,목포,2021-04,16.5
165,목포,2021-05,20.1
165,목포,2021-06,26.7
165,목포,2021-07,29.6
165,목포,2021-08,28.5
165,목포,2021-09,24.1
165,목포,2021-10,18.5
165,목포,2021-11,10.6
165,목포,2021-12,5.0
168,여수,2021-01,2.9
168,여수,2021-02,6.8
168,여수,2021-03,12.4
168,여수,2021-04,18.2
168,여수,2021-05,21.4
168,여수,2021-06,26.2
168,여수,2021-07,30.8
168,여수,2021-08,29.9
168,여수,2021-09,23.9
168,여수,2021-10,19.2
168,여수,2021-11,11.3
168,여수,2021-12,5.1
169,흑산도,2021-01,5.1
169,흑산도,2021-02,6.5
169,흑산도,2021-03,10.5
169,흑산도,2021-04,15.2
169,흑산도,2021-05,19.6
169,흑산도,2021-06,24.4
169,흑산도,2021-07,27.9
169,흑산도,2021-08,28.0
169,흑산도,2021-09,24.5
169,흑산도,2021-10,19.5
169,흑산도,2021-11,12.7
169,흑산도,2021-12,7.2
170,완도,2021-01,2.6
170,완도,2021-02,5.6
170,완도,2021-03,10.9
170,완도,2021-04,16.0
170,완도,2021-05,19.9
170,완도,2021-06,26.3
170,완도,2021-07,29.5
170,완도,2021-08,29.1
170,완도,2021-09,24.5
170,완도,2021-10,19.5
170,완도,2021-11,10.7
170,완도,2021-12,4.1
172,고창,2021-01,1.7
172,고창,2021-02,4.1
172,고창,2021-03,10.1
172,고창,2021-04,17.3
172,고창,2021-05,20.6
172,고창,2021-06,26.1
172,고창,2021-07,30.0
172,고창,2021-08,28.3
172,고창,2021-09,24.0
172,고창,2021-10,17.6
172,고창,2021-11,9.2
172,고창,2021-12,3.4
174,순천,2021-01,0.8
174,순천,2021-02,3.3
174,순천,2021-03,8.9
174,순천,2021-04,14.3
174,순천,2021-05,18.2
174,순천,2021-06,25.0
174,순천,2021-07,28.4
174,순천,2021-08,26.9
174,순천,2021-09,21.7
174,순천,2021-10,16.9
174,순천,2021-11,7.9
174,순천,2021-12,2.3
177,홍성,2021-01,0.7
177,홍성,2021-02,3.9
177,홍성,2021-03,9.8
177,홍성,2021-04,15.7
177,홍성,2021-05,18.6
177,홍성,2021-06,25.2
177,홍성,2021-07,31.6
177,홍성,2021-08,29.4
177,홍성,2021-09,24.4
177,홍성,2021-10,17.5
177,홍성,2021-11,9.3
177,홍성,2021-12,2.2
184,제주,2021-01,5.5
184,제주,2021-02,9.0
184,제주,2021-03,13.7
184,제주,2021-04,18.5
184,제주,2021-05,21.9
184,제주,2021-06,27.5
184,제주,2021-07,30.2
184,제주,2021-08,29.0
184,제주,2021-09,26.3
184,제주,2021-10,21.3
184,제주,2021-11,13.2
184,제주,2021-12,7.8
185,고산,2021-01,5.8
185,고산,2021-02,9.1
185,고산,2021-03,13.4
185,고산,2021-04,18.6
185,고산,2021-05,21.8
185,고산,2021-06,26.6
185,고산,2021-07,28.7
185,고산,2021-08,28.5
185,고산,2021-09,25.4
185,고산,2021-10,20.8
185,고산,2021-11,13.6
185,고산,2021-12,8.3
188,성산,2021-01,4.8
188,성산,2021-02,7.8
188,성산,2021-03,12.7
188,성산,2021-04,19.2
188,성산,2021-05,21.4
188,성산,2021-06,25.5
188,성산,2021-07,28.4
188,성산,2021-08,27.7
188,성산,2021-09,24.9
188,성산,2021-10,19.8
188,성산,2021-11,11.8
188,성산,2021-12,6.5
189,서귀포,2021-01,7.0
189,서귀포,2021-02,11.5
189,서귀포,2021-03,15.0
189,서귀포,2021-04,18.6
189,서귀포,2021-05,21.2
189,서귀포,2021-06,26.1
189,서귀포,2021-07,29.0
189,서귀포,2021-08,29.0
189,서귀포,2021-09,26.3
189,서귀포,2021-10,22.6
189,서귀포,2021-11,14.5
189,서귀포,2021-12,8.8
192,진주,2021-01,1.0
192,진주,2021-02,5.1
192,진주,2021-03,11.4
192,진주,2021-04,16.9
192,진주,2021-05,20.9
192,진주,2021-06,25.5
192,진주,2021-07,29.3
192,진주,2021-08,29.0
192,진주,2021-09,24.2
192,진주,2021-10,17.7
192,진주,2021-11,8.8
192,진주,2021-12,2.9
201,강화,2021-01,-1.2
201,강화,2021-02,2.2
201,강화,2021-03,8.3
201,강화,2021-04,14.2
201,강화,2021-05,18.3
201,강화,2021-06,24.9
201,강화,2021-07,31.0
201,강화,2021-08,28.3
201,강화,2021-09,23.8
201,강화,2021-10,16.4
201,강화,2021-11,7.2
201,강화,2021-12,0.3
202,양평,2021-01,-1.4
202,양평,2021-02,2.9
202,양평,2021-03,9.5
202,양평,2021-04,16.1
202,양평,2021-05,19.2
202,양평,2021-06,26.1
202,양평,2021-07,31.8
202,양평,2021-08,28.3
202,양평,2021-09,24.0
202,양평,2021-10,16.6
202,양평,2021-11,7.1
202,양평,2021-12,0.3
203,이천,2021-01,-1.5
203,이천,2021-02,2.1
203,이천,2021-03,9.5
203,이천,2021-04,15.4
203,이천,2021-05,19.0
203,이천,2021-06,25.6
203,이천,2021-07,30.3
203,이천,2021-08,27.6
203,이천,2021-09,22.9
203,이천,2021-10,16.2
203,이천,2021-11,7.2
203,이천,2021-12,0.6
211,인제,2021-01,-2.1
211,인제,2021-02,2.1
211,인제,2021-03,8.3
211,인제,2021-04,15.5
211,인제,2021-05,18.6
211,인제,2021-06,25.3
211,인제,2021-07,32.1
211,인제,2021-08,26.4
211,인제,2021-09,23.6
211,인제,2021-10,15.0
211,인제,2021-11,6.6
211,인제,2021-12,0.2
212,홍천,2021-01,-2.7
212,홍천,2021-02,1.3
212,홍천,2021-03,8.1
212,홍천,2021-04,14.9
212,홍천,2021-05,18.0
212,홍천,2021-06,24.7
212,홍천,2021-07,30.4
212,홍천,2021-08,27.0
212,홍천,2021-09,23.1
212,홍천,2021-10,14.9
212,홍천,2021-11,5.2
212,홍천,2021-12,-2.0
216,태백,2021-01,-4.2
216,태백,2021-02,-0.6
216,태백,2021-03,4.6
216,태백,2021-04,11.3
216,태백,2021-05,16.4
216,태백,2021-06,22.4
216,태백,2021-07,26.4
216,태백,2021-08,22.9
216,태백,2021-09,18.8
216,태백,2021-10,11.6
216,태백,2021-11,2.3
216,태백,2021-12,-3.8
217,정선군,2021-01,-3.5
217,정선군,2021-02,2.1
217,정선군,2021-03,8.5
217,정선군,2021-04,15.1
217,정선군,2021-05,19.2
217,정선군,2021-06,24.3
217,정선군,2021-07,29.0
217,정선군,2021-08,25.5
217,정선군,2021-09,21.8
217,정선군,2021-10,15.5
217,정선군,2021-11,5.8
217,정선군,2021-12,-0.1
221,제천,2021-01,-2.8
221,제천,2021-02,1.2
221,제천,2021-03,8.1
221,제천,2021-04,14.1
221,제천,2021-05,18.0
221,제천,2021-06,25.2
221,제천,2021-07,30.4
221,제천,2021-08,27.6
221,제천,2021-09,22.2
221,제천,2021-10,15.3
221,제천,2021-11,5.8
221,제천,2021-12,-1.4
226,보은,2021-01,-0.4
226,보은,2021-02,3.0
226,보은,2021-03,9.8
226,보은,2021-04,15.7
226,보은,2021-05,19.4
226,보은,2021-06,25.3
226,보은,2021-07,28.9
226,보은,2021-08,26.5
226,보은,2021-09,22.5
226,보은,2021-10,16.1
226,보은,2021-11,7.2
226,보은,2021-12,1.1
232,천안,2021-01,-0.2
232,천안,2021-02,2.8
232,천안,2021-03,8.8
232,천안,2021-04,14.4
232,천안,2021-05,18.2
232,천안,2021-06,25.4
232,천안,2021-07,30.0
232,천안,2021-08,27.3
232,천안,2021-09,22.9
232,천안,2021-10,16.0
232,천안,2021-11,8.0
232,천안,2021-12,1.2
235,보령,2021-01,1.6
235,보령,2021-02,4.2
235,보령,2021-03,10.1
235,보령,2021-04,16.1
235,보령,2021-05,18.5
235,보령,2021-06,25.2
235,보령,2021-07,29.8
235,보령,2021-08,28.3
235,보령,2021-09,23.8
235,보령,2021-10,18.9
235,보령,2021-11,10.6
235,보령,2021-12,3.9
236,부여,2021-01,1.0
236,부여,2021-02,4.1
236,부여,2021-03,10.2
236,부여,2021-04,16.0
236,부여,2021-05,19.5
236,부여,2021-06,26.5
236,부여,2021-07,30.7
236,부여,2021-08,29.1
236,부여,2021-09,24.4
236,부여,2021-10,17.6
236,부여,2021-11,9.1
236,부여,2021-12,2.1
238,금산,2021-01,0.5
238,금산,2021-02,3.5
238,금산,2021-03,9.9
238,금산,2021-04,16.9
238,금산,2021-05,19.5
238,금산,2021-06,24.8
238,금산,2021-07,29.6
238,금산,2021-08,27.9
238,금산,2021-09,23.2
238,금산,2021-10,17.1
238,금산,2021-11,8.1
238,금산,2021-12,2.1
239,세종,2021-01,-0.1
239,세종,2021-02,3.3
239,세종,2021-03,10.5
239,세종,2021-04,17.3
239,세종,2021-05,19.8
239,세종,2021-06,27.5
239,세종,2021-07,31.8
239,세종,2021-08,29.6
239,세종,2021-09,25.4
239,세종,2021-10,18.4
239,세종,2021-11,9.4
239,세종,2021-12,2.0
243,부안,2021-01,2.6
243,부안,2021-02,5.0
243,부안,2021-03,10.6
243,부안,2021-04,16.2
243,부안,2021-05,19.7
243,부안,2021-06,26.3
243,부안,2021-07,31.1
243,부안,2021-08,28.6
243,부안,2021-09,24.2
243,부안,2021-10,18.7
243,부안,2021-11,10.4
243,부안,2021-12,4.3
244,임실,2021-01,1.0
244,임실,2021-02,3.6
244,임실,2021-03,9.6
244,임실,2021-04,14.5
244,임실,2021-05,18.5
244,임실,2021-06,24.3
244,임실,2021-07,27.9
244,임실,2021-08,27.3
244,임실,2021-09,23.6
244,임실,2021-10,16.8
244,임실,2021-11,8.4
244,임실,2021-12,2.8
245,정읍,2021-01,1.7
245,정읍,2021-02,4.1
245,정읍,2021-03,10.8
245,정읍,2021-04,17.1
245,정읍,2021-05,20.5
245,정읍,2021-06,26.1
245,정읍,2021-07,29.9
245,정읍,2021-08,28.6
245,정읍,2021-09,25.1
245,정읍,2021-10,18.1
245,정읍,2021-11,9.6
245,정읍,2021-12,3.4
247,남원,2021-01,1.2
247,남원,2021-02,4.2
247,남원,2021-03,10.8
247,남원,2021-04,16.4
247,남원,2021-05,19.5
247,남원,2021-06,25.0
247,남원,2021-07,29.1
247,남원,2021-08,27.5
247,남원,2021-09,23.2
247,남원,2021-10,16.7
247,남원,2021-11,8.2
247,남원,2021-12,1.8
248,장수,2021-01,1.0
248,장수,2021-02,3.2
248,장수,2021-03,9.0
248,장수,2021-04,13.8
248,장수,2021-05,17.4
248,장수,2021-06,22.9
248,장수,2021-07,27.5
248,장수,2021-08,26.2
248,장수,2021-09,23.2
248,장수,2021-10,15.3
248,장수,2021-11,6.5
248,장수,2021-12,1.3
251,고창군,2021-01,2.3
251,고창군,2021-02,4.7
251,고창군,2021-03,10.5
251,고창군,2021-04,15.7
251,고창군,2021-05,19.7
251,고창군,2021-06,25.4
251,고창군,2021-07,29.2
251,고창군,2021-08,28.3
251,고창군,2021-09,24.2
251,고창군,2021-10,16.8
251,고창군,2021-11,9.0
251,고창군,2021-12,3.5
252,영광군,2021-01,2.7
252,영광군,2021-02,6.2
252,영광군,2021-03,13.3
252,영광군,2021-04,19.9
252,영광군,2021-05,23.5
252,영광군,2021-06,28.3
252,영광군,2021-07,32.3
252,영광군,2021-08,30.3
252,영광군,2021-09,25.8
252,영광군,2021-10,18.7
252,영광군,2021-11,10.4
252,영광군,2021-12,4.3
253,김해시,2021-01,2.6
253,김해시,2021-02,6.4
253,김해시,2021-03,12.5
253,김해시,2021-04,17.9
253,김해시,2021-05,20.6
253,김해시,2021-06,24.5
253,김해시,2021-07,29.1
253,김해시,2021-08,28.8
253,김해시,2021-09,23.8
253,김해시,2021-10,18.9
253,김해시,2021-11,10.4
253,김해시,2021-12,3.7
254,순창군,2021-01,-0.2
254,순창군,2021-02,1.9
254,순창군,2021-03,8.9
254,순창군,2021-04,14.1
254,순창군,2021-05,17.8
254,순창군,2021-06,14.09
254,순창군,2021-07,29.8
254,순창군,2021-08,29.0
254,순창군,2021-09,24.2
254,순창군,2021-10,17.4
254,순창군,2021-11,9.1
254,순창군,2021-12,3.0
255,북창원,2021-01,0.1
255,북창원,2021-02,5.2
255,북창원,2021-03,11.6
255,북창원,2021-04,17.4
255,북창원,2021-05,20.9
255,북창원,2021-06,24.8
255,북창원,2021-07,28.2
255,북창원,2021-08,28.1
255,북창원,2021-09,24.1
255,북창원,2021-10,18.8
255,북창원,2021-11,10.3
255,북창원,2021-12,3.8
257,양산시,2021-01,1.2
257,양산시,2021-02,5.8
257,양산시,2021-03,11.9
257,양산시,2021-04,17.4
257,양산시,2021-05,21.0
257,양산시,2021-06,26.2
257,양산시,2021-07,30.1
257,양산시,2021-08,28.9
257,양산시,2021-09,23.7
257,양산시,2021-10,18.0
257,양산시,2021-11,9.3
257,양산시,2021-12,2.5
258,보성군,2021-01,2.7
258,보성군,2021-02,4.8
258,보성군,2021-03,10.0
258,보성군,2021-04,14.2
258,보성군,2021-05,18.8
258,보성군,2021-06,24.6
258,보성군,2021-07,28.5
258,보성군,2021-08,28.7
258,보성군,2021-09,24.1
258,보성군,2021-10,18.3
258,보성군,2021-11,9.9
258,보성군,2021-12,4.3
259,강진군,2021-01,2.7
259,강진군,2021-02,5.1
259,강진군,2021-03,11.0
259,강진군,2021-04,15.8
259,강진군,2021-05,20.1
259,강진군,2021-06,25.8
259,강진군,2021-07,28.3
259,강진군,2021-08,28.1
259,강진군,2021-09,23.9
259,강진군,2021-10,18.2
259,강진군,2021-11,10.0
259,강진군,2021-12,4.6
260,장흥,2021-01,0.8
260,장흥,2021-02,3.9
260,장흥,2021-03,9.9
260,장흥,2021-04,14.7
260,장흥,2021-05,19.2
260,장흥,2021-06,24.0
260,장흥,2021-07,28.2
260,장흥,2021-08,27.3
260,장흥,2021-09,23.8
260,장흥,2021-10,18.2
260,장흥,2021-11,9.8
260,장흥,2021-12,4.0
261,해남,2021-01,3.0
261,해남,2021-02,5.6
261,해남,2021-03,11.6
261,해남,2021-04,17.2
261,해남,2021-05,21.0
261,해남,2021-06,26.8
261,해남,2021-07,30.3
261,해남,2021-08,29.6
261,해남,2021-09,23.7
261,해남,2021-10,18.1
261,해남,2021-11,9.4
261,해남,2021-12,3.8
262,고흥,2021-01,3.2
262,고흥,2021-02,7.3
262,고흥,2021-03,12.4
262,고흥,2021-04,17.3
262,고흥,2021-05,22.0
262,고흥,2021-06,27.5
262,고흥,2021-07,31.5
262,고흥,2021-08,31.0
262,고흥,2021-09,25.7
262,고흥,2021-10,19.0
262,고흥,2021-11,9.6
262,고흥,2021-12,3.3
263,의령군,2021-01,0.8
263,의령군,2021-02,5.2
263,의령군,2021-03,11.3
263,의령군,2021-04,16.9
263,의령군,2021-05,21.3
263,의령군,2021-06,26.4
263,의령군,2021-07,30.1
263,의령군,2021-08,29.5
263,의령군,2021-09,24.0
263,의령군,2021-10,18.3
263,의령군,2021-11,9.1
263,의령군,2021-12,3.0
264,함양군,2021-01,0.2
264,함양군,2021-02,3.9
264,함양군,2021-03,9.9
264,함양군,2021-04,15.6
264,함양군,2021-05,19.1
264,함양군,2021-06,25.3
264,함양군,2021-07,29.2
264,함양군,2021-08,27.9
264,함양군,2021-09,22.9
264,함양군,2021-10,16.4
264,함양군,2021-11,7.5
264,함양군,2021-12,2.0
266,광양시,2021-01,2.4
266,광양시,2021-02,6.2
266,광양시,2021-03,12.1
266,광양시,2021-04,17.4
266,광양시,2021-05,20.8
266,광양시,2021-06,26.8
266,광양시,2021-07,30.9
266,광양시,2021-08,29.0
266,광양시,2021-09,23.6
266,광양시,2021-10,19.0
266,광양시,2021-11,10.1
266,광양시,2021-12,4.0
268,진도군,2021-01,4.2
268,진도군,2021-02,6.6
268,진도군,2021-03,12.1
268,진도군,2021-04,17.4
268,진도군,2021-05,21.5
268,진도군,2021-06,15.86
268,진도군,2021-07,28.7
268,진도군,2021-08,28.0
268,진도군,2021-09,23.9
268,진도군,2021-10,17.6
268,진도군,2021-11,10.1
268,진도군,2021-12,4.4
271,봉화,2021-01,-2.5
271,봉화,2021-02,1.2
271,봉화,2021-03,7.9
