지점,지점명,일시,합계 일조시간(hr)
101,춘천,2021-04,224.3
101,춘천,2021-05,202.2
101,춘천,2021-06,207.7
101,춘천,2021-07,262.5
101,춘천,2021-08,158.6
101,춘천,2021-09,198.2
101,춘천,2021-10,153.7
101,춘천,2021-11,164.8
101,춘천,2021-12,157.4
102,백령도,2021-01,114.8
102,백령도,2021-02,176.4
102,백령도,2021-03,205.2
102,백령도,2021-04,238.5
102,백령도,2021-05,248.8
102,백령도,2021-06,173.3
102,백령도,2021-07,242.3
102,백령도,2021-08,175.6
102,백령도,2021-09,211.8
102,백령도,2021-10,193.4
102,백령도,2021-11,129.2
102,백령도,2021-12,120.0
104,북강릉,2021-01,205.4
104,북강릉,2021-02,213.5
104,북강릉,2021-03,210.4
104,북강릉,2021-04,237.0
104,북강릉,2021-05,229.0
104,북강릉,2021-06,181.7
104,북강릉,2021-07,255.7
104,북강릉,2021-08,106.5
104,북강릉,2021-09,170.2
104,북강릉,2021-10,168.6
104,북강릉,2021-11,213.3
104,북강릉,2021-12,218.1
105,강릉,2021-01,200.2
105,강릉,2021-02,203.4
105,강릉,2021-03,201.0
105,강릉,2021-04,217.6
105,강릉,2021-05,205.4
105,강릉,2021-06,159.1
105,강릉,2021-07,214.7
105,강릉,2021-08,72.9
105,강릉,2021-09,134.2
105,강릉,2021-10,159.1
105,강릉,2021-11,197.5
105,강릉,2021-12,207.2
106,동해,2021-01,203.3
106,동해,2021-02,205.7
106,동해,2021-03,207.7
106,동해,2021-04,229.9
106,동해,2021-05,220.6
106,동해,2021-06,187.4
106,동해,2021-07,259.9
106,동해,2021-08,108.3
106,동해,2021-09,169.1
106,동해,2021-10,164.6
106,동해,2021-11,213.2
106,동해,2021-12,213.4
108,서울,2021-01,176.4
108,서울,2021-02,181.0
108,서울,2021-03,213.0
108,서울,2021-04,208.6
108,서울,2021-05,203.7
108,서울,2021-06,185.5
108,서울,2021-07,195.2
108,서울,2021-08,127.3
108,서울,2021-09,182.0
108,서울,2021-10,168.4
108,서울,2021-11,163.6
108,서울,2021-12,185.4
112,인천,2021-01,199.5
112,인천,2021-02,197.3
112,인천,2021-03,228.4
112,인천,2021-04,233.8
112,인천,2021-05,240.1
112,인천,2021-06,232.7
112,인천,2021-07,270.1
112,인천,2021-08,186.2
112,인천,2021-09,211.0
112,인천,2021-10,201.2
112,인천,2021-11,180.7
112,인천,2021-12,192.3
114,원주,2021-01,184.1
114,원주,2021-02,195.1
114,원주,2021-03,214.5
114,원주,2021-04,220.9
114,원주,2021-05,200.6
114,원주,2021-06,205.5
114,원주,2021-07,238.2
114,원주,2021-08,141.5
114,원주,2021-09,168.8
114,원주,2021-10,172.5
114,원주,2021-11,168.2
114,원주,2021-12,176.4
115,울릉도,2021-01,94.5
115,울릉도,2021-02,121.3
115,울릉도,2021-03,179.1
115,울릉도,2021-04,214.2
115,울릉도,2021-05,201.4
115,울릉도,2021-06,166.6
115,울릉도,2021-07,202.1
115,울릉도,2021-08,124.5
115,울릉도,2021-09,160.7
115,울릉도,2021-10,144.6
115,울릉도,2021-11,139.9
115,울릉도,2021-12,111.2
119,수원,2021-01,191.6
119,수원,2021-02,199.1
119,수원,2021-03,221.4
119,수원,2021-04,226.8
119,수원,2021-05,208.6
119,수원,2021-06,225.3
119,수원,2021-07,242.6
119,수원,2021-08,150.4
119,수원,2021-09,190.1
119,수원,2021-10,205.3
119,수원,2021-11,183.7
119,수원,2021-12,189.8
121,영월,2021-01,189.0
121,영월,2021-02,203.8
121,영월,2021-03,204.4
121,영월,2021-04,214.2
121,영월,2021-05,182.9
121,영월,2021-06,195.3
121,영월,2021-07,222.6
121,영월,2021-08,116.5
121,영월,2021-09,163.4
121,영월,2021-10,155.7
121,영월,2021-11,167.5
121,영월,2021-12,180.2
127,충주,2021-01,179.7
127,충주,2021-02,197.3
127,충주,2021-03,213.9
127,충주,2021-04,227.9
127,충주,2021-05,192.9
127,충주,2021-06,194.6
127,충주,2021-07,226.8
127,충주,2021-08,143.1
127,충주,2021-09,185.5
127,충주,2021-10,176.9
127,충주,2021-11,156.6
127,충주,2021-12,165.6
129,서산,2021-01,170.8
129,서산,2021-02,192.8
129,서산,2021-03,217.7
129,서산,2021-04,226.3
129,서산,2021-05,215.5
129,서산,2021-06,219.8
129,서산,2021-07,251.7
129,서산,2021-08,170.5
129,서산,2021-09,197.0
129,서산,2021-10,213.4
129,서산,2021-11,183.3
129,서산,2021-12,159.7
130,울진,2021-01,212.1
130,울진,2021-02,211.1
130,울진,2021-03,205.8
130,울진,2021-04,223.9
130,울진,2021-05,205.4
130,울진,2021-06,190.0
130,울진,2021-07,233.7
130,울진,2021-08,134.4
130,울진,2021-09,158.4
130,울진,2021-10,182.5
130,울진,2021-11,209.4
130,울진,2021-12,220.4
131,청주,2021-01,188.6
131,청주,2021-02,203.2
131,청주,2021-03,220.4
131,청주,2021-04,229.3
131,청주,2021-05,200.8
131,청주,2021-06,205.9
131,청주,2021-07,232.2
131,청주,2021-08,149.0
131,청주,2021-09,181.5
131,청주,2021-10,200.6
131,청주,2021-11,182.7
131,청주,2021-12,178.0
133,대전,2021-01,175.5
133,대전,2021-02,205.4
133,대전,2021-03,208.5
133,대전,2021-04,228.7
133,대전,2021-05,203.1
133,대전,2021-06,217.7
133,대전,2021-07,232.1
133,대전,2021-08,152.7
133,대전,2021-09,167.5
133,대전,2021-10,211.0
133,대전,2021-11,180.0
133,대전,2021-12,172.1
135,추풍령,2021-01,177.3
135,추풍령,2021-02,195.3
135,추풍령,2021-03,195.6
135,추풍령,2021-04,221.7
135,추풍령,2021-05,156.8
135,추풍령,2021-06,182.2
135,추풍령,2021-07,191.1
135,추풍령,2021-08,118.3
135,추풍령,2021-09,123.6
135,추풍령,2021-10,201.3
135,추풍령,2021-11,176.6
135,추풍령,2021-12,182.0
136,안동,2021-01,212.2
136,안동,2021-02,224.8
136,안동,2021-03,221.8
136,안동,2021-04,243.8
136,안동,2021-05,199.5
136,안동,2021-06,205.9
136,안동,2021-07,237.5
136,안동,2021-08,134.0
136,안동,2021-09,165.7
136,안동,2021-10,174.6
136,안동,2021-11,193.6
136,안동,2021-12,201.1
137,상주,2021-01,182.1
137,상주,2021-02,202.2
137,상주,2021-03,203.0
137,상주,2021-04,227.3
137,상주,2021-05,201.0
137,상주,2021-06,210.8
137,상주,2021-07,219.9
137,상주,2021-08,131.2
137,상주,2021-09,130.5
137,상주,2021-10,171.2
137,상주,2021-11,175.7
137,상주,2021-12,183.6
138,포항,2021-01,214.3
138,포항,2021-02,216.7
138,포항,2021-03,196.2
138,포항,2021-04,250.6
138,포항,2021-05,220.8
138,포항,2021-06,210.9
138,포항,2021-07,230.3
138,포항,2021-08,149.7
138,포항,2021-09,144.7
138,포항,2021-10,198.5
138,포항,2021-11,230.7
138,포항,2021-12,230.8
140,군산,2021-01,175.2
140,군산,2021-02,192.6
140,군산,2021-03,207.6
140,군산,2021-04,219.9
140,군산,2021-05,201.8
140,군산,2021-06,229.7
140,군산,2021-07,218.1
140,군산,2021-08,185.0
140,군산,2021-09,179.4
140,군산,2021-10,223.1
140,군산,2021-11,179.6
140,군산,2021-12,178.1
143,대구,2021-01,203.1
143,대구,2021-02,207.8
143,대구,2021-03,204.0
143,대구,2021-04,247.0
143,대구,2021-05,209.9
143,대구,2021-06,185.4
143,대구,2021-07,216.1
143,대구,2021-08,130.7
143,대구,2021-09,128.4
143,대구,2021-10,217.6
143,대구,2021-11,208.6
143,대구,2021-12,222.1
146,전주,2021-01,174.2
146,전주,2021-02,187.7
146,전주,2021-03,194.8
146,전주,2021-04,235.1
146,전주,2021-05,198.8
146,전주,2021-06,199.8
146,전주,2021-07,194.2
146,전주,2021-08,168.6
146,전주,2021-09,155.2
146,전주,2021-10,219.7
146,전주,2021-11,174.1
146,전주,2021-12,166.4
152,울산,2021-01,211.5
152,울산,2021-02,208.7
152,울산,2021-03,204.5
152,울산,2021-04,241.5
152,울산,2021-05,219.0
152,울산,2021-06,212.7
152,울산,2021-07,235.8
152,울산,2021-08,166.3
152,울산,2021-09,136.9
152,울산,2021-10,214.9
152,울산,2021-11,220.4
152,울산,2021-12,230.4
155,창원,2021-01,198.0
155,창원,2021-02,191.8
155,창원,2021-03,227.4
155,창원,2021-04,245.0
155,창원,2021-05,218.4
155,창원,2021-06,214.5
155,창원,2021-07,219.1
155,창원,2021-08,180.9
155,창원,2021-09,109.5
155,창원,2021-10,218.7
155,창원,2021-11,216.5
155,창원,2021-12,223.8
156,광주,2021-01,164.3
156,광주,2021-02,175.3
156,광주,2021-03,220.5
156,광주,2021-04,230.4
156,광주,2021-05,212.8
156,광주,2021-06,200.6
156,광주,2021-07,182.3
156,광주,2021-08,141.7
156,광주,2021-09,124.8
156,광주,2021-10,211.5
156,광주,2021-11,176.5
156,광주,2021-12,174.2
159,부산,2021-01,201.5
159,부산,2021-02,204.8
159,부산,2021-03,215.3
159,부산,2021-04,242.8
159,부산,2021-05,190.8
159,부산,2021-06,208.0
159,부산,2021-07,193.8
159,부산,2021-08,154.4
159,부산,2021-09,95.2
159,부산,2021-10,215.9
159,부산,2021-11,221.0
159,부산,2021-12,231.1
162,통영,2021-01,213.6
162,통영,2021-02,191.9
162,통영,2021-03,209.5
162,통영,2021-04,241.8
162,통영,2021-05,224.0
162,통영,2021-06,219.8
162,통영,2021-07,207.1
162,통영,2021-08,193.5
162,통영,2021-09,121.6
162,통영,2021-10,221.2
162,통영,2021-11,214.4
162,통영,2021-12,238.1
165,목포,2021-01,175.4
165,목포,2021-02,170.5
165,목포,2021-03,223.5
165,목포,2021-04,241.0
165,목포,2021-05,239.6
165,목포,2021-06,243.9
165,목포,2021-07,217.2
165,목포,2021-08,190.6
165,목포,2021-09,158.6
165,목포,2021-10,223.0
165,목포,2021-11,190.3
165,목포,2021-12,169.5
168,여수,2021-01,206.3
168,여수,2021-02,198.6
168,여수,2021-03,228.7
168,여수,2021-04,253.3
168,여수,2021-05,240.5
168,여수,2021-06,239.5
168,여수,2021-07,232.3
168,여수,2021-08,215.6
168,여수,2021-09,140.6
168,여수,2021-10,249.8
168,여수,2021-11,214.2
168,여수,2021-12,222.8
169,흑산도,2021-01,126.5
169,흑산도,2021-02,135.8
169,흑산도,2021-03,217.2
169,흑산도,2021-04,215.9
169,흑산도,2021-05,223.7
169,흑산도,2021-06,184.7
169,흑산도,2021-07,178.2
169,흑산도,2021-08,185.2
169,흑산도,2021-09,133.6
169,흑산도,2021-10,190.0
169,흑산도,2021-11,178.1
169,흑산도,2021-12,128.8
170,완도,2021-01,171.5
170,완도,2021-02,166.8
170,완도,2021-03,223.7
170,완도,2021-04,237.2
170,완도,2021-05,204.1
170,완도,2021-06,227.7
170,완도,2021-07,187.6
170,완도,2021-08,182.8
170,완도,2021-09,119.5
170,완도,2021-10,214.2
170,완도,2021-11,185.7
170,완도,2021-12,169.0
172,고창,2021-01,141.9
172,고창,2021-02,155.7
172,고창,2021-03,206.6
172,고창,2021-04,225.5
172,고창,2021-05,206.0
172,고창,2021-06,207.4
172,고창,2021-07,202.5
172,고창,2021-08,156.0
172,고창,2021-09,140.5
172,고창,2021-10,212.2
172,고창,2021-11,158.2
172,고창,2021-12,135.5
174,순천,2021-01,172.5
174,순천,2021-02,176.7
174,순천,2021-03,211.8
174,순천,2021-04,228.2
174,순천,2021-05,198.5
174,순천,2021-06,175.7
174,순천,2021-07,165.8
174,순천,2021-08,160.5
174,순천,2021-09,108.6
174,순천,2021-10,207.9
174,순천,2021-11,181.9
174,순천,2021-12,175.3
177,홍성,2021-01,174.7
177,홍성,2021-02,199.3
177,홍성,2021-03,208.7
177,홍성,2021-04,218.1
177,홍성,2021-05,211.5
177,홍성,2021-06,212.0
177,홍성,2021-07,235.0
177,홍성,2021-08,156.6
177,홍성,2021-09,183.4
177,홍성,2021-10,206.9
177,홍성,2021-11,173.0
177,홍성,2021-12,162.6
184,제주,2021-01,96.5
184,제주,2021-02,141.2
184,제주,2021-03,177.0
184,제주,2021-04,216.7
184,제주,2021-05,231.5
184,제주,2021-06,200.1
184,제주,2021-07,171.5
184,제주,2021-08,170.5
184,제주,2021-09,129.3
184,제주,2021-10,193.9
184,제주,2021-11,151.2
184,제주,2021-12,85.9
185,고산,2021-01,135.4
185,고산,2021-02,167.3
185,고산,2021-03,204.6
185,고산,2021-04,232.8
185,고산,2021-05,240.5
185,고산,2021-06,229.9
185,고산,2021-07,175.2
185,고산,2021-08,200.1
185,고산,2021-09,171.5
185,고산,2021-10,235.6
185,고산,2021-11,190.8
185,고산,2021-12,151.6
188,성산,2021-01,149.2
188,성산,2021-02,158.8
188,성산,2021-03,186.4
188,성산,2021-04,241.4
188,성산,2021-05,231.4
188,성산,2021-06,174.9
188,성산,2021-07,170.6
188,성산,2021-08,195.5
188,성산,2021-09,147.6
188,성산,2021-10,233.5
188,성산,2021-11,194.2
188,성산,2021-12,161.1
189,서귀포,2021-01,162.5
189,서귀포,2021-02,175.3
189,서귀포,2021-03,200.6
189,서귀포,2021-04,229.9
189,서귀포,2021-05,234.4
189,서귀포,2021-06,186.1
189,서귀포,2021-07,157.8
189,서귀포,2021-08,179.5
189,서귀포,2021-09,169.8
189,서귀포,2021-10,228.5
189,서귀포,2021-11,199.1
189,서귀포,2021-12,189.5
192,진주,2021-01,201.8
192,진주,2021-02,201.2
192,진주,2021-03,242.8
192,진주,2021-04,261.3
192,진주,2021-05,234.3
192,진주,2021-06,207.1
192,진주,2021-07,228.2
192,진주,2021-08,195.9
192,진주,2021-09,140.2
192,진주,2021-10,237.7
192,진주,2021-11,211.6
192,진주,2021-12,220.5
201,강화,2021-01,169.9
201,강화,2021-02,186.3
201,강화,2021-03,212.0
201,강화,2021-04,210.0
201,강화,2021-05,199.1
201,강화,2021-06,178.2
201,강화,2021-07,219.4
201,강화,2021-08,151.6
201,강화,2021-09,187.8
201,강화,2021-10,184.2
201,강화,2021-11,157.3
201,강화,2021-12,177.3
202,양평,2021-01,186.1
202,양평,2021-02,193.5
202,양평,2021-03,203.6
202,양평,2021-04,209.4
202,양평,2021-05,186.8
202,양평,2021-06,188.2
202,양평,2021-07,229.5
202,양평,2021-08,119.3
202,양평,2021-09,166.9
202,양평,2021-10,154.1
202,양평,2021-11,147.7
202,양평,2021-12,154.9
203,이천,2021-01,178.5
203,이천,2021-02,186.9
203,이천,2021-03,198.7
203,이천,2021-04,204.5
203,이천,2021-05,180.6
203,이천,2021-06,176.6
203,이천,2021-07,201.4
203,이천,2021-08,115.7
203,이천,2021-09,142.2
203,이천,2021-10,146.3
203,이천,2021-11,137.6
203,이천,2021-12,165.6
211,인제,2021-01,145.3
211,인제,2021-02,166.5
211,인제,2021-03,183.7
211,인제,2021-04,193.8
211,인제,2021-05,161.3
211,인제,2021-06,167.5
211,인제,2021-07,212.1
211,인제,2021-08,100.9
211,인제,2021-09,140.5
211,인제,2021-10,131.2
211,인제,2021-11,139.6
211,인제,2021-12,154.1
212,홍천,2021-01,164.4
212,홍천,2021-02,195.8
212,홍천,2021-03,201.1
212,홍천,2021-04,212.0
212,홍천,2021-05,184.4
212,홍천,2021-06,181.5
212,홍천,2021-07,220.7
212,홍천,2021-08,131.8
212,홍천,2021-09,162.9
212,홍천,2021-10,126.3
212,홍천,2021-11,124.0
212,홍천,2021-12,113.9
216,태백,2021-01,155.0
216,태백,2021-02,170.8
216,태백,2021-03,181.8
216,태백,2021-04,199.2
216,태백,2021-05,188.1
216,태백,2021-06,142.3
216,태백,2021-07,159.2
216,태백,2021-08,70.3
216,태백,2021-09,107.4
216,태백,2021-10,142.0
216,태백,2021-11,157.3
216,태백,2021-12,178.9
217,정선군,2021-01,134.6
217,정선군,2021-02,155.8
217,정선군,2021-03,161.8
217,정선군,2021-04,179.3
217,정선군,2021-05,148.0
217,정선군,2021-06,147.2
217,정선군,2021-07,185.8
217,정선군,2021-08,87.7
217,정선군,2021-09,107.9
217,정선군,2021-10,115.4
217,정선군,2021-11,122.6
217,정선군,2021-12,133.7
221,제천,2021-01,190.3
221,제천,2021-02,199.1
221,제천,2021-03,204.2
221,제천,2021-04,209.8
221,제천,2021-05,185.1
221,제천,2021-06,188.4
221,제천,2021-07,210.4
221,제천,2021-08,118.1
221,제천,2021-09,158.4
221,제천,2021-10,175.7
221,제천,2021-11,165.7
221,제천,2021-12,184.6
226,보은,2021-01,152.1
226,보은,2021-02,185.1
226,보은,2021-03,188.3
226,보은,2021-04,208.0
226,보은,2021-05,186.9
226,보은,2021-06,194.8
226,보은,2021-07,220.8
226,보은,2021-08,122.3
226,보은,2021-09,135.6
226,보은,2021-10,174.5
226,보은,2021-11,142.8
226,보은,2021-12,156.5
232,천안,2021-01,179.1
232,천안,2021-02,189.2
232,천안,2021-03,202.5
232,천안,2021-04,211.9
232,천안,2021-05,190.7
232,천안,2021-06,187.5
232,천안,2021-07,215.9
232,천안,2021-08,130.9
232,천안,2021-09,162.8
232,천안,2021-10,182.2
232,천안,2021-11,156.6
232,천안,2021-12,168.0
235,보령,2021-01,166.2
235,보령,2021-02,178.6
235,보령,2021-03,209.9
235,보령,2021-04,197.6
235,보령,2021-05,185.3
235,보령,2021-06,205.8
235,보령,2021-07,214.8
235,보령,2021-08,153.5
235,보령,2021-09,175.1
235,보령,2021-10,205.0
235,보령,2021-11,170.6
235,보령,2021-12,149.4
236,부여,2021-01,172.2
236,부여,2021-02,186.4
236,부여,2021-03,196.0
236,부여,2021-04,209.1
236,부여,2021-05,178.4
236,부여,2021-06,191.2
236,부여,2021-07,199.3
236,부여,2021-08,143.2
236,부여,2021-09,153.8
236,부여,2021-10,177.7
236,부여,2021-11,139.7
236,부여,2021-12,166.2
238,금산,2021-01,175.8
238,금산,2021-02,195.4
238,금산,2021-03,187.2
238,금산,2021-04,224.6
238,금산,2021-05,187.9
238,금산,2021-06,187.0
238,금산,2021-07,208.9
238,금산,2021-08,115.3
238,금산,2021-09,144.5
238,금산,2021-10,181.3
238,금산,2021-11,158.7
238,금산,2021-12,152.7
239,세종,2021-01,166.4
239,세종,2021-02,186.0
239,세종,2021-03,192.0
239,세종,2021-04,212.5
239,세종,2021-05,198.6
239,세종,2021-06,211.5
239,세종,2021-07,228.5
239,세종,2021-08,148.1
239,세종,2021-09,148.7
239,세종,2021-10,170.4
239,세종,2021-11,162.0
239,세종,2021-12,154.3
243,부안,2021-01,134.8
243,부안,2021-02,170.7
243,부안,2021-03,195.1
243,부안,2021-04,213.1
243,부안,2021-05,204.3
243,부안,2021-06,206.3
243,부안,2021-07,206.0
243,부안,2021-08,173.4
243,부안,2021-09,150.3
243,부안,2021-10,212.1
243,부안,2021-11,147.8
243,부안,2021-12,129.4
244,임실,2021-01,139.0
244,임실,2021-02,179.0
244,임실,2021-03,197.7
244,임실,2021-04,229.1
244,임실,2021-05,191.7
244,임실,2021-06,189.8
244,임실,2021-07,191.2
244,임실,2021-08,145.9
244,임실,2021-09,131.4
244,임실,2021-10,202.9
244,임실,2021-11,143.0
244,임실,2021-12,139.4
245,정읍,2021-01,147.8
245,정읍,2021-02,172.6
245,정읍,2021-03,201.8
245,정읍,2021-04,232.6
245,정읍,2021-05,216.4
245,정읍,2021-06,212.2
245,정읍,2021-07,202.3
245,정읍,2021-08,165.8
245,정읍,2021-09,147.8
245,정읍,2021-10,219.3
245,정읍,2021-11,163.1
245,정읍,2021-12,154.3
247,남원,2021-01,173.0
247,남원,2021-02,181.6
247,남원,2021-03,204.9
247,남원,2021-04,226.8
247,남원,2021-05,195.6
247,남원,2021-06,203.4
247,남원,2021-07,186.0
247,남원,2021-08,152.0
247,남원,2021-09,137.3
247,남원,2021-10,223.6
247,남원,2021-11,169.9
247,남원,2021-12,159.9
248,장수,2021-01,157.0
248,장수,2021-02,182.4
248,장수,2021-03,184.7
248,장수,2021-04,212.2
248,장수,2021-05,175.9
248,장수,2021-06,177.2
248,장수,2021-07,181.5
248,장수,2021-08,130.4
248,장수,2021-09,110.5
248,장수,2021-10,188.7
248,장수,2021-11,119.7
248,장수,2021-12,139.0
251,고창군,2021-01,145.9
251,고창군,2021-02,170.8
251,고창군,2021-03,220.3
251,고창군,2021-04,227.0
251,고창군,2021-05,209.1
251,고창군,2021-06,194.1
251,고창군,2021-07,193.2
251,고창군,2021-08,154.2
251,고창군,2021-09,139.1
251,고창군,2021-10,204.4
251,고창군,2021-11,159.3
251,고창군,2021-12,142.8
252,영광군,2021-01,156.2
252,영광군,2021-02,176.9
252,영광군,2021-03,223.6
252,영광군,2021-04,231.6
252,영광군,2021-05,209.1
252,영광군,2021-06,216.1
252,영광군,2021-07,192.3
252,영광군,2021-08,169.6
252,영광군,2021-09,156.9
252,영광군,2021-10,223.2
252,영광군,2021-11,182.1
252,영광군,2021-12,146.4
253,김해시,2021-01,206.4
253,김해시,2021-02,197.7
253,김해시,2021-03,218.1
253,김해시,2021-04,239.5
253,김해시,2021-05,203.4
253,김해시,2021-06,188.5
253,김해시,2021-07,187.3
253,김해시,2021-08,148.1
253,김해시,2021-09,98.4
253,김해시,2021-10,162.9
253,김해시,2021-11,163.1
253,김해시,2021-12,229.6
254,순창군,2021-01,153.9
254,순창군,2021-02,168.0
254,순창군,2021-03,203.0
254,순창군,2021-04,228.7
254,순창군,2021-05,197.4
254,순창군,2021-06,196.3
254,순창군,2021-07,185.0
254,순창군,2021-08,150.4
254,순창군,2021-09,134.2
254,순창군,2021-10,197.2
254,순창군,2021-11,147.0
254,순창군,2021-12,148.8
255,북창원,2021-01,182.4
255,북창원,2021-02,179.1
255,북창원,2021-03,214.2
255,북창원,2021-04,221.2
255,북창원,2021-05,194.2
255,북창원,2021-06,178.4
255,북창원,2021-07,170.6
255,북창원,2021-08,142.9
255,북창원,2021-09,90.6
255,북창원,2021-10,195.1
255,북창원,2021-11,178.6
255,북창원,2021-12,191.0
257,양산시,2021-01,189.2
257,양산시,2021-02,185.1
257,양산시,2021-03,201.6
257,양산시,2021-04,217.1
257,양산시,2021-05,182.3
257,양산시,2021-06,166.5
257,양산시,2021-07,170.7
257,양산시,2021-08,137.9
257,양산시,2021-09,93.1
257,양산시,2021-10,200.8
257,양산시,2021-11,191.0
257,양산시,2021-12,196.4
258,보성군,2021-01,179.6
258,보성군,2021-02,175.7
258,보성군,2021-03,221.9
258,보성군,2021-04,230.1
258,보성군,2021-05,215.5
258,보성군,2021-06,220.4
258,보성군,2021-07,199.0
258,보성군,2021-08,185.2
258,보성군,2021-09,117.1
258,보성군,2021-10,222.3
258,보성군,2021-11,190.3
258,보성군,2021-12,191.5
259,강진군,2021-01,167.5
259,강진군,2021-02,155.6
259,강진군,2021-03,203.9
259,강진군,2021-04,224.5
259,강진군,2021-05,201.4
259,강진군,2021-06,203.6
259,강진군,2021-07,172.0
259,강진군,2021-08,152.9
259,강진군,2021-09,103.8
259,강진군,2021-10,204.8
259,강진군,2021-11,166.3
259,강진군,2021-12,146.8
260,장흥,2021-01,176.1
260,장흥,2021-02,179.4
260,장흥,2021-03,215.1
260,장흥,2021-04,234.0
260,장흥,2021-05,221.7
260,장흥,2021-06,221.3
260,장흥,2021-07,197.6
260,장흥,2021-08,186.3
260,장흥,2021-09,120.6
260,장흥,2021-10,217.3
260,장흥,2021-11,182.5
260,장흥,2021-12,180.6
261,해남,2021-01,170.7
261,해남,2021-02,168.9
261,해남,2021-03,210.1
261,해남,2021-04,239.4
261,해남,2021-05,225.5
261,해남,2021-06,230.9
261,해남,2021-07,204.5
261,해남,2021-08,186.2
261,해남,2021-09,126.3
261,해남,2021-10,221.7
261,해남,2021-11,187.9
261,해남,2021-12,174.7
262,고흥,2021-01,184.0
262,고흥,2021-02,178.3
262,고흥,2021-03,221.5
262,고흥,2021-04,232.9
262,고흥,2021-05,216.6
262,고흥,2021-06,205.8
262,고흥,2021-07,192.7
262,고흥,2021-08,181.4
262,고흥,2021-09,114.2
262,고흥,2021-10,213.4
262,고흥,2021-11,183.2
262,고흥,2021-12,190.2
263,의령군,2021-01,195.0
263,의령군,2021-02,200.3
263,의령군,2021-03,209.4
263,의령군,2021-04,221.7
263,의령군,2021-05,182.6
263,의령군,2021-06,178.3
263,의령군,2021-07,185.1
263,의령군,2021-08,146.0
263,의령군,2021-09,105.3
263,의령군,2021-10,207.5
263,의령군,2021-11,198.5
263,의령군,2021-12,208.9
264,함양군,2021-01,170.2
264,함양군,2021-02,185.6
264,함양군,2021-03,200.8
264,함양군,2021-04,225.9
264,함양군,2021-05,185.5
264,함양군,2021-06,177.1
264,함양군,2021-07,176.5
264,함양군,2021-08,121.3
264,함양군,2021-09,116.7
264,함양군,2021-10,197.2
264,함양군,2021-11,164.8
264,함양군,2021-12,170.4
266,광양시,2021-01,183.7
266,광양시,2021-02,188.3
266,광양시,2021-03,227.3
266,광양시,2021-04,239.3
266,광양시,2021-05,196.2
266,광양시,2021-06,208.8
266,광양시,2021-07,210.8
266,광양시,2021-08,176.7
266,광양시,2021-09,116.4
266,광양시,2021-10,213.9
266,광양시,2021-11,181.7
266,광양시,2021-12,197.1
268,진도군,2021-01,131.1
268,진도군,2021-02,152.5
268,진도군,2021-03,207.0
268,진도군,2021-04,226.7
268,진도군,2021-05,216.7
268,진도군,2021-06,220.8
268,진도군,2021-07,169.3
268,진도군,2021-08,165.7
268,진도군,2021-09,116.2
268,진도군,2021-10,183.8
268,진도군,2021-11,161.0
268,진도군,2021-12,115.1
271,봉화,2021-01,179.6
271,봉화,2021-02,190.0
271,봉화,2021-03,182.8
271,봉화,2021-04,206.5
271,봉화,2021-05,182.7
271,봉화,2021-06,166.4
