지점,지점명,일시,평균기온(°C)
278,의성,2021-01,-4.4
278,의성,2021-02,0.6
278,의성,2021-03,5.3
278,의성,2021-04,9.3
278,의성,2021-05,13.5
278,의성,2021-06,17.9
278,의성,2021-07,22.2
278,의성,2021-08,20.4
278,의성,2021-09,16.6
278,의성,2021-10,11.0
278,의성,2021-11,4.3
278,의성,2021-12,-2.2
279,구미,2021-01,3.2
279,구미,2021-02,6.7
279,구미,2021-03,10.9
279,구미,2021-04,14.6
279,구미,2021-05,17.9
279,구미,2021-06,21.8
279,구미,2021-07,26.5
279,구미,2021-08,26.7
279,구미,2021-09,23.0
279,구미,2021-10,18.3
279,구미,2021-11,12.0
279,구미,2021-12,5.8
281,영천,2021-01,-5.1
281,영천,2021-02,0.5
281,영천,2021-03,6.7
281,영천,2021-04,12.2
281,영천,2021-05,15.5
281,영천,2021-06,21.1
281,영천,2021-07,26.1
281,영천,2021-08,24.1
281,영천,2021-09,20.6
281,영천,2021-10,13.0
281,영천,2021-11,5.5
281,영천,2021-12,-1.9
283,경주시,2021-01,1.8
283,경주시,2021-02,6.2
283,경주시,2021-03,10.7
283,경주시,2021-04,13.9
283,경주시,2021-05,18.0
283,경주시,2021-06,22.2
283,경주시,2021-07,26.5
283,경주시,2021-08,25.9
283,경주시,2021-09,22.9
283,경주시,2021-10,17.6
283,경주시,2021-11,11.4
283,경주시,2021-12,4.7
284,거창,2021-01,-0.5
284,거창,2021-02,3.9
284,거창,2021-03,9.0
284,거창,2021-04,13.3
284,거창,2021-05,16.8
284,거창,2021-06,22.1
284,거창,2021-07,25.8
284,거창,2021-08,24.9
284,거창,2021-09,21.1
284,거창,2021-10,14.4
284,거창,2021-11,7.2
284,거창,2021-12,2.0
285,합천,2021-01,0.1
285,합천,2021-02,4.3
285,합천,2021-03,9.7
285,합천,2021-04,14.0
285,합천,2021-05,17.7
285,합천,2021-06,22.5
285,합천,2021-07,25.9
285,합천,2021-08,25.0
285,합천,2021-09,21.3
285,합천,2021-10,15.4
285,합천,2021-11,8.1
285,합천,2021-12,2.4
288,밀양,2021-01,0.9
288,밀양,2021-02,4.3
288,밀양,2021-03,8.9
288,밀양,2021-04,13.0
288,밀양,2021-05,17.1
288,밀양,2021-06,22.3
288,밀양,2021-07,26.3
288,밀양,2021-08,25.8
288,밀양,2021-09,22.0
288,밀양,2021-10,15.6
288,밀양,2021-11,8.5
288,밀양,2021-12,2.3
289,산청,2021-01,-1.9
289,산청,2021-02,3.1
289,산청,2021-03,7.9
289,산청,2021-04,13.1
289,산청,2021-05,16.6
289,산청,2021-06,22.2
289,산청,2021-07,26.5
289,산청,2021-08,25.0
289,산청,2021-09,21.7
289,산청,2021-10,15.2
289,산청,2021-11,8.2
289,산청,2021-12,1.4
294,거제,2021-01,-4.8
294,거제,2021-02,1.1
294,거제,2021-03,7.4
294,거제,2021-04,12.4
294,거제,2021-05,15.6
294,거제,2021-06,21.4
294,거제,2021-07,26.3
294,거제,2021-08,24.0
294,거제,2021-09,20.4
294,거제,2021-10,13.1
294,거제,2021-11,5.7
294,거제,2021-12,-1.6
295,남해,2021-01,4.5
295,남해,2021-02,6.4
295,남해,2021-03,9.0
295,남해,2021-04,12.8
295,남해,2021-05,16.5
295,남해,2021-06,20.9
295,남해,2021-07,25.7
295,남해,2021-08,26.0
295,남해,2021-09,23.2
295,남해,2021-10,18.1
295,남해,2021-11,12.7
295,남해,2021-12,7.3
