지점,지점명,일시,평균기온(°C)
100,대관령,2023-12,-4.1
101,춘천,2023-01,-4.1
101,춘천,2023-02,0.3
101,춘천,2023-03,8.0
101,춘천,2023-04,12.5
101,춘천,2023-05,18.0
101,춘천,2023-06,22.5
101,춘천,2023-07,25.9
101,춘천,2023-08,26.0
101,춘천,2023-09,21.9
101,춘천,2023-10,12.9
101,춘천,2023-11,5.2
101,춘천,2023-12,-0.8
102,백령도,2023-01,-0.1
102,백령도,2023-02,1.9
102,백령도,2023-03,6.0
102,백령도,2023-04,10.5
102,백령도,2023-05,15.1
102,백령도,2023-06,19.5
102,백령도,2023-07,23.9
102,백령도,2023-08,24.6
102,백령도,2023-09,21.9
102,백령도,2023-10,16.5
102,백령도,2023-11,7.9
102,백령도,2023-12,2.2
104,북강릉,2023-01,1.1
104,북강릉,2023-02,3.5
104,북강릉,2023-03,9.9
104,북강릉,2023-04,13.3
104,북강릉,2023-05,17.9
104,북강릉,2023-06,22.0
104,북강릉,2023-07,25.6
104,북강릉,2023-08,24.7
104,북강릉,2023-09,21.1
104,북강릉,2023-10,15.7
104,북강릉,2023-11,9.3
104,북강릉,2023-12,2.8
105,강릉,2023-01,2.4
105,강릉,2023-02,5.2
105,강릉,2023-03,12.1
105,강릉,2023-04,15.3
105,강릉,2023-05,20.3
105,강릉,2023-06,23.2
105,강릉,2023-07,27.5
105,강릉,2023-08,26.2
105,강릉,2023-09,22.4
105,강릉,2023-10,17.0
105,강릉,2023-11,10.5
105,강릉,2023-12,3.6
106,동해,2023-01,2.8
106,동해,2023-02,4.6
106,동해,2023-03,10.6
106,동해,2023-04,14.0
106,동해,2023-05,17.4
106,동해,2023-06,21.5
106,동해,2023-07,24.7
106,동해,2023-08,24.8
106,동해,2023-09,21.7
106,동해,2023-10,16.1
106,동해,2023-11,10.5
106,동해,2023-12,4.3
108,서울,2023-01,-1.5
108,서울,2023-02,2.3
108,서울,2023-03,9.8
108,서울,2023-04,13.8
108,서울,2023-05,19.5
108,서울,2023-06,23.4
108,서울,2023-07,26.7
108,서울,2023-08,27.2
108,서울,2023-09,23.7
108,서울,2023-10,15.8
108,서울,2023-11,6.8
108,서울,2023-12,1.1
112,인천,2023-01,-1.6
112,인천,2023-02,1.6
112,인천,2023-03,8.1
112,인천,2023-04,12.7
112,인천,2023-05,18.0
112,인천,2023-06,21.8
112,인천,2023-07,25.7
112,인천,2023-08,26.6
112,인천,2023-09,23.5
112,인천,2023-10,16.3
112,인천,2023-11,6.9
112,인천,2023-12,1.2
114,원주,2023-01,-2.3
114,원주,2023-02,1.9
114,원주,2023-03,9.5
114,원주,2023-04,13.5
114,원주,2023-05,18.6
114,원주,2023-06,23.1
114,원주,2023-07,25.9
114,원주,2023-08,26.7
114,원주,2023-09,22.7
114,원주,2023-10,13.9
114,원주,2023-11,6.9
114,원주,2023-12,1.0
115,울릉도,2023-01,2.6
115,울릉도,2023-02,3.9
115,울릉도,2023-03,9.9
115,울릉도,2023-04,12.6
115,울릉도,2023-05,17.1
115,울릉도,2023-06,21.8
115,울릉도,2023-07,24.9
115,울릉도,2023-08,26.8
115,울릉도,2023-09,22.3
115,울릉도,2023-10,16.8
115,울릉도,2023-11,11.2
115,울릉도,2023-12,5.3
119,수원,2023-01,-2.1
119,수원,2023-02,1.6
119,수원,2023-03,8.5
119,수원,2023-04,13.0
119,수원,2023-05,18.3
119,수원,2023-06,22.4
119,수원,2023-07,25.9
119,수원,2023-08,26.7
119,수원,2023-09,23.1
119,수원,2023-10,14.9
119,수원,2023-11,6.7
119,수원,2023-12,1.1
121,영월,2023-01,-2.8
121,영월,2023-02,1.4
121,영월,2023-03,8.7
121,영월,2023-04,12.4
121,영월,2023-05,17.4
121,영월,2023-06,21.9
121,영월,2023-07,24.7
121,영월,2023-08,25.4
121,영월,2023-09,21.3
121,영월,2023-10,12.5
121,영월,2023-11,5.9
121,영월,2023-12,0.0
127,충주,2023-01,-3.1
127,충주,2023-02,0.9
127,충주,2023-03,8.6
127,충주,2023-04,13.0
127,충주,2023-05,18.4
127,충주,2023-06,22.8
127,충주,2023-07,25.9
127,충주,2023-08,26.5
127,충주,2023-09,22.4
127,충주,2023-10,13.0
127,충주,2023-11,6.0
127,충주,2023-12,0.3
129,서산,2023-01,-1.3
129,서산,2023-02,1.1
129,서산,2023-03,7.6
129,서산,2023-04,12.5
129,서산,2023-05,17.9
129,서산,2023-06,22.1
129,서산,2023-07,25.8
129,서산,2023-08,26.6
129,서산,2023-09,22.8
129,서산,2023-10,15.0
129,서산,2023-11,7.6
129,서산,2023-12,2.1
130,울진,2023-01,2.1
130,울진,2023-02,3.9
130,울진,2023-03,10.0
130,울진,2023-04,13.6
130,울진,2023-05,16.9
130,울진,2023-06,21.2
130,울진,2023-07,24.2
130,울진,2023-08,25.4
130,울진,2023-09,22.3
130,울진,2023-10,15.6
130,울진,2023-11,10.0
130,울진,2023-12,3.9
131,청주,2023-01,-0.6
131,청주,2023-02,2.8
131,청주,2023-03,10.8
131,청주,2023-04,14.7
131,청주,2023-05,20.0
131,청주,2023-06,24.4
131,청주,2023-07,27.1
131,청주,2023-08,28.0
131,청주,2023-09,24.0
131,청주,2023-10,16.1
131,청주,2023-11,8.3
131,청주,2023-12,2.5
133,대전,2023-01,-0.9
133,대전,2023-02,2.4
133,대전,2023-03,10.2
133,대전,2023-04,13.7
133,대전,2023-05,19.0
133,대전,2023-06,23.6
133,대전,2023-07,25.8
133,대전,2023-08,27.0
133,대전,2023-09,22.8
133,대전,2023-10,15.0
133,대전,2023-11,7.6
133,대전,2023-12,2.2
135,추풍령,2023-01,-1.7
135,추풍령,2023-02,1.7
135,추풍령,2023-03,9.0
135,추풍령,2023-04,12.4
135,추풍령,2023-05,17.3
135,추풍령,2023-06,21.8
135,추풍령,2023-07,24.6
135,추풍령,2023-08,25.6
135,추풍령,2023-09,21.3
135,추풍령,2023-10,13.5
135,추풍령,2023-11,6.5
135,추풍령,2023-12,1.0
136,안동,2023-01,-1.9
136,안동,2023-02,2.1
136,안동,2023-03,9.7
136,안동,2023-04,12.9
136,안동,2023-05,18.3
136,안동,2023-06,22.7
136,안동,2023-07,25.5
136,안동,2023-08,26.9
136,안동,2023-09,22.3
136,안동,2023-10,13.6
136,안동,2023-11,6.6
136,안동,2023-12,0.9
137,상주,2023-01,-1.1
137,상주,2023-02,2.8
137,상주,2023-03,10.3
137,상주,2023-04,13.5
137,상주,2023-05,18.8
137,상주,2023-06,23.5
137,상주,2023-07,25.8
137,상주,2023-08,26.9
137,상주,2023-09,22.5
137,상주,2023-10,14.6
137,상주,2023-11,7.3
137,상주,2023-12,1.6
138,포항,2023-01,2.7
138,포항,2023-02,5.6
138,포항,2023-03,12.1
138,포항,2023-04,15.0
138,포항,2023-05,19.0
138,포항,2023-06,23.2
138,포항,2023-07,26.6
138,포항,2023-08,27.0
138,포항,2023-09,23.8
138,포항,2023-10,17.3
138,포항,2023-11,10.9
138,포항,2023-12,5.0
140,군산,2023-01,-0.1
140,군산,2023-02,1.9
140,군산,2023-03,8.3
140,군산,2023-04,12.9
140,군산,2023-05,18.2
140,군산,2023-06,22.2
140,군산,2023-07,25.8
140,군산,2023-08,26.9
140,군산,2023-09,23.2
140,군산,2023-10,15.7
140,군산,2023-11,8.6
140,군산,2023-12,3.2
143,대구,2023-01,0.9
143,대구,2023-02,4.4
143,대구,2023-03,11.8
143,대구,2023-04,14.8
143,대구,2023-05,19.3
143,대구,2023-06,24.0
143,대구,2023-07,26.7
143,대구,2023-08,27.5
143,대구,2023-09,23.5
143,대구,2023-10,15.9
143,대구,2023-11,9.2
143,대구,2023-12,3.5
146,전주,2023-01,0.8
146,전주,2023-02,3.0
146,전주,2023-03,10.2
146,전주,2023-04,14.2
146,전주,2023-05,19.4
146,전주,2023-06,23.3
146,전주,2023-07,26.5
146,전주,2023-08,27.5
146,전주,2023-09,23.7
146,전주,2023-10,16.1
146,전주,2023-11,9.0
146,전주,2023-12,4.1
152,울산,2023-01,2.6
152,울산,2023-02,5.2
152,울산,2023-03,11.4
152,울산,2023-04,14.1
152,울산,2023-05,17.8
152,울산,2023-06,22.3
152,울산,2023-07,25.8
152,울산,2023-08,26.5
152,울산,2023-09,22.9
152,울산,2023-10,16.4
152,울산,2023-11,10.4
152,울산,2023-12,4.9
155,창원,2023-01,2.0
155,창원,2023-02,4.9
155,창원,2023-03,10.9
155,창원,2023-04,14.1
155,창원,2023-05,18.0
155,창원,2023-06,22.5
155,창원,2023-07,25.7
155,창원,2023-08,27.7
155,창원,2023-09,24.1
155,창원,2023-10,17.0
155,창원,2023-11,10.3
155,창원,2023-12,4.7
156,광주,2023-01,1.7
156,광주,2023-02,4.2
156,광주,2023-03,11.2
156,광주,2023-04,14.7
156,광주,2023-05,19.4
156,광주,2023-06,23.4
156,광주,2023-07,26.3
156,광주,2023-08,27.3
156,광주,2023-09,23.8
156,광주,2023-10,16.6
156,광주,2023-11,9.9
156,광주,2023-12,4.8
159,부산,2023-01,3.8
159,부산,2023-02,6.8
159,부산,2023-03,12.3
159,부산,2023-04,14.6
159,부산,2023-05,17.9
159,부산,2023-06,22.5
159,부산,2023-07,25.5
159,부산,2023-08,27.8
159,부산,2023-09,24.5
159,부산,2023-10,18.3
159,부산,2023-11,11.8
159,부산,2023-12,6.4
162,통영,2023-01,3.5
162,통영,2023-02,6.2
162,통영,2023-03,11.4
162,통영,2023-04,14.4
162,통영,2023-05,17.5
162,통영,2023-06,22.0
162,통영,2023-07,24.9
162,통영,2023-08,27.4
162,통영,2023-09,24.2
162,통영,2023-10,17.5
162,통영,2023-11,11.2
162,통영,2023-12,6.0
165,목포,2023-01,2.1
165,목포,2023-02,3.3
165,목포,2023-03,9.3
165,목포,2023-04,13.3
165,목포,2023-05,18.2
165,목포,2023-06,22.2
165,목포,2023-07,25.9
165,목포,2023-08,27.3
165,목포,2023-09,24.0
165,목포,2023-10,17.3
165,목포,2023-11,10.6
165,목포,2023-12,5.2
168,여수,2023-01,3.2
168,여수,2023-02,5.6
168,여수,2023-03,11.2
168,여수,2023-04,14.3
168,여수,2023-05,17.9
168,여수,2023-06,22.2
168,여수,2023-07,25.0
168,여수,2023-08,27.5
168,여수,2023-09,24.7
168,여수,2023-10,18.0
168,여수,2023-11,10.9
168,여수,2023-12,5.7
169,흑산도,2023-01,4.2
169,흑산도,2023-02,4.4
169,흑산도,2023-03,8.3
169,흑산도,2023-04,11.8
169,흑산도,2023-05,15.6
169,흑산도,2023-06,19.8
169,흑산도,2023-07,23.1
169,흑산도,2023-08,25.5
169,흑산도,2023-09,22.7
169,흑산도,2023-10,17.7
169,흑산도,2023-11,11.6
169,흑산도,2023-12,7.0
170,완도,2023-01,3.5
170,완도,2023-02,5.1
170,완도,2023-03,10.9
170,완도,2023-04,14.2
170,완도,2023-05,18.3
170,완도,2023-06,22.6
170,완도,2023-07,25.7
170,완도,2023-08,27.3
170,완도,2023-09,24.5
170,완도,2023-10,17.8
170,완도,2023-11,11.3
170,완도,2023-12,6.4
172,고창,2023-01,0.3
172,고창,2023-02,1.8
172,고창,2023-03,8.6
172,고창,2023-04,12.9
172,고창,2023-05,18.3
172,고창,2023-06,22.3
172,고창,2023-07,
172,고창,2023-08,26.7
172,고창,2023-09,22.8
172,고창,2023-10,15.1
172,고창,2023-11,9.0
172,고창,2023-12,3.4
174,순천,2023-01,0.4
174,순천,2023-02,3.2
174,순천,2023-03,9.3
174,순천,2023-04,12.5
174,순천,2023-05,17.2
174,순천,2023-06,21.8
174,순천,2023-07,24.8
174,순천,2023-08,26.0
174,순천,2023-09,22.1
174,순천,2023-10,13.9
174,순천,2023-11,7.8
174,순천,2023-12,3.0
177,홍성,2023-01,-1.1
177,홍성,2023-02,1.5
177,홍성,2023-03,8.5
177,홍성,2023-04,13.1
177,홍성,2023-05,18.5
177,홍성,2023-06,22.8
177,홍성,2023-07,26.0
177,홍성,2023-08,26.5
177,홍성,2023-09,22.7
177,홍성,2023-10,15.2
177,홍성,2023-11,8.0
177,홍성,2023-12,2.2
181,서청주,2023-05,18.6
181,서청주,2023-06,23.3
181,서청주,2023-07,25.7
181,서청주,2023-08,26.2
181,서청주,2023-09,21.9
181,서청주,2023-10,13.6
181,서청주,2023-11,6.5
181,서청주,2023-12,0.8
184,제주,2023-01,6.8
184,제주,2023-02,7.7
184,제주,2023-03,12.3
184,제주,2023-04,15.5
184,제주,2023-05,19.1
184,제주,2023-06,23.4
184,제주,2023-07,28.1
184,제주,2023-08,28.8
184,제주,2023-09,25.5
184,제주,2023-10,19.4
184,제주,2023-11,13.7
184,제주,2023-12,9.4
185,고산,2023-01,6.8
185,고산,2023-02,7.4
185,고산,2023-03,11.6
185,고산,2023-04,14.6
185,고산,2023-05,17.7
185,고산,2023-06,21.2
185,고산,2023-07,25.7
185,고산,2023-08,27.3
185,고산,2023-09,24.9
185,고산,2023-10,19.0
185,고산,2023-11,13.7
185,고산,2023-12,9.6
188,성산,2023-01,5.8
188,성산,2023-02,7.3
188,성산,2023-03,12.2
188,성산,2023-04,15.0
188,성산,2023-05,18.2
188,성산,2023-06,22.3
188,성산,2023-07,26.5
188,성산,2023-08,27.7
188,성산,2023-09,25.4
188,성산,2023-10,18.4
188,성산,2023-11,13.0
188,성산,2023-12,8.7
189,서귀포,2023-01,7.4
189,서귀포,2023-02,9.4
189,서귀포,2023-03,13.5
189,서귀포,2023-04,15.8
189,서귀포,2023-05,18.8
189,서귀포,2023-06,22.6
189,서귀포,2023-07,26.2
189,서귀포,2023-08,28.0
189,서귀포,2023-09,25.8
189,서귀포,2023-10,19.9
189,서귀포,2023-11,14.5
189,서귀포,2023-12,9.9
192,진주,2023-01,0.6
192,진주,2023-02,3.9
192,진주,2023-03,10.2
192,진주,2023-04,13.5
192,진주,2023-05,17.7
192,진주,2023-06,22.7
192,진주,2023-07,25.6
192,진주,2023-08,27.3
192,진주,2023-09,23.5
192,진주,2023-10,15.1
192,진주,2023-11,9.0
192,진주,2023-12,3.5
201,강화,2023-01,-3.1
201,강화,2023-02,0.4
201,강화,2023-03,7.1
201,강화,2023-04,11.8
201,강화,2023-05,16.7
201,강화,2023-06,20.9
201,강화,2023-07,24.8
201,강화,2023-08,25.2
201,강화,2023-09,21.9
201,강화,2023-10,14.3
201,강화,2023-11,5.8
201,강화,2023-12,-0.1
202,양평,2023-01,-2.6
202,양평,2023-02,1.7
202,양평,2023-03,9.1
202,양평,2023-04,13.2
202,양평,2023-05,18.5
202,양평,2023-06,22.9
202,양평,2023-07,25.6
202,양평,2023-08,26.3
202,양평,2023-09,22.3
202,양평,2023-10,13.5
202,양평,2023-11,6.3
202,양평,2023-12,0.2
203,이천,2023-01,-2.7
203,이천,2023-02,1.6
203,이천,2023-03,9.2
203,이천,2023-04,13.2
203,이천,2023-05,18.6
203,이천,2023-06,23.1
203,이천,2023-07,25.9
203,이천,2023-08,26.4
203,이천,2023-09,22.2
203,이천,2023-10,13.3
203,이천,2023-11,6.2
203,이천,2023-12,0.0
211,인제,2023-01,-4.6
211,인제,2023-02,-0.3
211,인제,2023-03,7.4
211,인제,2023-04,12.0
211,인제,2023-05,17.0
211,인제,2023-06,21.7
211,인제,2023-07,25.4
211,인제,2023-08,25.1
211,인제,2023-09,20.9
211,인제,2023-10,12.3
211,인제,2023-11,5.6
211,인제,2023-12,-1.0
212,홍천,2023-01,-4.4
212,홍천,2023-02,0.2
212,홍천,2023-03,8.0
212,홍천,2023-04,12.4
212,홍천,2023-05,17.7
212,홍천,2023-06,22.3
212,홍천,2023-07,25.5
212,홍천,2023-08,25.7
212,홍천,2023-09,21.5
212,홍천,2023-10,12.3
212,홍천,2023-11,4.9
212,홍천,2023-12,-1.1
216,태백,2023-01,-4.4
216,태백,2023-02,-1.7
216,태백,2023-03,5.9
216,태백,2023-04,9.5
216,태백,2023-05,14.5
216,태백,2023-06,19.4
216,태백,2023-07,23.0
216,태백,2023-08,22.6
216,태백,2023-09,18.2
216,태백,2023-10,10.3
216,태백,2023-11,4.5
216,태백,2023-12,-1.9
217,정선군,2023-01,-4.1
217,정선군,2023-02,0.2
217,정선군,2023-03,7.6
217,정선군,2023-04,11.1
217,정선군,2023-05,16.3
217,정선군,2023-06,21.2
217,정선군,2023-07,24.9
217,정선군,2023-08,25.4
217,정선군,2023-09,20.8
217,정선군,2023-10,11.4
217,정선군,2023-11,4.6
217,정선군,2023-12,-2.0
221,제천,2023-01,-4.5
221,제천,2023-02,-0.2
221,제천,2023-03,7.1
221,제천,2023-04,11.2
221,제천,2023-05,16.9
221,제천,2023-06,21.6
221,제천,2023-07,24.5
221,제천,2023-08,25.0
221,제천,2023-09,20.9
221,제천,2023-10,11.3
221,제천,2023-11,4.7
221,제천,2023-12,-1.3
226,보은,2023-01,-2.5
226,보은,2023-02,1.1
226,보은,2023-03,8.3
226,보은,2023-04,12.4
226,보은,2023-05,17.4
226,보은,2023-06,22.1
226,보은,2023-07,24.8
226,보은,2023-08,25.8
226,보은,2023-09,21.4
226,보은,2023-10,12.9
226,보은,2023-11,6.2
226,보은,2023-12,1.0
232,천안,2023-01,-2.2
232,천안,2023-02,1.2
232,천안,2023-03,8.6
232,천안,2023-04,12.9
232,천안,2023-05,18.0
232,천안,2023-06,22.6
232,천안,2023-07,25.4
232,천안,2023-08,26.2
232,천안,2023-09,22.2
232,천안,2023-10,13.7
232,천안,2023-11,6.7
232,천안,2023-12,1.2
235,보령,2023-01,0.2
235,보령,2023-02,2.1
235,보령,2023-03,8.3
235,보령,2023-04,12.7
235,보령,2023-05,17.9
235,보령,2023-06,21.8
235,보령,2023-07,25.7
235,보령,2023-08,26.8
235,보령,2023-09,23.1
235,보령,2023-10,15.9
235,보령,2023-11,8.9
235,보령,2023-12,3.6
236,부여,2023-01,-1.1
236,부여,2023-02,1.8
236,부여,2023-03,8.7
236,부여,2023-04,13.2
236,부여,2023-05,18.4
236,부여,2023-06,23.0
236,부여,2023-07,25.8
236,부여,2023-08,26.9
236,부여,2023-09,22.8
236,부여,2023-10,14.5
236,부여,2023-11,7.5
236,부여,2023-12,2.3
238,금산,2023-01,-1.9
238,금산,2023-02,1.2
238,금산,2023-03,8.8
238,금산,2023-04,12.7
238,금산,2023-05,17.6
238,금산,2023-06,22.6
238,금산,2023-07,25.2
238,금산,2023-08,26.3
238,금산,2023-09,21.7
238,금산,2023-10,13.1
238,금산,2023-11,6.6
238,금산,2023-12,1.5
239,세종,2023-01,-1.2
239,세종,2023-02,2.0
239,세종,2023-03,9.6
239,세종,2023-04,13.3
239,세종,2023-05,18.5
239,세종,2023-06,23.1
239,세종,2023-07,25.6
239,세종,2023-08,26.7
239,세종,2023-09,22.7
239,세종,2023-10,14.8
239,세종,2023-11,7.6
239,세종,2023-12,2.3
243,부안,2023-01,0.7
243,부안,2023-02,2.4
243,부안,2023-03,8.9
243,부안,2023-04,13.3
243,부안,2023-05,18.6
243,부안,2023-06,22.6
243,부안,2023-07,26.1
243,부안,2023-08,27.0
243,부안,2023-09,23.1
243,부안,2023-10,16.0
243,부안,2023-11,9.2
243,부안,2023-12,3.9
244,임실,2023-01,-1.2
244,임실,2023-02,1.6
244,임실,2023-03,8.7
244,임실,2023-04,12.5
244,임실,2023-05,17.4
244,임실,2023-06,21.8
244,임실,2023-07,25.0
244,임실,2023-08,25.9
244,임실,2023-09,22.0
244,임실,2023-10,13.6
244,임실,2023-11,7.2
244,임실,2023-12,2.5
245,정읍,2023-01,0.2
245,정읍,2023-02,1.9
245,정읍,2023-03,9.1
245,정읍,2023-04,13.2
245,정읍,2023-05,18.7
245,정읍,2023-06,22.8
245,정읍,2023-07,26.2
245,정읍,2023-08,26.9
245,정읍,2023-09,23.0
245,정읍,2023-10,15.6
245,정읍,2023-11,9.0
245,정읍,2023-12,3.8
247,남원,2023-01,-1.0
247,남원,2023-02,1.9
247,남원,2023-03,9.1
247,남원,2023-04,13.1
247,남원,2023-05,18.2
247,남원,2023-06,22.9
247,남원,2023-07,26.0
247,남원,2023-08,27.1
247,남원,2023-09,23.2
247,남원,2023-10,14.5
247,남원,2023-11,7.6
247,남원,2023-12,2.9
248,장수,2023-01,-2.6
248,장수,2023-02,0.3
248,장수,2023-03,7.6
248,장수,2023-04,11.4
248,장수,2023-05,16.4
248,장수,2023-06,21.2
248,장수,2023-07,24.3
248,장수,2023-08,24.9
248,장수,2023-09,20.8
248,장수,2023-10,12.0
248,장수,2023-11,6.0
248,장수,2023-12,1.1
251,고창군,2023-01,0.3
251,고창군,2023-02,2.1
251,고창군,2023-03,9.0
251,고창군,2023-04,13.2
251,고창군,2023-05,18.4
251,고창군,2023-06,22.3
251,고창군,2023-07,26.1
251,고창군,2023-08,26.9
251,고창군,2023-09,23.0
251,고창군,2023-10,15.3
251,고창군,2023-11,9.0
251,고창군,2023-12,3.6
252,영광군,2023-01,0.7
252,영광군,2023-02,2.2
252,영광군,2023-03,8.7
252,영광군,2023-04,12.8
252,영광군,2023-05,18.1
252,영광군,2023-06,22.2
252,영광군,2023-07,25.9
252,영광군,2023-08,26.9
252,영광군,2023-09,23.1
252,영광군,2023-10,15.7
252,영광군,2023-11,9.4
252,영광군,2023-12,3.7
253,김해시,2023-01,2.4
253,김해시,2023-02,5.4
253,김해시,2023-03,11.7
253,김해시,2023-04,14.6
253,김해시,2023-05,18.1
253,김해시,2023-06,22.9
253,김해시,2023-07,26.0
253,김해시,2023-08,27.8
253,김해시,2023-09,24.2
253,김해시,2023-10,17.1
253,김해시,2023-11,10.6
253,김해시,2023-12,5.0
254,순창군,2023-01,-0.7
254,순창군,2023-02,2.1
254,순창군,2023-03,9.3
254,순창군,2023-04,13.2
254,순창군,2023-05,18.2
254,순창군,2023-06,22.6
254,순창군,2023-07,25.8
254,순창군,2023-08,26.9
254,순창군,2023-09,23.0
254,순창군,2023-10,14.2
254,순창군,2023-11,7.7
254,순창군,2023-12,2.7
255,북창원,2023-01,2.6
255,북창원,2023-02,5.6
255,북창원,2023-03,12.0
255,북창원,2023-04,15.3
255,북창원,2023-05,19.3
255,북창원,2023-06,23.8
255,북창원,2023-07,26.9
255,북창원,2023-08,28.5
255,북창원,2023-09,24.8
255,북창원,2023-10,17.4
255,북창원,2023-11,11.0
255,북창원,2023-12,5.6
257,양산시,2023-01,2.9
257,양산시,2023-02,6.0
257,양산시,2023-03,11.9
257,양산시,2023-04,15.2
257,양산시,2023-05,18.7
257,양산시,2023-06,23.6
257,양산시,2023-07,26.8
257,양산시,2023-08,28.4
257,양산시,2023-09,24.6
257,양산시,2023-10,17.2
257,양산시,2023-11,11.1
257,양산시,2023-12,5.2
258,보성군,2023-01,2.1
258,보성군,2023-02,4.6
258,보성군,2023-03,10.2
258,보성군,2023-04,13.4
258,보성군,2023-05,18.1
258,보성군,2023-06,23.0
258,보성군,2023-07,25.8
258,보성군,2023-08,27.5
258,보성군,2023-09,24.0
258,보성군,2023-10,16.3
258,보성군,2023-11,9.8
258,보성군,2023-12,4.6
259,강진군,2023-01,1.8
259,강진군,2023-02,4.0
259,강진군,2023-03,10.0
259,강진군,2023-04,13.5
259,강진군,2023-05,18.3
259,강진군,2023-06,22.9
259,강진군,2023-07,26.1
259,강진군,2023-08,27.6
259,강진군,2023-09,24.1
259,강진군,2023-10,16.4
259,강진군,2023-11,9.9
259,강진군,2023-12,4.8
260,장흥,2023-01,1.2
260,장흥,2023-02,3.5
260,장흥,2023-03,9.6
260,장흥,2023-04,13.1
260,장흥,2023-05,17.7
260,장흥,2023-06,22.5
260,장흥,2023-07,25.7
260,장흥,2023-08,26.9
260,장흥,2023-09,23.5
260,장흥,2023-10,15.3
260,장흥,2023-11,9.3
260,장흥,2023-12,4.4
261,해남,2023-01,1.7
261,해남,2023-02,3.2
261,해남,2023-03,9.2
261,해남,2023-04,13.2
261,해남,2023-05,18.0
261,해남,2023-06,22.3
261,해남,2023-07,26.0
261,해남,2023-08,26.9
261,해남,2023-09,23.7
261,해남,2023-10,15.9
261,해남,2023-11,10.2
261,해남,2023-12,5.1
262,고흥,2023-01,1.6
262,고흥,2023-02,3.8
262,고흥,2023-03,9.8
262,고흥,2023-04,13.1
262,고흥,2023-05,17.2
262,고흥,2023-06,21.5
262,고흥,2023-07,24.8
262,고흥,2023-08,26.2
262,고흥,2023-09,23.3
262,고흥,2023-10,16.9
262,고흥,2023-11,10.7
262,고흥,2023-12,5.6
263,의령군,2023-01,0.2
263,의령군,2023-02,3.5
263,의령군,2023-03,9.9
263,의령군,2023-04,13.9
263,의령군,2023-05,18.5
263,의령군,2023-06,23.6
263,의령군,2023-07,26.5
263,의령군,2023-08,27.7
263,의령군,2023-09,23.8
263,의령군,2023-10,14.8
263,의령군,2023-11,8.7
263,의령군,2023-12,3.4
264,함양군,2023-01,-0.1
264,함양군,2023-02,2.6
264,함양군,2023-03,9.4
264,함양군,2023-04,12.9
264,함양군,2023-05,17.9
264,함양군,2023-06,22.9
264,함양군,2023-07,25.6
264,함양군,2023-08,27.0
264,함양군,2023-09,22.7
264,함양군,2023-10,14.1
264,함양군,2023-11,8.0
264,함양군,2023-12,2.5
266,광양시,2023-01,2.7
266,광양시,2023-02,5.5
266,광양시,2023-03,11.8
266,광양시,2023-04,14.4
266,광양시,2023-05,18.5
266,광양시,2023-06,23.0
266,광양시,2023-07,25.7
266,광양시,2023-08,27.8
266,광양시,2023-09,24.3
266,광양시,2023-10,17.2
266,광양시,2023-11,10.3
266,광양시,2023-12,5.2
268,진도군,2023-01,2.2
268,진도군,2023-02,3.5
268,진도군,2023-03,9.0
268,진도군,2023-04,12.8
268,진도군,2023-05,17.4
268,진도군,2023-06,21.6
268,진도군,2023-07,25.7
