지점,지점명,일시,월합강수량(00~24h만)(mm)
101,춘천,2023-02,1.1
101,춘천,2023-03,9.3
101,춘천,2023-04,90.6
101,춘천,2023-05,115.6
101,춘천,2023-06,263.2
101,춘천,2023-07,313.5
101,춘천,2023-08,215.2
101,춘천,2023-09,122.8
101,춘천,2023-10,28.2
101,춘천,2023-11,86.2
101,춘천,2023-12,91.8
102,백령도,2023-01,37.7
102,백령도,2023-02,1.6
102,백령도,2023-03,2.4
102,백령도,2023-04,52.4
102,백령도,2023-05,136.7
102,백령도,2023-06,95.7
102,백령도,2023-07,141.9
102,백령도,2023-08,249.1
102,백령도,2023-09,18.1
102,백령도,2023-10,19.9
102,백령도,2023-11,107.7
102,백령도,2023-12,74.8
104,북강릉,2023-01,97.3
104,북강릉,2023-02,50.4
104,북강릉,2023-03,9.3
104,북강릉,2023-04,32.7
104,북강릉,2023-05,91.4
104,북강릉,2023-06,171.3
104,북강릉,2023-07,109.1
104,북강릉,2023-08,502.9
104,북강릉,2023-09,240.1
104,북강릉,2023-10,21.3
104,북강릉,2023-11,59.9
104,북강릉,2023-12,248.4
105,강릉,2023-01,77.9
105,강릉,2023-02,38.5
105,강릉,2023-03,8.8
105,강릉,2023-04,33.4
105,강릉,2023-05,91.1
105,강릉,2023-06,160.0
105,강릉,2023-07,104.7
105,강릉,2023-08,520.8
105,강릉,2023-09,236.8
105,강릉,2023-10,26.1
105,강릉,2023-11,41.0
105,강릉,2023-12,229.2
106,동해,2023-01,63.7
106,동해,2023-02,70.7
106,동해,2023-03,9.4
106,동해,2023-04,11.4
106,동해,2023-05,73.6
106,동해,2023-06,111.6
106,동해,2023-07,75.4
106,동해,2023-08,392.8
106,동해,2023-09,261.2
106,동해,2023-10,31.2
106,동해,2023-11,74.6
106,동해,2023-12,181.2
108,서울,2023-01,47.9
108,서울,2023-02,1.0
108,서울,2023-03,10.5
108,서울,2023-04,96.9
108,서울,2023-05,155.6
108,서울,2023-06,195.6
108,서울,2023-07,459.9
108,서울,2023-08,298.1
108,서울,2023-09,134.5
108,서울,2023-10,31.0
108,서울,2023-11,81.9
108,서울,2023-12,85.9
112,인천,2023-01,47.2
112,인천,2023-02,0.5
112,인천,2023-03,10.0
112,인천,2023-04,70.4
112,인천,2023-05,133.8
112,인천,2023-06,116.2
112,인천,2023-07,370.8
112,인천,2023-08,297.5
112,인천,2023-09,129.2
112,인천,2023-10,16.8
112,인천,2023-11,63.1
112,인천,2023-12,75.9
114,원주,2023-01,28.0
114,원주,2023-02,0.0
114,원주,2023-03,13.8
114,원주,2023-04,39.1
114,원주,2023-05,130.7
114,원주,2023-06,140.0
114,원주,2023-07,463.3
114,원주,2023-08,233.0
114,원주,2023-09,158.6
114,원주,2023-10,37.8
114,원주,2023-11,66.7
114,원주,2023-12,80.7
115,울릉도,2023-01,186.5
115,울릉도,2023-02,43.2
115,울릉도,2023-03,46.9
115,울릉도,2023-04,68.9
115,울릉도,2023-05,152.6
115,울릉도,2023-06,125.3
115,울릉도,2023-07,222.5
115,울릉도,2023-08,41.1
115,울릉도,2023-09,292.0
115,울릉도,2023-10,49.1
115,울릉도,2023-11,115.5
115,울릉도,2023-12,183.8
119,수원,2023-01,38.9
119,수원,2023-02,0.7
119,수원,2023-03,5.5
119,수원,2023-04,67.4
119,수원,2023-05,120.3
119,수원,2023-06,131.5
119,수원,2023-07,490.5
119,수원,2023-08,200.7
119,수원,2023-09,135.6
119,수원,2023-10,35.8
119,수원,2023-11,99.0
119,수원,2023-12,83.5
121,영월,2023-01,28.1
121,영월,2023-02,3.0
121,영월,2023-03,16.7
121,영월,2023-04,52.3
121,영월,2023-05,119.2
121,영월,2023-06,180.8
121,영월,2023-07,491.5
121,영월,2023-08,290.1
121,영월,2023-09,166.8
121,영월,2023-10,21.2
121,영월,2023-11,37.3
121,영월,2023-12,100.5
127,충주,2023-01,23.0
127,충주,2023-02,3.3
127,충주,2023-03,16.7
127,충주,2023-04,32.1
127,충주,2023-05,123.8
127,충주,2023-06,239.6
127,충주,2023-07,554.2
127,충주,2023-08,248.0
127,충주,2023-09,242.5
127,충주,2023-10,31.3
127,충주,2023-11,50.8
127,충주,2023-12,96.3
129,서산,2023-01,30.5
129,서산,2023-02,0.1
129,서산,2023-03,6.4
129,서산,2023-04,54.6
129,서산,2023-05,132.9
129,서산,2023-06,138.1
129,서산,2023-07,507.0
129,서산,2023-08,225.0
129,서산,2023-09,166.1
129,서산,2023-10,39.6
129,서산,2023-11,122.9
129,서산,2023-12,106.5
130,울진,2023-01,41.0
130,울진,2023-02,65.5
130,울진,2023-03,20.3
130,울진,2023-04,35.7
130,울진,2023-05,109.5
130,울진,2023-06,144.1
130,울진,2023-07,187.0
130,울진,2023-08,250.1
130,울진,2023-09,274.9
130,울진,2023-10,11.8
130,울진,2023-11,37.4
130,울진,2023-12,139.7
131,청주,2023-01,28.0
131,청주,2023-02,2.8
131,청주,2023-03,18.8
131,청주,2023-04,30.1
131,청주,2023-05,202.4
131,청주,2023-06,100.5
131,청주,2023-07,698.5
131,청주,2023-08,297.7
131,청주,2023-09,270.6
131,청주,2023-10,17.4
131,청주,2023-11,41.5
131,청주,2023-12,97.3
133,대전,2023-01,28.4
133,대전,2023-02,5.4
133,대전,2023-03,23.8
133,대전,2023-04,54.5
133,대전,2023-05,192.9
133,대전,2023-06,147.5
133,대전,2023-07,776.3
133,대전,2023-08,326.9
133,대전,2023-09,310.2
133,대전,2023-10,12.2
133,대전,2023-11,40.3
133,대전,2023-12,124.1
135,추풍령,2023-01,23.4
135,추풍령,2023-02,8.2
135,추풍령,2023-03,32.3
135,추풍령,2023-04,43.9
135,추풍령,2023-05,144.8
135,추풍령,2023-06,254.9
135,추풍령,2023-07,390.3
135,추풍령,2023-08,288.0
135,추풍령,2023-09,199.8
135,추풍령,2023-10,12.2
135,추풍령,2023-11,36.6
135,추풍령,2023-12,117.1
136,안동,2023-01,22.9
136,안동,2023-02,3.3
136,안동,2023-03,28.6
136,안동,2023-04,46.6
136,안동,2023-05,131.8
136,안동,2023-06,247.7
136,안동,2023-07,418.3
136,안동,2023-08,296.5
136,안동,2023-09,206.4
136,안동,2023-10,8.5
136,안동,2023-11,32.1
136,안동,2023-12,76.0
137,상주,2023-01,26.5
137,상주,2023-02,6.8
137,상주,2023-03,31.7
137,상주,2023-04,45.6
137,상주,2023-05,148.2
137,상주,2023-06,174.8
137,상주,2023-07,517.5
137,상주,2023-08,333.2
137,상주,2023-09,225.1
137,상주,2023-10,5.2
137,상주,2023-11,35.9
137,상주,2023-12,120.1
138,포항,2023-01,11.4
138,포항,2023-02,35.0
138,포항,2023-03,50.2
138,포항,2023-04,33.6
138,포항,2023-05,137.7
138,포항,2023-06,101.5
138,포항,2023-07,204.3
138,포항,2023-08,272.5
138,포항,2023-09,142.1
138,포항,2023-10,4.4
138,포항,2023-11,13.1
138,포항,2023-12,106.4
140,군산,2023-01,27.0
140,군산,2023-02,4.9
140,군산,2023-03,19.6
140,군산,2023-04,66.1
140,군산,2023-05,336.0
140,군산,2023-06,179.1
140,군산,2023-07,870.3
140,군산,2023-08,178.8
140,군산,2023-09,199.3
140,군산,2023-10,20.5
140,군산,2023-11,80.2
140,군산,2023-12,139.0
143,대구,2023-01,11.5
143,대구,2023-02,11.2
143,대구,2023-03,27.3
143,대구,2023-04,30.8
143,대구,2023-05,200.0
143,대구,2023-06,178.7
143,대구,2023-07,298.7
143,대구,2023-08,312.8
143,대구,2023-09,123.6
143,대구,2023-10,5.7
143,대구,2023-11,31.6
143,대구,2023-12,89.9
146,전주,2023-01,26.8
146,전주,2023-02,9.6
146,전주,2023-03,27.0
146,전주,2023-04,45.0
146,전주,2023-05,240.7
146,전주,2023-06,169.9
146,전주,2023-07,735.0
146,전주,2023-08,274.8
146,전주,2023-09,203.4
146,전주,2023-10,18.2
146,전주,2023-11,92.2
146,전주,2023-12,144.0
152,울산,2023-01,41.3
152,울산,2023-02,28.0
152,울산,2023-03,68.3
152,울산,2023-04,57.7
152,울산,2023-05,195.2
152,울산,2023-06,141.4
152,울산,2023-07,266.9
152,울산,2023-08,403.3
152,울산,2023-09,276.7
152,울산,2023-10,4.3
152,울산,2023-11,33.1
152,울산,2023-12,126.7
155,창원,2023-01,68.6
155,창원,2023-02,24.0
155,창원,2023-03,57.6
155,창원,2023-04,116.3
155,창원,2023-05,299.4
155,창원,2023-06,209.1
155,창원,2023-07,471.7
155,창원,2023-08,506.8
155,창원,2023-09,268.7
155,창원,2023-10,4.0
155,창원,2023-11,51.2
155,창원,2023-12,83.7
156,광주,2023-01,26.8
156,광주,2023-02,14.8
156,광주,2023-03,34.8
156,광주,2023-04,66.5
156,광주,2023-05,190.1
156,광주,2023-06,441.2
156,광주,2023-07,684.6
156,광주,2023-08,341.2
156,광주,2023-09,152.5
156,광주,2023-10,11.5
156,광주,2023-11,71.9
156,광주,2023-12,80.2
159,부산,2023-01,79.2
159,부산,2023-02,30.0
159,부산,2023-03,76.2
159,부산,2023-04,101.6
159,부산,2023-05,290.7
159,부산,2023-06,153.9
159,부산,2023-07,701.7
159,부산,2023-08,299.9
159,부산,2023-09,322.7
159,부산,2023-10,4.2
159,부산,2023-11,28.5
159,부산,2023-12,102.8
162,통영,2023-01,74.8
162,통영,2023-02,35.5
162,통영,2023-03,60.6
162,통영,2023-04,104.0
162,통영,2023-05,241.1
162,통영,2023-06,237.5
162,통영,2023-07,586.4
162,통영,2023-08,391.6
162,통영,2023-09,283.7
162,통영,2023-10,4.1
162,통영,2023-11,47.8
162,통영,2023-12,67.2
165,목포,2023-01,35.2
165,목포,2023-02,26.8
165,목포,2023-03,22.6
165,목포,2023-04,88.8
165,목포,2023-05,158.1
165,목포,2023-06,168.8
165,목포,2023-07,629.2
165,목포,2023-08,152.9
165,목포,2023-09,146.7
165,목포,2023-10,7.1
165,목포,2023-11,75.7
165,목포,2023-12,66.0
168,여수,2023-01,76.2
168,여수,2023-02,36.7
168,여수,2023-03,48.7
168,여수,2023-04,84.1
168,여수,2023-05,339.2
168,여수,2023-06,298.2
168,여수,2023-07,482.4
168,여수,2023-08,247.0
168,여수,2023-09,203.2
168,여수,2023-10,3.1
168,여수,2023-11,45.5
168,여수,2023-12,71.1
169,흑산도,2023-01,21.2
169,흑산도,2023-02,12.0
169,흑산도,2023-03,15.9
169,흑산도,2023-04,82.8
169,흑산도,2023-05,102.1
169,흑산도,2023-06,85.0
169,흑산도,2023-07,590.5
169,흑산도,2023-08,118.8
169,흑산도,2023-09,163.8
169,흑산도,2023-10,12.7
169,흑산도,2023-11,90.3
169,흑산도,2023-12,71.8
170,완도,2023-01,63.0
170,완도,2023-02,42.5
170,완도,2023-03,35.9
170,완도,2023-04,163.5
170,완도,2023-05,319.9
170,완도,2023-06,158.6
170,완도,2023-07,433.0
170,완도,2023-08,191.8
170,완도,2023-09,110.2
170,완도,2023-10,8.1
170,완도,2023-11,110.1
170,완도,2023-12,78.7
172,고창,2023-01,28.2
172,고창,2023-02,7.7
172,고창,2023-03,26.1
172,고창,2023-04,52.4
172,고창,2023-05,174.2
172,고창,2023-06,33.6
172,고창,2023-07,377.0
172,고창,2023-08,164.3
172,고창,2023-09,174.3
172,고창,2023-10,14.1
172,고창,2023-11,70.2
172,고창,2023-12,109.9
174,순천,2023-01,59.4
174,순천,2023-02,30.4
174,순천,2023-03,54.0
174,순천,2023-04,101.7
174,순천,2023-05,271.3
174,순천,2023-06,302.2
174,순천,2023-07,598.7
174,순천,2023-08,325.8
174,순천,2023-09,217.5
174,순천,2023-10,8.6
174,순천,2023-11,104.8
174,순천,2023-12,65.1
177,홍성,2023-01,31.5
177,홍성,2023-02,0.4
177,홍성,2023-03,3.7
177,홍성,2023-04,42.8
177,홍성,2023-05,139.0
177,홍성,2023-06,100.3
177,홍성,2023-07,562.2
177,홍성,2023-08,199.2
177,홍성,2023-09,269.3
177,홍성,2023-10,7.7
177,홍성,2023-11,96.0
177,홍성,2023-12,132.7
181,서청주,2023-05,183.8
181,서청주,2023-06,110.0
181,서청주,2023-07,720.6
181,서청주,2023-08,257.6
181,서청주,2023-09,244.0
181,서청주,2023-10,12.7
181,서청주,2023-11,42.2
181,서청주,2023-12,98.3
184,제주,2023-01,42.1
184,제주,2023-02,89.6
184,제주,2023-03,49.6
184,제주,2023-04,62.1
184,제주,2023-05,269.3
184,제주,2023-06,213.0
184,제주,2023-07,273.2
184,제주,2023-08,182.5
184,제주,2023-09,84.5
184,제주,2023-10,36.0
184,제주,2023-11,69.1
184,제주,2023-12,73.9
185,고산,2023-01,56.1
185,고산,2023-02,55.4
185,고산,2023-03,42.7
185,고산,2023-04,102.7
185,고산,2023-05,298.9
185,고산,2023-06,272.3
185,고산,2023-07,170.8
185,고산,2023-08,203.6
185,고산,2023-09,76.1
185,고산,2023-10,2.8
185,고산,2023-11,44.6
185,고산,2023-12,74.0
188,성산,2023-01,69.4
188,성산,2023-02,108.1
188,성산,2023-03,62.1
188,성산,2023-04,183.1
188,성산,2023-05,489.8
188,성산,2023-06,265.5
188,성산,2023-07,344.2
188,성산,2023-08,179.7
188,성산,2023-09,219.4
188,성산,2023-10,40.5
188,성산,2023-11,64.1
188,성산,2023-12,73.2
189,서귀포,2023-01,71.2
189,서귀포,2023-02,59.6
189,서귀포,2023-03,56.1
189,서귀포,2023-04,191.1
189,서귀포,2023-05,574.3
189,서귀포,2023-06,418.5
189,서귀포,2023-07,378.8
189,서귀포,2023-08,218.9
189,서귀포,2023-09,126.4
189,서귀포,2023-10,5.9
189,서귀포,2023-11,45.2
189,서귀포,2023-12,74.7
192,진주,2023-01,67.3
192,진주,2023-02,27.3
192,진주,2023-03,48.0
192,진주,2023-04,101.5
192,진주,2023-05,364.0
192,진주,2023-06,303.3
192,진주,2023-07,504.5
192,진주,2023-08,439.6
192,진주,2023-09,278.4
192,진주,2023-10,7.1
192,진주,2023-11,65.1
192,진주,2023-12,98.7
201,강화,2023-01,45.8
201,강화,2023-02,0.8
201,강화,2023-03,6.4
201,강화,2023-04,109.5
201,강화,2023-05,148.1
201,강화,2023-06,168.4
201,강화,2023-07,381.2
201,강화,2023-08,201.1
201,강화,2023-09,81.3
201,강화,2023-10,59.6
201,강화,2023-11,86.1
201,강화,2023-12,89.0
202,양평,2023-01,43.5
202,양평,2023-02,0.8
202,양평,2023-03,9.2
202,양평,2023-04,73.5
202,양평,2023-05,143.5
202,양평,2023-06,161.1
202,양평,2023-07,526.3
202,양평,2023-08,207.7
202,양평,2023-09,133.4
202,양평,2023-10,53.9
202,양평,2023-11,89.9
202,양평,2023-12,95.6
203,이천,2023-01,43.9
203,이천,2023-02,0.6
203,이천,2023-03,4.6
203,이천,2023-04,56.7
203,이천,2023-05,169.1
203,이천,2023-06,156.0
203,이천,2023-07,547.2
203,이천,2023-08,253.9
203,이천,2023-09,167.9
203,이천,2023-10,38.7
203,이천,2023-11,95.1
203,이천,2023-12,99.7
211,인제,2023-01,43.4
211,인제,2023-02,0.9
211,인제,2023-03,18.3
211,인제,2023-04,83.8
211,인제,2023-05,104.8
211,인제,2023-06,229.0
211,인제,2023-07,245.1
211,인제,2023-08,219.8
211,인제,2023-09,128.8
211,인제,2023-10,6.7
211,인제,2023-11,84.9
211,인제,2023-12,60.1
212,홍천,2023-01,49.9
212,홍천,2023-02,1.0
212,홍천,2023-03,8.9
212,홍천,2023-04,59.8
212,홍천,2023-05,135.0
212,홍천,2023-06,164.9
212,홍천,2023-07,452.0
212,홍천,2023-08,144.6
212,홍천,2023-09,154.0
212,홍천,2023-10,35.3
212,홍천,2023-11,89.9
212,홍천,2023-12,97.1
216,태백,2023-01,17.2
216,태백,2023-02,6.6
216,태백,2023-03,26.3
216,태백,2023-04,49.1
216,태백,2023-05,130.5
216,태백,2023-06,255.0
216,태백,2023-07,267.2
216,태백,2023-08,356.9
216,태백,2023-09,228.9
216,태백,2023-10,16.9
216,태백,2023-11,49.5
216,태백,2023-12,121.7
217,정선군,2023-01,32.5
217,정선군,2023-02,3.7
217,정선군,2023-03,14.1
217,정선군,2023-04,48.1
217,정선군,2023-05,128.3
217,정선군,2023-06,181.6
217,정선군,2023-07,378.2
217,정선군,2023-08,255.2
217,정선군,2023-09,175.5
217,정선군,2023-10,25.1
217,정선군,2023-11,58.2
217,정선군,2023-12,99.2
221,제천,2023-01,32.6
221,제천,2023-02,2.2
221,제천,2023-03,14.0
221,제천,2023-04,48.6
221,제천,2023-05,167.1
221,제천,2023-06,231.3
221,제천,2023-07,605.3
221,제천,2023-08,240.9
221,제천,2023-09,234.6
221,제천,2023-10,33.8
221,제천,2023-11,49.8
221,제천,2023-12,105.5
226,보은,2023-01,27.3
226,보은,2023-02,5.3
226,보은,2023-03,25.0
226,보은,2023-04,51.9
226,보은,2023-05,146.4
226,보은,2023-06,169.3
226,보은,2023-07,796.9
226,보은,2023-08,242.9
226,보은,2023-09,243.2
226,보은,2023-10,14.5
226,보은,2023-11,39.6
226,보은,2023-12,108.1
232,천안,2023-01,31.0
232,천안,2023-02,3.1
232,천안,2023-03,16.4
232,천안,2023-04,29.6
232,천안,2023-05,116.9
232,천안,2023-06,178.9
232,천안,2023-07,574.9
232,천안,2023-08,196.5
232,천안,2023-09,180.1
232,천안,2023-10,28.7
232,천안,2023-11,56.9
232,천안,2023-12,89.5
235,보령,2023-01,19.2
235,보령,2023-02,0.4
235,보령,2023-03,7.2
235,보령,2023-04,42.4
235,보령,2023-05,190.8
235,보령,2023-06,95.1
235,보령,2023-07,772.2
235,보령,2023-08,107.8
235,보령,2023-09,288.4
235,보령,2023-10,25.5
235,보령,2023-11,65.2
235,보령,2023-12,112.5
236,부여,2023-01,35.7
236,부여,2023-02,4.3
236,부여,2023-03,13.2
236,부여,2023-04,60.6
236,부여,2023-05,248.1
236,부여,2023-06,122.2
236,부여,2023-07,880.3
236,부여,2023-08,300.6
236,부여,2023-09,303.0
236,부여,2023-10,16.7
236,부여,2023-11,58.1
236,부여,2023-12,122.2
238,금산,2023-01,28.7
238,금산,2023-02,8.7
238,금산,2023-03,22.0
238,금산,2023-04,46.1
238,금산,2023-05,211.5
238,금산,2023-06,196.9
238,금산,2023-07,624.5
238,금산,2023-08,248.7
238,금산,2023-09,218.5
238,금산,2023-10,7.6
238,금산,2023-11,60.0
238,금산,2023-12,127.7
239,세종,2023-01,26.3
239,세종,2023-02,4.1
239,세종,2023-03,18.5
239,세종,2023-04,48.8
239,세종,2023-05,194.2
239,세종,2023-06,112.6
239,세종,2023-07,866.5
239,세종,2023-08,301.6
239,세종,2023-09,373.1
239,세종,2023-10,5.3
239,세종,2023-11,40.0
239,세종,2023-12,112.3
243,부안,2023-01,35.4
243,부안,2023-02,4.8
243,부안,2023-03,19.8
243,부안,2023-04,48.6
243,부안,2023-05,236.7
243,부안,2023-06,247.2
243,부안,2023-07,647.2
243,부안,2023-08,168.5
243,부안,2023-09,191.2
243,부안,2023-10,13.3
243,부안,2023-11,104.7
243,부안,2023-12,136.2
244,임실,2023-01,21.6
244,임실,2023-02,14.0
244,임실,2023-03,35.4
244,임실,2023-04,62.6
244,임실,2023-05,222.0
244,임실,2023-06,208.1
244,임실,2023-07,708.5
244,임실,2023-08,328.2
244,임실,2023-09,151.6
244,임실,2023-10,11.1
244,임실,2023-11,91.5
244,임실,2023-12,129.8
245,정읍,2023-01,22.1
245,정읍,2023-02,7.9
245,정읍,2023-03,30.9
245,정읍,2023-04,47.9
245,정읍,2023-05,202.1
245,정읍,2023-06,230.8
245,정읍,2023-07,705.4
245,정읍,2023-08,260.2
245,정읍,2023-09,198.8
245,정읍,2023-10,16.7
245,정읍,2023-11,90.9
245,정읍,2023-12,124.0
247,남원,2023-01,26.4
247,남원,2023-02,19.9
247,남원,2023-03,45.5
247,남원,2023-04,37.9
247,남원,2023-05,172.6
247,남원,2023-06,273.0
247,남원,2023-07,628.9
247,남원,2023-08,294.2
247,남원,2023-09,107.1
247,남원,2023-10,9.9
247,남원,2023-11,83.5
247,남원,2023-12,106.8
248,장수,2023-01,28.5
248,장수,2023-02,13.6
248,장수,2023-03,31.4
248,장수,2023-04,64.2
248,장수,2023-05,239.2
248,장수,2023-06,348.0
248,장수,2023-07,761.8
248,장수,2023-08,296.2
248,장수,2023-09,165.6
248,장수,2023-10,15.9
248,장수,2023-11,94.8
248,장수,2023-12,108.9
251,고창군,2023-01,24.6
251,고창군,2023-02,6.2
251,고창군,2023-03,26.6
251,고창군,2023-04,63.7
251,고창군,2023-05,173.0
251,고창군,2023-06,122.5
251,고창군,2023-07,526.2
251,고창군,2023-08,190.2
251,고창군,2023-09,190.5
251,고창군,2023-10,11.5
251,고창군,2023-11,67.5
251,고창군,2023-12,110.8
252,영광군,2023-01,30.5
252,영광군,2023-02,9.1
252,영광군,2023-03,36.2
252,영광군,2023-04,65.2
252,영광군,2023-05,199.4
252,영광군,2023-06,136.5
252,영광군,2023-07,538.1
252,영광군,2023-08,143.1
252,영광군,2023-09,166.0
252,영광군,2023-10,15.2
252,영광군,2023-11,61.1
252,영광군,2023-12,95.7
253,김해시,2023-01,81.9
253,김해시,2023-02,24.2
253,김해시,2023-03,60.7
253,김해시,2023-04,106.8
253,김해시,2023-05,291.6
253,김해시,2023-06,131.8
253,김해시,2023-07,448.9
253,김해시,2023-08,347.0
253,김해시,2023-09,238.1
253,김해시,2023-10,3.8
253,김해시,2023-11,64.8
253,김해시,2023-12,80.0
254,순창군,2023-01,29.4
254,순창군,2023-02,16.7
254,순창군,2023-03,37.2
254,순창군,2023-04,57.4
254,순창군,2023-05,195.1
254,순창군,2023-06,383.7
254,순창군,2023-07,738.2
254,순창군,2023-08,304.5
254,순창군,2023-09,123.0
254,순창군,2023-10,9.1
254,순창군,2023-11,83.3
254,순창군,2023-12,119.7
255,북창원,2023-01,63.5
255,북창원,2023-02,23.0
255,북창원,2023-03,53.4
255,북창원,2023-04,107.4
255,북창원,2023-05,305.7
255,북창원,2023-06,153.8
255,북창원,2023-07,416.1
255,북창원,2023-08,528.9
255,북창원,2023-09,294.7
255,북창원,2023-10,5.0
255,북창원,2023-11,56.2
255,북창원,2023-12,79.3
257,양산시,2023-01,72.5
257,양산시,2023-02,32.7
257,양산시,2023-03,66.7
257,양산시,2023-04,86.9
257,양산시,2023-05,294.4
257,양산시,2023-06,122.8
257,양산시,2023-07,474.3
257,양산시,2023-08,531.4
257,양산시,2023-09,338.3
257,양산시,2023-10,2.6
257,양산시,2023-11,62.2
257,양산시,2023-12,87.2
258,보성군,2023-01,69.9
258,보성군,2023-02,31.5
258,보성군,2023-03,47.9
258,보성군,2023-04,100.8
258,보성군,2023-05,335.7
258,보성군,2023-06,374.0
258,보성군,2023-07,553.2
258,보성군,2023-08,162.1
258,보성군,2023-09,156.3
258,보성군,2023-10,7.0
258,보성군,2023-11,109.8
258,보성군,2023-12,67.4
259,강진군,2023-01,76.0
259,강진군,2023-02,39.7
259,강진군,2023-03,38.2
259,강진군,2023-04,95.7
259,강진군,2023-05,321.7
259,강진군,2023-06,171.5
259,강진군,2023-07,562.6
259,강진군,2023-08,349.2
259,강진군,2023-09,124.4
259,강진군,2023-10,6.3
259,강진군,2023-11,85.7
259,강진군,2023-12,62.3
260,장흥,2023-01,63.1
260,장흥,2023-02,26.5
260,장흥,2023-03,44.0
260,장흥,2023-04,109.5
260,장흥,2023-05,286.2
260,장흥,2023-06,219.1
260,장흥,2023-07,575.2
260,장흥,2023-08,356.2
260,장흥,2023-09,152.9
260,장흥,2023-10,7.5
260,장흥,2023-11,93.0
260,장흥,2023-12,51.9
261,해남,2023-01,50.4
261,해남,2023-02,33.9
261,해남,2023-03,32.2
261,해남,2023-04,91.9
261,해남,2023-05,263.6
261,해남,2023-06,153.7
261,해남,2023-07,526.0
261,해남,2023-08,199.8
261,해남,2023-09,124.7
261,해남,2023-10,4.9
261,해남,2023-11,81.6
261,해남,2023-12,56.6
262,고흥,2023-01,53.7
262,고흥,2023-02,37.1
262,고흥,2023-03,47.5
262,고흥,2023-04,88.3
262,고흥,2023-05,288.4
262,고흥,2023-06,267.9
262,고흥,2023-07,414.6
262,고흥,2023-08,222.2
262,고흥,2023-09,121.0
262,고흥,2023-10,4.5
262,고흥,2023-11,105.2
262,고흥,2023-12,51.6
263,의령군,2023-01,53.1
263,의령군,2023-02,25.6
263,의령군,2023-03,25.9
263,의령군,2023-04,57.7
263,의령군,2023-05,304.7
263,의령군,2023-06,197.4
263,의령군,2023-07,437.1
263,의령군,2023-08,439.6
263,의령군,2023-09,219.5
263,의령군,2023-10,11.0
263,의령군,2023-11,88.7
263,의령군,2023-12,79.6
264,함양군,2023-01,27.7
264,함양군,2023-02,24.4
264,함양군,2023-03,46.9
264,함양군,2023-04,36.6
264,함양군,2023-05,151.7
264,함양군,2023-06,241.9
264,함양군,2023-07,473.4
264,함양군,2023-08,406.1
264,함양군,2023-09,117.6
264,함양군,2023-10,5.4
264,함양군,2023-11,48.2
264,함양군,2023-12,121.1
266,광양시,2023-01,84.7
266,광양시,2023-02,51.4
266,광양시,2023-03,54.3
266,광양시,2023-04,111.0
266,광양시,2023-05,258.7
266,광양시,2023-06,284.1
266,광양시,2023-07,743.3
266,광양시,2023-08,371.2
266,광양시,2023-09,181.5
266,광양시,2023-10,3.3
266,광양시,2023-11,71.6
266,광양시,2023-12,59.5
268,진도군,2023-01,64.1
268,진도군,2023-02,33.3
268,진도군,2023-03,27.2
268,진도군,2023-04,140.0
268,진도군,2023-05,185.1
268,진도군,2023-06,133.5
268,진도군,2023-07,507.7
268,진도군,2023-08,165.3
268,진도군,2023-09,126.3
