지점,지점명,일시,월합강수량(00~24h만)(mm)
278,의성,2022-01,0.5
278,의성,2022-02,0.3
278,의성,2022-03,51.5
278,의성,2022-04,34.0
278,의성,2022-05,5.4
278,의성,2022-06,73.5
278,의성,2022-07,109.5
278,의성,2022-08,203.3
278,의성,2022-09,38.3
278,의성,2022-10,35.2
278,의성,2022-11,58.0
278,의성,2022-12,5.6
279,구미,2022-01,0.9
279,구미,2022-02,0.3
279,구미,2022-03,42.2
279,구미,2022-04,42.3
279,구미,2022-05,8.2
279,구미,2022-06,122.9
279,구미,2022-07,113.3
279,구미,2022-08,229.2
279,구미,2022-09,141.4
279,구미,2022-10,32.0
279,구미,2022-11,55.0
279,구미,2022-12,5.2
281,영천,2022-01,4.75
281,영천,2022-02,0.0
281,영천,2022-03,39.7
281,영천,2022-04,41.4
281,영천,2022-05,2.1
281,영천,2022-06,129.6
281,영천,2022-07,106.1
281,영천,2022-08,181.0
281,영천,2022-09,102.3
281,영천,2022-10,22.9
281,영천,2022-11,45.1
281,영천,2022-12,5.8
283,경주시,2022-01,0.6
283,경주시,2022-02,0.9
283,경주시,2022-03,47.1
283,경주시,2022-04,43.3
283,경주시,2022-05,2.9
283,경주시,2022-06,136.5
283,경주시,2022-07,107.8
283,경주시,2022-08,114.7
283,경주시,2022-09,321.0
283,경주시,2022-10,21.2
283,경주시,2022-11,27.9
283,경주시,2022-12,5.6
284,거창,2022-01,0.0
284,거창,2022-02,0.8
284,거창,2022-03,65.5
284,거창,2022-04,44.0
284,거창,2022-05,0.0
284,거창,2022-06,63.2
284,거창,2022-07,128.7
284,거창,2022-08,120.2
284,거창,2022-09,126.2
284,거창,2022-10,22.5
284,거창,2022-11,61.8
284,거창,2022-12,5.9
285,합천,2022-01,4.75
285,합천,2022-02,0.0
285,합천,2022-03,64.0
285,합천,2022-04,41.9
285,합천,2022-05,2.2
285,합천,2022-06,93.2
285,합천,2022-07,129.4
285,합천,2022-08,201.3
285,합천,2022-09,163.0
285,합천,2022-10,19.5
285,합천,2022-11,77.5
285,합천,2022-12,2.3
288,밀양,2022-01,0.0
288,밀양,2022-02,0.0
288,밀양,2022-03,58.7
288,밀양,2022-04,59.6
288,밀양,2022-05,3.3
288,밀양,2022-06,232.8
288,밀양,2022-07,112.8
288,밀양,2022-08,176.6
288,밀양,2022-09,123.6
288,밀양,2022-10,28.7
288,밀양,2022-11,37.9
288,밀양,2022-12,9.2
289,산청,2022-01,0.0
289,산청,2022-02,0.1
289,산청,2022-03,88.7
289,산청,2022-04,55.9
289,산청,2022-05,13.4
289,산청,2022-06,156.9
289,산청,2022-07,166.7
289,산청,2022-08,232.6
289,산청,2022-09,153.6
289,산청,2022-10,28.5
289,산청,2022-11,71.5
289,산청,2022-12,3.5
294,거제,2022-01,0.2
294,거제,2022-02,4.66
294,거제,2022-03,144.3
294,거제,2022-04,164.4
294,거제,2022-05,0.3
294,거제,2022-06,211.4
294,거제,2022-07,173.6
294,거제,2022-08,220.0
294,거제,2022-09,280.4
294,거제,2022-10,14.1
294,거제,2022-11,68.1
294,거제,2022-12,17.3
295,남해,2022-01,0.0
295,남해,2022-02,0.0
295,남해,2022-03,169.2
295,남해,2022-04,142.1
295,남해,2022-05,6.7
295,남해,2022-06,137.1
295,남해,2022-07,236.5
295,남해,2022-08,235.0
295,남해,2022-09,328.8
295,남해,2022-10,18.1
295,남해,2022-11,56.9
295,남해,2022-12,7.8
