지점,지점명,일시,일조율(%)
278,의성,2022-07,34.06
278,의성,2022-08,26.35
278,의성,2022-09,37.51
278,의성,2022-10,54.42
278,의성,2022-11,59.42
278,의성,2022-12,58.07
279,구미,2022-01,61.48
279,구미,2022-02,71.91
279,구미,2022-03,48.02
279,구미,2022-04,62.9
279,구미,2022-05,68.2
279,구미,2022-06,47.55
279,구미,2022-07,40.97
279,구미,2022-08,34.41
279,구미,2022-09,42.46
279,구미,2022-10,57.5
279,구미,2022-11,61.19
279,구미,2022-12,53.17
281,영천,2022-01,61.55
281,영천,2022-02,67.73
281,영천,2022-03,52.43
281,영천,2022-04,62.51
281,영천,2022-05,68.86
281,영천,2022-06,29.81
281,영천,2022-07,35.43
281,영천,2022-08,33.71
281,영천,2022-09,38.24
281,영천,2022-10,55.75
281,영천,2022-11,56.88
281,영천,2022-12,56.51
283,경주시,2022-01,71.5
283,경주시,2022-02,71.56
283,경주시,2022-03,53.49
283,경주시,2022-04,62.97
283,경주시,2022-05,69.89
283,경주시,2022-06,45.28
283,경주시,2022-07,31.01
283,경주시,2022-08,33.52
283,경주시,2022-09,30.84
283,경주시,2022-10,46.36
283,경주시,2022-11,62.67
283,경주시,2022-12,70.17
284,거창,2022-01,71.76
284,거창,2022-02,75.03
284,거창,2022-03,55.27
284,거창,2022-04,59.3
284,거창,2022-05,60.37
284,거창,2022-06,45.88
284,거창,2022-07,43.67
284,거창,2022-08,34.67
284,거창,2022-09,40.51
284,거창,2022-10,64.71
284,거창,2022-11,69.29
284,거창,2022-12,65.55
285,합천,2022-01,65.17
285,합천,2022-02,76.66
285,합천,2022-03,54.11
285,합천,2022-04,61.75
285,합천,2022-05,69.85
285,합천,2022-06,43.78
285,합천,2022-07,34.25
285,합천,2022-08,32.44
285,합천,2022-09,36.82
285,합천,2022-10,62.89
285,합천,2022-11,58.75
285,합천,2022-12,60.1
288,밀양,2022-01,60.56
288,밀양,2022-02,76.15
288,밀양,2022-03,54.27
288,밀양,2022-04,61.1
288,밀양,2022-05,69.32
288,밀양,2022-06,44.09
288,밀양,2022-07,41.56
288,밀양,2022-08,32.85
288,밀양,2022-09,45.58
288,밀양,2022-10,64.57
288,밀양,2022-11,63.72
288,밀양,2022-12,65.85
289,산청,2022-01,59.53
289,산청,2022-02,67.44
289,산청,2022-03,52.2
289,산청,2022-04,60.5
289,산청,2022-05,66.93
289,산청,2022-06,41.95
289,산청,2022-07,40.33
289,산청,2022-08,32.2
289,산청,2022-09,34.62
289,산청,2022-10,61.2
289,산청,2022-11,57.77
289,산청,2022-12,53.71
294,거제,2022-01,57.66
294,거제,2022-02,66.93
294,거제,2022-03,48.2
294,거제,2022-04,57.86
294,거제,2022-05,68.06
294,거제,2022-06,37.64
294,거제,2022-07,41.85
294,거제,2022-08,33.16
294,거제,2022-09,34.43
294,거제,2022-10,56.57
294,거제,2022-11,55.34
294,거제,2022-12,57.11
295,남해,2022-01,64.59
295,남해,2022-02,68.82
295,남해,2022-03,50.77
295,남해,2022-04,59.03
295,남해,2022-05,67.43
295,남해,2022-06,36.66
295,남해,2022-07,41.55
295,남해,2022-08,33.85
295,남해,2022-09,39.7
295,남해,2022-10,63.73
295,남해,2022-11,59.87
295,남해,2022-12,61.33
