지점,지점명,일시,평균운량(1/10)
108,서울,2022-07,6.9
108,서울,2022-08,7.3
108,서울,2022-09,5.1
108,서울,2022-10,4.2
108,서울,2022-11,3.7
108,서울,2022-12,3.4
112,인천,2022-01,3.2
112,인천,2022-02,2.9
112,인천,2022-03,5.2
112,인천,2022-04,4.2
112,인천,2022-05,4.0
112,인천,2022-06,7.2
112,인천,2022-07,6.6
112,인천,2022-08,7.0
112,인천,2022-09,5.4
112,인천,2022-10,4.1
112,인천,2022-11,4.0
112,인천,2022-12,3.6
114,원주,2022-01,3.2
114,원주,2022-02,3.2
114,원주,2022-03,5.2
114,원주,2022-04,4.0
114,원주,2022-05,4.4
114,원주,2022-06,6.5
114,원주,2022-07,6.6
114,원주,2022-08,7.3
114,원주,2022-09,6.0
114,원주,2022-10,5.0
114,원주,2022-11,4.1
114,원주,2022-12,4.0
115,울릉도,2022-01,6.6
115,울릉도,2022-02,6.7
115,울릉도,2022-03,5.6
115,울릉도,2022-04,3.9
115,울릉도,2022-05,3.6
115,울릉도,2022-06,6.2
115,울릉도,2022-07,7.1
115,울릉도,2022-08,6.8
115,울릉도,2022-09,6.1
115,울릉도,2022-10,5.8
115,울릉도,2022-11,4.9
115,울릉도,2022-12,7.4
119,수원,2022-01,2.9
119,수원,2022-02,3.2
119,수원,2022-03,5.1
119,수원,2022-04,4.2
119,수원,2022-05,3.8
119,수원,2022-06,6.7
119,수원,2022-07,6.5
119,수원,2022-08,7.1
119,수원,2022-09,5.2
119,수원,2022-10,3.9
119,수원,2022-11,3.5
119,수원,2022-12,3.3
121,영월,2022-01,3.2
121,영월,2022-02,3.1
121,영월,2022-03,5.0
121,영월,2022-04,4.2
121,영월,2022-05,4.3
121,영월,2022-06,6.4
121,영월,2022-07,6.7
121,영월,2022-08,7.5
121,영월,2022-09,6.6
121,영월,2022-10,6.0
121,영월,2022-11,3.8
121,영월,2022-12,3.6
127,충주,2022-01,3.2
127,충주,2022-02,3.6
127,충주,2022-03,5.4
127,충주,2022-04,4.3
127,충주,2022-05,3.9
127,충주,2022-06,6.3
127,충주,2022-07,6.5
127,충주,2022-08,7.3
127,충주,2022-09,6.3
127,충주,2022-10,5.1
127,충주,2022-11,4.0
127,충주,2022-12,4.4
129,서산,2022-01,4.0
129,서산,2022-02,4.6
129,서산,2022-03,5.3
129,서산,2022-04,4.7
129,서산,2022-05,3.8
129,서산,2022-06,6.2
129,서산,2022-07,6.1
129,서산,2022-08,6.5
129,서산,2022-09,5.9
129,서산,2022-10,4.8
129,서산,2022-11,4.5
129,서산,2022-12,5.9
130,울진,2022-01,3.2
130,울진,2022-02,2.5
130,울진,2022-03,4.9
130,울진,2022-04,4.4
130,울진,2022-05,4.2
130,울진,2022-06,6.1
130,울진,2022-07,6.6
130,울진,2022-08,7.1
130,울진,2022-09,6.2
130,울진,2022-10,5.7
130,울진,2022-11,3.9
130,울진,2022-12,3.3
131,청주,2022-01,3.5
131,청주,2022-02,3.7
131,청주,2022-03,5.5
131,청주,2022-04,4.4
131,청주,2022-05,3.5
131,청주,2022-06,6.3
131,청주,2022-07,6.6
131,청주,2022-08,7.7
131,청주,2022-09,5.8
131,청주,2022-10,4.5
131,청주,2022-11,3.8
131,청주,2022-12,4.3
133,대전,2022-01,3.6
133,대전,2022-02,3.7
133,대전,2022-03,5.3
133,대전,2022-04,4.0
133,대전,2022-05,3.4
133,대전,2022-06,6.1
133,대전,2022-07,6.5
133,대전,2022-08,7.6
133,대전,2022-09,5.8
133,대전,2022-10,4.3
133,대전,2022-11,3.9
133,대전,2022-12,4.3
135,추풍령,2022-01,3.9
135,추풍령,2022-02,4.0
135,추풍령,2022-03,5.4
135,추풍령,2022-04,4.5
135,추풍령,2022-05,3.8
135,추풍령,2022-06,5.8
135,추풍령,2022-07,6.7
135,추풍령,2022-08,7.1
135,추풍령,2022-09,6.5
135,추풍령,2022-10,5.0
135,추풍령,2022-11,4.3
135,추풍령,2022-12,4.5
136,안동,2022-01,3.4
136,안동,2022-02,2.6
136,안동,2022-03,5.0
136,안동,2022-04,4.0
136,안동,2022-05,3.8
136,안동,2022-06,6.0
136,안동,2022-07,7.0
136,안동,2022-08,7.3
136,안동,2022-09,6.4
136,안동,2022-10,5.5
136,안동,2022-11,4.4
136,안동,2022-12,3.6
137,상주,2022-01,3.6
137,상주,2022-02,3.7
137,상주,2022-03,5.2
137,상주,2022-04,4.4
137,상주,2022-05,3.7
137,상주,2022-06,5.6
137,상주,2022-07,6.6
137,상주,2022-08,7.0
137,상주,2022-09,6.5
137,상주,2022-10,5.2
137,상주,2022-11,4.1
137,상주,2022-12,4.0
138,포항,2022-01,3.3
138,포항,2022-02,2.9
138,포항,2022-03,5.3
138,포항,2022-04,4.2
138,포항,2022-05,4.1
138,포항,2022-06,5.8
138,포항,2022-07,7.3
138,포항,2022-08,7.1
138,포항,2022-09,7.0
138,포항,2022-10,5.5
138,포항,2022-11,3.7
138,포항,2022-12,3.1
140,군산,2022-01,4.2
140,군산,2022-02,4.6
140,군산,2022-03,5.7
140,군산,2022-04,4.7
140,군산,2022-05,3.8
140,군산,2022-06,5.9
140,군산,2022-07,6.0
140,군산,2022-08,7.1
140,군산,2022-09,6.3
140,군산,2022-10,4.6
140,군산,2022-11,4.5
140,군산,2022-12,5.5
143,대구,2022-01,3.4
143,대구,2022-02,3.0
143,대구,2022-03,5.0
143,대구,2022-04,4.0
143,대구,2022-05,3.8
143,대구,2022-06,5.9
143,대구,2022-07,6.8
143,대구,2022-08,7.3
143,대구,2022-09,6.2
143,대구,2022-10,4.3
143,대구,2022-11,3.4
143,대구,2022-12,3.6
146,전주,2022-01,4.1
146,전주,2022-02,3.9
146,전주,2022-03,5.6
146,전주,2022-04,4.2
146,전주,2022-05,3.6
146,전주,2022-06,6.6
146,전주,2022-07,6.9
146,전주,2022-08,7.5
146,전주,2022-09,6.0
146,전주,2022-10,4.2
146,전주,2022-11,4.3
146,전주,2022-12,5.0
152,울산,2022-01,3.2
152,울산,2022-02,3.0
152,울산,2022-03,5.3
152,울산,2022-04,4.2
152,울산,2022-05,3.9
152,울산,2022-06,5.8
152,울산,2022-07,6.5
152,울산,2022-08,6.8
152,울산,2022-09,6.8
152,울산,2022-10,4.8
152,울산,2022-11,3.5
152,울산,2022-12,3.0
155,창원,2022-01,3.2
155,창원,2022-02,2.8
155,창원,2022-03,5.3
155,창원,2022-04,4.6
155,창원,2022-05,4.1
155,창원,2022-06,6.5
155,창원,2022-07,6.4
155,창원,2022-08,7.2
155,창원,2022-09,6.3
155,창원,2022-10,3.6
155,창원,2022-11,3.3
155,창원,2022-12,3.1
156,광주,2022-01,4.8
156,광주,2022-02,4.7
156,광주,2022-03,5.4
156,광주,2022-04,4.3
156,광주,2022-05,3.9
156,광주,2022-06,6.5
156,광주,2022-07,6.6
156,광주,2022-08,7.3
156,광주,2022-09,6.2
156,광주,2022-10,4.0
156,광주,2022-11,3.9
156,광주,2022-12,5.0
159,부산,2022-01,2.9
159,부산,2022-02,2.7
159,부산,2022-03,5.1
159,부산,2022-04,4.4
159,부산,2022-05,4.0
159,부산,2022-06,6.3
159,부산,2022-07,6.1
159,부산,2022-08,6.7
159,부산,2022-09,6.7
159,부산,2022-10,4.2
159,부산,2022-11,3.5
159,부산,2022-12,2.9
162,통영,2022-01,3.6
162,통영,2022-02,3.5
162,통영,2022-03,5.3
162,통영,2022-04,4.8
162,통영,2022-05,4.2
162,통영,2022-06,6.1
162,통영,2022-07,6.2
162,통영,2022-08,7.0
162,통영,2022-09,6.9
162,통영,2022-10,4.3
162,통영,2022-11,3.8
162,통영,2022-12,4.1
165,목포,2022-01,5.5
165,목포,2022-02,5.2
165,목포,2022-03,5.7
165,목포,2022-04,4.5
165,목포,2022-05,4.0
165,목포,2022-06,6.7
165,목포,2022-07,6.3
165,목포,2022-08,7.0
165,목포,2022-09,6.5
165,목포,2022-10,4.2
165,목포,2022-11,4.1
165,목포,2022-12,5.7
168,여수,2022-01,3.7
168,여수,2022-02,3.6
168,여수,2022-03,5.4
168,여수,2022-04,4.7
168,여수,2022-05,4.0
168,여수,2022-06,6.7
168,여수,2022-07,6.3
168,여수,2022-08,7.1
168,여수,2022-09,6.5
168,여수,2022-10,3.6
168,여수,2022-11,3.7
168,여수,2022-12,4.0
169,흑산도,2022-01,7.0
169,흑산도,2022-02,6.2
169,흑산도,2022-03,6.2
169,흑산도,2022-04,5.5
169,흑산도,2022-05,4.4
169,흑산도,2022-06,8.1
169,흑산도,2022-07,6.6
169,흑산도,2022-08,7.4
169,흑산도,2022-09,6.8
169,흑산도,2022-10,4.2
169,흑산도,2022-11,4.7
169,흑산도,2022-12,7.1
170,완도,2022-01,5.2
170,완도,2022-02,5.1
170,완도,2022-03,5.6
170,완도,2022-04,5.2
170,완도,2022-05,4.2
170,완도,2022-06,6.8
170,완도,2022-07,6.4
170,완도,2022-08,6.9
170,완도,2022-09,6.9
170,완도,2022-10,4.3
170,완도,2022-11,4.5
170,완도,2022-12,5.7
172,고창,2022-01,5.3
172,고창,2022-02,5.4
172,고창,2022-03,5.9
172,고창,2022-04,4.7
172,고창,2022-05,4.0
172,고창,2022-06,6.3
172,고창,2022-07,6.6
172,고창,2022-08,6.9
172,고창,2022-09,6.7
172,고창,2022-10,4.8
172,고창,2022-11,5.0
172,고창,2022-12,6.0
174,순천,2022-01,4.4
174,순천,2022-02,4.8
174,순천,2022-03,5.6
174,순천,2022-04,4.9
174,순천,2022-05,4.1
174,순천,2022-06,6.4
174,순천,2022-07,6.6
174,순천,2022-08,7.4
174,순천,2022-09,6.9
174,순천,2022-10,4.4
174,순천,2022-11,4.4
174,순천,2022-12,4.8
177,홍성,2022-01,3.8
177,홍성,2022-02,4.3
177,홍성,2022-03,5.4
177,홍성,2022-04,4.4
177,홍성,2022-05,3.7
177,홍성,2022-06,6.7
177,홍성,2022-07,6.5
177,홍성,2022-08,7.3
177,홍성,2022-09,6.0
177,홍성,2022-10,4.8
177,홍성,2022-11,4.5
177,홍성,2022-12,5.3
184,제주,2022-01,7.0
184,제주,2022-02,6.6
184,제주,2022-03,5.9
184,제주,2022-04,5.0
184,제주,2022-05,5.1
184,제주,2022-06,6.3
184,제주,2022-07,6.0
184,제주,2022-08,6.2
184,제주,2022-09,7.5
184,제주,2022-10,5.0
184,제주,2022-11,5.2
184,제주,2022-12,7.5
185,고산,2022-01,7.1
185,고산,2022-02,6.7
185,고산,2022-03,5.8
185,고산,2022-04,5.1
185,고산,2022-05,5.3
185,고산,2022-06,6.3
185,고산,2022-07,5.7
185,고산,2022-08,6.1
185,고산,2022-09,7.0
185,고산,2022-10,4.5
185,고산,2022-11,4.9
185,고산,2022-12,7.6
188,성산,2022-01,6.5
188,성산,2022-02,6.6
188,성산,2022-03,5.7
188,성산,2022-04,5.1
188,성산,2022-05,5.2
188,성산,2022-06,6.7
188,성산,2022-07,6.2
188,성산,2022-08,6.1
188,성산,2022-09,7.1
188,성산,2022-10,5.2
188,성산,2022-11,5.1
188,성산,2022-12,7.0
189,서귀포,2022-01,6.3
189,서귀포,2022-02,5.5
189,서귀포,2022-03,5.9
189,서귀포,2022-04,5.3
189,서귀포,2022-05,5.6
189,서귀포,2022-06,7.8
189,서귀포,2022-07,6.6
189,서귀포,2022-08,6.8
189,서귀포,2022-09,7.2
189,서귀포,2022-10,4.3
189,서귀포,2022-11,4.9
189,서귀포,2022-12,6.1
192,진주,2022-01,3.5
192,진주,2022-02,3.3
192,진주,2022-03,5.2
192,진주,2022-04,4.8
192,진주,2022-05,4.1
192,진주,2022-06,6.0
192,진주,2022-07,6.5
192,진주,2022-08,7.3
192,진주,2022-09,6.8
192,진주,2022-10,4.2
192,진주,2022-11,3.8
192,진주,2022-12,3.6
201,강화,2022-01,3.5
201,강화,2022-02,3.2
201,강화,2022-03,5.3
201,강화,2022-04,4.4
201,강화,2022-05,4.2
201,강화,2022-06,6.6
201,강화,2022-07,6.5
201,강화,2022-08,6.4
201,강화,2022-09,5.2
201,강화,2022-10,4.3
201,강화,2022-11,4.6
201,강화,2022-12,4.5
202,양평,2022-01,3.1
202,양평,2022-02,2.9
202,양평,2022-03,5.2
202,양평,2022-04,3.9
202,양평,2022-05,4.2
202,양평,2022-06,6.5
202,양평,2022-07,6.7
202,양평,2022-08,7.1
202,양평,2022-09,6.0
202,양평,2022-10,5.0
202,양평,2022-11,4.0
202,양평,2022-12,4.0
203,이천,2022-01,3.0
203,이천,2022-02,3.2
203,이천,2022-03,5.3
203,이천,2022-04,4.1
203,이천,2022-05,3.9
203,이천,2022-06,6.5
203,이천,2022-07,6.6
203,이천,2022-08,7.2
203,이천,2022-09,6.0
203,이천,2022-10,4.7
203,이천,2022-11,4.1
203,이천,2022-12,4.0
211,인제,2022-01,3.1
211,인제,2022-02,3.2
211,인제,2022-03,4.9
211,인제,2022-04,3.8
211,인제,2022-05,4.3
211,인제,2022-06,7.2
211,인제,2022-07,6.8
211,인제,2022-08,7.3
211,인제,2022-09,6.0
211,인제,2022-10,6.0
211,인제,2022-11,4.0
211,인제,2022-12,3.7
212,홍천,2022-01,2.9
212,홍천,2022-02,2.9
212,홍천,2022-03,5.0
212,홍천,2022-04,3.8
212,홍천,2022-05,4.3
212,홍천,2022-06,6.5
212,홍천,2022-07,6.7
212,홍천,2022-08,7.3
212,홍천,2022-09,6.1
212,홍천,2022-10,5.5
212,홍천,2022-11,4.2
212,홍천,2022-12,3.6
216,태백,2022-01,3.2
216,태백,2022-02,2.8
216,태백,2022-03,5.0
216,태백,2022-04,4.1
216,태백,2022-05,4.1
216,태백,2022-06,6.6
216,태백,2022-07,7.0
216,태백,2022-08,7.4
216,태백,2022-09,6.4
216,태백,2022-10,5.8
216,태백,2022-11,4.1
216,태백,2022-12,3.4
217,정선군,2022-01,3.3
217,정선군,2022-02,3.1
217,정선군,2022-03,5.0
217,정선군,2022-04,4.2
217,정선군,2022-05,4.2
217,정선군,2022-06,6.5
217,정선군,2022-07,6.9
217,정선군,2022-08,7.6
217,정선군,2022-09,6.6
217,정선군,2022-10,6.3
217,정선군,2022-11,3.9
217,정선군,2022-12,3.7
221,제천,2022-01,3.1
221,제천,2022-02,3.3
221,제천,2022-03,5.1
221,제천,2022-04,4.3
221,제천,2022-05,4.1
221,제천,2022-06,6.4
221,제천,2022-07,6.6
221,제천,2022-08,7.4
221,제천,2022-09,6.3
221,제천,2022-10,5.3
221,제천,2022-11,3.9
221,제천,2022-12,3.9
226,보은,2022-01,3.6
226,보은,2022-02,4.1
226,보은,2022-03,5.5
226,보은,2022-04,4.3
226,보은,2022-05,3.7
226,보은,2022-06,6.2
226,보은,2022-07,6.4
226,보은,2022-08,7.3
226,보은,2022-09,6.3
226,보은,2022-10,5.0
226,보은,2022-11,4.4
226,보은,2022-12,4.5
232,천안,2022-01,3.5
232,천안,2022-02,4.1
232,천안,2022-03,5.4
232,천안,2022-04,4.3
232,천안,2022-05,3.7
232,천안,2022-06,6.2
232,천안,2022-07,6.3
232,천안,2022-08,6.9
232,천안,2022-09,6.1
232,천안,2022-10,4.8
232,천안,2022-11,4.1
232,천안,2022-12,4.6
235,보령,2022-01,4.7
235,보령,2022-02,4.8
235,보령,2022-03,5.6
235,보령,2022-04,4.7
235,보령,2022-05,3.7
235,보령,2022-06,6.1
235,보령,2022-07,6.1
235,보령,2022-08,6.9
235,보령,2022-09,6.0
235,보령,2022-10,4.6
235,보령,2022-11,4.7
235,보령,2022-12,6.2
236,부여,2022-01,3.7
236,부여,2022-02,4.1
236,부여,2022-03,5.5
236,부여,2022-04,4.5
236,부여,2022-05,3.6
236,부여,2022-06,6.1
236,부여,2022-07,6.2
236,부여,2022-08,7.1
236,부여,2022-09,6.2
236,부여,2022-10,4.6
236,부여,2022-11,4.6
236,부여,2022-12,4.8
238,금산,2022-01,3.9
238,금산,2022-02,4.1
238,금산,2022-03,5.4
238,금산,2022-04,4.3
238,금산,2022-05,3.9
238,금산,2022-06,6.0
238,금산,2022-07,6.3
238,금산,2022-08,7.2
238,금산,2022-09,6.4
238,금산,2022-10,4.8
238,금산,2022-11,4.3
238,금산,2022-12,4.6
239,세종,2022-01,3.8
239,세종,2022-02,4.1
239,세종,2022-03,5.5
239,세종,2022-04,4.2
239,세종,2022-05,3.6
239,세종,2022-06,6.0
239,세종,2022-07,6.3
239,세종,2022-08,7.0
239,세종,2022-09,6.3
239,세종,2022-10,5.0
239,세종,2022-11,4.4
239,세종,2022-12,4.7
243,부안,2022-01,5.2
243,부안,2022-02,5.7
243,부안,2022-03,6.2
243,부안,2022-04,4.9
243,부안,2022-05,3.8
243,부안,2022-06,6.1
243,부안,2022-07,6.3
243,부안,2022-08,6.9
243,부안,2022-09,6.4
243,부안,2022-10,4.8
243,부안,2022-11,5.3
243,부안,2022-12,6.3
244,임실,2022-01,4.2
244,임실,2022-02,5.1
244,임실,2022-03,5.8
244,임실,2022-04,4.6
244,임실,2022-05,3.8
244,임실,2022-06,6.3
244,임실,2022-07,6.5
244,임실,2022-08,7.5
244,임실,2022-09,6.8
244,임실,2022-10,4.5
244,임실,2022-11,4.7
244,임실,2022-12,5.3
245,정읍,2022-01,4.6
245,정읍,2022-02,5.3
245,정읍,2022-03,5.8
245,정읍,2022-04,4.7
245,정읍,2022-05,3.6
245,정읍,2022-06,6.0
245,정읍,2022-07,6.6
245,정읍,2022-08,7.1
245,정읍,2022-09,6.7
245,정읍,2022-10,4.7
245,정읍,2022-11,5.3
245,정읍,2022-12,5.7
247,남원,2022-01,4.5
247,남원,2022-02,5.0
247,남원,2022-03,6.0
247,남원,2022-04,4.6
247,남원,2022-05,4.0
247,남원,2022-06,6.4
247,남원,2022-07,6.7
247,남원,2022-08,7.6
247,남원,2022-09,6.6
247,남원,2022-10,4.4
247,남원,2022-11,4.7
247,남원,2022-12,5.3
248,장수,2022-01,4.3
248,장수,2022-02,5.2
248,장수,2022-03,5.7
248,장수,2022-04,4.5
248,장수,2022-05,3.9
248,장수,2022-06,6.5
248,장수,2022-07,6.7
248,장수,2022-08,7.7
248,장수,2022-09,6.7
248,장수,2022-10,4.6
248,장수,2022-11,4.5
248,장수,2022-12,5.1
251,고창군,2022-01,5.0
251,고창군,2022-02,5.2
251,고창군,2022-03,5.8
251,고창군,2022-04,4.7
251,고창군,2022-05,3.7
251,고창군,2022-06,6.0
251,고창군,2022-07,6.7
251,고창군,2022-08,7.0
251,고창군,2022-09,6.7
251,고창군,2022-10,4.8
251,고창군,2022-11,4.9
251,고창군,2022-12,5.9
252,영광군,2022-01,5.6
252,영광군,2022-02,5.7
252,영광군,2022-03,6.0
252,영광군,2022-04,4.7
252,영광군,2022-05,4.0
252,영광군,2022-06,6.3
252,영광군,2022-07,6.5
252,영광군,2022-08,6.9
252,영광군,2022-09,6.6
252,영광군,2022-10,4.9
252,영광군,2022-11,5.1
252,영광군,2022-12,6.4
253,김해시,2022-01,3.3
253,김해시,2022-02,3.1
253,김해시,2022-03,5.1
253,김해시,2022-04,4.7
253,김해시,2022-05,4.1
253,김해시,2022-06,6.1
253,김해시,2022-07,6.6
253,김해시,2022-08,7.2
253,김해시,2022-09,6.8
253,김해시,2022-10,4.4
253,김해시,2022-11,3.8
253,김해시,2022-12,3.2
254,순창군,2022-01,5.0
254,순창군,2022-02,4.9
254,순창군,2022-03,5.7
254,순창군,2022-04,4.6
254,순창군,2022-05,4.0
254,순창군,2022-06,6.4
254,순창군,2022-07,6.8
254,순창군,2022-08,7.2
254,순창군,2022-09,6.7
254,순창군,2022-10,4.7
254,순창군,2022-11,4.8
254,순창군,2022-12,5.2
255,북창원,2022-01,3.2
255,북창원,2022-02,3.1
255,북창원,2022-03,5.1
255,북창원,2022-04,4.8
255,북창원,2022-05,4.0
255,북창원,2022-06,5.9
255,북창원,2022-07,6.6
255,북창원,2022-08,7.3
255,북창원,2022-09,6.9
255,북창원,2022-10,4.2
255,북창원,2022-11,3.8
255,북창원,2022-12,3.2
257,양산시,2022-01,3.3
257,양산시,2022-02,3.1
257,양산시,2022-03,5.1
257,양산시,2022-04,4.6
257,양산시,2022-05,4.2
257,양산시,2022-06,6.0
257,양산시,2022-07,6.9
257,양산시,2022-08,7.2
257,양산시,2022-09,6.9
257,양산시,2022-10,4.8
257,양산시,2022-11,3.7
257,양산시,2022-12,3.2
258,보성군,2022-01,4.4
258,보성군,2022-02,4.4
258,보성군,2022-03,5.6
258,보성군,2022-04,4.8
258,보성군,2022-05,4.1
258,보성군,2022-06,6.4
258,보성군,2022-07,6.5
258,보성군,2022-08,7.3
258,보성군,2022-09,6.7
258,보성군,2022-10,4.1
258,보성군,2022-11,4.3
258,보성군,2022-12,4.7
259,강진군,2022-01,4.8
259,강진군,2022-02,4.8
259,강진군,2022-03,5.7
259,강진군,2022-04,4.8
259,강진군,2022-05,4.0
259,강진군,2022-06,6.4
259,강진군,2022-07,6.5
259,강진군,2022-08,7.1
259,강진군,2022-09,6.9
259,강진군,2022-10,4.2
259,강진군,2022-11,4.5
259,강진군,2022-12,5.2
260,장흥,2022-01,4.6
260,장흥,2022-02,4.6
260,장흥,2022-03,5.5
260,장흥,2022-04,4.7
260,장흥,2022-05,4.0
260,장흥,2022-06,6.4
260,장흥,2022-07,6.7
260,장흥,2022-08,7.2
260,장흥,2022-09,7.0
260,장흥,2022-10,4.1
260,장흥,2022-11,4.3
260,장흥,2022-12,5.1
261,해남,2022-01,5.5
261,해남,2022-02,5.5
261,해남,2022-03,6.1
261,해남,2022-04,5.0
261,해남,2022-05,4.3
261,해남,2022-06,6.7
261,해남,2022-07,6.5
261,해남,2022-08,6.9
261,해남,2022-09,7.0
261,해남,2022-10,4.5
261,해남,2022-11,4.6
261,해남,2022-12,5.9
262,고흥,2022-01,4.5
262,고흥,2022-02,4.4
262,고흥,2022-03,5.5
262,고흥,2022-04,4.9
262,고흥,2022-05,4.2
262,고흥,2022-06,6.4
262,고흥,2022-07,6.4
262,고흥,2022-08,7.2
262,고흥,2022-09,6.8
262,고흥,2022-10,4.1
262,고흥,2022-11,4.1
262,고흥,2022-12,4.8
263,의령군,2022-01,3.6
263,의령군,2022-02,3.3
263,의령군,2022-03,5.2
263,의령군,2022-04,4.8
263,의령군,2022-05,4.2
263,의령군,2022-06,5.9
263,의령군,2022-07,6.4
263,의령군,2022-08,7.3
263,의령군,2022-09,6.8
263,의령군,2022-10,4.1
263,의령군,2022-11,3.9
263,의령군,2022-12,3.6
264,함양군,2022-01,4.2
264,함양군,2022-02,4.8
264,함양군,2022-03,5.5
264,함양군,2022-04,4.8
264,함양군,2022-05,3.9
264,함양군,2022-06,6.4
264,함양군,2022-07,6.9
264,함양군,2022-08,7.6
264,함양군,2022-09,6.9
264,함양군,2022-10,4.8
264,함양군,2022-11,4.1
264,함양군,2022-12,5.1
266,광양시,2022-01,4.0
266,광양시,2022-02,4.1
266,광양시,2022-03,5.4
266,광양시,2022-04,4.8
266,광양시,2022-05,4.1
266,광양시,2022-06,6.2
266,광양시,2022-07,6.5
266,광양시,2022-08,7.4
266,광양시,2022-09,6.8
266,광양시,2022-10,4.0
266,광양시,2022-11,4.0
266,광양시,2022-12,4.2
268,진도군,2022-01,5.8
268,진도군,2022-02,5.6
268,진도군,2022-03,5.9
268,진도군,2022-04,4.9
268,진도군,2022-05,4.2
268,진도군,2022-06,6.6
268,진도군,2022-07,6.2
268,진도군,2022-08,6.7
268,진도군,2022-09,6.8
268,진도군,2022-10,4.4
268,진도군,2022-11,4.5
268,진도군,2022-12,6.1
271,봉화,2022-01,3.2
271,봉화,2022-02,3.0
271,봉화,2022-03,5.1
271,봉화,2022-04,4.2
271,봉화,2022-05,4.0
271,봉화,2022-06,6.4
271,봉화,2022-07,6.9
