지점,지점명,일시,평균기온(°C)
266,광양시,2024-08-01,29.0
266,광양시,2024-09-01,26.6
266,광양시,2024-10-01,18.5
266,광양시,2024-11-01,12.2
266,광양시,2024-12-01,4.3
156,광주,2024-01-01,3.0
156,광주,2024-02-01,6.1
156,광주,2024-03-01,8.2
156,광주,2024-04-01,16.6
156,광주,2024-05-01,19.2
156,광주,2024-06-01,23.8
156,광주,2024-07-01,26.9
156,광주,2024-08-01,28.5
156,광주,2024-09-01,26.3
156,광주,2024-10-01,17.7
156,광주,2024-11-01,11.5
156,광주,2024-12-01,3.8
279,구미,2024-01-01,1.5
279,구미,2024-02-01,4.7
279,구미,2024-03-01,8.0
279,구미,2024-04-01,16.0
279,구미,2024-05-01,18.9
279,구미,2024-06-01,24.3
279,구미,2024-07-01,27.1
279,구미,2024-08-01,28.7
279,구미,2024-09-01,25.0
279,구미,2024-10-01,15.8
279,구미,2024-11-01,9.6
279,구미,2024-12-01,2.8
140,군산,2024-01-01,1.2
140,군산,2024-02-01,4.4
140,군산,2024-03-01,6.7
140,군산,2024-04-01,14.2
140,군산,2024-05-01,17.2
140,군산,2024-06-01,22.5
140,군산,2024-07-01,26.8
140,군산,2024-08-01,28.6
140,군산,2024-09-01,25.9
140,군산,2024-10-01,16.7
140,군산,2024-11-01,10.3
140,군산,2024-12-01,2.5
238,금산,2024-01-01,-0.1
238,금산,2024-02-01,3.4
238,금산,2024-03-01,6.3
238,금산,2024-04-01,14.8
238,금산,2024-05-01,17.3
238,금산,2024-06-01,22.7
238,금산,2024-07-01,26.2
238,금산,2024-08-01,28.1
238,금산,2024-09-01,25.1
238,금산,2024-10-01,15.2
238,금산,2024-11-01,8.7
238,금산,2024-12-01,1.0
253,김해시,2024-01-01,3.6
253,김해시,2024-02-01,6.5
253,김해시,2024-03-01,8.8
253,김해시,2024-04-01,15.8
253,김해시,2024-05-01,18.8
253,김해시,2024-06-01,23.1
253,김해시,2024-07-01,26.7
253,김해시,2024-08-01,28.9
253,김해시,2024-09-01,26.4
253,김해시,2024-10-01,18.4
253,김해시,2024-11-01,12.1
253,김해시,2024-12-01,4.3
247,남원,2024-01-01,1.1
247,남원,2024-02-01,4.7
247,남원,2024-03-01,7.0
247,남원,2024-04-01,15.7
247,남원,2024-05-01,18.4
247,남원,2024-06-01,23.0
247,남원,2024-07-01,27.0
247,남원,2024-08-01,28.2
247,남원,2024-09-01,25.6
247,남원,2024-10-01,16.3
247,남원,2024-11-01,9.4
247,남원,2024-12-01,1.3
295,남해,2024-01-01,3.8
295,남해,2024-02-01,6.2
295,남해,2024-03-01,9.0
295,남해,2024-04-01,15.3
295,남해,2024-05-01,18.6
295,남해,2024-06-01,22.7
295,남해,2024-07-01,26.6
295,남해,2024-08-01,28.4
295,남해,2024-09-01,26.0
295,남해,2024-10-01,18.2
295,남해,2024-11-01,12.2
295,남해,2024-12-01,4.9
100,대관령,2024-01-01,-5.7
100,대관령,2024-02-01,-2.9
100,대관령,2024-03-01,0.4
100,대관령,2024-04-01,9.6
100,대관령,2024-05-01,13.2
100,대관령,2024-06-01,18.6
100,대관령,2024-07-01,22.0
100,대관령,2024-08-01,22.8
100,대관령,2024-09-01,18.5
100,대관령,2024-10-01,10.2
100,대관령,2024-11-01,4.1
100,대관령,2024-12-01,-4.3
143,대구,2024-01-01,2.3
143,대구,2024-02-01,5.4
143,대구,2024-03-01,8.5
143,대구,2024-04-01,16.3
143,대구,2024-05-01,19.4
143,대구,2024-06-01,24.6
143,대구,2024-07-01,27.8
143,대구,2024-08-01,29.1
143,대구,2024-09-01,25.4
143,대구,2024-10-01,17.0
143,대구,2024-11-01,10.7
143,대구,2024-12-01,3.5
133,대전,2024-01-01,0.3
133,대전,2024-02-01,4.3
133,대전,2024-03-01,7.2
133,대전,2024-04-01,16.1
133,대전,2024-05-01,18.5
133,대전,2024-06-01,24.0
133,대전,2024-07-01,26.6
133,대전,2024-08-01,28.7
133,대전,2024-09-01,25.8
133,대전,2024-10-01,16.3
133,대전,2024-11-01,9.7
133,대전,2024-12-01,1.8
98,동두천,2024-01-01,-2.1
98,동두천,2024-02-01,2.4
98,동두천,2024-03-01,5.7
98,동두천,2024-04-01,15.2
98,동두천,2024-05-01,17.2
98,동두천,2024-06-01,23.0
98,동두천,2024-07-01,25.6
98,동두천,2024-08-01,27.6
98,동두천,2024-09-01,23.4
98,동두천,2024-10-01,14.4
98,동두천,2024-11-01,7.9
98,동두천,2024-12-01,-1.4
106,동해,2024-01-01,2.8
106,동해,2024-02-01,4.0
106,동해,2024-03-01,7.2
106,동해,2024-04-01,14.3
106,동해,2024-05-01,17.9
106,동해,2024-06-01,22.1
106,동해,2024-07-01,26.6
106,동해,2024-08-01,27.5
106,동해,2024-09-01,22.9
106,동해,2024-10-01,16.2
106,동해,2024-11-01,11.2
106,동해,2024-12-01,3.9
165,목포,2024-01-01,3.3
165,목포,2024-02-01,5.9
165,목포,2024-03-01,7.8
165,목포,2024-04-01,14.7
165,목포,2024-05-01,17.9
165,목포,2024-06-01,22.5
165,목포,2024-07-01,26.7
165,목포,2024-08-01,28.4
165,목포,2024-09-01,26.5
165,목포,2024-10-01,18.2
165,목포,2024-11-01,12.2
165,목포,2024-12-01,4.8
273,문경,2024-01-01,0.0
273,문경,2024-02-01,3.3
273,문경,2024-03-01,6.6
273,문경,2024-04-01,15.4
273,문경,2024-05-01,17.6
273,문경,2024-06-01,22.9
273,문경,2024-07-01,25.8
273,문경,2024-08-01,27.1
273,문경,2024-09-01,23.6
273,문경,2024-10-01,14.8
273,문경,2024-11-01,8.8
273,문경,2024-12-01,1.3
288,밀양,2024-01-01,2.2
288,밀양,2024-02-01,6.0
288,밀양,2024-03-01,8.6
288,밀양,2024-04-01,16.0
288,밀양,2024-05-01,19.2
288,밀양,2024-06-01,23.9
288,밀양,2024-07-01,27.7
288,밀양,2024-08-01,29.0
288,밀양,2024-09-01,26.0
288,밀양,2024-10-01,17.7
288,밀양,2024-11-01,10.8
288,밀양,2024-12-01,2.7
102,백령도,2024-01-01,0.7
102,백령도,2024-02-01,2.4
102,백령도,2024-03-01,5.6
102,백령도,2024-04-01,11.6
102,백령도,2024-05-01,14.9
102,백령도,2024-06-01,20.4
102,백령도,2024-07-01,23.4
102,백령도,2024-08-01,26.3
102,백령도,2024-09-01,23.0
102,백령도,2024-10-01,16.3
102,백령도,2024-11-01,10.7
102,백령도,2024-12-01,3.2
235,보령,2024-01-01,1.4
235,보령,2024-02-01,4.6
235,보령,2024-03-01,6.6
235,보령,2024-04-01,14.3
235,보령,2024-05-01,16.9
235,보령,2024-06-01,22.2
235,보령,2024-07-01,26.5
235,보령,2024-08-01,28.6
235,보령,2024-09-01,26.1
235,보령,2024-10-01,17.0
235,보령,2024-11-01,10.5
235,보령,2024-12-01,2.9
258,보성군,2024-01-01,3.4
258,보성군,2024-02-01,6.1
258,보성군,2024-03-01,8.3
258,보성군,2024-04-01,15.1
258,보성군,2024-05-01,18.4
258,보성군,2024-06-01,23.0
258,보성군,2024-07-01,26.9
258,보성군,2024-08-01,28.7
258,보성군,2024-09-01,26.1
258,보성군,2024-10-01,18.0
258,보성군,2024-11-01,11.7
258,보성군,2024-12-01,4.2
226,보은,2024-01-01,-0.5
226,보은,2024-02-01,3.3
226,보은,2024-03-01,6.1
226,보은,2024-04-01,14.9
226,보은,2024-05-01,17.0
226,보은,2024-06-01,22.1
226,보은,2024-07-01,25.6
226,보은,2024-08-01,27.0
226,보은,2024-09-01,23.8
226,보은,2024-10-01,14.5
226,보은,2024-11-01,8.1
226,보은,2024-12-01,0.1
271,봉화,2024-01-01,-0.5
271,봉화,2024-02-01,2.5
271,봉화,2024-03-01,5.2
271,봉화,2024-04-01,13.4
271,봉화,2024-05-01,15.7
271,봉화,2024-06-01,20.8
271,봉화,2024-07-01,24.9
271,봉화,2024-08-01,25.7
271,봉화,2024-09-01,22.6
271,봉화,2024-10-01,14.4
271,봉화,2024-11-01,8.2
271,봉화,2024-12-01,0.8
159,부산,2024-01-01,5.1
159,부산,2024-02-01,7.4
159,부산,2024-03-01,9.6
159,부산,2024-04-01,15.9
159,부산,2024-05-01,18.6
159,부산,2024-06-01,22.6
159,부산,2024-07-01,26.0
159,부산,2024-08-01,29.1
159,부산,2024-09-01,26.7
159,부산,2024-10-01,19.5
159,부산,2024-11-01,13.7
159,부산,2024-12-01,5.7
243,부안,2024-01-01,2.0
243,부안,2024-02-01,5.2
243,부안,2024-03-01,7.3
243,부안,2024-04-01,14.5
243,부안,2024-05-01,17.7
243,부안,2024-06-01,22.9
243,부안,2024-07-01,27.1
243,부안,2024-08-01,28.5
243,부안,2024-09-01,25.8
243,부안,2024-10-01,16.8
243,부안,2024-11-01,10.5
243,부안,2024-12-01,3.3
236,부여,2024-01-01,0.4
236,부여,2024-02-01,3.9
236,부여,2024-03-01,6.7
236,부여,2024-04-01,15.1
236,부여,2024-05-01,17.6
236,부여,2024-06-01,23.0
236,부여,2024-07-01,26.5
236,부여,2024-08-01,28.3
236,부여,2024-09-01,25.5
236,부여,2024-10-01,15.8
236,부여,2024-11-01,9.2
236,부여,2024-12-01,1.1
104,북강릉,2024-01-01,1.4
104,북강릉,2024-02-01,3.0
104,북강릉,2024-03-01,6.3
104,북강릉,2024-04-01,14.5
104,북강릉,2024-05-01,18.3
104,북강릉,2024-06-01,22.3
104,북강릉,2024-07-01,26.5
104,북강릉,2024-08-01,26.9
104,북강릉,2024-09-01,21.9
104,북강릉,2024-10-01,15.7
104,북강릉,2024-11-01,10.7
104,북강릉,2024-12-01,3.0
296,북부산,2024-01-01,3.1
296,북부산,2024-02-01,7.1
296,북부산,2024-03-01,9.1
296,북부산,2024-04-01,15.9
296,북부산,2024-05-01,18.7
296,북부산,2024-06-01,23.2
296,북부산,2024-07-01,27.1
296,북부산,2024-08-01,29.3
296,북부산,2024-09-01,26.5
296,북부산,2024-10-01,19.1
296,북부산,2024-11-01,12.2
296,북부산,2024-12-01,4.1
255,북창원,2024-01-01,4.3
255,북창원,2024-02-01,7.2
255,북창원,2024-03-01,9.7
255,북창원,2024-04-01,16.8
255,북창원,2024-05-01,19.9
255,북창원,2024-06-01,24.1
255,북창원,2024-07-01,27.8
255,북창원,2024-08-01,29.6
255,북창원,2024-09-01,27.0
255,북창원,2024-10-01,19.0
255,북창원,2024-11-01,12.4
255,북창원,2024-12-01,4.9
93,북춘천,2024-01-01,-2.8
93,북춘천,2024-02-01,1.8
93,북춘천,2024-03-01,4.9
93,북춘천,2024-04-01,14.7
93,북춘천,2024-05-01,17.2
93,북춘천,2024-06-01,23.3
93,북춘천,2024-07-01,25.9
93,북춘천,2024-08-01,28.0
93,북춘천,2024-09-01,23.2
93,북춘천,2024-10-01,14.0
93,북춘천,2024-11-01,7.1
93,북춘천,2024-12-01,-2.4
289,산청,2024-01-01,1.7
289,산청,2024-02-01,4.2
289,산청,2024-03-01,7.4
289,산청,2024-04-01,15.1
289,산청,2024-05-01,18.2
289,산청,2024-06-01,22.9
289,산청,2024-07-01,26.5
289,산청,2024-08-01,28.1
289,산청,2024-09-01,24.8
289,산청,2024-10-01,15.6
289,산청,2024-11-01,9.5
289,산청,2024-12-01,2.9
137,상주,2024-01-01,0.5
137,상주,2024-02-01,3.7
137,상주,2024-03-01,7.3
137,상주,2024-04-01,15.9
137,상주,2024-05-01,18.5
137,상주,2024-06-01,23.9
137,상주,2024-07-01,26.5
137,상주,2024-08-01,28.2
137,상주,2024-09-01,24.7
137,상주,2024-10-01,15.2
137,상주,2024-11-01,9.1
137,상주,2024-12-01,1.9
189,서귀포,2024-01-01,8.5
189,서귀포,2024-02-01,10.3
189,서귀포,2024-03-01,11.1
189,서귀포,2024-04-01,16.8
189,서귀포,2024-05-01,19.3
189,서귀포,2024-06-01,22.6
189,서귀포,2024-07-01,27.3
189,서귀포,2024-08-01,29.8
189,서귀포,2024-09-01,27.9
189,서귀포,2024-10-01,21.7
189,서귀포,2024-11-01,15.9
189,서귀포,2024-12-01,8.9
129,서산,2024-01-01,0.0
129,서산,2024-02-01,3.1
129,서산,2024-03-01,6.0
129,서산,2024-04-01,14.4
129,서산,2024-05-01,16.8
129,서산,2024-06-01,22.7
129,서산,2024-07-01,26.0
129,서산,2024-08-01,28.2
129,서산,2024-09-01,25.1
129,서산,2024-10-01,16.1
129,서산,2024-11-01,9.4
129,서산,2024-12-01,1.5
108,서울,2024-01-01,-0.5
108,서울,2024-02-01,3.8
108,서울,2024-03-01,7.0
108,서울,2024-04-01,16.3
108,서울,2024-05-01,18.5
108,서울,2024-06-01,24.6
108,서울,2024-07-01,26.6
108,서울,2024-08-01,29.3
108,서울,2024-09-01,25.5
108,서울,2024-10-01,16.7
108,서울,2024-11-01,9.7
108,서울,2024-12-01,0.8
181,서청주,2024-01-01,-1.1
181,서청주,2024-02-01,2.9
181,서청주,2024-03-01,6.1
181,서청주,2024-04-01,14.7
181,서청주,2024-05-01,17.1
181,서청주,2024-06-01,22.6
181,서청주,2024-07-01,25.5
181,서청주,2024-08-01,26.9
181,서청주,2024-09-01,23.8
181,서청주,2024-10-01,15.2
181,서청주,2024-11-01,9.3
181,서청주,2024-12-01,1.0
188,성산,2024-01-01,7.1
188,성산,2024-02-01,9.4
188,성산,2024-03-01,10.3
188,성산,2024-04-01,16.0
188,성산,2024-05-01,18.5
188,성산,2024-06-01,22.0
188,성산,2024-07-01,27.1
188,성산,2024-08-01,29.0
188,성산,2024-09-01,27.3
188,성산,2024-10-01,20.8
188,성산,2024-11-01,14.5
188,성산,2024-12-01,7.2
239,세종,2024-01-01,0.1
239,세종,2024-02-01,4.0
239,세종,2024-03-01,7.0
239,세종,2024-04-01,15.8
239,세종,2024-05-01,17.9
239,세종,2024-06-01,23.3
239,세종,2024-07-01,26.2
239,세종,2024-08-01,28.1
239,세종,2024-09-01,25.2
239,세종,2024-10-01,15.7
239,세종,2024-11-01,9.5
239,세종,2024-12-01,1.3
90,속초,2024-01-01,0.6
90,속초,2024-02-01,1.9
90,속초,2024-03-01,5.7
90,속초,2024-04-01,13.9
90,속초,2024-05-01,17.8
90,속초,2024-06-01,22.3
90,속초,2024-07-01,26.8
90,속초,2024-08-01,27.6
90,속초,2024-09-01,22.1
90,속초,2024-10-01,16.1
90,속초,2024-11-01,10.8
90,속초,2024-12-01,3.1
119,수원,2024-01-01,-0.6
119,수원,2024-02-01,3.4
119,수원,2024-03-01,6.5
119,수원,2024-04-01,15.0
119,수원,2024-05-01,17.2
119,수원,2024-06-01,22.9
119,수원,2024-07-01,26.1
119,수원,2024-08-01,28.4
119,수원,2024-09-01,25.1
119,수원,2024-10-01,16.1
119,수원,2024-11-01,9.0
119,수원,2024-12-01,0.2
254,순창군,2024-01-01,1.1
254,순창군,2024-02-01,4.6
254,순창군,2024-03-01,6.8
254,순창군,2024-04-01,15.6
254,순창군,2024-05-01,18.1
254,순창군,2024-06-01,22.9
254,순창군,2024-07-01,26.7
254,순창군,2024-08-01,28.1
254,순창군,2024-09-01,25.5
254,순창군,2024-10-01,16.0
254,순창군,2024-11-01,9.3
254,순창군,2024-12-01,1.5
174,순천,2024-01-01,1.7
174,순천,2024-02-01,4.4
174,순천,2024-03-01,6.9
174,순천,2024-04-01,14.3
174,순천,2024-05-01,16.8
174,순천,2024-06-01,20.9
174,순천,2024-07-01,25.1
174,순천,2024-08-01,26.2
174,순천,2024-09-01,23.7
174,순천,2024-10-01,15.2
174,순천,2024-11-01,8.9
174,순천,2024-12-01,2.0
136,안동,2024-01-01,-0.2
136,안동,2024-02-01,3.2
136,안동,2024-03-01,6.6
136,안동,2024-04-01,15.2
136,안동,2024-05-01,17.8
136,안동,2024-06-01,23.3
136,안동,2024-07-01,26.5
136,안동,2024-08-01,28.1
136,안동,2024-09-01,24.5
136,안동,2024-10-01,15.4
136,안동,2024-11-01,8.9
136,안동,2024-12-01,0.7
257,양산시,2024-01-01,4.2
257,양산시,2024-02-01,7.1
257,양산시,2024-03-01,9.5
257,양산시,2024-04-01,16.3
257,양산시,2024-05-01,19.2
257,양산시,2024-06-01,24.0
257,양산시,2024-07-01,27.5
257,양산시,2024-08-01,29.6
257,양산시,2024-09-01,26.7
257,양산시,2024-10-01,19.5
257,양산시,2024-11-01,12.6
257,양산시,2024-12-01,5.0
202,양평,2024-01-01,-1.0
202,양평,2024-02-01,3.6
202,양평,2024-03-01,6.5
202,양평,2024-04-01,15.6
202,양평,2024-05-01,17.9
202,양평,2024-06-01,23.1
202,양평,2024-07-01,25.8
202,양평,2024-08-01,27.9
202,양평,2024-09-01,24.2
202,양평,2024-10-01,15.2
202,양평,2024-11-01,8.5
202,양평,2024-12-01,-0.3
168,여수,2024-01-01,4.2
168,여수,2024-02-01,6.6
168,여수,2024-03-01,9.0
168,여수,2024-04-01,15.4
168,여수,2024-05-01,18.5
168,여수,2024-06-01,22.4
168,여수,2024-07-01,25.8
168,여수,2024-08-01,28.9
168,여수,2024-09-01,26.9
168,여수,2024-10-01,19.2
168,여수,2024-11-01,13.2
168,여수,2024-12-01,5.2
252,영광군,2024-01-01,2.1
252,영광군,2024-02-01,4.9
252,영광군,2024-03-01,6.8
252,영광군,2024-04-01,14.3
252,영광군,2024-05-01,17.4
252,영광군,2024-06-01,22.5
252,영광군,2024-07-01,26.9
252,영광군,2024-08-01,28.3
252,영광군,2024-09-01,25.8
252,영광군,2024-10-01,16.7
252,영광군,2024-11-01,10.5
252,영광군,2024-12-01,3.3
277,영덕,2024-01-01,2.4
277,영덕,2024-02-01,4.7
277,영덕,2024-03-01,7.1
277,영덕,2024-04-01,14.2
277,영덕,2024-05-01,17.3
277,영덕,2024-06-01,22.1
277,영덕,2024-07-01,26.2
277,영덕,2024-08-01,27.1
277,영덕,2024-09-01,23.2
277,영덕,2024-10-01,16.3
277,영덕,2024-11-01,10.8
277,영덕,2024-12-01,3.3
121,영월,2024-01-01,-0.6
121,영월,2024-02-01,3.0
121,영월,2024-03-01,6.3
121,영월,2024-04-01,15.0
121,영월,2024-05-01,17.0
121,영월,2024-06-01,22.2
121,영월,2024-07-01,25.0
121,영월,2024-08-01,26.8
121,영월,2024-09-01,23.1
121,영월,2024-10-01,14.6
121,영월,2024-11-01,8.3
121,영월,2024-12-01,-0.5
272,영주,2024-01-01,-0.7
272,영주,2024-02-01,2.6
272,영주,2024-03-01,6.2
272,영주,2024-04-01,14.7
272,영주,2024-05-01,17.1
272,영주,2024-06-01,22.4
272,영주,2024-07-01,25.3
272,영주,2024-08-01,26.5
272,영주,2024-09-01,23.0
272,영주,2024-10-01,14.4
272,영주,2024-11-01,8.3
272,영주,2024-12-01,0.6
281,영천,2024-01-01,1.4
281,영천,2024-02-01,4.5
281,영천,2024-03-01,7.4
281,영천,2024-04-01,14.8
281,영천,2024-05-01,17.8
281,영천,2024-06-01,23.0
281,영천,2024-07-01,26.9
281,영천,2024-08-01,27.9
281,영천,2024-09-01,24.3
281,영천,2024-10-01,16.1
281,영천,2024-11-01,9.4
281,영천,2024-12-01,2.4
170,완도,2024-01-01,4.5
170,완도,2024-02-01,7.0
170,완도,2024-03-01,8.8
170,완도,2024-04-01,15.6
170,완도,2024-05-01,18.8
170,완도,2024-06-01,22.7
170,완도,2024-07-01,26.9
170,완도,2024-08-01,29.3
170,완도,2024-09-01,26.9
170,완도,2024-10-01,18.8
170,완도,2024-11-01,13.5
170,완도,2024-12-01,5.0
115,울릉도,2024-01-01,3.3
115,울릉도,2024-02-01,4.1
115,울릉도,2024-03-01,6.7
115,울릉도,2024-04-01,13.8
115,울릉도,2024-05-01,16.5
115,울릉도,2024-06-01,21.7
115,울릉도,2024-07-01,25.5
115,울릉도,2024-08-01,27.1
115,울릉도,2024-09-01,23.8
115,울릉도,2024-10-01,17.7
115,울릉도,2024-11-01,11.6
115,울릉도,2024-12-01,4.8
152,울산,2024-01-01,3.4
152,울산,2024-02-01,6.0
152,울산,2024-03-01,8.6
152,울산,2024-04-01,14.9
152,울산,2024-05-01,17.9
152,울산,2024-06-01,22.6
152,울산,2024-07-01,26.9
152,울산,2024-08-01,28.0
152,울산,2024-09-01,24.7
152,울산,2024-10-01,17.8
152,울산,2024-11-01,11.8
152,울산,2024-12-01,4.1
130,울진,2024-01-01,2.4
130,울진,2024-02-01,4.3
130,울진,2024-03-01,6.9
130,울진,2024-04-01,13.9
130,울진,2024-05-01,17.0
130,울진,2024-06-01,21.2
130,울진,2024-07-01,25.7
130,울진,2024-08-01,27.1
130,울진,2024-09-01,23.4
130,울진,2024-10-01,16.6
130,울진,2024-11-01,11.1
130,울진,2024-12-01,3.9
114,원주,2024-01-01,-0.2
114,원주,2024-02-01,4.1
114,원주,2024-03-01,7.1
114,원주,2024-04-01,16.4
114,원주,2024-05-01,18.6
114,원주,2024-06-01,23.9
114,원주,2024-07-01,26.6
114,원주,2024-08-01,28.3
114,원주,2024-09-01,24.5
114,원주,2024-10-01,15.7
114,원주,2024-11-01,9.1
114,원주,2024-12-01,0.3
263,의령군,2024-01-01,1.8
263,의령군,2024-02-01,5.5
263,의령군,2024-03-01,8.2
263,의령군,2024-04-01,15.7
263,의령군,2024-05-01,18.9
263,의령군,2024-06-01,23.9
263,의령군,2024-07-01,27.9
263,의령군,2024-08-01,29.1
263,의령군,2024-09-01,26.2
263,의령군,2024-10-01,17.2
263,의령군,2024-11-01,10.5
263,의령군,2024-12-01,2.7
278,의성,2024-01-01,-0.6
278,의성,2024-02-01,3.4
278,의성,2024-03-01,6.3
278,의성,2024-04-01,14.8
278,의성,2024-05-01,17.5
278,의성,2024-06-01,23.0
278,의성,2024-07-01,26.7
278,의성,2024-08-01,27.9
278,의성,2024-09-01,24.6
278,의성,2024-10-01,15.3
278,의성,2024-11-01,8.3
278,의성,2024-12-01,0.0
203,이천,2024-01-01,-1.2
203,이천,2024-02-01,3.0
203,이천,2024-03-01,6.5
203,이천,2024-04-01,15.7
203,이천,2024-05-01,18.1
203,이천,2024-06-01,23.6
203,이천,2024-07-01,26.1
203,이천,2024-08-01,27.9
203,이천,2024-09-01,24.1
203,이천,2024-10-01,14.8
203,이천,2024-11-01,8.1
203,이천,2024-12-01,-0.4
211,인제,2024-01-01,-2.1
211,인제,2024-02-01,1.2
211,인제,2024-03-01,4.8
211,인제,2024-04-01,13.8
211,인제,2024-05-01,16.3
211,인제,2024-06-01,22.2
211,인제,2024-07-01,25.4
211,인제,2024-08-01,27.0
211,인제,2024-09-01,22.0
211,인제,2024-10-01,13.8
211,인제,2024-11-01,7.5
211,인제,2024-12-01,-1.9
112,인천,2024-01-01,-0.6
112,인천,2024-02-01,3.3
112,인천,2024-03-01,6.3
112,인천,2024-04-01,14.6
112,인천,2024-05-01,16.9
112,인천,2024-06-01,22.7
112,인천,2024-07-01,25.7
112,인천,2024-08-01,28.8
112,인천,2024-09-01,25.4
112,인천,2024-10-01,17.0
112,인천,2024-11-01,9.9
112,인천,2024-12-01,0.9
244,임실,2024-01-01,0.7
244,임실,2024-02-01,4.2
244,임실,2024-03-01,6.3
244,임실,2024-04-01,14.8
244,임실,2024-05-01,17.2
244,임실,2024-06-01,21.9
244,임실,2024-07-01,25.8
244,임실,2024-08-01,27.0
244,임실,2024-09-01,24.5
244,임실,2024-10-01,15.3
244,임실,2024-11-01,8.6
244,임실,2024-12-01,1.1
248,장수,2024-01-01,-0.3
248,장수,2024-02-01,3.0
248,장수,2024-03-01,5.1
248,장수,2024-04-01,13.9
248,장수,2024-05-01,16.3
248,장수,2024-06-01,20.8
248,장수,2024-07-01,25.1
248,장수,2024-08-01,25.8
248,장수,2024-09-01,23.2
