지점,지점명,일시,평균지면온도(°C)
266,광양시,2024-02-01,7.1
266,광양시,2024-03-01,11.1
266,광양시,2024-04-01,17.9
266,광양시,2024-05-01,23.9
266,광양시,2024-06-01,28.3
266,광양시,2024-07-01,29.1
266,광양시,2024-08-01,32.5
266,광양시,2024-09-01,28.8
266,광양시,2024-10-01,19.1
266,광양시,2024-11-01,11.5
266,광양시,2024-12-01,3.0
156,광주,2024-01-01,4.1
156,광주,2024-02-01,7.0
156,광주,2024-03-01,10.8
156,광주,2024-04-01,20.2
156,광주,2024-05-01,25.4
156,광주,2024-06-01,30.3
156,광주,2024-07-01,29.4
156,광주,2024-08-01,31.8
156,광주,2024-09-01,29.7
156,광주,2024-10-01,18.9
156,광주,2024-11-01,11.5
156,광주,2024-12-01,3.6
279,구미,2024-01-01,1.4
279,구미,2024-02-01,5.7
279,구미,2024-03-01,10.0
279,구미,2024-04-01,19.0
279,구미,2024-05-01,24.0
279,구미,2024-06-01,29.5
279,구미,2024-07-01,30.0
279,구미,2024-08-01,35.2
279,구미,2024-09-01,28.6
279,구미,2024-10-01,18.3
279,구미,2024-11-01,10.2
279,구미,2024-12-01,2.1
140,군산,2024-01-01,2.5
140,군산,2024-02-01,5.1
140,군산,2024-03-01,8.1
140,군산,2024-04-01,15.9
140,군산,2024-05-01,20.7
140,군산,2024-06-01,29.0
140,군산,2024-07-01,28.2
140,군산,2024-08-01,33.5
140,군산,2024-09-01,29.7
140,군산,2024-10-01,18.3
140,군산,2024-11-01,11.1
140,군산,2024-12-01,3.5
238,금산,2024-01-01,1.6
238,금산,2024-02-01,5.0
238,금산,2024-03-01,8.2
238,금산,2024-04-01,17.3
238,금산,2024-05-01,22.1
238,금산,2024-06-01,27.2
238,금산,2024-07-01,27.4
238,금산,2024-08-01,32.7
238,금산,2024-09-01,28.5
238,금산,2024-10-01,17.7
238,금산,2024-11-01,10.6
238,금산,2024-12-01,2.2
253,김해시,2024-01-01,4.4
253,김해시,2024-02-01,7.8
253,김해시,2024-03-01,10.5
253,김해시,2024-04-01,17.7
253,김해시,2024-05-01,22.2
253,김해시,2024-06-01,25.8
253,김해시,2024-07-01,28.4
253,김해시,2024-08-01,31.5
253,김해시,2024-09-01,28.7
253,김해시,2024-10-01,19.4
253,김해시,2024-11-01,12.1
253,김해시,2024-12-01,4.0
247,남원,2024-01-01,2.5
247,남원,2024-02-01,5.2
247,남원,2024-03-01,8.3
247,남원,2024-04-01,16.6
247,남원,2024-05-01,22.1
247,남원,2024-06-01,27.6
247,남원,2024-07-01,28.4
247,남원,2024-08-01,31.9
247,남원,2024-09-01,27.6
247,남원,2024-10-01,17.8
247,남원,2024-11-01,9.9
247,남원,2024-12-01,2.3
295,남해,2024-01-01,4.3
295,남해,2024-02-01,7.8
295,남해,2024-03-01,12.1
295,남해,2024-04-01,18.4
295,남해,2024-05-01,24.0
295,남해,2024-06-01,28.7
295,남해,2024-07-01,29.7
295,남해,2024-08-01,32.2
295,남해,2024-09-01,30.6
295,남해,2024-10-01,21.2
295,남해,2024-11-01,11.9
295,남해,2024-12-01,3.8
100,대관령,2024-01-01,-2.1
100,대관령,2024-02-01,-0.8
100,대관령,2024-03-01,0.2
100,대관령,2024-04-01,11.2
100,대관령,2024-05-01,16.8
100,대관령,2024-06-01,23.5
100,대관령,2024-07-01,23.2
100,대관령,2024-08-01,27.0
100,대관령,2024-09-01,21.1
100,대관령,2024-10-01,12.0
100,대관령,2024-11-01,5.5
100,대관령,2024-12-01,-2.6
143,대구,2024-01-01,1.5
143,대구,2024-02-01,5.5
143,대구,2024-03-01,9.7
143,대구,2024-04-01,18.9
143,대구,2024-05-01,24.4
143,대구,2024-06-01,30.2
143,대구,2024-07-01,30.8
143,대구,2024-08-01,34.0
143,대구,2024-09-01,28.3
143,대구,2024-10-01,18.6
143,대구,2024-11-01,10.6
143,대구,2024-12-01,2.1
133,대전,2024-01-01,1.4
133,대전,2024-02-01,4.9
133,대전,2024-03-01,8.5
133,대전,2024-04-01,18.7
133,대전,2024-05-01,23.0
133,대전,2024-06-01,30.2
133,대전,2024-07-01,28.6
133,대전,2024-08-01,33.2
133,대전,2024-09-01,29.4
133,대전,2024-10-01,17.5
133,대전,2024-11-01,9.5
133,대전,2024-12-01,1.4
98,동두천,2024-01-01,-1.2
98,동두천,2024-02-01,2.7
98,동두천,2024-03-01,6.6
98,동두천,2024-04-01,17.0
98,동두천,2024-05-01,21.3
98,동두천,2024-06-01,30.4
98,동두천,2024-07-01,27.6
98,동두천,2024-08-01,31.0
98,동두천,2024-09-01,26.2
98,동두천,2024-10-01,16.5
98,동두천,2024-11-01,8.0
98,동두천,2024-12-01,-1.0
106,동해,2024-01-01,0.6
106,동해,2024-02-01,2.9
106,동해,2024-03-01,6.8
106,동해,2024-04-01,16.2
106,동해,2024-05-01,22.8
106,동해,2024-06-01,27.9
106,동해,2024-07-01,29.0
106,동해,2024-08-01,32.4
106,동해,2024-09-01,25.0
106,동해,2024-10-01,16.6
106,동해,2024-11-01,9.7
106,동해,2024-12-01,1.0
165,목포,2024-01-01,4.6
165,목포,2024-02-01,6.9
165,목포,2024-03-01,9.1
165,목포,2024-04-01,16.3
165,목포,2024-05-01,20.6
165,목포,2024-06-01,25.6
165,목포,2024-07-01,29.0
165,목포,2024-08-01,32.3
165,목포,2024-09-01,29.7
165,목포,2024-10-01,19.8
165,목포,2024-11-01,11.9
165,목포,2024-12-01,5.0
273,문경,2024-01-01,-0.1
273,문경,2024-02-01,3.4
273,문경,2024-03-01,7.7
273,문경,2024-04-01,17.5
273,문경,2024-05-01,22.3
273,문경,2024-06-01,29.0
273,문경,2024-07-01,27.9
273,문경,2024-08-01,31.8
273,문경,2024-09-01,27.2
273,문경,2024-10-01,17.0
273,문경,2024-11-01,9.4
273,문경,2024-12-01,1.5
288,밀양,2024-01-01,2.3
288,밀양,2024-02-01,6.6
288,밀양,2024-03-01,11.0
288,밀양,2024-04-01,19.2
288,밀양,2024-05-01,23.5
288,밀양,2024-06-01,28.0
288,밀양,2024-07-01,30.6
288,밀양,2024-08-01,34.9
288,밀양,2024-09-01,28.9
288,밀양,2024-10-01,18.9
288,밀양,2024-11-01,11.0
288,밀양,2024-12-01,1.8
102,백령도,2024-01-01,0.0
102,백령도,2024-02-01,2.6
102,백령도,2024-03-01,7.4
102,백령도,2024-04-01,15.6
102,백령도,2024-05-01,20.4
102,백령도,2024-06-01,28.1
102,백령도,2024-07-01,26.1
102,백령도,2024-08-01,30.0
102,백령도,2024-09-01,25.9
102,백령도,2024-10-01,16.4
102,백령도,2024-11-01,9.6
102,백령도,2024-12-01,3.1
235,보령,2024-01-01,2.8
235,보령,2024-02-01,5.5
235,보령,2024-03-01,8.2
235,보령,2024-04-01,16.0
235,보령,2024-05-01,20.3
235,보령,2024-06-01,27.3
235,보령,2024-07-01,27.7
235,보령,2024-08-01,31.9
235,보령,2024-09-01,28.0
235,보령,2024-10-01,18.1
235,보령,2024-11-01,10.8
235,보령,2024-12-01,3.1
258,보성군,2024-01-01,2.8
258,보성군,2024-02-01,6.1
258,보성군,2024-03-01,9.1
258,보성군,2024-04-01,17.0
258,보성군,2024-05-01,21.1
258,보성군,2024-06-01,24.6
258,보성군,2024-07-01,28.2
258,보성군,2024-08-01,31.2
258,보성군,2024-09-01,28.0
258,보성군,2024-10-01,18.9
258,보성군,2024-11-01,11.5
258,보성군,2024-12-01,3.7
226,보은,2024-01-01,1.8
226,보은,2024-02-01,4.4
226,보은,2024-03-01,7.6
226,보은,2024-04-01,16.6
226,보은,2024-05-01,21.4
226,보은,2024-06-01,28.6
226,보은,2024-07-01,27.5
226,보은,2024-08-01,31.5
226,보은,2024-09-01,28.3
226,보은,2024-10-01,16.7
226,보은,2024-11-01,9.3
226,보은,2024-12-01,1.7
271,봉화,2024-01-01,-0.9
271,봉화,2024-02-01,2.4
271,봉화,2024-03-01,5.6
271,봉화,2024-04-01,15.3
271,봉화,2024-05-01,20.5
271,봉화,2024-06-01,26.1
271,봉화,2024-07-01,26.7
271,봉화,2024-08-01,29.1
271,봉화,2024-09-01,25.0
271,봉화,2024-10-01,15.4
271,봉화,2024-11-01,8.1
271,봉화,2024-12-01,0.0
159,부산,2024-01-01,8.6
159,부산,2024-02-01,10.5
159,부산,2024-03-01,12.1
159,부산,2024-04-01,17.6
159,부산,2024-05-01,21.2
159,부산,2024-06-01,26.0
159,부산,2024-07-01,29.6
159,부산,2024-08-01,34.9
159,부산,2024-09-01,29.7
159,부산,2024-10-01,19.8
159,부산,2024-11-01,13.1
159,부산,2024-12-01,5.0
243,부안,2024-01-01,3.4
243,부안,2024-02-01,6.3
243,부안,2024-03-01,9.4
243,부안,2024-04-01,17.8
243,부안,2024-05-01,22.8
243,부안,2024-06-01,28.7
243,부안,2024-07-01,29.3
243,부안,2024-08-01,33.6
243,부안,2024-09-01,29.1
243,부안,2024-10-01,18.4
243,부안,2024-11-01,11.4
243,부안,2024-12-01,4.4
236,부여,2024-01-01,2.1
236,부여,2024-02-01,5.7
236,부여,2024-03-01,9.6
236,부여,2024-04-01,18.0
236,부여,2024-05-01,22.5
236,부여,2024-06-01,28.9
236,부여,2024-07-01,28.7
236,부여,2024-08-01,32.3
236,부여,2024-09-01,29.3
236,부여,2024-10-01,18.8
236,부여,2024-11-01,11.8
236,부여,2024-12-01,3.2
104,북강릉,2024-01-01,0.4
104,북강릉,2024-02-01,1.6
104,북강릉,2024-03-01,6.6
104,북강릉,2024-04-01,16.3
104,북강릉,2024-05-01,21.8
104,북강릉,2024-06-01,28.1
104,북강릉,2024-07-01,27.9
104,북강릉,2024-08-01,32.7
104,북강릉,2024-09-01,24.1
104,북강릉,2024-10-01,16.1
104,북강릉,2024-11-01,9.4
104,북강릉,2024-12-01,0.2
296,북부산,2024-01-01,2.7
296,북부산,2024-02-01,6.3
296,북부산,2024-03-01,9.7
296,북부산,2024-04-01,17.3
296,북부산,2024-05-01,21.9
296,북부산,2024-06-01,26.5
296,북부산,2024-07-01,28.2
296,북부산,2024-08-01,32.0
296,북부산,2024-09-01,28.2
296,북부산,2024-10-01,19.0
296,북부산,2024-11-01,11.8
296,북부산,2024-12-01,2.7
255,북창원,2024-01-01,2.6
255,북창원,2024-02-01,6.7
255,북창원,2024-03-01,10.2
255,북창원,2024-04-01,17.7
255,북창원,2024-05-01,22.6
255,북창원,2024-06-01,26.4
255,북창원,2024-07-01,28.2
255,북창원,2024-08-01,29.8
255,북창원,2024-09-01,27.7
255,북창원,2024-10-01,18.7
255,북창원,2024-11-01,10.7
255,북창원,2024-12-01,2.6
93,북춘천,2024-01-01,-1.6
93,북춘천,2024-02-01,2.5
93,북춘천,2024-03-01,6.5
93,북춘천,2024-04-01,17.1
93,북춘천,2024-05-01,21.3
93,북춘천,2024-06-01,30.1
93,북춘천,2024-07-01,28.2
93,북춘천,2024-08-01,32.8
93,북춘천,2024-09-01,26.6
93,북춘천,2024-10-01,16.6
93,북춘천,2024-11-01,8.2
93,북춘천,2024-12-01,-1.7
289,산청,2024-01-01,2.5
289,산청,2024-02-01,6.0
289,산청,2024-03-01,9.1
289,산청,2024-04-01,17.0
289,산청,2024-05-01,22.4
289,산청,2024-06-01,27.2
289,산청,2024-07-01,28.4
289,산청,2024-08-01,31.9
289,산청,2024-09-01,27.7
289,산청,2024-10-01,18.5
289,산청,2024-11-01,10.7
289,산청,2024-12-01,2.9
137,상주,2024-01-01,0.9
137,상주,2024-02-01,4.5
137,상주,2024-03-01,8.6
137,상주,2024-04-01,17.8
137,상주,2024-05-01,23.1
137,상주,2024-06-01,28.8
137,상주,2024-07-01,28.5
137,상주,2024-08-01,32.6
137,상주,2024-09-01,27.7
137,상주,2024-10-01,17.5
137,상주,2024-11-01,9.1
137,상주,2024-12-01,1.4
189,서귀포,2024-01-01,8.2
189,서귀포,2024-02-01,10.3
189,서귀포,2024-03-01,11.6
189,서귀포,2024-04-01,18.2
189,서귀포,2024-05-01,22.3
189,서귀포,2024-06-01,25.2
189,서귀포,2024-07-01,29.1
189,서귀포,2024-08-01,32.2
189,서귀포,2024-09-01,30.3
189,서귀포,2024-10-01,22.2
189,서귀포,2024-11-01,14.2
189,서귀포,2024-12-01,6.4
129,서산,2024-01-01,1.8
129,서산,2024-02-01,4.4
129,서산,2024-03-01,8.8
129,서산,2024-04-01,17.4
129,서산,2024-05-01,20.8
129,서산,2024-06-01,27.8
129,서산,2024-07-01,27.7
129,서산,2024-08-01,30.2
129,서산,2024-09-01,27.3
129,서산,2024-10-01,17.3
129,서산,2024-11-01,9.9
129,서산,2024-12-01,2.6
108,서울,2024-01-01,-0.1
108,서울,2024-02-01,3.3
108,서울,2024-03-01,7.4
108,서울,2024-04-01,17.9
108,서울,2024-05-01,22.4
108,서울,2024-06-01,30.0
108,서울,2024-07-01,27.5
108,서울,2024-08-01,31.2
108,서울,2024-09-01,26.2
108,서울,2024-10-01,17.7
108,서울,2024-11-01,8.9
108,서울,2024-12-01,-0.4
181,서청주,2024-01-01,1.2
181,서청주,2024-02-01,4.0
181,서청주,2024-03-01,8.0
181,서청주,2024-04-01,17.2
181,서청주,2024-05-01,21.9
181,서청주,2024-06-01,29.3
181,서청주,2024-07-01,28.9
181,서청주,2024-08-01,31.2
181,서청주,2024-09-01,27.5
181,서청주,2024-10-01,16.9
181,서청주,2024-11-01,9.9
181,서청주,2024-12-01,0.9
188,성산,2024-01-01,5.7
188,성산,2024-02-01,8.9
188,성산,2024-03-01,10.8
188,성산,2024-04-01,17.6
188,성산,2024-05-01,21.8
188,성산,2024-06-01,24.7
188,성산,2024-07-01,29.0
188,성산,2024-08-01,31.3
188,성산,2024-09-01,29.2
188,성산,2024-10-01,20.6
188,성산,2024-11-01,14.2
188,성산,2024-12-01,6.7
239,세종,2024-01-01,0.7
239,세종,2024-02-01,4.4
239,세종,2024-03-01,8.3
239,세종,2024-04-01,17.9
239,세종,2024-05-01,23.1
239,세종,2024-06-01,29.0
239,세종,2024-07-01,29.7
239,세종,2024-08-01,32.7
239,세종,2024-09-01,29.1
239,세종,2024-10-01,17.7
239,세종,2024-11-01,9.6
239,세종,2024-12-01,1.1
90,속초,2024-01-01,0.3
90,속초,2024-02-01,2.2
90,속초,2024-03-01,6.6
90,속초,2024-04-01,15.3
90,속초,2024-05-01,19.0
90,속초,2024-06-01,25.5
90,속초,2024-07-01,27.1
90,속초,2024-08-01,30.5
90,속초,2024-09-01,23.3
90,속초,2024-10-01,15.5
90,속초,2024-11-01,8.7
90,속초,2024-12-01,0.5
119,수원,2024-01-01,0.1
119,수원,2024-02-01,3.3
119,수원,2024-03-01,8.3
119,수원,2024-04-01,17.3
119,수원,2024-05-01,21.3
119,수원,2024-06-01,28.6
119,수원,2024-07-01,27.5
119,수원,2024-08-01,31.7
119,수원,2024-09-01,28.0
119,수원,2024-10-01,18.0
119,수원,2024-11-01,9.8
119,수원,2024-12-01,0.8
254,순창군,2024-01-01,2.5
254,순창군,2024-02-01,5.6
254,순창군,2024-03-01,9.1
254,순창군,2024-04-01,18.2
254,순창군,2024-05-01,23.5
254,순창군,2024-06-01,28.9
254,순창군,2024-07-01,29.7
254,순창군,2024-08-01,35.6
254,순창군,2024-09-01,32.7
254,순창군,2024-10-01,20.8
254,순창군,2024-11-01,10.6
254,순창군,2024-12-01,1.7
174,순천,2024-01-01,2.8
174,순천,2024-02-01,5.7
174,순천,2024-03-01,8.8
174,순천,2024-04-01,17.1
174,순천,2024-05-01,22.4
174,순천,2024-06-01,25.8
174,순천,2024-07-01,27.6
174,순천,2024-08-01,31.4
174,순천,2024-09-01,27.9
174,순천,2024-10-01,18.4
174,순천,2024-11-01,10.8
174,순천,2024-12-01,3.0
136,안동,2024-01-01,0.4
136,안동,2024-02-01,4.8
136,안동,2024-03-01,8.5
136,안동,2024-04-01,18.5
136,안동,2024-05-01,23.5
136,안동,2024-06-01,29.5
136,안동,2024-07-01,31.1
136,안동,2024-08-01,35.6
136,안동,2024-09-01,28.9
136,안동,2024-10-01,18.0
136,안동,2024-11-01,9.7
136,안동,2024-12-01,-0.1
257,양산시,2024-01-01,3.0
257,양산시,2024-02-01,6.3
257,양산시,2024-03-01,9.4
257,양산시,2024-04-01,17.3
257,양산시,2024-05-01,22.2
257,양산시,2024-06-01,27.6
257,양산시,2024-07-01,28.0
257,양산시,2024-08-01,30.8
257,양산시,2024-09-01,27.4
257,양산시,2024-10-01,17.5
257,양산시,2024-11-01,9.7
257,양산시,2024-12-01,1.1
202,양평,2024-01-01,-0.4
202,양평,2024-02-01,3.6
202,양평,2024-03-01,7.2
202,양평,2024-04-01,17.8
202,양평,2024-05-01,22.1
202,양평,2024-06-01,29.3
202,양평,2024-07-01,28.4
202,양평,2024-08-01,32.1
202,양평,2024-09-01,27.1
202,양평,2024-10-01,17.7
202,양평,2024-11-01,8.9
202,양평,2024-12-01,0.6
168,여수,2024-01-01,4.3
168,여수,2024-02-01,6.8
168,여수,2024-03-01,10.2
168,여수,2024-04-01,17.1
168,여수,2024-05-01,22.1
168,여수,2024-06-01,26.3
168,여수,2024-07-01,28.5
168,여수,2024-08-01,35.4
168,여수,2024-09-01,31.1
168,여수,2024-10-01,19.3
168,여수,2024-11-01,12.7
168,여수,2024-12-01,4.5
252,영광군,2024-01-01,3.5
252,영광군,2024-02-01,6.8
252,영광군,2024-03-01,10.5
252,영광군,2024-04-01,19.5
252,영광군,2024-05-01,21.2
252,영광군,2024-06-01,26.7
252,영광군,2024-07-01,28.5
252,영광군,2024-08-01,31.3
252,영광군,2024-09-01,29.1
252,영광군,2024-10-01,18.3
252,영광군,2024-11-01,10.8
252,영광군,2024-12-01,4.1
277,영덕,2024-01-01,2.7
277,영덕,2024-02-01,5.3
277,영덕,2024-03-01,9.7
277,영덕,2024-04-01,17.5
277,영덕,2024-05-01,23.3
277,영덕,2024-06-01,28.4
277,영덕,2024-07-01,30.9
277,영덕,2024-08-01,34.7
277,영덕,2024-09-01,27.4
277,영덕,2024-10-01,18.8
277,영덕,2024-11-01,11.7
277,영덕,2024-12-01,3.3
121,영월,2024-01-01,-2.4
121,영월,2024-02-01,1.7
121,영월,2024-03-01,5.5
121,영월,2024-04-01,15.3
121,영월,2024-05-01,20.1
121,영월,2024-06-01,27.0
121,영월,2024-07-01,25.9
121,영월,2024-08-01,31.8
121,영월,2024-09-01,25.5
121,영월,2024-10-01,15.9
121,영월,2024-11-01,7.8
121,영월,2024-12-01,0.0
272,영주,2024-01-01,-0.1
272,영주,2024-02-01,3.7
272,영주,2024-03-01,7.9
272,영주,2024-04-01,18.4
272,영주,2024-05-01,23.3
272,영주,2024-06-01,29.5
272,영주,2024-07-01,29.2
272,영주,2024-08-01,33.7
272,영주,2024-09-01,29.2
272,영주,2024-10-01,18.2
272,영주,2024-11-01,10.2
272,영주,2024-12-01,1.3
281,영천,2024-01-01,1.7
281,영천,2024-02-01,5.2
281,영천,2024-03-01,9.7
281,영천,2024-04-01,18.3
281,영천,2024-05-01,21.9
281,영천,2024-06-01,28.4
281,영천,2024-07-01,28.4
281,영천,2024-08-01,30.9
281,영천,2024-09-01,27.4
281,영천,2024-10-01,18.1
281,영천,2024-11-01,10.3
281,영천,2024-12-01,2.5
170,완도,2024-01-01,2.9
170,완도,2024-02-01,6.4
170,완도,2024-03-01,9.1
170,완도,2024-04-01,17.9
170,완도,2024-05-01,22.6
170,완도,2024-06-01,26.1
170,완도,2024-07-01,28.9
170,완도,2024-08-01,32.9
170,완도,2024-09-01,29.1
170,완도,2024-10-01,19.5
170,완도,2024-11-01,12.2
170,완도,2024-12-01,4.3
115,울릉도,2024-01-01,2.2
115,울릉도,2024-02-01,3.4
115,울릉도,2024-03-01,6.8
115,울릉도,2024-04-01,15.8
115,울릉도,2024-05-01,19.7
115,울릉도,2024-06-01,25.9
115,울릉도,2024-07-01,27.7
115,울릉도,2024-08-01,33.7
115,울릉도,2024-09-01,25.4
115,울릉도,2024-10-01,17.5
115,울릉도,2024-11-01,10.8
115,울릉도,2024-12-01,3.1
152,울산,2024-01-01,2.6
152,울산,2024-02-01,5.9
152,울산,2024-03-01,9.5
152,울산,2024-04-01,16.5
152,울산,2024-05-01,21.9
152,울산,2024-06-01,27.5
152,울산,2024-07-01,29.5
152,울산,2024-08-01,33.7
152,울산,2024-09-01,27.5
152,울산,2024-10-01,18.1
152,울산,2024-11-01,10.4
152,울산,2024-12-01,1.6
130,울진,2024-01-01,1.2
130,울진,2024-02-01,3.9
130,울진,2024-03-01,7.6
130,울진,2024-04-01,16.6
130,울진,2024-05-01,21.8
130,울진,2024-06-01,26.6
130,울진,2024-07-01,28.3
130,울진,2024-08-01,32.4
130,울진,2024-09-01,25.2
130,울진,2024-10-01,16.6
130,울진,2024-11-01,10.4
130,울진,2024-12-01,1.3
114,원주,2024-01-01,-0.8
114,원주,2024-02-01,3.1
114,원주,2024-03-01,7.0
114,원주,2024-04-01,17.4
114,원주,2024-05-01,21.6
114,원주,2024-06-01,27.7
114,원주,2024-07-01,27.8
114,원주,2024-08-01,30.8
114,원주,2024-09-01,27.0
114,원주,2024-10-01,17.2
114,원주,2024-11-01,8.7
114,원주,2024-12-01,0.0
263,의령군,2024-01-01,2.4
263,의령군,2024-02-01,6.5
263,의령군,2024-03-01,9.6
263,의령군,2024-04-01,16.9
263,의령군,2024-05-01,20.1
263,의령군,2024-06-01,28.5
263,의령군,2024-07-01,28.7
263,의령군,2024-08-01,29.1
263,의령군,2024-09-01,28.3
263,의령군,2024-10-01,18.8
263,의령군,2024-11-01,9.7
263,의령군,2024-12-01,0.7
278,의성,2024-01-01,0.4
278,의성,2024-02-01,4.0
278,의성,2024-03-01,8.0
278,의성,2024-04-01,17.1
278,의성,2024-05-01,22.0
278,의성,2024-06-01,28.5
278,의성,2024-07-01,30.7
278,의성,2024-08-01,35.1
278,의성,2024-09-01,28.9
278,의성,2024-10-01,18.2
278,의성,2024-11-01,9.7
278,의성,2024-12-01,0.5
203,이천,2024-01-01,-0.5
203,이천,2024-02-01,3.3
203,이천,2024-03-01,7.3
203,이천,2024-04-01,16.9
203,이천,2024-05-01,21.0
203,이천,2024-06-01,28.7
203,이천,2024-07-01,27.8
203,이천,2024-08-01,28.4
203,이천,2024-09-01,25.7
203,이천,2024-10-01,16.1
203,이천,2024-11-01,8.4
203,이천,2024-12-01,0.2
211,인제,2024-01-01,-0.5
211,인제,2024-02-01,2.6
211,인제,2024-03-01,6.4
211,인제,2024-04-01,16.3
211,인제,2024-05-01,21.2
211,인제,2024-06-01,27.6
211,인제,2024-07-01,26.9
211,인제,2024-08-01,30.5
211,인제,2024-09-01,25.0
211,인제,2024-10-01,16.2
211,인제,2024-11-01,8.8
211,인제,2024-12-01,-1.0
112,인천,2024-01-01,0.4
112,인천,2024-02-01,3.7
112,인천,2024-03-01,7.4
112,인천,2024-04-01,16.3
112,인천,2024-05-01,19.6
112,인천,2024-06-01,27.6
112,인천,2024-07-01,27.2
112,인천,2024-08-01,30.8
112,인천,2024-09-01,26.8
112,인천,2024-10-01,17.6
112,인천,2024-11-01,9.5
112,인천,2024-12-01,1.2
244,임실,2024-01-01,2.1
244,임실,2024-02-01,5.1
244,임실,2024-03-01,7.3
244,임실,2024-04-01,16.8
244,임실,2024-05-01,20.1
244,임실,2024-06-01,25.1
244,임실,2024-07-01,27.7
244,임실,2024-08-01,30.1
244,임실,2024-09-01,27.1
244,임실,2024-10-01,17.5
244,임실,2024-11-01,9.6
244,임실,2024-12-01,2.4
248,장수,2024-01-01,2.2
248,장수,2024-02-01,4.4
248,장수,2024-03-01,6.5
248,장수,2024-04-01,15.2
248,장수,2024-05-01,19.8
248,장수,2024-06-01,25.3
248,장수,2024-07-01,26.4
248,장수,2024-08-01,28.8
248,장수,2024-09-01,26.4
