지점,지점명,일시,월합강수량(00~24h만)(mm)
238,금산,2024-01-01,54.3
238,금산,2024-02-01,95.7
238,금산,2024-03-01,72.7
238,금산,2024-04-01,46.4
238,금산,2024-05-01,83.2
238,금산,2024-06-01,119.7
238,금산,2024-07-01,501.5
238,금산,2024-08-01,56.7
238,금산,2024-09-01,264.8
238,금산,2024-10-01,81.0
238,금산,2024-11-01,32.7
238,금산,2024-12-01,7.5
253,김해시,2024-01-01,34.7
253,김해시,2024-02-01,137.2
253,김해시,2024-03-01,112.6
253,김해시,2024-04-01,133.3
253,김해시,2024-05-01,134.0
253,김해시,2024-06-01,178.5
253,김해시,2024-07-01,210.6
253,김해시,2024-08-01,66.9
253,김해시,2024-09-01,440.3
253,김해시,2024-10-01,182.4
253,김해시,2024-11-01,89.5
253,김해시,2024-12-01,0.0
247,남원,2024-01-01,34.3
247,남원,2024-02-01,111.6
247,남원,2024-03-01,65.0
247,남원,2024-04-01,75.6
247,남원,2024-05-01,91.1
247,남원,2024-06-01,191.0
247,남원,2024-07-01,312.8
247,남원,2024-08-01,146.9
247,남원,2024-09-01,223.0
247,남원,2024-10-01,100.9
247,남원,2024-11-01,60.1
247,남원,2024-12-01,3.7
295,남해,2024-01-01,53.0
295,남해,2024-02-01,196.0
295,남해,2024-03-01,149.9
295,남해,2024-04-01,251.4
295,남해,2024-05-01,323.8
295,남해,2024-06-01,206.6
295,남해,2024-07-01,473.6
295,남해,2024-08-01,68.3
295,남해,2024-09-01,302.2
295,남해,2024-10-01,217.5
295,남해,2024-11-01,132.8
295,남해,2024-12-01,0.0
100,대관령,2024-01-01,16.8
100,대관령,2024-02-01,119.6
100,대관령,2024-03-01,52.7
100,대관령,2024-04-01,53.9
100,대관령,2024-05-01,64.9
100,대관령,2024-06-01,110.9
100,대관령,2024-07-01,211.6
100,대관령,2024-08-01,95.2
100,대관령,2024-09-01,249.0
100,대관령,2024-10-01,163.6
100,대관령,2024-11-01,29.3
100,대관령,2024-12-01,2.2
143,대구,2024-01-01,21.4
143,대구,2024-02-01,56.8
143,대구,2024-03-01,70.9
143,대구,2024-04-01,60.6
143,대구,2024-05-01,59.8
143,대구,2024-06-01,98.3
143,대구,2024-07-01,372.2
143,대구,2024-08-01,118.3
143,대구,2024-09-01,151.5
143,대구,2024-10-01,94.9
143,대구,2024-11-01,50.4
143,대구,2024-12-01,1.3
133,대전,2024-01-01,47.8
133,대전,2024-02-01,93.9
133,대전,2024-03-01,57.9
133,대전,2024-04-01,32.7
133,대전,2024-05-01,126.8
133,대전,2024-06-01,76.9
133,대전,2024-07-01,485.1
133,대전,2024-08-01,87.3
133,대전,2024-09-01,204.6
133,대전,2024-10-01,109.2
133,대전,2024-11-01,34.6
133,대전,2024-12-01,3.7
98,동두천,2024-01-01,13.2
98,동두천,2024-02-01,58.2
98,동두천,2024-03-01,38.0
98,동두천,2024-04-01,22.2
98,동두천,2024-05-01,140.6
98,동두천,2024-06-01,96.7
98,동두천,2024-07-01,378.2
98,동두천,2024-08-01,146.5
98,동두천,2024-09-01,178.0
98,동두천,2024-10-01,57.2
98,동두천,2024-11-01,34.2
98,동두천,2024-12-01,7.6
106,동해,2024-01-01,55.2
106,동해,2024-02-01,153.6
106,동해,2024-03-01,71.2
106,동해,2024-04-01,33.6
106,동해,2024-05-01,57.9
