지점,지점명,일시,일조율(%)
276,청송군,2024-09-01,40.8
276,청송군,2024-10-01,31.9
276,청송군,2024-11-01,44.0
276,청송군,2024-12-01,67.3
131,청주,2024-01-01,45.3
131,청주,2024-02-01,29.9
131,청주,2024-03-01,55.3
131,청주,2024-04-01,50.7
131,청주,2024-05-01,61.9
131,청주,2024-06-01,56.6
131,청주,2024-07-01,25.3
131,청주,2024-08-01,50.7
131,청주,2024-09-01,45.1
131,청주,2024-10-01,39.8
131,청주,2024-11-01,55.2
131,청주,2024-12-01,52.9
135,추풍령,2024-01-01,54.9
135,추풍령,2024-02-01,30.5
135,추풍령,2024-03-01,53.9
135,추풍령,2024-04-01,48.9
135,추풍령,2024-05-01,62.1
135,추풍령,2024-06-01,57.2
135,추풍령,2024-07-01,27.9
135,추풍령,2024-08-01,58.0
135,추풍령,2024-09-01,45.4
135,추풍령,2024-10-01,43.9
135,추풍령,2024-11-01,57.7
135,추풍령,2024-12-01,64.7
101,춘천,2024-01-01,51.3
101,춘천,2024-02-01,36.0
101,춘천,2024-03-01,48.6
101,춘천,2024-04-01,50.0
101,춘천,2024-05-01,56.5
101,춘천,2024-06-01,64.1
101,춘천,2024-07-01,25.4
101,춘천,2024-08-01,54.0
101,춘천,2024-09-01,42.5
101,춘천,2024-10-01,38.9
101,춘천,2024-11-01,56.1
101,춘천,2024-12-01,60.4
127,충주,2024-01-01,47.0
127,충주,2024-02-01,30.9
127,충주,2024-03-01,52.2
127,충주,2024-04-01,51.5
127,충주,2024-05-01,62.6
127,충주,2024-06-01,57.3
127,충주,2024-07-01,25.5
127,충주,2024-08-01,55.5
127,충주,2024-09-01,47.3
127,충주,2024-10-01,42.4
127,충주,2024-11-01,54.1
127,충주,2024-12-01,56.8
216,태백,2024-01-01,42.9
216,태백,2024-02-01,26.8
216,태백,2024-03-01,52.1
216,태백,2024-04-01,44.3
216,태백,2024-05-01,55.0
216,태백,2024-06-01,53.9
216,태백,2024-07-01,27.8
216,태백,2024-08-01,40.8
216,태백,2024-09-01,28.2
216,태백,2024-10-01,26.4
216,태백,2024-11-01,37.2
216,태백,2024-12-01,11.4
162,통영,2024-01-01,64.1
162,통영,2024-02-01,38.8
162,통영,2024-03-01,55.2
162,통영,2024-04-01,42.3
162,통영,2024-05-01,60.6
162,통영,2024-06-01,43.9
162,통영,2024-07-01,29.0
162,통영,2024-08-01,68.1
162,통영,2024-09-01,52.5
162,통영,2024-10-01,43.0
162,통영,2024-11-01,56.0
162,통영,2024-12-01,77.1
99,파주,2024-01-01,57.2
99,파주,2024-02-01,41.6
99,파주,2024-03-01,56.7
99,파주,2024-04-01,54.4
99,파주,2024-05-01,54.6
99,파주,2024-06-01,63.3
99,파주,2024-07-01,23.0
99,파주,2024-08-01,56.1
99,파주,2024-09-01,47.1
99,파주,2024-10-01,46.3
99,파주,2024-11-01,59.6
99,파주,2024-12-01,68.1
138,포항,2024-01-01,64.9
138,포항,2024-02-01,31.8
138,포항,2024-03-01,55.7
138,포항,2024-04-01,48.1
138,포항,2024-05-01,64.5
138,포항,2024-06-01,56.4
138,포항,2024-07-01,42.9
138,포항,2024-08-01,62.9
138,포항,2024-09-01,39.3
138,포항,2024-10-01,39.3
138,포항,2024-11-01,47.2
138,포항,2024-12-01,78.3
264,함양군,2024-01-01,54.3
264,함양군,2024-02-01,35.4
264,함양군,2024-03-01,52.7
264,함양군,2024-04-01,43.6
264,함양군,2024-05-01,60.0
264,함양군,2024-06-01,47.6
264,함양군,2024-07-01,29.6
264,함양군,2024-08-01,54.5
264,함양군,2024-09-01,41.3
264,함양군,2024-10-01,36.9
264,함양군,2024-11-01,49.0
264,함양군,2024-12-01,55.4
285,합천,2024-01-01,58.5
285,합천,2024-02-01,36.0
285,합천,2024-03-01,54.0
285,합천,2024-04-01,42.9
285,합천,2024-05-01,63.2
285,합천,2024-06-01,49.4
285,합천,2024-07-01,34.0
285,합천,2024-08-01,56.2
285,합천,2024-09-01,46.3
285,합천,2024-10-01,39.6
285,합천,2024-11-01,49.3
285,합천,2024-12-01,61.7
261,해남,2024-01-01,51.3
261,해남,2024-02-01,34.2
261,해남,2024-03-01,50.8
261,해남,2024-04-01,46.0
261,해남,2024-05-01,63.7
261,해남,2024-06-01,45.4
261,해남,2024-07-01,33.2
261,해남,2024-08-01,69.0
261,해남,2024-09-01,62.4
261,해남,2024-10-01,39.0
261,해남,2024-11-01,54.2
261,해남,2024-12-01,57.3
177,홍성,2024-01-01,50.4
177,홍성,2024-02-01,33.0
177,홍성,2024-03-01,58.8
177,홍성,2024-04-01,52.1
177,홍성,2024-05-01,62.3
177,홍성,2024-06-01,69.1
177,홍성,2024-07-01,33.7
177,홍성,2024-08-01,60.5
177,홍성,2024-09-01,53.4
177,홍성,2024-10-01,48.2
177,홍성,2024-11-01,60.9
177,홍성,2024-12-01,51.3
212,홍천,2024-01-01,38.1
212,홍천,2024-02-01,28.8
212,홍천,2024-03-01,47.6
212,홍천,2024-04-01,48.8
212,홍천,2024-05-01,56.9
212,홍천,2024-06-01,59.8
212,홍천,2024-07-01,24.8
212,홍천,2024-08-01,51.3
212,홍천,2024-09-01,39.3
212,홍천,2024-10-01,33.0
212,홍천,2024-11-01,45.8
212,홍천,2024-12-01,46.6
169,흑산도,2024-01-01,37.5
169,흑산도,2024-02-01,31.8
169,흑산도,2024-03-01,50.9
169,흑산도,2024-04-01,51.9
169,흑산도,2024-05-01,63.0
169,흑산도,2024-06-01,47.3
169,흑산도,2024-07-01,24.3
169,흑산도,2024-08-01,73.7
169,흑산도,2024-09-01,63.1
169,흑산도,2024-10-01,40.4
169,흑산도,2024-11-01,47.7
169,흑산도,2024-12-01,38.1
