지점,지점명,일시,합계 일조시간(hr)
245,정읍,2024-03-01,194.7
245,정읍,2024-04-01,188.7
245,정읍,2024-05-01,264.9
245,정읍,2024-06-01,219.3
245,정읍,2024-07-01,129.3
245,정읍,2024-08-01,250.5
245,정읍,2024-09-01,204.5
245,정읍,2024-10-01,156.3
245,정읍,2024-11-01,167.4
245,정읍,2024-12-01,134.4
184,제주,2024-01-01,77.6
184,제주,2024-02-01,60.3
184,제주,2024-03-01,159.8
184,제주,2024-04-01,152.1
184,제주,2024-05-01,265.9
184,제주,2024-06-01,155.0
184,제주,2024-07-01,204.9
184,제주,2024-08-01,275.2
184,제주,2024-09-01,131.5
184,제주,2024-10-01,88.0
184,제주,2024-11-01,114.7
184,제주,2024-12-01,69.8
221,제천,2024-01-01,172.5
221,제천,2024-02-01,106.0
221,제천,2024-03-01,197.6
221,제천,2024-04-01,199.6
221,제천,2024-05-01,251.8
221,제천,2024-06-01,263.1
221,제천,2024-07-01,104.8
221,제천,2024-08-01,229.6
221,제천,2024-09-01,170.8
221,제천,2024-10-01,136.6
221,제천,2024-11-01,149.5
221,제천,2024-12-01,206.7
268,진도군,2024-01-01,126.4
268,진도군,2024-02-01,91.1
268,진도군,2024-03-01,163.7
268,진도군,2024-04-01,166.9
268,진도군,2024-05-01,266.2
268,진도군,2024-06-01,183.8
268,진도군,2024-07-01,112.0
268,진도군,2024-08-01,270.2
268,진도군,2024-09-01,207.3
268,진도군,2024-10-01,125.8
268,진도군,2024-11-01,145.9
268,진도군,2024-12-01,124.8
192,진주,2024-01-01,201.6
192,진주,2024-02-01,127.2
192,진주,2024-03-01,209.2
192,진주,2024-04-01,174.7
192,진주,2024-05-01,291.2
192,진주,2024-06-01,228.5
192,진주,2024-07-01,169.3
192,진주,2024-08-01,283.4
192,진주,2024-09-01,207.7
192,진주,2024-10-01,176.5
192,진주,2024-11-01,186.3
192,진주,2024-12-01,222.8
155,창원,2024-01-01,203.1
155,창원,2024-02-01,117.3
155,창원,2024-03-01,207.9
155,창원,2024-04-01,171.6
155,창원,2024-05-01,273.9
155,창원,2024-06-01,207.7
155,창원,2024-07-01,152.1
155,창원,2024-08-01,276.6
155,창원,2024-09-01,199.9
155,창원,2024-10-01,153.0
155,창원,2024-11-01,175.2
155,창원,2024-12-01,229.2
232,천안,2024-01-01,139.5
232,천안,2024-02-01,96.9
232,천안,2024-03-01,204.6
232,천안,2024-04-01,203.4
232,천안,2024-05-01,258.1
232,천안,2024-06-01,273.7
232,천안,2024-07-01,116.2
232,천안,2024-08-01,237.6
232,천안,2024-09-01,169.7
232,천안,2024-10-01,146.4
232,천안,2024-11-01,174.1
232,천안,2024-12-01,175.2
95,철원,2024-01-01,171.7
95,철원,2024-02-01,146.0
95,철원,2024-03-01,221.1
95,철원,2024-04-01,240.7
95,철원,2024-05-01,269.3
95,철원,2024-06-01,298.9
95,철원,2024-07-01,141.2
95,철원,2024-08-01,243.8
95,철원,2024-09-01,192.8
95,철원,2024-10-01,167.1
95,철원,2024-11-01,181.9
95,철원,2024-12-01,202.2
276,청송군,2024-01-01,174.1
276,청송군,2024-02-01,93.6
276,청송군,2024-03-01,200.0
276,청송군,2024-04-01,197.4
276,청송군,2024-05-01,278.7
276,청송군,2024-06-01,234.8
276,청송군,2024-07-01,149.0
276,청송군,2024-08-01,223.4
276,청송군,2024-09-01,151.7
276,청송군,2024-10-01,111.3
276,청송군,2024-11-01,135.3
276,청송군,2024-12-01,203.2
131,청주,2024-01-01,140.0
131,청주,2024-02-01,94.1
131,청주,2024-03-01,205.5
131,청주,2024-04-01,200.0
131,청주,2024-05-01,271.5
131,청주,2024-06-01,248.8
131,청주,2024-07-01,113.0
131,청주,2024-08-01,212.5
131,청주,2024-09-01,162.4
131,청주,2024-10-01,138.8
131,청주,2024-11-01,169.5
131,청주,2024-12-01,159.6
135,추풍령,2024-01-01,170.3
135,추풍령,2024-02-01,96.1
135,추풍령,2024-03-01,200.5
135,추풍령,2024-04-01,192.6
135,추풍령,2024-05-01,271.5
135,추풍령,2024-06-01,250.2
135,추풍령,2024-07-01,123.9
135,추풍령,2024-08-01,242.7
135,추풍령,2024-09-01,169.0
135,추풍령,2024-10-01,139.0
135,추풍령,2024-11-01,177.7
135,추풍령,2024-12-01,195.5
101,춘천,2024-01-01,157.0
101,춘천,2024-02-01,112.8
101,춘천,2024-03-01,180.8
101,춘천,2024-04-01,198.3
101,춘천,2024-05-01,249.5
101,춘천,2024-06-01,284.0
101,춘천,2024-07-01,114.2
101,춘천,2024-08-01,227.2
101,춘천,2024-09-01,158.2
101,춘천,2024-10-01,135.2
101,춘천,2024-11-01,170.6
101,춘천,2024-12-01,162.6
127,충주,2024-01-01,145.1
127,충주,2024-02-01,97.1
127,충주,2024-03-01,194.1
127,충주,2024-04-01,203.3
127,충주,2024-05-01,274.8
127,충주,2024-06-01,252.0
127,충주,2024-07-01,114.0
127,충주,2024-08-01,233.2
127,충주,2024-09-01,176.1
127,충주,2024-10-01,147.6
127,충주,2024-11-01,165.8
127,충주,2024-12-01,170.4
216,태백,2024-01-01,132.2
216,태백,2024-02-01,84.1
216,태백,2024-03-01,187.0
216,태백,2024-04-01,175.1
216,태백,2024-05-01,241.7
216,태백,2024-06-01,229.5
216,태백,2024-07-01,124.3
216,태백,2024-08-01,171.3
216,태백,2024-09-01,105.1
216,태백,2024-10-01,57.4
216,태백,2024-11-01,137.3
216,태백,2024-12-01,2.2
162,통영,2024-01-01,201.0
162,통영,2024-02-01,122.9
162,통영,2024-03-01,205.2
162,통영,2024-04-01,165.9
162,통영,2024-05-01,254.3
162,통영,2024-06-01,190.6
162,통영,2024-07-01,128.1
162,통영,2024-08-01,283.4
162,통영,2024-09-01,195.4
162,통영,2024-10-01,150.7
162,통영,2024-11-01,173.9
162,통영,2024-12-01,235.7
99,파주,2024-01-01,175.1
99,파주,2024-02-01,130.1
99,파주,2024-03-01,210.8
99,파주,2024-04-01,215.5
99,파주,2024-05-01,241.0
99,파주,2024-06-01,280.2
99,파주,2024-07-01,103.1
99,파주,2024-08-01,236.2
99,파주,2024-09-01,175.4
99,파주,2024-10-01,160.8
99,파주,2024-11-01,181.5
99,파주,2024-12-01,202.8
138,포항,2024-01-01,201.7
138,포항,2024-02-01,100.4
138,포항,2024-03-01,206.9
138,포항,2024-04-01,189.6
138,포항,2024-05-01,281.8
138,포항,2024-06-01,246.8
138,포항,2024-07-01,190.6
138,포항,2024-08-01,262.9
138,포항,2024-09-01,146.2
138,포항,2024-10-01,137.2
138,포항,2024-11-01,145.5
138,포항,2024-12-01,236.9
264,함양군,2024-01-01,169.2
264,함양군,2024-02-01,111.9
264,함양군,2024-03-01,196.1
264,함양군,2024-04-01,171.5
264,함양군,2024-05-01,261.8
264,함양군,2024-06-01,207.9
264,함양군,2024-07-01,131.2
264,함양군,2024-08-01,227.7
264,함양군,2024-09-01,153.8
264,함양군,2024-10-01,129.1
264,함양군,2024-11-01,151.3
264,함양군,2024-12-01,168.5
285,합천,2024-01-01,176.6
285,합천,2024-02-01,113.7
285,합천,2024-03-01,200.7
285,합천,2024-04-01,168.6
285,합천,2024-05-01,266.5
285,합천,2024-06-01,215.7
285,합천,2024-07-01,145.8
285,합천,2024-08-01,234.4
285,합천,2024-09-01,166.4
285,합천,2024-10-01,133.8
285,합천,2024-11-01,152.4
285,합천,2024-12-01,188.0
261,해남,2024-01-01,161.1
261,해남,2024-02-01,108.4
261,해남,2024-03-01,189.2
261,해남,2024-04-01,180.4
261,해남,2024-05-01,276.2
261,해남,2024-06-01,197.1
261,해남,2024-07-01,146.2
261,해남,2024-08-01,286.9
261,해남,2024-09-01,231.7
261,해남,2024-10-01,136.8
261,해남,2024-11-01,168.7
261,해남,2024-12-01,176.1
177,홍성,2024-01-01,156.0
177,홍성,2024-02-01,104.0
177,홍성,2024-03-01,218.7
177,홍성,2024-04-01,205.6
177,홍성,2024-05-01,272.9
177,홍성,2024-06-01,303.7
177,홍성,2024-07-01,150.4
177,홍성,2024-08-01,253.8
177,홍성,2024-09-01,198.8
177,홍성,2024-10-01,168.0
177,홍성,2024-11-01,180.9
177,홍성,2024-12-01,144.8
212,홍천,2024-01-01,116.9
212,홍천,2024-02-01,90.1
212,홍천,2024-03-01,176.9
212,홍천,2024-04-01,193.1
212,홍천,2024-05-01,250.9
212,홍천,2024-06-01,264.7
212,홍천,2024-07-01,111.1
212,홍천,2024-08-01,216.2
212,홍천,2024-09-01,146.5
212,홍천,2024-10-01,114.5
212,홍천,2024-11-01,139.7
212,홍천,2024-12-01,139.2
169,흑산도,2024-01-01,117.8
169,흑산도,2024-02-01,101.0
169,흑산도,2024-03-01,189.3
169,흑산도,2024-04-01,203.7
169,흑산도,2024-05-01,273.4
169,흑산도,2024-06-01,205.0
169,흑산도,2024-07-01,107.1
169,흑산도,2024-08-01,306.7
169,흑산도,2024-09-01,234.5
169,흑산도,2024-10-01,141.7
169,흑산도,2024-11-01,148.3
169,흑산도,2024-12-01,116.6
