지점,지점명,일시,합계 일사량(MJ/m2)
235,보령,2020-01-01,
235,보령,2020-02-01,
235,보령,2020-03-01,
235,보령,2020-04-01,
235,보령,2020-05-01,
235,보령,2020-06-01,
235,보령,2020-07-01,
235,보령,2020-08-01,
235,보령,2020-09-01,
235,보령,2020-10-01,
235,보령,2020-11-01,
235,보령,2020-12-01,
258,보성군,2020-01-01,262.3
258,보성군,2020-02-01,346.3
258,보성군,2020-03-01,550.4
258,보성군,2020-04-01,658.3
258,보성군,2020-05-01,589.1
258,보성군,2020-06-01,592.5
258,보성군,2020-07-01,378.4
258,보성군,2020-08-01,535.3
258,보성군,2020-09-01,449.8
258,보성군,2020-10-01,483.4
258,보성군,2020-11-01,326.3
258,보성군,2020-12-01,306.8
226,보은,2020-01-01,
226,보은,2020-02-01,
226,보은,2020-03-01,
226,보은,2020-04-01,
226,보은,2020-05-01,
226,보은,2020-06-01,
226,보은,2020-07-01,
226,보은,2020-08-01,
226,보은,2020-09-01,
226,보은,2020-10-01,
226,보은,2020-11-01,
226,보은,2020-12-01,
271,봉화,2020-01-01,
271,봉화,2020-02-01,
271,봉화,2020-03-01,
271,봉화,2020-04-01,
271,봉화,2020-05-01,
271,봉화,2020-06-01,
271,봉화,2020-07-01,
271,봉화,2020-08-01,
271,봉화,2020-09-01,
271,봉화,2020-10-01,
271,봉화,2020-11-01,
271,봉화,2020-12-01,
159,부산,2020-01-01,283.6
159,부산,2020-02-01,373.1
159,부산,2020-03-01,534.9
159,부산,2020-04-01,649.8
159,부산,2020-05-01,645.7
159,부산,2020-06-01,660.4
159,부산,2020-07-01,393.5
159,부산,2020-08-01,582.7
159,부산,2020-09-01,437.4
159,부산,2020-10-01,462.4
159,부산,2020-11-01,339.0
159,부산,2020-12-01,330.9
243,부안,2020-01-01,
243,부안,2020-02-01,
243,부안,2020-03-01,
243,부안,2020-04-01,
243,부안,2020-05-01,
243,부안,2020-06-01,
243,부안,2020-07-01,
243,부안,2020-08-01,
243,부안,2020-09-01,
243,부안,2020-10-01,
243,부안,2020-11-01,
243,부안,2020-12-01,
236,부여,2020-01-01,
236,부여,2020-02-01,
236,부여,2020-03-01,
236,부여,2020-04-01,
236,부여,2020-05-01,
236,부여,2020-06-01,
236,부여,2020-07-01,
236,부여,2020-08-01,
236,부여,2020-09-01,
236,부여,2020-10-01,
236,부여,2020-11-01,
236,부여,2020-12-01,
104,북강릉,2020-01-01,225.7
104,북강릉,2020-02-01,333.4
104,북강릉,2020-03-01,524.4
104,북강릉,2020-04-01,575.5
104,북강릉,2020-05-01,610.5
104,북강릉,2020-06-01,614.6
104,북강릉,2020-07-01,455.4
104,북강릉,2020-08-01,381.6
104,북강릉,2020-09-01,382.9
104,북강릉,2020-10-01,398.4
104,북강릉,2020-11-01,287.1
104,북강릉,2020-12-01,274.2
255,북창원,2020-01-01,227.3
255,북창원,2020-02-01,334.2
255,북창원,2020-03-01,525.8
255,북창원,2020-04-01,646.6
255,북창원,2020-05-01,614.3
255,북창원,2020-06-01,633.3
255,북창원,2020-07-01,356.3
255,북창원,2020-08-01,539.3
255,북창원,2020-09-01,404.1
255,북창원,2020-10-01,454.4
255,북창원,2020-11-01,315.3
255,북창원,2020-12-01,305.7
93,북춘천,2020-01-01,278.8
93,북춘천,2020-02-01,331.8
93,북춘천,2020-03-01,509.8
93,북춘천,2020-04-01,605.9
93,북춘천,2020-05-01,583.2
93,북춘천,2020-06-01,650.4
93,북춘천,2020-07-01,511.4
93,북춘천,2020-08-01,357.0
93,북춘천,2020-09-01,421.2
93,북춘천,2020-10-01,420.3
93,북춘천,2020-11-01,287.5
93,북춘천,2020-12-01,269.0
289,산청,2020-01-01,
289,산청,2020-02-01,
289,산청,2020-03-01,
289,산청,2020-04-01,
289,산청,2020-05-01,
289,산청,2020-06-01,
289,산청,2020-07-01,
289,산청,2020-08-01,
289,산청,2020-09-01,
289,산청,2020-10-01,
289,산청,2020-11-01,
289,산청,2020-12-01,
137,상주,2020-01-01,
137,상주,2020-02-01,
137,상주,2020-03-01,
137,상주,2020-04-01,
137,상주,2020-05-01,
137,상주,2020-06-01,
137,상주,2020-07-01,
137,상주,2020-08-01,
137,상주,2020-09-01,
137,상주,2020-10-01,
137,상주,2020-11-01,
137,상주,2020-12-01,
189,서귀포,2020-01-01,
189,서귀포,2020-02-01,
189,서귀포,2020-03-01,
189,서귀포,2020-04-01,
189,서귀포,2020-05-01,
189,서귀포,2020-06-01,
189,서귀포,2020-07-01,
189,서귀포,2020-08-01,
189,서귀포,2020-09-01,
189,서귀포,2020-10-01,
189,서귀포,2020-11-01,
189,서귀포,2020-12-01,
129,서산,2020-01-01,247.0
129,서산,2020-02-01,339.9
129,서산,2020-03-01,537.7
129,서산,2020-04-01,657.9
129,서산,2020-05-01,588.7
129,서산,2020-06-01,586.9
129,서산,2020-07-01,452.0
129,서산,2020-08-01,399.8
129,서산,2020-09-01,446.4
129,서산,2020-10-01,425.3
129,서산,2020-11-01,265.6
129,서산,2020-12-01,239.5
108,서울,2020-01-01,252.6
108,서울,2020-02-01,313.4
108,서울,2020-03-01,515.2
108,서울,2020-04-01,637.5
108,서울,2020-05-01,564.8
108,서울,2020-06-01,604.0
108,서울,2020-07-01,464.6
108,서울,2020-08-01,326.0
108,서울,2020-09-01,452.0
108,서울,2020-10-01,428.2
108,서울,2020-11-01,281.5
108,서울,2020-12-01,276.4
188,성산,2020-01-01,
188,성산,2020-02-01,
188,성산,2020-03-01,
188,성산,2020-04-01,
188,성산,2020-05-01,
188,성산,2020-06-01,
188,성산,2020-07-01,
188,성산,2020-08-01,
188,성산,2020-09-01,
188,성산,2020-10-01,
188,성산,2020-11-01,
188,성산,2020-12-01,
239,세종,2020-01-01,
239,세종,2020-02-01,
239,세종,2020-03-01,
239,세종,2020-04-01,
239,세종,2020-05-01,
239,세종,2020-06-01,
239,세종,2020-07-01,
239,세종,2020-08-01,
239,세종,2020-09-01,
239,세종,2020-10-01,
239,세종,2020-11-01,
239,세종,2020-12-01,
90,속초,2020-01-01,
90,속초,2020-02-01,
90,속초,2020-03-01,
90,속초,2020-04-01,
90,속초,2020-05-01,
90,속초,2020-06-01,
90,속초,2020-07-01,
90,속초,2020-08-01,
90,속초,2020-09-01,
90,속초,2020-10-01,
90,속초,2020-11-01,
90,속초,2020-12-01,
119,수원,2020-01-01,249.4
119,수원,2020-02-01,320.2
119,수원,2020-03-01,520.3
119,수원,2020-04-01,639.1
119,수원,2020-05-01,559.4
119,수원,2020-06-01,579.1
119,수원,2020-07-01,437.0
119,수원,2020-08-01,357.7
119,수원,2020-09-01,428.8
119,수원,2020-10-01,415.5
119,수원,2020-11-01,269.9
119,수원,2020-12-01,261.6
254,순창군,2020-01-01,229.9
254,순창군,2020-02-01,348.9
254,순창군,2020-03-01,536.8
254,순창군,2020-04-01,657.0
254,순창군,2020-05-01,619.5
254,순창군,2020-06-01,583.7
254,순창군,2020-07-01,363.0
254,순창군,2020-08-01,481.4
254,순창군,2020-09-01,417.9
254,순창군,2020-10-01,450.8
254,순창군,2020-11-01,294.7
254,순창군,2020-12-01,287.2
174,순천,2020-01-01,
174,순천,2020-02-01,
174,순천,2020-03-01,
174,순천,2020-04-01,
174,순천,2020-05-01,
174,순천,2020-06-01,
174,순천,2020-07-01,
174,순천,2020-08-01,
174,순천,2020-09-01,
174,순천,2020-10-01,
174,순천,2020-11-01,
174,순천,2020-12-01,
136,안동,2020-01-01,260.5
136,안동,2020-02-01,361.0
136,안동,2020-03-01,530.5
136,안동,2020-04-01,650.1
136,안동,2020-05-01,653.9
136,안동,2020-06-01,658.8
136,안동,2020-07-01,439.9
136,안동,2020-08-01,499.9
136,안동,2020-09-01,418.7
136,안동,2020-10-01,430.6
136,안동,2020-11-01,300.7
136,안동,2020-12-01,283.1
257,양산시,2020-01-01,161.7
257,양산시,2020-02-01,306.4
257,양산시,2020-03-01,517.2
257,양산시,2020-04-01,618.0
257,양산시,2020-05-01,598.2
257,양산시,2020-06-01,608.8
257,양산시,2020-07-01,390.5
257,양산시,2020-08-01,550.0
257,양산시,2020-09-01,416.0
257,양산시,2020-10-01,443.9
257,양산시,2020-11-01,319.5
257,양산시,2020-12-01,316.6
202,양평,2020-01-01,
202,양평,2020-02-01,
202,양평,2020-03-01,
202,양평,2020-04-01,
202,양평,2020-05-01,
202,양평,2020-06-01,
202,양평,2020-07-01,
202,양평,2020-08-01,
202,양평,2020-09-01,
202,양평,2020-10-01,
202,양평,2020-11-01,
202,양평,2020-12-01,
168,여수,2020-01-01,220.0
168,여수,2020-02-01,329.0
168,여수,2020-03-01,492.3
168,여수,2020-04-01,596.8
168,여수,2020-05-01,528.0
168,여수,2020-06-01,546.5
168,여수,2020-07-01,351.2
168,여수,2020-08-01,499.6
168,여수,2020-09-01,404.0
168,여수,2020-10-01,425.2
168,여수,2020-11-01,284.2
168,여수,2020-12-01,244.6
252,영광군,2020-01-01,219.4
252,영광군,2020-02-01,324.1
252,영광군,2020-03-01,544.9
252,영광군,2020-04-01,671.4
252,영광군,2020-05-01,604.5
252,영광군,2020-06-01,569.5
252,영광군,2020-07-01,405.2
252,영광군,2020-08-01,529.4
252,영광군,2020-09-01,438.5
252,영광군,2020-10-01,447.2
252,영광군,2020-11-01,276.4
252,영광군,2020-12-01,239.6
277,영덕,2020-01-01,
277,영덕,2020-02-01,
277,영덕,2020-03-01,
277,영덕,2020-04-01,
277,영덕,2020-05-01,
277,영덕,2020-06-01,
277,영덕,2020-07-01,
277,영덕,2020-08-01,
277,영덕,2020-09-01,
277,영덕,2020-10-01,
277,영덕,2020-11-01,
277,영덕,2020-12-01,
121,영월,2020-01-01,
121,영월,2020-02-01,
121,영월,2020-03-01,
121,영월,2020-04-01,
121,영월,2020-05-01,
121,영월,2020-06-01,
121,영월,2020-07-01,
121,영월,2020-08-01,
121,영월,2020-09-01,
121,영월,2020-10-01,
121,영월,2020-11-01,
121,영월,2020-12-01,
272,영주,2020-01-01,
272,영주,2020-02-01,
272,영주,2020-03-01,
272,영주,2020-04-01,
272,영주,2020-05-01,
272,영주,2020-06-01,
272,영주,2020-07-01,
272,영주,2020-08-01,
272,영주,2020-09-01,
272,영주,2020-10-01,
272,영주,2020-11-01,
272,영주,2020-12-01,
281,영천,2020-01-01,
281,영천,2020-02-01,
281,영천,2020-03-01,
281,영천,2020-04-01,
281,영천,2020-05-01,
281,영천,2020-06-01,
281,영천,2020-07-01,
281,영천,2020-08-01,
281,영천,2020-09-01,
281,영천,2020-10-01,
281,영천,2020-11-01,
281,영천,2020-12-01,
170,완도,2020-01-01,
170,완도,2020-02-01,
170,완도,2020-03-01,
170,완도,2020-04-01,
170,완도,2020-05-01,
170,완도,2020-06-01,
170,완도,2020-07-01,
170,완도,2020-08-01,
170,완도,2020-09-01,
170,완도,2020-10-01,
170,완도,2020-11-01,
170,완도,2020-12-01,
115,울릉도,2020-01-01,117.9
115,울릉도,2020-02-01,172.0
115,울릉도,2020-03-01,516.7
115,울릉도,2020-04-01,614.3
115,울릉도,2020-05-01,670.0
115,울릉도,2020-06-01,672.4
115,울릉도,2020-07-01,432.2
115,울릉도,2020-08-01,477.8
115,울릉도,2020-09-01,434.8
115,울릉도,2020-10-01,377.0
115,울릉도,2020-11-01,264.8
115,울릉도,2020-12-01,205.1
152,울산,2020-01-01,
152,울산,2020-02-01,
152,울산,2020-03-01,
152,울산,2020-04-01,
152,울산,2020-05-01,
152,울산,2020-06-01,
152,울산,2020-07-01,
152,울산,2020-08-01,
152,울산,2020-09-01,
152,울산,2020-10-01,
152,울산,2020-11-01,
152,울산,2020-12-01,
130,울진,2020-01-01,
130,울진,2020-02-01,
130,울진,2020-03-01,
130,울진,2020-04-01,
130,울진,2020-05-01,
130,울진,2020-06-01,
130,울진,2020-07-01,
130,울진,2020-08-01,
130,울진,2020-09-01,
130,울진,2020-10-01,
130,울진,2020-11-01,
130,울진,2020-12-01,
114,원주,2020-01-01,250.0
114,원주,2020-02-01,324.8
114,원주,2020-03-01,506.2
114,원주,2020-04-01,608.2
114,원주,2020-05-01,585.5
114,원주,2020-06-01,579.8
114,원주,2020-07-01,427.5
114,원주,2020-08-01,389.8
114,원주,2020-09-01,427.2
114,원주,2020-10-01,427.7
114,원주,2020-11-01,281.4
114,원주,2020-12-01,263.7
263,의령군,2020-01-01,268.4
263,의령군,2020-02-01,381.7
263,의령군,2020-03-01,536.7
263,의령군,2020-04-01,641.5
263,의령군,2020-05-01,591.4
263,의령군,2020-06-01,619.5
263,의령군,2020-07-01,376.2
263,의령군,2020-08-01,487.4
263,의령군,2020-09-01,377.1
263,의령군,2020-10-01,464.9
263,의령군,2020-11-01,317.0
263,의령군,2020-12-01,308.9
278,의성,2020-01-01,
278,의성,2020-02-01,
278,의성,2020-03-01,
278,의성,2020-04-01,
278,의성,2020-05-01,
278,의성,2020-06-01,
278,의성,2020-07-01,
278,의성,2020-08-01,
278,의성,2020-09-01,
278,의성,2020-10-01,
278,의성,2020-11-01,
278,의성,2020-12-01,
203,이천,2020-01-01,
203,이천,2020-02-01,
203,이천,2020-03-01,
203,이천,2020-04-01,
203,이천,2020-05-01,
203,이천,2020-06-01,
203,이천,2020-07-01,
203,이천,2020-08-01,
203,이천,2020-09-01,
203,이천,2020-10-01,
203,이천,2020-11-01,
203,이천,2020-12-01,
211,인제,2020-01-01,
211,인제,2020-02-01,
211,인제,2020-03-01,
211,인제,2020-04-01,
211,인제,2020-05-01,
211,인제,2020-06-01,
211,인제,2020-07-01,
211,인제,2020-08-01,
211,인제,2020-09-01,
211,인제,2020-10-01,
211,인제,2020-11-01,
211,인제,2020-12-01,
112,인천,2020-01-01,260.6
112,인천,2020-02-01,319.6
112,인천,2020-03-01,522.9
112,인천,2020-04-01,647.3
112,인천,2020-05-01,555.1
112,인천,2020-06-01,598.7
112,인천,2020-07-01,480.6
112,인천,2020-08-01,382.1
112,인천,2020-09-01,450.9
112,인천,2020-10-01,408.8
112,인천,2020-11-01,263.7
112,인천,2020-12-01,264.2
244,임실,2020-01-01,
244,임실,2020-02-01,
244,임실,2020-03-01,
244,임실,2020-04-01,
244,임실,2020-05-01,
244,임실,2020-06-01,
244,임실,2020-07-01,
244,임실,2020-08-01,
244,임실,2020-09-01,
244,임실,2020-10-01,
244,임실,2020-11-01,
244,임실,2020-12-01,
248,장수,2020-01-01,
248,장수,2020-02-01,
248,장수,2020-03-01,
248,장수,2020-04-01,
248,장수,2020-05-01,
248,장수,2020-06-01,
248,장수,2020-07-01,
248,장수,2020-08-01,
248,장수,2020-09-01,
248,장수,2020-10-01,
248,장수,2020-11-01,
248,장수,2020-12-01,
260,장흥,2020-01-01,
260,장흥,2020-02-01,
260,장흥,2020-03-01,
260,장흥,2020-04-01,
260,장흥,2020-05-01,
260,장흥,2020-06-01,
260,장흥,2020-07-01,
260,장흥,2020-08-01,
260,장흥,2020-09-01,
260,장흥,2020-10-01,
260,장흥,2020-11-01,
260,장흥,2020-12-01,
146,전주,2020-01-01,242.4
146,전주,2020-02-01,350.0
146,전주,2020-03-01,547.1
146,전주,2020-04-01,680.8
146,전주,2020-05-01,619.7
146,전주,2020-06-01,533.3
146,전주,2020-07-01,375.6
146,전주,2020-08-01,466.9
146,전주,2020-09-01,419.4
146,전주,2020-10-01,422.2
146,전주,2020-11-01,277.4
146,전주,2020-12-01,258.5
217,정선군,2020-01-01,
217,정선군,2020-02-01,
217,정선군,2020-03-01,
217,정선군,2020-04-01,
217,정선군,2020-05-01,
217,정선군,2020-06-01,
217,정선군,2020-07-01,
217,정선군,2020-08-01,
217,정선군,2020-09-01,
217,정선군,2020-10-01,
217,정선군,2020-11-01,
217,정선군,2020-12-01,
245,정읍,2020-01-01,
245,정읍,2020-02-01,
245,정읍,2020-03-01,
245,정읍,2020-04-01,
245,정읍,2020-05-01,
245,정읍,2020-06-01,
245,정읍,2020-07-01,
245,정읍,2020-08-01,
245,정읍,2020-09-01,
245,정읍,2020-10-01,
245,정읍,2020-11-01,
245,정읍,2020-12-01,
184,제주,2020-01-01,163.1
184,제주,2020-02-01,283.9
184,제주,2020-03-01,463.7
184,제주,2020-04-01,631.6
184,제주,2020-05-01,615.0
184,제주,2020-06-01,514.6
184,제주,2020-07-01,466.7
184,제주,2020-08-01,609.8
184,제주,2020-09-01,376.5
184,제주,2020-10-01,405.0
184,제주,2020-11-01,268.9
184,제주,2020-12-01,205.6
221,제천,2020-01-01,
221,제천,2020-02-01,
221,제천,2020-03-01,
221,제천,2020-04-01,
221,제천,2020-05-01,
221,제천,2020-06-01,
221,제천,2020-07-01,
221,제천,2020-08-01,
221,제천,2020-09-01,
221,제천,2020-10-01,
221,제천,2020-11-01,
221,제천,2020-12-01,
268,진도군,2020-01-01,
268,진도군,2020-02-01,
268,진도군,2020-03-01,
268,진도군,2020-04-01,
268,진도군,2020-05-01,
268,진도군,2020-06-01,
268,진도군,2020-07-01,
268,진도군,2020-08-01,
268,진도군,2020-09-01,
268,진도군,2020-10-01,
268,진도군,2020-11-01,
268,진도군,2020-12-01,
192,진주,2020-01-01,278.9
192,진주,2020-02-01,381.3
192,진주,2020-03-01,546.2
192,진주,2020-04-01,650.0
192,진주,2020-05-01,624.4
192,진주,2020-06-01,639.2
192,진주,2020-07-01,373.4
192,진주,2020-08-01,531.3
192,진주,2020-09-01,417.6
192,진주,2020-10-01,465.9
192,진주,2020-11-01,326.8
192,진주,2020-12-01,312.1
155,창원,2020-01-01,233.2
155,창원,2020-02-01,347.2
155,창원,2020-03-01,512.6
155,창원,2020-04-01,626.3
155,창원,2020-05-01,610.9
155,창원,2020-06-01,636.3
155,창원,2020-07-01,359.0
155,창원,2020-08-01,523.0
155,창원,2020-09-01,407.1
155,창원,2020-10-01,429.0
155,창원,2020-11-01,296.7
155,창원,2020-12-01,283.1
232,천안,2020-01-01,
232,천안,2020-02-01,
232,천안,2020-03-01,
232,천안,2020-04-01,
232,천안,2020-05-01,
232,천안,2020-06-01,
232,천안,2020-07-01,
232,천안,2020-08-01,
232,천안,2020-09-01,
232,천안,2020-10-01,
232,천안,2020-11-01,
