지점,지점명,일시,평균기온(°C)
273,문경,2020-12-01,-0.5
288,밀양,2020-01-01,3.6
288,밀양,2020-02-01,4.8
288,밀양,2020-03-01,9.1
288,밀양,2020-04-01,11.9
288,밀양,2020-05-01,18.9
288,밀양,2020-06-01,23.9
288,밀양,2020-07-01,23.1
288,밀양,2020-08-01,27.8
288,밀양,2020-09-01,21.0
288,밀양,2020-10-01,14.6
288,밀양,2020-11-01,9.3
288,밀양,2020-12-01,1.2
102,백령도,2020-01-01,2.8
102,백령도,2020-02-01,2.7
102,백령도,2020-03-01,6.1
102,백령도,2020-04-01,9.4
102,백령도,2020-05-01,13.7
102,백령도,2020-06-01,18.9
102,백령도,2020-07-01,21.0
102,백령도,2020-08-01,23.8
102,백령도,2020-09-01,20.4
102,백령도,2020-10-01,15.1
102,백령도,2020-11-01,9.4
102,백령도,2020-12-01,2.4
235,보령,2020-01-01,3.0
235,보령,2020-02-01,3.4
235,보령,2020-03-01,6.9
235,보령,2020-04-01,9.5
235,보령,2020-05-01,16.9
235,보령,2020-06-01,21.6
235,보령,2020-07-01,22.9
235,보령,2020-08-01,26.6
235,보령,2020-09-01,21.0
235,보령,2020-10-01,14.4
235,보령,2020-11-01,9.2
235,보령,2020-12-01,1.6
258,보성군,2020-01-01,5.1
258,보성군,2020-02-01,5.4
258,보성군,2020-03-01,8.6
258,보성군,2020-04-01,11.4
258,보성군,2020-05-01,18.1
258,보성군,2020-06-01,23.3
258,보성군,2020-07-01,23.5
258,보성군,2020-08-01,27.8
258,보성군,2020-09-01,21.5
258,보성군,2020-10-01,15.9
258,보성군,2020-11-01,11.2
258,보성군,2020-12-01,3.2
226,보은,2020-01-01,1.0
226,보은,2020-02-01,1.8
226,보은,2020-03-01,6.4
226,보은,2020-04-01,9.5
226,보은,2020-05-01,17.3
226,보은,2020-06-01,22.5
226,보은,2020-07-01,22.3
226,보은,2020-08-01,25.4
226,보은,2020-09-01,18.7
226,보은,2020-10-01,11.3
226,보은,2020-11-01,6.5
226,보은,2020-12-01,-2.0
271,봉화,2020-01-01,0.9
271,봉화,2020-02-01,1.8
271,봉화,2020-03-01,6.2
271,봉화,2020-04-01,8.7
271,봉화,2020-05-01,15.8
271,봉화,2020-06-01,20.8
271,봉화,2020-07-01,20.6
271,봉화,2020-08-01,23.9
271,봉화,2020-09-01,17.6
271,봉화,2020-10-01,10.8
271,봉화,2020-11-01,6.0
271,봉화,2020-12-01,-3.4
159,부산,2020-01-01,6.4
159,부산,2020-02-01,7.1
159,부산,2020-03-01,10.4
159,부산,2020-04-01,12.6
159,부산,2020-05-01,17.9
159,부산,2020-06-01,22.4
159,부산,2020-07-01,22.1
159,부산,2020-08-01,27.2
159,부산,2020-09-01,21.9
159,부산,2020-10-01,17.3
159,부산,2020-11-01,12.4
159,부산,2020-12-01,4.3
243,부안,2020-01-01,3.3
243,부안,2020-02-01,3.9
243,부안,2020-03-01,7.6
243,부안,2020-04-01,10.3
243,부안,2020-05-01,17.6
243,부안,2020-06-01,22.4
243,부안,2020-07-01,23.1
243,부안,2020-08-01,27.2
243,부안,2020-09-01,21.0
243,부안,2020-10-01,14.5
243,부안,2020-11-01,9.4
243,부안,2020-12-01,1.8
236,부여,2020-01-01,2.1
236,부여,2020-02-01,2.7
236,부여,2020-03-01,7.2
236,부여,2020-04-01,9.9
236,부여,2020-05-01,17.8
236,부여,2020-06-01,22.9
236,부여,2020-07-01,23.3
236,부여,2020-08-01,26.8
236,부여,2020-09-01,20.5
236,부여,2020-10-01,13.1
236,부여,2020-11-01,7.7
236,부여,2020-12-01,-0.2
104,북강릉,2020-01-01,3.5
104,북강릉,2020-02-01,4.1
104,북강릉,2020-03-01,8.0
104,북강릉,2020-04-01,10.8
104,북강릉,2020-05-01,17.0
104,북강릉,2020-06-01,22.2
104,북강릉,2020-07-01,21.0
104,북강릉,2020-08-01,25.4
104,북강릉,2020-09-01,19.4
104,북강릉,2020-10-01,13.7
104,북강릉,2020-11-01,9.9
104,북강릉,2020-12-01,1.7
255,북창원,2020-01-01,3.8
255,북창원,2020-02-01,5.9
255,북창원,2020-03-01,10.3
255,북창원,2020-04-01,12.8
255,북창원,2020-05-01,19.3
255,북창원,2020-06-01,23.9
255,북창원,2020-07-01,23.6
255,북창원,2020-08-01,28.7
255,북창원,2020-09-01,22.1
255,북창원,2020-10-01,16.6
255,북창원,2020-11-01,11.6
255,북창원,2020-12-01,3.7
93,북춘천,2020-01-01,-0.7
93,북춘천,2020-02-01,0.7
93,북춘천,2020-03-01,6.1
93,북춘천,2020-04-01,9.7
93,북춘천,2020-05-01,17.4
93,북춘천,2020-06-01,23.5
93,북춘천,2020-07-01,23.3
93,북춘천,2020-08-01,25.6
93,북춘천,2020-09-01,19.0
93,북춘천,2020-10-01,10.9
93,북춘천,2020-11-01,5.3
93,북춘천,2020-12-01,-3.6
289,산청,2020-01-01,2.9
289,산청,2020-02-01,4.1
289,산청,2020-03-01,8.1
289,산청,2020-04-01,11.0
289,산청,2020-05-01,18.2
289,산청,2020-06-01,23.2
289,산청,2020-07-01,22.5
289,산청,2020-08-01,26.7
289,산청,2020-09-01,19.5
289,산청,2020-10-01,13.6
289,산청,2020-11-01,8.4
289,산청,2020-12-01,1.2
137,상주,2020-01-01,2.3
137,상주,2020-02-01,3.1
137,상주,2020-03-01,8.2
137,상주,2020-04-01,11.7
137,상주,2020-05-01,18.4
137,상주,2020-06-01,23.6
137,상주,2020-07-01,22.4
137,상주,2020-08-01,26.6
137,상주,2020-09-01,19.8
137,상주,2020-10-01,13.4
137,상주,2020-11-01,8.0
137,상주,2020-12-01,-0.1
189,서귀포,2020-01-01,9.4
189,서귀포,2020-02-01,9.7
189,서귀포,2020-03-01,12.3
189,서귀포,2020-04-01,13.9
189,서귀포,2020-05-01,18.7
189,서귀포,2020-06-01,22.4
189,서귀포,2020-07-01,23.4
189,서귀포,2020-08-01,27.4
189,서귀포,2020-09-01,22.1
189,서귀포,2020-10-01,18.5
189,서귀포,2020-11-01,15.1
189,서귀포,2020-12-01,8.3
129,서산,2020-01-01,1.8
129,서산,2020-02-01,2.5
129,서산,2020-03-01,6.5
129,서산,2020-04-01,9.8
129,서산,2020-05-01,16.9
129,서산,2020-06-01,22.1
129,서산,2020-07-01,23.0
129,서산,2020-08-01,26.2
129,서산,2020-09-01,20.5
129,서산,2020-10-01,13.3
129,서산,2020-11-01,8.0
129,서산,2020-12-01,0.5
108,서울,2020-01-01,1.6
108,서울,2020-02-01,2.5
108,서울,2020-03-01,7.7
108,서울,2020-04-01,11.1
108,서울,2020-05-01,18.0
108,서울,2020-06-01,23.9
108,서울,2020-07-01,24.1
108,서울,2020-08-01,26.5
108,서울,2020-09-01,21.4
108,서울,2020-10-01,14.3
108,서울,2020-11-01,8.0
108,서울,2020-12-01,-0.3
188,성산,2020-01-01,8.1
188,성산,2020-02-01,8.4
188,성산,2020-03-01,10.8
188,성산,2020-04-01,12.6
188,성산,2020-05-01,18.2
188,성산,2020-06-01,21.8
188,성산,2020-07-01,23.5
188,성산,2020-08-01,27.9
188,성산,2020-09-01,22.4
188,성산,2020-10-01,17.7
188,성산,2020-11-01,13.5
188,성산,2020-12-01,6.7
239,세종,2020-01-01,2.1
239,세종,2020-02-01,2.9
239,세종,2020-03-01,7.8
239,세종,2020-04-01,10.8
239,세종,2020-05-01,18.2
239,세종,2020-06-01,23.2
239,세종,2020-07-01,23.2
239,세종,2020-08-01,26.8
239,세종,2020-09-01,20.5
239,세종,2020-10-01,13.4
239,세종,2020-11-01,8.0
239,세종,2020-12-01,-0.1
90,속초,2020-01-01,3.4
90,속초,2020-02-01,4.1
90,속초,2020-03-01,7.9
90,속초,2020-04-01,11.3
90,속초,2020-05-01,17.1
90,속초,2020-06-01,22.2
90,속초,2020-07-01,21.6
90,속초,2020-08-01,25.7
90,속초,2020-09-01,20.1
90,속초,2020-10-01,14.3
90,속초,2020-11-01,10.0
90,속초,2020-12-01,1.8
119,수원,2020-01-01,1.6
119,수원,2020-02-01,2.4
119,수원,2020-03-01,7.1
119,수원,2020-04-01,10.5
119,수원,2020-05-01,17.6
119,수원,2020-06-01,23.0
119,수원,2020-07-01,23.8
119,수원,2020-08-01,26.7
119,수원,2020-09-01,21.1
119,수원,2020-10-01,13.8
119,수원,2020-11-01,7.7
119,수원,2020-12-01,-0.4
254,순창군,2020-01-01,2.3
254,순창군,2020-02-01,3.2
254,순창군,2020-03-01,7.1
254,순창군,2020-04-01,9.6
254,순창군,2020-05-01,17.8
254,순창군,2020-06-01,23.1
254,순창군,2020-07-01,22.9
254,순창군,2020-08-01,27.2
254,순창군,2020-09-01,20.3
254,순창군,2020-10-01,13.8
254,순창군,2020-11-01,8.6
254,순창군,2020-12-01,0.3
174,순천,2020-01-01,3.5
174,순천,2020-02-01,3.9
174,순천,2020-03-01,7.3
174,순천,2020-04-01,10.2
174,순천,2020-05-01,17.1
174,순천,2020-06-01,22.0
174,순천,2020-07-01,22.3
174,순천,2020-08-01,26.7
174,순천,2020-09-01,19.7
174,순천,2020-10-01,13.7
174,순천,2020-11-01,8.9
174,순천,2020-12-01,1.1
136,안동,2020-01-01,1.5
136,안동,2020-02-01,2.5
136,안동,2020-03-01,7.6
136,안동,2020-04-01,10.8
136,안동,2020-05-01,17.8
136,안동,2020-06-01,23.3
136,안동,2020-07-01,22.3
136,안동,2020-08-01,26.6
136,안동,2020-09-01,19.6
136,안동,2020-10-01,12.7
136,안동,2020-11-01,7.2
136,안동,2020-12-01,-1.2
257,양산시,2020-01-01,5.6
257,양산시,2020-02-01,6.1
257,양산시,2020-03-01,10.0
257,양산시,2020-04-01,12.5
257,양산시,2020-05-01,18.8
257,양산시,2020-06-01,23.7
257,양산시,2020-07-01,23.2
257,양산시,2020-08-01,27.9
257,양산시,2020-09-01,21.8
257,양산시,2020-10-01,16.3
257,양산시,2020-11-01,11.2
257,양산시,2020-12-01,3.1
202,양평,2020-01-01,1.1
202,양평,2020-02-01,2.3
202,양평,2020-03-01,7.6
202,양평,2020-04-01,10.8
202,양평,2020-05-01,17.8
202,양평,2020-06-01,23.5
202,양평,2020-07-01,23.4
202,양평,2020-08-01,25.6
202,양평,2020-09-01,19.9
202,양평,2020-10-01,12.5
202,양평,2020-11-01,7.0
202,양평,2020-12-01,-1.4
168,여수,2020-01-01,5.8
168,여수,2020-02-01,6.4
168,여수,2020-03-01,9.9
168,여수,2020-04-01,12.5
168,여수,2020-05-01,18.0
168,여수,2020-06-01,22.4
168,여수,2020-07-01,22.6
168,여수,2020-08-01,27.1
168,여수,2020-09-01,22.2
168,여수,2020-10-01,17.3
168,여수,2020-11-01,12.1
168,여수,2020-12-01,4.3
252,영광군,2020-01-01,3.3
252,영광군,2020-02-01,3.9
252,영광군,2020-03-01,7.2
252,영광군,2020-04-01,9.8
252,영광군,2020-05-01,17.3
252,영광군,2020-06-01,22.2
252,영광군,2020-07-01,22.9
252,영광군,2020-08-01,27.3
252,영광군,2020-09-01,20.8
252,영광군,2020-10-01,14.1
252,영광군,2020-11-01,9.4
252,영광군,2020-12-01,1.4
277,영덕,2020-01-01,4.2
277,영덕,2020-02-01,4.7
277,영덕,2020-03-01,8.4
277,영덕,2020-04-01,11.5
277,영덕,2020-05-01,17.2
277,영덕,2020-06-01,22.1
277,영덕,2020-07-01,21.0
277,영덕,2020-08-01,26.2
277,영덕,2020-09-01,19.6
277,영덕,2020-10-01,14.5
277,영덕,2020-11-01,10.1
277,영덕,2020-12-01,2.6
121,영월,2020-01-01,0.8
121,영월,2020-02-01,2.1
121,영월,2020-03-01,7.4
121,영월,2020-04-01,10.3
121,영월,2020-05-01,17.2
121,영월,2020-06-01,22.9
121,영월,2020-07-01,22.5
121,영월,2020-08-01,25.0
121,영월,2020-09-01,18.7
121,영월,2020-10-01,11.8
121,영월,2020-11-01,6.8
121,영월,2020-12-01,-2.2
272,영주,2020-01-01,1.4
272,영주,2020-02-01,2.1
272,영주,2020-03-01,7.2
272,영주,2020-04-01,10.3
272,영주,2020-05-01,17.1
272,영주,2020-06-01,22.5
272,영주,2020-07-01,21.7
272,영주,2020-08-01,25.0
272,영주,2020-09-01,18.7
272,영주,2020-10-01,12.1
272,영주,2020-11-01,6.9
272,영주,2020-12-01,-1.2
281,영천,2020-01-01,3.3
281,영천,2020-02-01,4.2
281,영천,2020-03-01,8.2
281,영천,2020-04-01,11.3
281,영천,2020-05-01,18.0
281,영천,2020-06-01,23.0
281,영천,2020-07-01,22.0
281,영천,2020-08-01,27.0
281,영천,2020-09-01,19.8
281,영천,2020-10-01,13.8
281,영천,2020-11-01,8.3
281,영천,2020-12-01,0.6
170,완도,2020-01-01,5.9
170,완도,2020-02-01,6.3
170,완도,2020-03-01,9.5
170,완도,2020-04-01,11.9
170,완도,2020-05-01,17.8
170,완도,2020-06-01,22.1
170,완도,2020-07-01,22.8
170,완도,2020-08-01,27.5
170,완도,2020-09-01,21.9
170,완도,2020-10-01,16.7
170,완도,2020-11-01,12.0
170,완도,2020-12-01,4.4
115,울릉도,2020-01-01,4.5
115,울릉도,2020-02-01,4.4
115,울릉도,2020-03-01,7.4
115,울릉도,2020-04-01,10.4
115,울릉도,2020-05-01,16.4
115,울릉도,2020-06-01,21.5
115,울릉도,2020-07-01,20.8
115,울릉도,2020-08-01,25.7
115,울릉도,2020-09-01,20.0
115,울릉도,2020-10-01,15.3
115,울릉도,2020-11-01,10.8
115,울릉도,2020-12-01,4.0
152,울산,2020-01-01,5.2
152,울산,2020-02-01,6.0
152,울산,2020-03-01,9.6
152,울산,2020-04-01,12.3
152,울산,2020-05-01,18.1
152,울산,2020-06-01,22.7
152,울산,2020-07-01,22.1
152,울산,2020-08-01,27.6
152,울산,2020-09-01,21.1
152,울산,2020-10-01,15.9
152,울산,2020-11-01,11.0
152,울산,2020-12-01,3.4
130,울진,2020-01-01,4.4
130,울진,2020-02-01,4.9
130,울진,2020-03-01,8.3
130,울진,2020-04-01,11.4
130,울진,2020-05-01,17.2
130,울진,2020-06-01,21.1
130,울진,2020-07-01,20.8
130,울진,2020-08-01,25.5
130,울진,2020-09-01,20.0
130,울진,2020-10-01,14.3
130,울진,2020-11-01,10.1
130,울진,2020-12-01,2.4
114,원주,2020-01-01,1.2
114,원주,2020-02-01,2.5
114,원주,2020-03-01,7.8
114,원주,2020-04-01,11.0
114,원주,2020-05-01,18.2
114,원주,2020-06-01,24.1
114,원주,2020-07-01,23.7
114,원주,2020-08-01,26.1
114,원주,2020-09-01,19.9
114,원주,2020-10-01,12.7
114,원주,2020-11-01,7.3
114,원주,2020-12-01,-1.4
263,의령군,2020-01-01,3.2
263,의령군,2020-02-01,4.7
263,의령군,2020-03-01,9.1
263,의령군,2020-04-01,11.8
263,의령군,2020-05-01,18.7
263,의령군,2020-06-01,24.0
263,의령군,2020-07-01,23.3
263,의령군,2020-08-01,27.7
263,의령군,2020-09-01,20.7
263,의령군,2020-10-01,14.3
263,의령군,2020-11-01,8.9
263,의령군,2020-12-01,0.7
278,의성,2020-01-01,1.2
278,의성,2020-02-01,2.1
278,의성,2020-03-01,7.2
278,의성,2020-04-01,10.3
278,의성,2020-05-01,17.7
278,의성,2020-06-01,23.1
278,의성,2020-07-01,22.5
278,의성,2020-08-01,26.8
278,의성,2020-09-01,19.5
278,의성,2020-10-01,12.3
278,의성,2020-11-01,6.5
278,의성,2020-12-01,-2.2
203,이천,2020-01-01,0.9
203,이천,2020-02-01,2.0
203,이천,2020-03-01,7.4
203,이천,2020-04-01,10.8
203,이천,2020-05-01,17.8
203,이천,2020-06-01,23.5
203,이천,2020-07-01,23.2
203,이천,2020-08-01,26.1
203,이천,2020-09-01,19.9
203,이천,2020-10-01,12.5
203,이천,2020-11-01,6.8
203,이천,2020-12-01,-1.5
211,인제,2020-01-01,-0.1
211,인제,2020-02-01,0.8
211,인제,2020-03-01,5.8
211,인제,2020-04-01,9.0
211,인제,2020-05-01,16.6
211,인제,2020-06-01,22.6
211,인제,2020-07-01,22.1
211,인제,2020-08-01,24.9
211,인제,2020-09-01,18.5
211,인제,2020-10-01,11.0
211,인제,2020-11-01,5.8
211,인제,2020-12-01,-2.6
112,인천,2020-01-01,1.8
112,인천,2020-02-01,2.5
112,인천,2020-03-01,7.1
112,인천,2020-04-01,10.4
112,인천,2020-05-01,16.7
112,인천,2020-06-01,21.8
112,인천,2020-07-01,23.2
112,인천,2020-08-01,25.9
112,인천,2020-09-01,21.3
112,인천,2020-10-01,14.8
112,인천,2020-11-01,8.3
112,인천,2020-12-01,0.2
244,임실,2020-01-01,1.7
244,임실,2020-02-01,2.4
244,임실,2020-03-01,6.4
244,임실,2020-04-01,8.9
244,임실,2020-05-01,17.1
244,임실,2020-06-01,21.9
244,임실,2020-07-01,22.1
244,임실,2020-08-01,25.7
244,임실,2020-09-01,19.0
244,임실,2020-10-01,12.3
244,임실,2020-11-01,7.3
244,임실,2020-12-01,-0.5
248,장수,2020-01-01,0.6
248,장수,2020-02-01,1.7
248,장수,2020-03-01,6.1
248,장수,2020-04-01,8.2
248,장수,2020-05-01,16.5
248,장수,2020-06-01,21.5
248,장수,2020-07-01,21.6
248,장수,2020-08-01,25.3
248,장수,2020-09-01,17.8
248,장수,2020-10-01,11.1
248,장수,2020-11-01,6.2
248,장수,2020-12-01,-1.8
260,장흥,2020-01-01,4.3
260,장흥,2020-02-01,4.7
260,장흥,2020-03-01,8.1
260,장흥,2020-04-01,10.4
260,장흥,2020-05-01,17.5
260,장흥,2020-06-01,22.3
260,장흥,2020-07-01,22.8
260,장흥,2020-08-01,27.0
260,장흥,2020-09-01,20.7
260,장흥,2020-10-01,14.5
260,장흥,2020-11-01,10.0
260,장흥,2020-12-01,2.0
146,전주,2020-01-01,3.5
146,전주,2020-02-01,4.2
146,전주,2020-03-01,8.4
146,전주,2020-04-01,10.9
146,전주,2020-05-01,18.6
146,전주,2020-06-01,23.4
146,전주,2020-07-01,23.5
146,전주,2020-08-01,27.7
146,전주,2020-09-01,21.3
