지점,지점명,일시,일조율(%)
295,남해,2020-09-01,40.8
295,남해,2020-10-01,65.0
295,남해,2020-11-01,56.8
295,남해,2020-12-01,59.3
100,대관령,2020-01-01,57.2
100,대관령,2020-02-01,69.1
100,대관령,2020-03-01,73.6
100,대관령,2020-04-01,66.5
100,대관령,2020-05-01,56.4
100,대관령,2020-06-01,54.1
100,대관령,2020-07-01,37.8
100,대관령,2020-08-01,31.6
100,대관령,2020-09-01,40.9
100,대관령,2020-10-01,63.7
100,대관령,2020-11-01,67.5
100,대관령,2020-12-01,74.2
143,대구,2020-01-01,48.7
143,대구,2020-02-01,65.0
143,대구,2020-03-01,66.2
143,대구,2020-04-01,69.5
143,대구,2020-05-01,55.4
143,대구,2020-06-01,51.8
143,대구,2020-07-01,21.8
143,대구,2020-08-01,46.3
143,대구,2020-09-01,40.3
143,대구,2020-10-01,63.8
143,대구,2020-11-01,64.3
143,대구,2020-12-01,70.8
133,대전,2020-01-01,47.8
133,대전,2020-02-01,58.6
133,대전,2020-03-01,69.4
133,대전,2020-04-01,76.4
133,대전,2020-05-01,54.8
133,대전,2020-06-01,49.5
133,대전,2020-07-01,21.5
133,대전,2020-08-01,42.2
133,대전,2020-09-01,52.7
133,대전,2020-10-01,66.4
133,대전,2020-11-01,60.3
133,대전,2020-12-01,63.8
98,동두천,2020-01-01,61.0
98,동두천,2020-02-01,57.3
98,동두천,2020-03-01,68.4
98,동두천,2020-04-01,70.8
98,동두천,2020-05-01,46.6
98,동두천,2020-06-01,55.3
98,동두천,2020-07-01,37.2
98,동두천,2020-08-01,24.1
98,동두천,2020-09-01,55.9
98,동두천,2020-10-01,67.9
98,동두천,2020-11-01,58.3
98,동두천,2020-12-01,66.7
106,동해,2020-01-01,51.5
106,동해,2020-02-01,57.7
106,동해,2020-03-01,68.1
106,동해,2020-04-01,64.1
106,동해,2020-05-01,50.8
106,동해,2020-06-01,54.6
106,동해,2020-07-01,33.4
106,동해,2020-08-01,34.1
106,동해,2020-09-01,45.8
106,동해,2020-10-01,60.4
106,동해,2020-11-01,62.7
106,동해,2020-12-01,72.5
165,목포,2020-01-01,39.8
165,목포,2020-02-01,55.7
165,목포,2020-03-01,64.1
165,목포,2020-04-01,74.0
165,목포,2020-05-01,47.2
165,목포,2020-06-01,48.0
165,목포,2020-07-01,22.3
165,목포,2020-08-01,50.0
165,목포,2020-09-01,50.0
165,목포,2020-10-01,66.6
165,목포,2020-11-01,54.6
165,목포,2020-12-01,58.7
273,문경,2020-01-01,42.2
273,문경,2020-02-01,56.6
273,문경,2020-03-01,63.9
273,문경,2020-04-01,67.4
273,문경,2020-05-01,50.0
273,문경,2020-06-01,47.4
273,문경,2020-07-01,23.1
273,문경,2020-08-01,30.1
273,문경,2020-09-01,39.0
273,문경,2020-10-01,63.9
273,문경,2020-11-01,55.4
273,문경,2020-12-01,58.8
288,밀양,2020-01-01,45.6
288,밀양,2020-02-01,62.8
288,밀양,2020-03-01,65.9
288,밀양,2020-04-01,68.4
288,밀양,2020-05-01,51.7
288,밀양,2020-06-01,51.5
288,밀양,2020-07-01,22.2
288,밀양,2020-08-01,45.0
288,밀양,2020-09-01,45.2
288,밀양,2020-10-01,66.9
288,밀양,2020-11-01,59.4
288,밀양,2020-12-01,66.1
102,백령도,2020-01-01,54.9
102,백령도,2020-02-01,43.6
102,백령도,2020-03-01,70.9
102,백령도,2020-04-01,77.7
102,백령도,2020-05-01,34.1
102,백령도,2020-06-01,41.7
102,백령도,2020-07-01,43.6
102,백령도,2020-08-01,14.8
102,백령도,2020-09-01,59.2
102,백령도,2020-10-01,66.0
102,백령도,2020-11-01,48.7
102,백령도,2020-12-01,37.4
235,보령,2020-01-01,45.5
235,보령,2020-02-01,57.8
235,보령,2020-03-01,65.3
235,보령,2020-04-01,69.2
235,보령,2020-05-01,38.0
235,보령,2020-06-01,30.1
235,보령,2020-07-01,18.9
235,보령,2020-08-01,18.2
235,보령,2020-09-01,43.1
235,보령,2020-10-01,49.9
235,보령,2020-11-01,52.8
235,보령,2020-12-01,55.6
258,보성군,2020-01-01,45.9
258,보성군,2020-02-01,54.3
258,보성군,2020-03-01,65.7
258,보성군,2020-04-01,68.9
258,보성군,2020-05-01,45.3
258,보성군,2020-06-01,45.6
258,보성군,2020-07-01,15.1
258,보성군,2020-08-01,40.4
258,보성군,2020-09-01,44.4
258,보성군,2020-10-01,67.4
258,보성군,2020-11-01,56.4
258,보성군,2020-12-01,63.6
226,보은,2020-01-01,39.8
226,보은,2020-02-01,55.1
226,보은,2020-03-01,60.0
226,보은,2020-04-01,66.2
226,보은,2020-05-01,48.9
226,보은,2020-06-01,43.1
226,보은,2020-07-01,19.5
226,보은,2020-08-01,28.8
226,보은,2020-09-01,40.9
226,보은,2020-10-01,56.7
226,보은,2020-11-01,51.6
226,보은,2020-12-01,52.8
271,봉화,2020-01-01,50.0
271,봉화,2020-02-01,58.0
271,봉화,2020-03-01,57.3
271,봉화,2020-04-01,61.8
271,봉화,2020-05-01,46.4
271,봉화,2020-06-01,47.7
271,봉화,2020-07-01,22.5
271,봉화,2020-08-01,26.1
271,봉화,2020-09-01,29.4
271,봉화,2020-10-01,49.2
271,봉화,2020-11-01,60.1
271,봉화,2020-12-01,64.5
159,부산,2020-01-01,59.1
159,부산,2020-02-01,67.9
159,부산,2020-03-01,65.3
159,부산,2020-04-01,66.8
159,부산,2020-05-01,49.5
159,부산,2020-06-01,53.2
159,부산,2020-07-01,19.7
159,부산,2020-08-01,49.4
159,부산,2020-09-01,42.9
159,부산,2020-10-01,62.8
159,부산,2020-11-01,63.6
159,부산,2020-12-01,74.6
243,부안,2020-01-01,35.4
243,부안,2020-02-01,58.0
243,부안,2020-03-01,61.3
243,부안,2020-04-01,68.5
243,부안,2020-05-01,46.9
243,부안,2020-06-01,42.6
243,부안,2020-07-01,19.4
243,부안,2020-08-01,41.2
243,부안,2020-09-01,45.0
243,부안,2020-10-01,59.9
243,부안,2020-11-01,50.1
243,부안,2020-12-01,46.1
236,부여,2020-01-01,44.6
236,부여,2020-02-01,55.0
236,부여,2020-03-01,62.9
236,부여,2020-04-01,70.5
236,부여,2020-05-01,44.4
236,부여,2020-06-01,40.6
236,부여,2020-07-01,16.8
236,부여,2020-08-01,29.8
236,부여,2020-09-01,43.5
236,부여,2020-10-01,57.9
236,부여,2020-11-01,52.3
236,부여,2020-12-01,53.4
104,북강릉,2020-01-01,52.0
104,북강릉,2020-02-01,63.9
104,북강릉,2020-03-01,69.5
104,북강릉,2020-04-01,64.4
104,북강릉,2020-05-01,52.8
104,북강릉,2020-06-01,52.5
104,북강릉,2020-07-01,32.5
104,북강릉,2020-08-01,31.9
104,북강릉,2020-09-01,42.1
104,북강릉,2020-10-01,62.5
104,북강릉,2020-11-01,67.0
104,북강릉,2020-12-01,75.7
255,북창원,2020-01-01,48.5
255,북창원,2020-02-01,62.3
255,북창원,2020-03-01,61.6
255,북창원,2020-04-01,64.7
255,북창원,2020-05-01,49.6
255,북창원,2020-06-01,49.7
255,북창원,2020-07-01,16.4
255,북창원,2020-08-01,44.0
255,북창원,2020-09-01,35.9
255,북창원,2020-10-01,59.7
255,북창원,2020-11-01,54.1
255,북창원,2020-12-01,63.1
93,북춘천,2020-01-01,61.2
93,북춘천,2020-02-01,58.6
93,북춘천,2020-03-01,64.2
93,북춘천,2020-04-01,65.0
93,북춘천,2020-05-01,43.9
93,북춘천,2020-06-01,50.8
93,북춘천,2020-07-01,31.2
93,북춘천,2020-08-01,21.9
93,북춘천,2020-09-01,43.6
93,북춘천,2020-10-01,63.7
93,북춘천,2020-11-01,59.5
93,북춘천,2020-12-01,66.5
289,산청,2020-01-01,35.7
289,산청,2020-02-01,58.9
289,산청,2020-03-01,63.5
289,산청,2020-04-01,67.6
289,산청,2020-05-01,54.3
289,산청,2020-06-01,50.7
289,산청,2020-07-01,18.2
289,산청,2020-08-01,37.6
289,산청,2020-09-01,33.0
289,산청,2020-10-01,59.1
289,산청,2020-11-01,54.1
289,산청,2020-12-01,55.6
137,상주,2020-01-01,46.9
137,상주,2020-02-01,58.8
137,상주,2020-03-01,65.9
137,상주,2020-04-01,69.1
137,상주,2020-05-01,52.7
137,상주,2020-06-01,48.6
137,상주,2020-07-01,23.3
137,상주,2020-08-01,37.8
137,상주,2020-09-01,40.6
137,상주,2020-10-01,59.5
137,상주,2020-11-01,55.1
137,상주,2020-12-01,62.8
189,서귀포,2020-01-01,40.2
189,서귀포,2020-02-01,55.3
189,서귀포,2020-03-01,57.4
189,서귀포,2020-04-01,67.9
189,서귀포,2020-05-01,45.7
189,서귀포,2020-06-01,35.3
189,서귀포,2020-07-01,25.8
189,서귀포,2020-08-01,44.2
189,서귀포,2020-09-01,44.3
189,서귀포,2020-10-01,66.0
189,서귀포,2020-11-01,55.8
189,서귀포,2020-12-01,58.7
129,서산,2020-01-01,52.4
129,서산,2020-02-01,62.3
129,서산,2020-03-01,68.5
129,서산,2020-04-01,76.2
129,서산,2020-05-01,49.1
129,서산,2020-06-01,49.3
129,서산,2020-07-01,29.1
129,서산,2020-08-01,30.9
129,서산,2020-09-01,54.3
129,서산,2020-10-01,68.9
129,서산,2020-11-01,55.4
129,서산,2020-12-01,57.8
108,서울,2020-01-01,57.9
108,서울,2020-02-01,59.0
108,서울,2020-03-01,70.8
108,서울,2020-04-01,71.6
108,서울,2020-05-01,40.4
108,서울,2020-06-01,46.6
108,서울,2020-07-01,26.6
108,서울,2020-08-01,17.8
108,서울,2020-09-01,46.8
108,서울,2020-10-01,65.3
108,서울,2020-11-01,56.2
108,서울,2020-12-01,68.2
188,성산,2020-01-01,37.4
188,성산,2020-02-01,50.1
188,성산,2020-03-01,59.8
188,성산,2020-04-01,71.4
188,성산,2020-05-01,47.2
188,성산,2020-06-01,37.9
188,성산,2020-07-01,29.5
188,성산,2020-08-01,52.6
188,성산,2020-09-01,43.1
188,성산,2020-10-01,64.4
188,성산,2020-11-01,51.0
188,성산,2020-12-01,54.2
239,세종,2020-01-01,44.8
239,세종,2020-02-01,54.3
239,세종,2020-03-01,60.4
239,세종,2020-04-01,70.9
239,세종,2020-05-01,48.8
239,세종,2020-06-01,47.5
239,세종,2020-07-01,19.4
239,세종,2020-08-01,36.5
239,세종,2020-09-01,46.1
239,세종,2020-10-01,58.6
239,세종,2020-11-01,51.1
239,세종,2020-12-01,55.6
90,속초,2020-01-01,53.5
90,속초,2020-02-01,62.1
90,속초,2020-03-01,71.0
90,속초,2020-04-01,64.6
90,속초,2020-05-01,49.4
90,속초,2020-06-01,53.8
90,속초,2020-07-01,37.4
90,속초,2020-08-01,30.4
90,속초,2020-09-01,40.9
90,속초,2020-10-01,66.7
90,속초,2020-11-01,67.4
90,속초,2020-12-01,77.1
119,수원,2020-01-01,55.8
119,수원,2020-02-01,60.9
119,수원,2020-03-01,69.9
119,수원,2020-04-01,77.3
119,수원,2020-05-01,47.4
119,수원,2020-06-01,50.8
119,수원,2020-07-01,31.8
119,수원,2020-08-01,27.6
119,수원,2020-09-01,51.7
119,수원,2020-10-01,69.2
119,수원,2020-11-01,60.1
119,수원,2020-12-01,69.6
254,순창군,2020-01-01,34.3
254,순창군,2020-02-01,54.9
254,순창군,2020-03-01,61.2
254,순창군,2020-04-01,66.6
254,순창군,2020-05-01,47.7
254,순창군,2020-06-01,41.8
254,순창군,2020-07-01,15.0
254,순창군,2020-08-01,32.9
254,순창군,2020-09-01,37.4
254,순창군,2020-10-01,60.5
254,순창군,2020-11-01,52.2
254,순창군,2020-12-01,51.4
174,순천,2020-01-01,39.3
174,순천,2020-02-01,55.3
174,순천,2020-03-01,63.8
174,순천,2020-04-01,68.2
174,순천,2020-05-01,43.7
174,순천,2020-06-01,42.2
174,순천,2020-07-01,12.6
174,순천,2020-08-01,33.1
174,순천,2020-09-01,37.2
174,순천,2020-10-01,63.0
174,순천,2020-11-01,55.0
174,순천,2020-12-01,63.6
136,안동,2020-01-01,55.5
136,안동,2020-02-01,67.6
136,안동,2020-03-01,67.9
136,안동,2020-04-01,72.1
136,안동,2020-05-01,56.6
136,안동,2020-06-01,55.6
136,안동,2020-07-01,27.1
136,안동,2020-08-01,42.0
136,안동,2020-09-01,43.5
136,안동,2020-10-01,61.6
136,안동,2020-11-01,60.6
136,안동,2020-12-01,73.8
257,양산시,2020-01-01,50.8
257,양산시,2020-02-01,61.9
257,양산시,2020-03-01,58.4
257,양산시,2020-04-01,56.7
257,양산시,2020-05-01,40.4
257,양산시,2020-06-01,44.0
257,양산시,2020-07-01,17.3
257,양산시,2020-08-01,42.8
257,양산시,2020-09-01,36.5
257,양산시,2020-10-01,57.5
257,양산시,2020-11-01,55.8
257,양산시,2020-12-01,67.3
202,양평,2020-01-01,51.8
202,양평,2020-02-01,52.5
202,양평,2020-03-01,64.3
202,양평,2020-04-01,68.0
202,양평,2020-05-01,40.3
202,양평,2020-06-01,46.3
202,양평,2020-07-01,28.4
202,양평,2020-08-01,20.5
202,양평,2020-09-01,44.2
202,양평,2020-10-01,62.1
202,양평,2020-11-01,55.4
202,양평,2020-12-01,64.2
168,여수,2020-01-01,51.8
168,여수,2020-02-01,64.3
168,여수,2020-03-01,67.0
168,여수,2020-04-01,70.6
168,여수,2020-05-01,51.2
168,여수,2020-06-01,52.1
168,여수,2020-07-01,22.8
168,여수,2020-08-01,51.3
168,여수,2020-09-01,48.4
168,여수,2020-10-01,73.9
168,여수,2020-11-01,63.2
168,여수,2020-12-01,70.2
252,영광군,2020-01-01,40.6
252,영광군,2020-02-01,56.9
252,영광군,2020-03-01,67.8
252,영광군,2020-04-01,72.9
252,영광군,2020-05-01,47.9
252,영광군,2020-06-01,42.0
252,영광군,2020-07-01,18.8
252,영광군,2020-08-01,44.3
252,영광군,2020-09-01,46.9
252,영광군,2020-10-01,66.8
252,영광군,2020-11-01,53.6
252,영광군,2020-12-01,56.2
277,영덕,2020-01-01,52.0
277,영덕,2020-02-01,62.2
277,영덕,2020-03-01,61.1
277,영덕,2020-04-01,65.5
277,영덕,2020-05-01,55.4
277,영덕,2020-06-01,56.6
277,영덕,2020-07-01,21.9
277,영덕,2020-08-01,43.5
277,영덕,2020-09-01,43.0
277,영덕,2020-10-01,62.3
277,영덕,2020-11-01,58.8
277,영덕,2020-12-01,68.9
121,영월,2020-01-01,50.3
121,영월,2020-02-01,59.8
121,영월,2020-03-01,65.9
121,영월,2020-04-01,65.4
121,영월,2020-05-01,47.2
121,영월,2020-06-01,48.0
121,영월,2020-07-01,27.9
121,영월,2020-08-01,25.6
121,영월,2020-09-01,38.0
121,영월,2020-10-01,58.9
121,영월,2020-11-01,60.6
121,영월,2020-12-01,65.4
272,영주,2020-01-01,49.0
272,영주,2020-02-01,58.2
272,영주,2020-03-01,61.6
272,영주,2020-04-01,63.4
272,영주,2020-05-01,50.5
272,영주,2020-06-01,50.8
272,영주,2020-07-01,24.5
272,영주,2020-08-01,27.3
272,영주,2020-09-01,35.2
272,영주,2020-10-01,63.8
272,영주,2020-11-01,59.9
272,영주,2020-12-01,63.8
281,영천,2020-01-01,42.0
281,영천,2020-02-01,57.0
281,영천,2020-03-01,60.2
281,영천,2020-04-01,65.6
281,영천,2020-05-01,52.3
281,영천,2020-06-01,49.7
281,영천,2020-07-01,21.1
281,영천,2020-08-01,45.4
281,영천,2020-09-01,37.7
281,영천,2020-10-01,56.8
281,영천,2020-11-01,52.2
281,영천,2020-12-01,57.0
170,완도,2020-01-01,41.5
170,완도,2020-02-01,55.6
170,완도,2020-03-01,61.9
170,완도,2020-04-01,62.3
170,완도,2020-05-01,42.8
170,완도,2020-06-01,46.2
170,완도,2020-07-01,18.1
170,완도,2020-08-01,42.8
170,완도,2020-09-01,41.1
170,완도,2020-10-01,67.1
170,완도,2020-11-01,50.9
170,완도,2020-12-01,56.0
115,울릉도,2020-01-01,30.9
115,울릉도,2020-02-01,43.1
115,울릉도,2020-03-01,57.2
115,울릉도,2020-04-01,59.5
115,울릉도,2020-05-01,55.1
115,울릉도,2020-06-01,53.4
115,울릉도,2020-07-01,24.2
115,울릉도,2020-08-01,35.7
115,울릉도,2020-09-01,40.7
115,울릉도,2020-10-01,43.7
115,울릉도,2020-11-01,43.1
115,울릉도,2020-12-01,33.1
152,울산,2020-01-01,49.3
152,울산,2020-02-01,66.6
152,울산,2020-03-01,64.0
152,울산,2020-04-01,70.5
152,울산,2020-05-01,56.3
152,울산,2020-06-01,59.0
152,울산,2020-07-01,25.1
152,울산,2020-08-01,55.1
152,울산,2020-09-01,44.7
152,울산,2020-10-01,65.9
152,울산,2020-11-01,61.6
152,울산,2020-12-01,77.5
130,울진,2020-01-01,53.5
130,울진,2020-02-01,64.0
130,울진,2020-03-01,65.4
130,울진,2020-04-01,66.6
130,울진,2020-05-01,55.6
130,울진,2020-06-01,54.2
130,울진,2020-07-01,29.1
130,울진,2020-08-01,35.9
130,울진,2020-09-01,47.7
130,울진,2020-10-01,63.3
130,울진,2020-11-01,65.0
130,울진,2020-12-01,76.4
114,원주,2020-01-01,52.6
114,원주,2020-02-01,56.6
114,원주,2020-03-01,64.8
114,원주,2020-04-01,68.5
114,원주,2020-05-01,47.6
114,원주,2020-06-01,48.6
114,원주,2020-07-01,26.4
114,원주,2020-08-01,26.3
114,원주,2020-09-01,46.7
114,원주,2020-10-01,66.0
114,원주,2020-11-01,57.8
114,원주,2020-12-01,65.8
263,의령군,2020-01-01,48.7
263,의령군,2020-02-01,69.8
263,의령군,2020-03-01,67.3
263,의령군,2020-04-01,65.3
263,의령군,2020-05-01,46.6
263,의령군,2020-06-01,47.7
263,의령군,2020-07-01,17.5
263,의령군,2020-08-01,38.1
263,의령군,2020-09-01,37.6
263,의령군,2020-10-01,69.0
263,의령군,2020-11-01,62.8
263,의령군,2020-12-01,66.5
278,의성,2020-01-01,49.0
278,의성,2020-02-01,56.3
278,의성,2020-03-01,58.7
278,의성,2020-04-01,61.1
278,의성,2020-05-01,51.0
278,의성,2020-06-01,50.8
278,의성,2020-07-01,22.0
278,의성,2020-08-01,36.5
278,의성,2020-09-01,34.6
278,의성,2020-10-01,57.4
278,의성,2020-11-01,55.7
278,의성,2020-12-01,64.2
203,이천,2020-01-01,48.1
203,이천,2020-02-01,52.6
203,이천,2020-03-01,60.8
203,이천,2020-04-01,67.8
203,이천,2020-05-01,40.7
203,이천,2020-06-01,45.3
203,이천,2020-07-01,25.1
203,이천,2020-08-01,19.8
203,이천,2020-09-01,38.5
203,이천,2020-10-01,56.5
203,이천,2020-11-01,52.8
203,이천,2020-12-01,61.6
211,인제,2020-01-01,48.4
211,인제,2020-02-01,46.5
211,인제,2020-03-01,56.8
211,인제,2020-04-01,54.0
211,인제,2020-05-01,36.8
211,인제,2020-06-01,44.8
211,인제,2020-07-01,28.4
211,인제,2020-08-01,18.3
211,인제,2020-09-01,30.8
211,인제,2020-10-01,54.1
211,인제,2020-11-01,50.2
211,인제,2020-12-01,54.4
112,인천,2020-01-01,63.4
112,인천,2020-02-01,64.0
112,인천,2020-03-01,73.2
112,인천,2020-04-01,80.1
112,인천,2020-05-01,48.3
112,인천,2020-06-01,54.0
112,인천,2020-07-01,38.7
112,인천,2020-08-01,30.9
112,인천,2020-09-01,59.2
112,인천,2020-10-01,72.1
112,인천,2020-11-01,61.0
112,인천,2020-12-01,74.0
244,임실,2020-01-01,30.6
244,임실,2020-02-01,51.1
244,임실,2020-03-01,58.7
244,임실,2020-04-01,68.4
244,임실,2020-05-01,48.7
244,임실,2020-06-01,39.2
244,임실,2020-07-01,16.8
244,임실,2020-08-01,35.2
244,임실,2020-09-01,36.7
244,임실,2020-10-01,61.1
244,임실,2020-11-01,49.2
244,임실,2020-12-01,44.3
248,장수,2020-01-01,37.6
248,장수,2020-02-01,54.3
248,장수,2020-03-01,58.6
248,장수,2020-04-01,64.4
248,장수,2020-05-01,48.4
248,장수,2020-06-01,40.6
248,장수,2020-07-01,15.7
248,장수,2020-08-01,31.4
248,장수,2020-09-01,31.1
248,장수,2020-10-01,59.0
248,장수,2020-11-01,53.3
248,장수,2020-12-01,50.3
260,장흥,2020-01-01,45.2
260,장흥,2020-02-01,55.9
260,장흥,2020-03-01,63.6
260,장흥,2020-04-01,68.4
260,장흥,2020-05-01,46.0
260,장흥,2020-06-01,44.5
260,장흥,2020-07-01,15.6
260,장흥,2020-08-01,40.3
260,장흥,2020-09-01,40.8
260,장흥,2020-10-01,65.5
260,장흥,2020-11-01,56.2
260,장흥,2020-12-01,61.9
146,전주,2020-01-01,39.3
146,전주,2020-02-01,58.7
146,전주,2020-03-01,66.2
146,전주,2020-04-01,71.5
146,전주,2020-05-01,49.0
146,전주,2020-06-01,40.6
146,전주,2020-07-01,18.7
146,전주,2020-08-01,41.6
146,전주,2020-09-01,45.9
146,전주,2020-10-01,64.9
146,전주,2020-11-01,58.2
