지점,지점명,일시,월합강수량(00~24h만)(mm)
279,구미,2020-09-01,152.5
279,구미,2020-10-01,6.0
279,구미,2020-11-01,34.2
279,구미,2020-12-01,2.5
140,군산,2020-01-01,70.6
140,군산,2020-02-01,60.5
140,군산,2020-03-01,16.8
140,군산,2020-04-01,20.3
140,군산,2020-05-01,98.7
140,군산,2020-06-01,196.6
140,군산,2020-07-01,446.2
140,군산,2020-08-01,520.6
140,군산,2020-09-01,171.0
140,군산,2020-10-01,4.1
140,군산,2020-11-01,47.6
140,군산,2020-12-01,11.8
238,금산,2020-01-01,80.8
238,금산,2020-02-01,83.9
238,금산,2020-03-01,20.5
238,금산,2020-04-01,35.6
238,금산,2020-05-01,80.5
238,금산,2020-06-01,234.0
238,금산,2020-07-01,628.0
238,금산,2020-08-01,373.4
238,금산,2020-09-01,167.2
238,금산,2020-10-01,4.1
238,금산,2020-11-01,41.9
238,금산,2020-12-01,8.3
253,김해시,2020-01-01,117.2
253,김해시,2020-02-01,65.7
253,김해시,2020-03-01,41.7
253,김해시,2020-04-01,57.4
253,김해시,2020-05-01,73.4
253,김해시,2020-06-01,239.1
253,김해시,2020-07-01,534.9
253,김해시,2020-08-01,200.1
253,김해시,2020-09-01,278.8
253,김해시,2020-10-01,26.6
253,김해시,2020-11-01,61.3
253,김해시,2020-12-01,6.3
247,남원,2020-01-01,59.8
247,남원,2020-02-01,62.2
247,남원,2020-03-01,38.1
247,남원,2020-04-01,55.6
247,남원,2020-05-01,73.4
247,남원,2020-06-01,218.5
247,남원,2020-07-01,568.9
247,남원,2020-08-01,657.0
247,남원,2020-09-01,216.6
247,남원,2020-10-01,11.9
247,남원,2020-11-01,33.1
247,남원,2020-12-01,12.1
295,남해,2020-01-01,154.1
295,남해,2020-02-01,88.5
295,남해,2020-03-01,70.0
295,남해,2020-04-01,93.8
295,남해,2020-05-01,184.1
295,남해,2020-06-01,364.6
295,남해,2020-07-01,687.0
295,남해,2020-08-01,196.0
295,남해,2020-09-01,313.2
295,남해,2020-10-01,28.9
295,남해,2020-11-01,62.8
295,남해,2020-12-01,15.0
100,대관령,2020-01-01,86.3
100,대관령,2020-02-01,45.5
100,대관령,2020-03-01,39.1
100,대관령,2020-04-01,64.2
100,대관령,2020-05-01,104.6
100,대관령,2020-06-01,157.5
100,대관령,2020-07-01,382.3
100,대관령,2020-08-01,296.7
100,대관령,2020-09-01,551.0
100,대관령,2020-10-01,1.8
100,대관령,2020-11-01,22.6
100,대관령,2020-12-01,4.2
143,대구,2020-01-01,70.4
143,대구,2020-02-01,40.2
143,대구,2020-03-01,24.5
143,대구,2020-04-01,32.4
143,대구,2020-05-01,38.1
143,대구,2020-06-01,185.3
143,대구,2020-07-01,330.5
143,대구,2020-08-01,322.7
143,대구,2020-09-01,161.0
143,대구,2020-10-01,13.1
143,대구,2020-11-01,23.9
143,대구,2020-12-01,2.8
133,대전,2020-01-01,78.5
133,대전,2020-02-01,91.2
133,대전,2020-03-01,24.4
133,대전,2020-04-01,17.8
133,대전,2020-05-01,80.4
133,대전,2020-06-01,192.5
133,대전,2020-07-01,544.9
133,대전,2020-08-01,361.6
133,대전,2020-09-01,173.6
133,대전,2020-10-01,3.2
133,대전,2020-11-01,41.8
133,대전,2020-12-01,4.1
98,동두천,2020-01-01,71.4
98,동두천,2020-02-01,54.8
98,동두천,2020-03-01,19.7
98,동두천,2020-04-01,19.5
98,동두천,2020-05-01,134.3
98,동두천,2020-06-01,128.6
98,동두천,2020-07-01,248.0
98,동두천,2020-08-01,757.8
98,동두천,2020-09-01,130.4
98,동두천,2020-10-01,2.9
98,동두천,2020-11-01,73.9
98,동두천,2020-12-01,0.6
106,동해,2020-01-01,97.9
106,동해,2020-02-01,73.7
106,동해,2020-03-01,48.3
106,동해,2020-04-01,50.9
106,동해,2020-05-01,90.3
106,동해,2020-06-01,120.4
106,동해,2020-07-01,346.1
106,동해,2020-08-01,171.9
106,동해,2020-09-01,304.0
106,동해,2020-10-01,5.1
106,동해,2020-11-01,11.5
106,동해,2020-12-01,2.3
165,목포,2020-01-01,72.0
165,목포,2020-02-01,28.9
165,목포,2020-03-01,28.8
165,목포,2020-04-01,60.9
165,목포,2020-05-01,141.4
165,목포,2020-06-01,261.5
165,목포,2020-07-01,366.3
165,목포,2020-08-01,206.4
165,목포,2020-09-01,208.6
165,목포,2020-10-01,20.5
165,목포,2020-11-01,14.0
165,목포,2020-12-01,18.4
273,문경,2020-01-01,61.5
273,문경,2020-02-01,71.8
273,문경,2020-03-01,15.4
273,문경,2020-04-01,28.7
273,문경,2020-05-01,129.3
273,문경,2020-06-01,175.9
273,문경,2020-07-01,595.7
273,문경,2020-08-01,454.4
273,문경,2020-09-01,118.4
273,문경,2020-10-01,1.7
273,문경,2020-11-01,38.4
273,문경,2020-12-01,3.2
288,밀양,2020-01-01,78.2
288,밀양,2020-02-01,61.6
288,밀양,2020-03-01,36.1
288,밀양,2020-04-01,44.4
288,밀양,2020-05-01,50.3
288,밀양,2020-06-01,204.7
288,밀양,2020-07-01,403.6
288,밀양,2020-08-01,197.2
288,밀양,2020-09-01,236.0
288,밀양,2020-10-01,13.6
288,밀양,2020-11-01,68.0
288,밀양,2020-12-01,5.1
102,백령도,2020-01-01,40.9
102,백령도,2020-02-01,28.4
102,백령도,2020-03-01,6.9
102,백령도,2020-04-01,20.5
102,백령도,2020-05-01,223.2
102,백령도,2020-06-01,119.4
102,백령도,2020-07-01,214.3
102,백령도,2020-08-01,302.9
102,백령도,2020-09-01,232.9
102,백령도,2020-10-01,22.5
102,백령도,2020-11-01,37.4
102,백령도,2020-12-01,9.1
235,보령,2020-01-01,49.4
235,보령,2020-02-01,75.3
235,보령,2020-03-01,22.8
235,보령,2020-04-01,16.5
235,보령,2020-05-01,92.4
235,보령,2020-06-01,139.7
235,보령,2020-07-01,345.9
235,보령,2020-08-01,321.5
235,보령,2020-09-01,177.1
235,보령,2020-10-01,16.2
235,보령,2020-11-01,35.4
235,보령,2020-12-01,9.7
258,보성군,2020-01-01,85.2
258,보성군,2020-02-01,44.9
258,보성군,2020-03-01,57.4
258,보성군,2020-04-01,80.2
258,보성군,2020-05-01,194.9
258,보성군,2020-06-01,417.8
258,보성군,2020-07-01,405.7
258,보성군,2020-08-01,204.2
258,보성군,2020-09-01,181.0
258,보성군,2020-10-01,24.7
258,보성군,2020-11-01,11.5
258,보성군,2020-12-01,8.7
226,보은,2020-01-01,71.8
226,보은,2020-02-01,80.8
226,보은,2020-03-01,23.6
226,보은,2020-04-01,35.9
226,보은,2020-05-01,89.1
226,보은,2020-06-01,171.2
226,보은,2020-07-01,500.8
226,보은,2020-08-01,587.8
226,보은,2020-09-01,162.2
226,보은,2020-10-01,3.0
226,보은,2020-11-01,37.0
226,보은,2020-12-01,5.6
271,봉화,2020-01-01,60.7
271,봉화,2020-02-01,51.8
271,봉화,2020-03-01,17.1
271,봉화,2020-04-01,30.1
271,봉화,2020-05-01,114.8
271,봉화,2020-06-01,115.3
271,봉화,2020-07-01,272.5
271,봉화,2020-08-01,434.9
271,봉화,2020-09-01,153.5
271,봉화,2020-10-01,1.4
271,봉화,2020-11-01,40.4
271,봉화,2020-12-01,4.8
159,부산,2020-01-01,127.7
159,부산,2020-02-01,94.9
159,부산,2020-03-01,58.8
159,부산,2020-04-01,83.5
159,부산,2020-05-01,96.2
159,부산,2020-06-01,321.1
159,부산,2020-07-01,796.8
159,부산,2020-08-01,399.2
159,부산,2020-09-01,230.5
159,부산,2020-10-01,26.4
159,부산,2020-11-01,36.3
159,부산,2020-12-01,10.2
243,부안,2020-01-01,79.1
243,부안,2020-02-01,59.0
243,부안,2020-03-01,22.1
243,부안,2020-04-01,22.2
243,부안,2020-05-01,111.9
243,부안,2020-06-01,157.6
243,부안,2020-07-01,509.8
243,부안,2020-08-01,421.6
243,부안,2020-09-01,224.3
243,부안,2020-10-01,6.8
243,부안,2020-11-01,49.4
243,부안,2020-12-01,31.0
236,부여,2020-01-01,79.6
236,부여,2020-02-01,92.4
236,부여,2020-03-01,19.3
236,부여,2020-04-01,17.7
236,부여,2020-05-01,108.5
236,부여,2020-06-01,188.4
236,부여,2020-07-01,492.6
236,부여,2020-08-01,367.8
236,부여,2020-09-01,208.9
236,부여,2020-10-01,4.4
236,부여,2020-11-01,41.8
236,부여,2020-12-01,3.4
104,북강릉,2020-01-01,102.7
104,북강릉,2020-02-01,70.7
104,북강릉,2020-03-01,48.8
104,북강릉,2020-04-01,68.5
104,북강릉,2020-05-01,111.5
104,북강릉,2020-06-01,244.4
104,북강릉,2020-07-01,435.7
104,북강릉,2020-08-01,171.1
104,북강릉,2020-09-01,541.7
104,북강릉,2020-10-01,0.2
104,북강릉,2020-11-01,5.8
104,북강릉,2020-12-01,0.6
255,북창원,2020-01-01,98.9
255,북창원,2020-02-01,63.5
255,북창원,2020-03-01,35.3
255,북창원,2020-04-01,55.4
255,북창원,2020-05-01,51.5
255,북창원,2020-06-01,217.7
255,북창원,2020-07-01,468.6
255,북창원,2020-08-01,233.8
255,북창원,2020-09-01,473.8
255,북창원,2020-10-01,19.4
255,북창원,2020-11-01,71.2
255,북창원,2020-12-01,9.5
93,북춘천,2020-01-01,55.9
93,북춘천,2020-02-01,35.3
93,북춘천,2020-03-01,13.7
93,북춘천,2020-04-01,17.0
93,북춘천,2020-05-01,122.2
93,북춘천,2020-06-01,79.1
93,북춘천,2020-07-01,183.6
93,북춘천,2020-08-01,821.2
93,북춘천,2020-09-01,153.1
93,북춘천,2020-10-01,0.3
93,북춘천,2020-11-01,75.2
93,북춘천,2020-12-01,4.8
289,산청,2020-01-01,89.1
289,산청,2020-02-01,37.4
289,산청,2020-03-01,29.2
289,산청,2020-04-01,63.6
289,산청,2020-05-01,71.7
289,산청,2020-06-01,194.8
289,산청,2020-07-01,658.1
289,산청,2020-08-01,712.0
289,산청,2020-09-01,228.5
289,산청,2020-10-01,15.9
289,산청,2020-11-01,31.4
289,산청,2020-12-01,5.1
137,상주,2020-01-01,60.9
137,상주,2020-02-01,79.6
137,상주,2020-03-01,13.3
137,상주,2020-04-01,36.3
137,상주,2020-05-01,106.5
137,상주,2020-06-01,192.2
137,상주,2020-07-01,466.7
137,상주,2020-08-01,428.6
137,상주,2020-09-01,147.3
137,상주,2020-10-01,2.7
137,상주,2020-11-01,27.9
137,상주,2020-12-01,1.7
189,서귀포,2020-01-01,110.1
189,서귀포,2020-02-01,95.5
189,서귀포,2020-03-01,132.2
189,서귀포,2020-04-01,81.8
189,서귀포,2020-05-01,244.0
189,서귀포,2020-06-01,406.1
189,서귀포,2020-07-01,322.0
189,서귀포,2020-08-01,159.2
189,서귀포,2020-09-01,424.9
189,서귀포,2020-10-01,39.2
189,서귀포,2020-11-01,11.7
189,서귀포,2020-12-01,62.9
129,서산,2020-01-01,46.0
129,서산,2020-02-01,72.3
129,서산,2020-03-01,23.0
129,서산,2020-04-01,20.7
129,서산,2020-05-01,101.3
129,서산,2020-06-01,144.0
129,서산,2020-07-01,329.4
129,서산,2020-08-01,400.0
129,서산,2020-09-01,257.7
129,서산,2020-10-01,12.6
129,서산,2020-11-01,72.0
129,서산,2020-12-01,9.7
108,서울,2020-01-01,60.5
108,서울,2020-02-01,53.1
108,서울,2020-03-01,16.3
108,서울,2020-04-01,16.9
108,서울,2020-05-01,112.4
108,서울,2020-06-01,139.6
108,서울,2020-07-01,270.4
108,서울,2020-08-01,675.7
108,서울,2020-09-01,181.5
108,서울,2020-10-01,0.0
108,서울,2020-11-01,120.1
108,서울,2020-12-01,4.6
188,성산,2020-01-01,94.4
188,성산,2020-02-01,98.7
188,성산,2020-03-01,110.7
188,성산,2020-04-01,87.0
188,성산,2020-05-01,246.4
188,성산,2020-06-01,326.6
188,성산,2020-07-01,378.1
188,성산,2020-08-01,204.7
188,성산,2020-09-01,469.3
188,성산,2020-10-01,34.4
188,성산,2020-11-01,14.9
188,성산,2020-12-01,51.0
239,세종,2020-01-01,81.3
239,세종,2020-02-01,89.7
239,세종,2020-03-01,22.6
239,세종,2020-04-01,17.6
239,세종,2020-05-01,91.6
239,세종,2020-06-01,214.2
239,세종,2020-07-01,436.4
239,세종,2020-08-01,501.1
239,세종,2020-09-01,171.3
239,세종,2020-10-01,6.4
239,세종,2020-11-01,50.1
239,세종,2020-12-01,3.5
90,속초,2020-01-01,148.1
90,속초,2020-02-01,55.8
90,속초,2020-03-01,38.0
90,속초,2020-04-01,38.4
90,속초,2020-05-01,245.1
90,속초,2020-06-01,271.9
90,속초,2020-07-01,374.7
90,속초,2020-08-01,411.3
90,속초,2020-09-01,482.8
90,속초,2020-10-01,0.0
90,속초,2020-11-01,19.2
90,속초,2020-12-01,0.5
119,수원,2020-01-01,61.0
119,수원,2020-02-01,59.2
119,수원,2020-03-01,19.5
119,수원,2020-04-01,15.8
119,수원,2020-05-01,97.9
119,수원,2020-06-01,91.1
119,수원,2020-07-01,384.7
119,수원,2020-08-01,659.3
119,수원,2020-09-01,163.4
119,수원,2020-10-01,22.2
119,수원,2020-11-01,56.8
119,수원,2020-12-01,4.6
254,순창군,2020-01-01,80.9
254,순창군,2020-02-01,62.9
254,순창군,2020-03-01,38.2
254,순창군,2020-04-01,55.2
254,순창군,2020-05-01,93.6
254,순창군,2020-06-01,180.3
254,순창군,2020-07-01,560.5
254,순창군,2020-08-01,822.0
254,순창군,2020-09-01,168.2
254,순창군,2020-10-01,9.4
254,순창군,2020-11-01,48.0
254,순창군,2020-12-01,14.5
174,순천,2020-01-01,100.1
174,순천,2020-02-01,35.9
174,순천,2020-03-01,50.7
174,순천,2020-04-01,73.4
174,순천,2020-05-01,112.3
174,순천,2020-06-01,246.7
174,순천,2020-07-01,453.1
174,순천,2020-08-01,544.1
174,순천,2020-09-01,239.3
174,순천,2020-10-01,17.9
174,순천,2020-11-01,22.4
174,순천,2020-12-01,10.2
136,안동,2020-01-01,50.5
136,안동,2020-02-01,58.6
136,안동,2020-03-01,11.0
136,안동,2020-04-01,22.1
136,안동,2020-05-01,71.9
136,안동,2020-06-01,123.4
136,안동,2020-07-01,412.1
136,안동,2020-08-01,300.4
136,안동,2020-09-01,124.3
136,안동,2020-10-01,1.5
136,안동,2020-11-01,35.0
136,안동,2020-12-01,1.0
257,양산시,2020-01-01,103.7
257,양산시,2020-02-01,70.0
257,양산시,2020-03-01,47.0
257,양산시,2020-04-01,59.5
257,양산시,2020-05-01,67.3
257,양산시,2020-06-01,217.6
257,양산시,2020-07-01,495.7
257,양산시,2020-08-01,270.4
257,양산시,2020-09-01,452.0
257,양산시,2020-10-01,27.5
257,양산시,2020-11-01,74.8
257,양산시,2020-12-01,7.0
202,양평,2020-01-01,64.1
202,양평,2020-02-01,50.1
202,양평,2020-03-01,15.7
202,양평,2020-04-01,17.4
202,양평,2020-05-01,102.8
202,양평,2020-06-01,102.1
202,양평,2020-07-01,183.9
202,양평,2020-08-01,624.1
202,양평,2020-09-01,139.4
202,양평,2020-10-01,4.2
202,양평,2020-11-01,58.0
202,양평,2020-12-01,4.6
168,여수,2020-01-01,81.3
168,여수,2020-02-01,61.3
168,여수,2020-03-01,52.3
168,여수,2020-04-01,80.5
168,여수,2020-05-01,139.4
168,여수,2020-06-01,367.0
168,여수,2020-07-01,552.0
168,여수,2020-08-01,180.1
168,여수,2020-09-01,181.2
168,여수,2020-10-01,27.6
168,여수,2020-11-01,15.4
168,여수,2020-12-01,13.8
252,영광군,2020-01-01,62.9
252,영광군,2020-02-01,45.7
252,영광군,2020-03-01,47.0
252,영광군,2020-04-01,41.1
252,영광군,2020-05-01,125.7
252,영광군,2020-06-01,180.3
252,영광군,2020-07-01,531.4
252,영광군,2020-08-01,382.4
252,영광군,2020-09-01,266.7
252,영광군,2020-10-01,16.5
252,영광군,2020-11-01,71.9
252,영광군,2020-12-01,16.3
277,영덕,2020-01-01,118.4
277,영덕,2020-02-01,51.6
277,영덕,2020-03-01,14.3
277,영덕,2020-04-01,40.0
277,영덕,2020-05-01,56.1
277,영덕,2020-06-01,165.6
277,영덕,2020-07-01,507.5
277,영덕,2020-08-01,123.3
277,영덕,2020-09-01,205.7
277,영덕,2020-10-01,1.5
277,영덕,2020-11-01,24.6
277,영덕,2020-12-01,0.2
121,영월,2020-01-01,63.1
121,영월,2020-02-01,47.1
121,영월,2020-03-01,21.3
121,영월,2020-04-01,18.1
121,영월,2020-05-01,88.0
121,영월,2020-06-01,53.1
121,영월,2020-07-01,248.4
121,영월,2020-08-01,606.5
121,영월,2020-09-01,139.6
121,영월,2020-10-01,10.5
121,영월,2020-11-01,38.4
121,영월,2020-12-01,10.0
272,영주,2020-01-01,67.6
272,영주,2020-02-01,62.1
272,영주,2020-03-01,16.1
272,영주,2020-04-01,26.2
272,영주,2020-05-01,147.2
272,영주,2020-06-01,142.3
272,영주,2020-07-01,445.9
272,영주,2020-08-01,437.1
272,영주,2020-09-01,108.3
272,영주,2020-10-01,1.2
272,영주,2020-11-01,40.1
272,영주,2020-12-01,5.8
281,영천,2020-01-01,101.3
281,영천,2020-02-01,55.4
281,영천,2020-03-01,21.1
281,영천,2020-04-01,36.5
281,영천,2020-05-01,46.4
281,영천,2020-06-01,142.0
281,영천,2020-07-01,338.5
281,영천,2020-08-01,246.9
281,영천,2020-09-01,201.6
281,영천,2020-10-01,11.1
281,영천,2020-11-01,32.8
281,영천,2020-12-01,0.9
170,완도,2020-01-01,95.4
170,완도,2020-02-01,49.0
170,완도,2020-03-01,55.9
170,완도,2020-04-01,87.1
170,완도,2020-05-01,258.6
170,완도,2020-06-01,343.3
170,완도,2020-07-01,282.1
170,완도,2020-08-01,100.4
170,완도,2020-09-01,266.3
170,완도,2020-10-01,20.1
170,완도,2020-11-01,3.4
170,완도,2020-12-01,19.1
115,울릉도,2020-01-01,112.9
115,울릉도,2020-02-01,215.7
115,울릉도,2020-03-01,65.5
115,울릉도,2020-04-01,44.5
115,울릉도,2020-05-01,124.6
115,울릉도,2020-06-01,100.9
115,울릉도,2020-07-01,308.2
115,울릉도,2020-08-01,68.4
115,울릉도,2020-09-01,110.8
115,울릉도,2020-10-01,82.5
115,울릉도,2020-11-01,118.8
115,울릉도,2020-12-01,109.2
152,울산,2020-01-01,178.7
152,울산,2020-02-01,53.6
152,울산,2020-03-01,41.6
152,울산,2020-04-01,73.2
152,울산,2020-05-01,51.5
152,울산,2020-06-01,218.6
152,울산,2020-07-01,498.3
152,울산,2020-08-01,137.1
152,울산,2020-09-01,243.0
152,울산,2020-10-01,18.9
152,울산,2020-11-01,37.7
152,울산,2020-12-01,5.7
130,울진,2020-01-01,103.0
130,울진,2020-02-01,64.8
130,울진,2020-03-01,35.8
130,울진,2020-04-01,54.3
130,울진,2020-05-01,58.9
130,울진,2020-06-01,126.9
130,울진,2020-07-01,482.7
130,울진,2020-08-01,148.9
130,울진,2020-09-01,236.3
130,울진,2020-10-01,1.9
130,울진,2020-11-01,21.3
130,울진,2020-12-01,1.4
114,원주,2020-01-01,58.7
114,원주,2020-02-01,65.5
114,원주,2020-03-01,21.2
114,원주,2020-04-01,15.7
114,원주,2020-05-01,80.0
114,원주,2020-06-01,49.6
114,원주,2020-07-01,204.7
114,원주,2020-08-01,634.0
114,원주,2020-09-01,148.9
114,원주,2020-10-01,11.3
114,원주,2020-11-01,23.6
114,원주,2020-12-01,3.8
263,의령군,2020-01-01,100.0
263,의령군,2020-02-01,38.1
263,의령군,2020-03-01,33.0
263,의령군,2020-04-01,51.3
263,의령군,2020-05-01,63.5
263,의령군,2020-06-01,180.2
263,의령군,2020-07-01,559.5
263,의령군,2020-08-01,346.6
263,의령군,2020-09-01,317.8
263,의령군,2020-10-01,23.5
263,의령군,2020-11-01,24.8
263,의령군,2020-12-01,9.2
278,의성,2020-01-01,58.9
278,의성,2020-02-01,54.8
278,의성,2020-03-01,17.1
278,의성,2020-04-01,35.2
278,의성,2020-05-01,54.9
278,의성,2020-06-01,144.3
278,의성,2020-07-01,373.8
278,의성,2020-08-01,222.3
278,의성,2020-09-01,116.5
278,의성,2020-10-01,4.6
278,의성,2020-11-01,45.1
278,의성,2020-12-01,1.4
203,이천,2020-01-01,72.6
203,이천,2020-02-01,59.5
203,이천,2020-03-01,20.4
203,이천,2020-04-01,28.3
203,이천,2020-05-01,115.3
203,이천,2020-06-01,98.1
203,이천,2020-07-01,414.0
203,이천,2020-08-01,616.7
203,이천,2020-09-01,191.9
203,이천,2020-10-01,7.1
203,이천,2020-11-01,39.6
203,이천,2020-12-01,5.3
211,인제,2020-01-01,83.3
211,인제,2020-02-01,43.6
211,인제,2020-03-01,17.6
211,인제,2020-04-01,33.9
211,인제,2020-05-01,140.8
211,인제,2020-06-01,58.5
211,인제,2020-07-01,123.8
211,인제,2020-08-01,668.8
211,인제,2020-09-01,193.5
211,인제,2020-10-01,0.7
211,인제,2020-11-01,59.8
211,인제,2020-12-01,4.8
112,인천,2020-01-01,48.6
112,인천,2020-02-01,49.7
112,인천,2020-03-01,10.7
112,인천,2020-04-01,13.8
112,인천,2020-05-01,101.2
112,인천,2020-06-01,100.2
112,인천,2020-07-01,243.5
112,인천,2020-08-01,486.4
112,인천,2020-09-01,167.7
112,인천,2020-10-01,1.9
112,인천,2020-11-01,81.6
112,인천,2020-12-01,6.6
244,임실,2020-01-01,73.9
244,임실,2020-02-01,59.6
244,임실,2020-03-01,45.3
244,임실,2020-04-01,40.5
244,임실,2020-05-01,77.7
244,임실,2020-06-01,173.9
244,임실,2020-07-01,514.6
244,임실,2020-08-01,631.4
244,임실,2020-09-01,158.0
244,임실,2020-10-01,7.6
244,임실,2020-11-01,71.0
244,임실,2020-12-01,16.3
248,장수,2020-01-01,108.6
248,장수,2020-02-01,65.3
248,장수,2020-03-01,43.2
248,장수,2020-04-01,45.7
248,장수,2020-05-01,81.4
248,장수,2020-06-01,210.2
248,장수,2020-07-01,584.6
248,장수,2020-08-01,623.4
248,장수,2020-09-01,268.2
248,장수,2020-10-01,8.5
248,장수,2020-11-01,73.4
248,장수,2020-12-01,13.5
260,장흥,2020-01-01,100.8
260,장흥,2020-02-01,41.3
260,장흥,2020-03-01,39.6
260,장흥,2020-04-01,63.3
260,장흥,2020-05-01,152.7
260,장흥,2020-06-01,311.5
260,장흥,2020-07-01,354.1
260,장흥,2020-08-01,355.1
260,장흥,2020-09-01,219.2
260,장흥,2020-10-01,21.9
260,장흥,2020-11-01,20.1
260,장흥,2020-12-01,12.6
146,전주,2020-01-01,76.8
146,전주,2020-02-01,65.9
146,전주,2020-03-01,25.4
146,전주,2020-04-01,23.0
146,전주,2020-05-01,79.0
146,전주,2020-06-01,187.5
146,전주,2020-07-01,644.7
146,전주,2020-08-01,471.5
146,전주,2020-09-01,135.2
146,전주,2020-10-01,4.2
