지점,지점명,일시,평균기온(°C)
285,합천,2021-05-01,17.7
285,합천,2021-06-01,22.5
285,합천,2021-07-01,25.9
285,합천,2021-08-01,25.0
285,합천,2021-09-01,21.3
285,합천,2021-10-01,15.4
285,합천,2021-11-01,8.1
285,합천,2021-12-01,2.4
261,해남,2021-01-01,0.9
261,해남,2021-02-01,4.3
261,해남,2021-03-01,8.9
261,해남,2021-04-01,13.0
261,해남,2021-05-01,17.1
261,해남,2021-06-01,22.3
261,해남,2021-07-01,26.3
261,해남,2021-08-01,25.8
261,해남,2021-09-01,22.0
261,해남,2021-10-01,15.6
261,해남,2021-11-01,8.5
261,해남,2021-12-01,2.3
177,홍성,2021-01-01,-1.9
177,홍성,2021-02-01,3.1
177,홍성,2021-03-01,7.9
177,홍성,2021-04-01,13.1
177,홍성,2021-05-01,16.6
177,홍성,2021-06-01,22.2
177,홍성,2021-07-01,26.5
177,홍성,2021-08-01,25.0
177,홍성,2021-09-01,21.7
177,홍성,2021-10-01,15.2
177,홍성,2021-11-01,8.2
177,홍성,2021-12-01,1.4
212,홍천,2021-01-01,-4.8
212,홍천,2021-02-01,1.1
212,홍천,2021-03-01,7.4
212,홍천,2021-04-01,12.4
212,홍천,2021-05-01,15.6
212,홍천,2021-06-01,21.4
212,홍천,2021-07-01,26.3
212,홍천,2021-08-01,24.0
212,홍천,2021-09-01,20.4
212,홍천,2021-10-01,13.1
212,홍천,2021-11-01,5.7
212,홍천,2021-12-01,-1.6
169,흑산도,2021-01-01,4.5
169,흑산도,2021-02-01,6.4
169,흑산도,2021-03-01,9.0
169,흑산도,2021-04-01,12.8
169,흑산도,2021-05-01,16.5
169,흑산도,2021-06-01,20.9
169,흑산도,2021-07-01,25.7
169,흑산도,2021-08-01,26.0
169,흑산도,2021-09-01,23.2
169,흑산도,2021-10-01,18.1
169,흑산도,2021-11-01,12.7
169,흑산도,2021-12-01,7.3
