지점,지점명,일시,합계 일조시간(hr)
143,대구,2021-04-01,247.0
143,대구,2021-05-01,209.9
143,대구,2021-06-01,185.4
143,대구,2021-07-01,216.1
143,대구,2021-08-01,130.7
143,대구,2021-09-01,128.4
143,대구,2021-10-01,217.6
143,대구,2021-11-01,208.6
143,대구,2021-12-01,222.1
133,대전,2021-01-01,175.5
133,대전,2021-02-01,205.4
133,대전,2021-03-01,208.5
133,대전,2021-04-01,228.7
133,대전,2021-05-01,203.1
133,대전,2021-06-01,217.7
133,대전,2021-07-01,232.1
133,대전,2021-08-01,152.7
133,대전,2021-09-01,167.5
133,대전,2021-10-01,211.0
133,대전,2021-11-01,180.0
133,대전,2021-12-01,172.1
98,동두천,2021-01-01,188.8
98,동두천,2021-02-01,189.6
98,동두천,2021-03-01,238.4
98,동두천,2021-04-01,239.0
98,동두천,2021-05-01,210.8
98,동두천,2021-06-01,207.7
98,동두천,2021-07-01,237.8
98,동두천,2021-08-01,163.4
98,동두천,2021-09-01,203.5
98,동두천,2021-10-01,186.5
98,동두천,2021-11-01,166.8
98,동두천,2021-12-01,185.1
106,동해,2021-01-01,203.3
106,동해,2021-02-01,205.7
106,동해,2021-03-01,207.7
106,동해,2021-04-01,229.9
106,동해,2021-05-01,220.6
106,동해,2021-06-01,187.4
106,동해,2021-07-01,259.9
106,동해,2021-08-01,108.3
106,동해,2021-09-01,169.1
106,동해,2021-10-01,164.6
106,동해,2021-11-01,213.2
106,동해,2021-12-01,213.4
165,목포,2021-01-01,175.4
165,목포,2021-02-01,170.5
165,목포,2021-03-01,223.5
165,목포,2021-04-01,241.0
165,목포,2021-05-01,239.6
165,목포,2021-06-01,243.9
165,목포,2021-07-01,217.2
165,목포,2021-08-01,190.6
165,목포,2021-09-01,158.6
165,목포,2021-10-01,223.0
165,목포,2021-11-01,190.3
165,목포,2021-12-01,169.5
273,문경,2021-01-01,170.2
273,문경,2021-02-01,205.9
273,문경,2021-03-01,191.5
273,문경,2021-04-01,221.2
273,문경,2021-05-01,196.5
273,문경,2021-06-01,184.1
273,문경,2021-07-01,207.9
273,문경,2021-08-01,107.0
273,문경,2021-09-01,139.7
273,문경,2021-10-01,177.9
273,문경,2021-11-01,174.7
273,문경,2021-12-01,111.9
288,밀양,2021-01-01,184.4
288,밀양,2021-02-01,195.8
288,밀양,2021-03-01,217.5
288,밀양,2021-04-01,241.1
288,밀양,2021-05-01,205.9
288,밀양,2021-06-01,194.5
288,밀양,2021-07-01,199.3
288,밀양,2021-08-01,161.0
288,밀양,2021-09-01,126.0
288,밀양,2021-10-01,217.3
288,밀양,2021-11-01,195.1
288,밀양,2021-12-01,202.8
102,백령도,2021-01-01,114.8
102,백령도,2021-02-01,176.4
102,백령도,2021-03-01,205.2
102,백령도,2021-04-01,238.5
102,백령도,2021-05-01,248.8
102,백령도,2021-06-01,173.3
102,백령도,2021-07-01,242.3
102,백령도,2021-08-01,175.6
102,백령도,2021-09-01,211.8
102,백령도,2021-10-01,193.4
102,백령도,2021-11-01,129.2
102,백령도,2021-12-01,120.0
235,보령,2021-01-01,166.2
235,보령,2021-02-01,178.6
235,보령,2021-03-01,209.9
235,보령,2021-04-01,197.6
235,보령,2021-05-01,185.3
235,보령,2021-06-01,205.8
235,보령,2021-07-01,214.8
235,보령,2021-08-01,153.5
235,보령,2021-09-01,175.1
235,보령,2021-10-01,205.0
235,보령,2021-11-01,170.6
235,보령,2021-12-01,149.4
258,보성군,2021-01-01,179.6
258,보성군,2021-02-01,175.7
258,보성군,2021-03-01,221.9
258,보성군,2021-04-01,230.1
258,보성군,2021-05-01,215.5
258,보성군,2021-06-01,220.4
258,보성군,2021-07-01,199.0
258,보성군,2021-08-01,185.2
258,보성군,2021-09-01,117.1
258,보성군,2021-10-01,222.3
258,보성군,2021-11-01,190.3
258,보성군,2021-12-01,191.5
226,보은,2021-01-01,152.1
226,보은,2021-02-01,185.1
226,보은,2021-03-01,188.3
226,보은,2021-04-01,208.0
226,보은,2021-05-01,186.9
226,보은,2021-06-01,194.8
226,보은,2021-07-01,220.8
226,보은,2021-08-01,122.3
226,보은,2021-09-01,135.6
226,보은,2021-10-01,174.5
226,보은,2021-11-01,142.8
226,보은,2021-12-01,156.5
271,봉화,2021-01-01,179.6
271,봉화,2021-02-01,190.0
271,봉화,2021-03-01,182.8
271,봉화,2021-04-01,206.5
271,봉화,2021-05-01,182.7
271,봉화,2021-06-01,166.4
271,봉화,2021-07-01,205.4
271,봉화,2021-08-01,104.7
271,봉화,2021-09-01,129.9
271,봉화,2021-10-01,145.6
271,봉화,2021-11-01,169.3
271,봉화,2021-12-01,201.7
159,부산,2021-01-01,201.5
159,부산,2021-02-01,204.8
159,부산,2021-03-01,215.3
159,부산,2021-04-01,242.8
159,부산,2021-05-01,190.8
159,부산,2021-06-01,208.0
159,부산,2021-07-01,193.8
159,부산,2021-08-01,154.4
159,부산,2021-09-01,95.2
159,부산,2021-10-01,215.9
159,부산,2021-11-01,221.0
159,부산,2021-12-01,231.1
243,부안,2021-01-01,134.8
243,부안,2021-02-01,170.7
243,부안,2021-03-01,195.1
243,부안,2021-04-01,213.1
243,부안,2021-05-01,204.3
243,부안,2021-06-01,206.3
243,부안,2021-07-01,206.0
243,부안,2021-08-01,173.4
243,부안,2021-09-01,150.3
243,부안,2021-10-01,212.1
243,부안,2021-11-01,147.8
243,부안,2021-12-01,129.4
236,부여,2021-01-01,172.2
236,부여,2021-02-01,186.4
236,부여,2021-03-01,196.0
236,부여,2021-04-01,209.1
236,부여,2021-05-01,178.4
236,부여,2021-06-01,191.2
236,부여,2021-07-01,199.3
236,부여,2021-08-01,143.2
236,부여,2021-09-01,153.8
236,부여,2021-10-01,177.7
236,부여,2021-11-01,139.7
236,부여,2021-12-01,166.2
104,북강릉,2021-01-01,205.4
104,북강릉,2021-02-01,213.5
104,북강릉,2021-03-01,210.4
104,북강릉,2021-04-01,237.0
104,북강릉,2021-05-01,229.0
104,북강릉,2021-06-01,181.7
104,북강릉,2021-07-01,255.7
104,북강릉,2021-08-01,106.5
104,북강릉,2021-09-01,170.2
104,북강릉,2021-10-01,168.6
104,북강릉,2021-11-01,213.3
104,북강릉,2021-12-01,218.1
255,북창원,2021-01-01,182.4
255,북창원,2021-02-01,179.1
255,북창원,2021-03-01,214.2
255,북창원,2021-04-01,221.2
255,북창원,2021-05-01,194.2
255,북창원,2021-06-01,178.4
255,북창원,2021-07-01,170.6
255,북창원,2021-08-01,142.9
255,북창원,2021-09-01,90.6
255,북창원,2021-10-01,195.1
255,북창원,2021-11-01,178.6
255,북창원,2021-12-01,191.0
93,북춘천,2021-01-01,181.6
93,북춘천,2021-02-01,210.7
93,북춘천,2021-03-01,217.1
93,북춘천,2021-04-01,225.5
93,북춘천,2021-05-01,190.3
93,북춘천,2021-06-01,186.6
93,북춘천,2021-07-01,251.7
93,북춘천,2021-08-01,154.0
93,북춘천,2021-09-01,188.6
93,북춘천,2021-10-01,160.2
93,북춘천,2021-11-01,163.1
93,북춘천,2021-12-01,173.8
289,산청,2021-01-01,160.6
289,산청,2021-02-01,187.1
289,산청,2021-03-01,208.2
289,산청,2021-04-01,237.9
289,산청,2021-05-01,200.7
289,산청,2021-06-01,190.4
289,산청,2021-07-01,181.9
289,산청,2021-08-01,132.7
289,산청,2021-09-01,104.7
289,산청,2021-10-01,197.3
289,산청,2021-11-01,160.9
289,산청,2021-12-01,154.8
137,상주,2021-01-01,182.1
137,상주,2021-02-01,202.2
137,상주,2021-03-01,203.0
137,상주,2021-04-01,227.3
137,상주,2021-05-01,201.0
137,상주,2021-06-01,210.8
137,상주,2021-07-01,219.9
137,상주,2021-08-01,131.2
137,상주,2021-09-01,130.5
137,상주,2021-10-01,171.2
137,상주,2021-11-01,175.7
137,상주,2021-12-01,183.6
189,서귀포,2021-01-01,162.5
189,서귀포,2021-02-01,175.3
189,서귀포,2021-03-01,200.6
189,서귀포,2021-04-01,229.9
189,서귀포,2021-05-01,234.4
189,서귀포,2021-06-01,186.1
189,서귀포,2021-07-01,157.8
189,서귀포,2021-08-01,179.5
189,서귀포,2021-09-01,169.8
189,서귀포,2021-10-01,228.5
189,서귀포,2021-11-01,199.1
189,서귀포,2021-12-01,189.5
129,서산,2021-01-01,170.8
129,서산,2021-02-01,192.8
129,서산,2021-03-01,217.7
129,서산,2021-04-01,226.3
129,서산,2021-05-01,215.5
129,서산,2021-06-01,219.8
129,서산,2021-07-01,251.7
129,서산,2021-08-01,170.5
129,서산,2021-09-01,197.0
129,서산,2021-10-01,213.4
129,서산,2021-11-01,183.3
129,서산,2021-12-01,159.7
108,서울,2021-01-01,176.4
108,서울,2021-02-01,181.0
108,서울,2021-03-01,213.0
108,서울,2021-04-01,208.6
108,서울,2021-05-01,203.7
108,서울,2021-06-01,185.5
108,서울,2021-07-01,195.2
108,서울,2021-08-01,127.3
108,서울,2021-09-01,182.0
108,서울,2021-10-01,168.4
108,서울,2021-11-01,163.6
108,서울,2021-12-01,185.4
188,성산,2021-01-01,149.2
188,성산,2021-02-01,158.8
188,성산,2021-03-01,186.4
188,성산,2021-04-01,241.4
188,성산,2021-05-01,231.4
188,성산,2021-06-01,174.9
188,성산,2021-07-01,170.6
188,성산,2021-08-01,195.5
188,성산,2021-09-01,147.6
188,성산,2021-10-01,233.5
188,성산,2021-11-01,194.2
188,성산,2021-12-01,161.1
239,세종,2021-01-01,166.4
239,세종,2021-02-01,186.0
239,세종,2021-03-01,192.0
239,세종,2021-04-01,212.5
239,세종,2021-05-01,198.6
239,세종,2021-06-01,211.5
239,세종,2021-07-01,228.5
239,세종,2021-08-01,148.1
239,세종,2021-09-01,148.7
239,세종,2021-10-01,170.4
239,세종,2021-11-01,162.0
239,세종,2021-12-01,154.3
90,속초,2021-01-01,200.4
90,속초,2021-02-01,214.2
90,속초,2021-03-01,209.0
90,속초,2021-04-01,228.4
90,속초,2021-05-01,239.6
90,속초,2021-06-01,185.7
90,속초,2021-07-01,270.0
90,속초,2021-08-01,133.0
90,속초,2021-09-01,195.8
90,속초,2021-10-01,174.0
90,속초,2021-11-01,208.2
90,속초,2021-12-01,219.8
119,수원,2021-01-01,191.6
119,수원,2021-02-01,199.1
119,수원,2021-03-01,221.4
119,수원,2021-04-01,226.8
119,수원,2021-05-01,208.6
119,수원,2021-06-01,225.3
119,수원,2021-07-01,242.6
119,수원,2021-08-01,150.4
119,수원,2021-09-01,190.1
119,수원,2021-10-01,205.3
119,수원,2021-11-01,183.7
119,수원,2021-12-01,189.8
254,순창군,2021-01-01,153.9
254,순창군,2021-02-01,168.0
254,순창군,2021-03-01,203.0
254,순창군,2021-04-01,228.7
254,순창군,2021-05-01,197.4
254,순창군,2021-06-01,196.3
254,순창군,2021-07-01,185.0
254,순창군,2021-08-01,150.4
254,순창군,2021-09-01,134.2
254,순창군,2021-10-01,197.2
254,순창군,2021-11-01,147.0
254,순창군,2021-12-01,148.8
174,순천,2021-01-01,172.5
174,순천,2021-02-01,176.7
174,순천,2021-03-01,211.8
174,순천,2021-04-01,228.2
174,순천,2021-05-01,198.5
174,순천,2021-06-01,175.7
174,순천,2021-07-01,165.8
174,순천,2021-08-01,160.5
174,순천,2021-09-01,108.6
174,순천,2021-10-01,207.9
174,순천,2021-11-01,181.9
174,순천,2021-12-01,175.3
136,안동,2021-01-01,212.2
136,안동,2021-02-01,224.8
136,안동,2021-03-01,221.8
136,안동,2021-04-01,243.8
136,안동,2021-05-01,199.5
136,안동,2021-06-01,205.9
136,안동,2021-07-01,237.5
136,안동,2021-08-01,134.0
136,안동,2021-09-01,165.7
136,안동,2021-10-01,174.6
136,안동,2021-11-01,193.6
136,안동,2021-12-01,201.1
257,양산시,2021-01-01,189.2
257,양산시,2021-02-01,185.1
257,양산시,2021-03-01,201.6
257,양산시,2021-04-01,217.1
257,양산시,2021-05-01,182.3
257,양산시,2021-06-01,166.5
257,양산시,2021-07-01,170.7
257,양산시,2021-08-01,137.9
257,양산시,2021-09-01,93.1
257,양산시,2021-10-01,200.8
257,양산시,2021-11-01,191.0
257,양산시,2021-12-01,196.4
202,양평,2021-01-01,186.1
202,양평,2021-02-01,193.5
202,양평,2021-03-01,203.6
202,양평,2021-04-01,209.4
202,양평,2021-05-01,186.8
202,양평,2021-06-01,188.2
202,양평,2021-07-01,229.5
202,양평,2021-08-01,119.3
202,양평,2021-09-01,166.9
202,양평,2021-10-01,154.1
202,양평,2021-11-01,147.7
202,양평,2021-12-01,154.9
168,여수,2021-01-01,206.3
168,여수,2021-02-01,198.6
168,여수,2021-03-01,228.7
168,여수,2021-04-01,253.3
168,여수,2021-05-01,240.5
168,여수,2021-06-01,239.5
168,여수,2021-07-01,232.3
168,여수,2021-08-01,215.6
168,여수,2021-09-01,140.6
168,여수,2021-10-01,249.8
168,여수,2021-11-01,214.2
168,여수,2021-12-01,222.8
252,영광군,2021-01-01,156.2
252,영광군,2021-02-01,176.9
252,영광군,2021-03-01,223.6
252,영광군,2021-04-01,231.6
252,영광군,2021-05-01,209.1
252,영광군,2021-06-01,216.1
252,영광군,2021-07-01,192.3
252,영광군,2021-08-01,169.6
252,영광군,2021-09-01,156.9
252,영광군,2021-10-01,223.2
252,영광군,2021-11-01,182.1
252,영광군,2021-12-01,146.4
277,영덕,2021-01-01,196.0
277,영덕,2021-02-01,204.2
277,영덕,2021-03-01,182.2
277,영덕,2021-04-01,218.6
277,영덕,2021-05-01,206.2
277,영덕,2021-06-01,191.8
277,영덕,2021-07-01,213.6
277,영덕,2021-08-01,128.8
277,영덕,2021-09-01,130.2
277,영덕,2021-10-01,172.8
277,영덕,2021-11-01,203.4
277,영덕,2021-12-01,193.8
121,영월,2021-01-01,189.0
121,영월,2021-02-01,203.8
121,영월,2021-03-01,204.4
121,영월,2021-04-01,214.2
121,영월,2021-05-01,182.9
121,영월,2021-06-01,195.3
121,영월,2021-07-01,222.6
121,영월,2021-08-01,116.5
121,영월,2021-09-01,163.4
121,영월,2021-10-01,155.7
121,영월,2021-11-01,167.5
121,영월,2021-12-01,180.2
272,영주,2021-01-01,180.7
272,영주,2021-02-01,204.8
272,영주,2021-03-01,200.0
272,영주,2021-04-01,214.2
272,영주,2021-05-01,197.8
272,영주,2021-06-01,192.1
272,영주,2021-07-01,209.5
272,영주,2021-08-01,109.6
272,영주,2021-09-01,139.0
272,영주,2021-10-01,180.7
272,영주,2021-11-01,180.8
272,영주,2021-12-01,197.2
281,영천,2021-01-01,168.1
281,영천,2021-02-01,186.2
281,영천,2021-03-01,198.5
281,영천,2021-04-01,228.7
281,영천,2021-05-01,193.1
281,영천,2021-06-01,173.0
281,영천,2021-07-01,208.8
281,영천,2021-08-01,125.0
281,영천,2021-09-01,113.5
281,영천,2021-10-01,177.1
281,영천,2021-11-01,175.9
281,영천,2021-12-01,185.5
170,완도,2021-01-01,171.5
170,완도,2021-02-01,166.8
170,완도,2021-03-01,223.7
170,완도,2021-04-01,237.2
170,완도,2021-05-01,204.1
170,완도,2021-06-01,227.7
170,완도,2021-07-01,187.6
170,완도,2021-08-01,182.8
170,완도,2021-09-01,119.5
170,완도,2021-10-01,214.2
170,완도,2021-11-01,185.7
170,완도,2021-12-01,169.0
115,울릉도,2021-01-01,94.5
115,울릉도,2021-02-01,121.3
115,울릉도,2021-03-01,179.1
115,울릉도,2021-04-01,214.2
115,울릉도,2021-05-01,201.4
115,울릉도,2021-06-01,166.6
115,울릉도,2021-07-01,202.1
115,울릉도,2021-08-01,124.5
115,울릉도,2021-09-01,160.7
115,울릉도,2021-10-01,144.6
115,울릉도,2021-11-01,139.9
115,울릉도,2021-12-01,111.2
152,울산,2021-01-01,211.5
152,울산,2021-02-01,208.7
152,울산,2021-03-01,204.5
152,울산,2021-04-01,241.5
152,울산,2021-05-01,219.0
152,울산,2021-06-01,212.7
152,울산,2021-07-01,235.8
152,울산,2021-08-01,166.3
152,울산,2021-09-01,136.9
152,울산,2021-10-01,214.9
152,울산,2021-11-01,220.4
152,울산,2021-12-01,230.4
130,울진,2021-01-01,212.1
130,울진,2021-02-01,211.1
130,울진,2021-03-01,205.8
130,울진,2021-04-01,223.9
130,울진,2021-05-01,205.4
130,울진,2021-06-01,190.0
130,울진,2021-07-01,233.7
130,울진,2021-08-01,134.4
130,울진,2021-09-01,158.4
130,울진,2021-10-01,182.5
130,울진,2021-11-01,209.4
130,울진,2021-12-01,220.4
114,원주,2021-01-01,184.1
114,원주,2021-02-01,195.1
114,원주,2021-03-01,214.5
114,원주,2021-04-01,220.9
114,원주,2021-05-01,200.6
114,원주,2021-06-01,205.5
114,원주,2021-07-01,238.2
114,원주,2021-08-01,141.5
114,원주,2021-09-01,168.8
114,원주,2021-10-01,172.5
114,원주,2021-11-01,168.2
114,원주,2021-12-01,176.4
263,의령군,2021-01-01,195.0
263,의령군,2021-02-01,200.3
263,의령군,2021-03-01,209.4
263,의령군,2021-04-01,221.7
263,의령군,2021-05-01,182.6
263,의령군,2021-06-01,178.3
263,의령군,2021-07-01,185.1
263,의령군,2021-08-01,146.0
263,의령군,2021-09-01,105.3
263,의령군,2021-10-01,207.5
263,의령군,2021-11-01,198.5
263,의령군,2021-12-01,208.9
278,의성,2021-01-01,187.7
278,의성,2021-02-01,195.4
278,의성,2021-03-01,174.8
278,의성,2021-04-01,208.9
278,의성,2021-05-01,178.4
278,의성,2021-06-01,176.1
278,의성,2021-07-01,211.0
278,의성,2021-08-01,111.0
278,의성,2021-09-01,100.5
278,의성,2021-10-01,168.2
278,의성,2021-11-01,177.9
278,의성,2021-12-01,190.0
203,이천,2021-01-01,178.5
203,이천,2021-02-01,186.9
203,이천,2021-03-01,198.7
203,이천,2021-04-01,204.5
203,이천,2021-05-01,180.6
203,이천,2021-06-01,176.6
203,이천,2021-07-01,201.4
203,이천,2021-08-01,115.7
203,이천,2021-09-01,142.2
203,이천,2021-10-01,146.3
203,이천,2021-11-01,137.6
203,이천,2021-12-01,165.6
211,인제,2021-01-01,145.3
211,인제,2021-02-01,166.5
211,인제,2021-03-01,183.7
211,인제,2021-04-01,193.8
211,인제,2021-05-01,161.3
211,인제,2021-06-01,167.5
211,인제,2021-07-01,212.1
211,인제,2021-08-01,100.9
211,인제,2021-09-01,140.5
211,인제,2021-10-01,131.2
211,인제,2021-11-01,139.6
211,인제,2021-12-01,154.1
112,인천,2021-01-01,199.5
112,인천,2021-02-01,197.3
112,인천,2021-03-01,228.4
112,인천,2021-04-01,233.8
112,인천,2021-05-01,240.1
112,인천,2021-06-01,232.7
112,인천,2021-07-01,270.1
112,인천,2021-08-01,186.2
112,인천,2021-09-01,211.0
112,인천,2021-10-01,201.2
112,인천,2021-11-01,180.7
112,인천,2021-12-01,192.3
244,임실,2021-01-01,139.0
244,임실,2021-02-01,179.0
244,임실,2021-03-01,197.7
244,임실,2021-04-01,229.1
244,임실,2021-05-01,191.7
244,임실,2021-06-01,189.8
244,임실,2021-07-01,191.2
244,임실,2021-08-01,145.9
244,임실,2021-09-01,131.4
244,임실,2021-10-01,202.9
244,임실,2021-11-01,143.0
244,임실,2021-12-01,139.4
248,장수,2021-01-01,157.0
248,장수,2021-02-01,182.4
248,장수,2021-03-01,184.7
248,장수,2021-04-01,212.2
248,장수,2021-05-01,175.9
248,장수,2021-06-01,177.2
248,장수,2021-07-01,181.5
248,장수,2021-08-01,130.4
248,장수,2021-09-01,110.5
248,장수,2021-10-01,188.7
248,장수,2021-11-01,119.7
248,장수,2021-12-01,139.0
260,장흥,2021-01-01,176.1
260,장흥,2021-02-01,179.4
260,장흥,2021-03-01,215.1
260,장흥,2021-04-01,234.0
260,장흥,2021-05-01,221.7
260,장흥,2021-06-01,221.3
260,장흥,2021-07-01,197.6
260,장흥,2021-08-01,186.3
260,장흥,2021-09-01,120.6
260,장흥,2021-10-01,217.3
260,장흥,2021-11-01,182.5
260,장흥,2021-12-01,180.6
146,전주,2021-01-01,174.2
146,전주,2021-02-01,187.7
146,전주,2021-03-01,194.8
146,전주,2021-04-01,235.1
146,전주,2021-05-01,198.8
146,전주,2021-06-01,199.8
146,전주,2021-07-01,194.2
146,전주,2021-08-01,168.6
146,전주,2021-09-01,155.2
146,전주,2021-10-01,219.7
146,전주,2021-11-01,174.1
