지점,지점명,일시,일조율(%)
279,구미,2021-04-01,58.0
279,구미,2021-05-01,46.1
279,구미,2021-06-01,46.3
279,구미,2021-07-01,46.0
279,구미,2021-08-01,31.6
279,구미,2021-09-01,34.7
279,구미,2021-10-01,52.4
279,구미,2021-11-01,56.2
279,구미,2021-12-01,56.1
140,군산,2021-01-01,56.2
140,군산,2021-02-01,63.2
140,군산,2021-03-01,55.9
140,군산,2021-04-01,55.8
140,군산,2021-05-01,46.2
140,군산,2021-06-01,52.6
140,군산,2021-07-01,49.1
140,군산,2021-08-01,44.2
140,군산,2021-09-01,48.2
140,군산,2021-10-01,63.8
140,군산,2021-11-01,58.2
140,군산,2021-12-01,58.8
238,금산,2021-01-01,56.5
238,금산,2021-02-01,64.1
238,금산,2021-03-01,50.4
238,금산,2021-04-01,57.0
238,금산,2021-05-01,43.0
238,금산,2021-06-01,42.8
238,금산,2021-07-01,47.0
238,금산,2021-08-01,27.6
238,금산,2021-09-01,38.8
238,금산,2021-10-01,51.9
238,금산,2021-11-01,51.5
238,금산,2021-12-01,50.5
253,김해시,2021-01-01,65.9
253,김해시,2021-02-01,64.6
253,김해시,2021-03-01,58.7
253,김해시,2021-04-01,61.0
253,김해시,2021-05-01,46.8
253,김해시,2021-06-01,43.4
253,김해시,2021-07-01,42.3
253,김해시,2021-08-01,35.5
253,김해시,2021-09-01,26.4
253,김해시,2021-10-01,55.2
253,김해시,2021-11-01,63.3
253,김해시,2021-12-01,75.3
247,남원,2021-01-01,55.4
247,남원,2021-02-01,59.4
247,남원,2021-03-01,55.2
247,남원,2021-04-01,57.7
247,남원,2021-05-01,49.8
247,남원,2021-06-01,46.7
247,남원,2021-07-01,42.0
247,남원,2021-08-01,36.4
247,남원,2021-09-01,36.9
247,남원,2021-10-01,63.8
247,남원,2021-11-01,54.9
247,남원,2021-12-01,52.5
295,남해,2021-01-01,57.1
295,남해,2021-02-01,58.4
295,남해,2021-03-01,55.8
295,남해,2021-04-01,61.9
295,남해,2021-05-01,50.0
295,남해,2021-06-01,48.4
295,남해,2021-07-01,45.0
295,남해,2021-08-01,41.9
295,남해,2021-09-01,25.6
295,남해,2021-10-01,57.9
295,남해,2021-11-01,57.5
295,남해,2021-12-01,60.2
100,대관령,2021-01-01,66.7
100,대관령,2021-02-01,74.9
100,대관령,2021-03-01,62.5
100,대관령,2021-04-01,65.2
100,대관령,2021-05-01,51.2
100,대관령,2021-06-01,41.8
100,대관령,2021-07-01,58.8
100,대관령,2021-08-01,27.5
100,대관령,2021-09-01,41.3
100,대관령,2021-10-01,52.7
100,대관령,2021-11-01,63.5
100,대관령,2021-12-01,69.6
143,대구,2021-01-01,65.2
143,대구,2021-02-01,68.1
143,대구,2021-03-01,54.9
143,대구,2021-04-01,62.8
143,대구,2021-05-01,48.1
143,대구,2021-06-01,42.4
143,대구,2021-07-01,48.7
143,대구,2021-08-01,31.2
143,대구,2021-09-01,34.5
143,대구,2021-10-01,62.2
143,대구,2021-11-01,67.6
143,대구,2021-12-01,73.3
133,대전,2021-01-01,58.5
133,대전,2021-02-01,67.5
133,대전,2021-03-01,57.9
133,대전,2021-04-01,60.0
133,대전,2021-05-01,47.9
133,대전,2021-06-01,49.7
133,대전,2021-07-01,55.7
133,대전,2021-08-01,37.7
133,대전,2021-09-01,46.5
133,대전,2021-10-01,62.4
133,대전,2021-11-01,60.5
133,대전,2021-12-01,58.9
98,동두천,2021-01-01,61.6
98,동두천,2021-02-01,62.7
98,동두천,2021-03-01,64.2
98,동두천,2021-04-01,60.4
98,동두천,2021-05-01,47.8
98,동두천,2021-06-01,46.9
98,동두천,2021-07-01,52.9
98,동두천,2021-08-01,38.8
98,동두천,2021-09-01,54.5
98,동두천,2021-10-01,53.6
98,동두천,2021-11-01,54.8
98,동두천,2021-12-01,62.2
106,동해,2021-01-01,66.1
106,동해,2021-02-01,67.9
106,동해,2021-03-01,55.9
106,동해,2021-04-01,58.1
106,동해,2021-05-01,50.1
106,동해,2021-06-01,42.4
106,동해,2021-07-01,58.0
106,동해,2021-08-01,25.7
106,동해,2021-09-01,45.4
106,동해,2021-10-01,47.3
106,동해,2021-11-01,69.8
106,동해,2021-12-01,71.4
165,목포,2021-01-01,55.9
165,목포,2021-02-01,55.6
165,목포,2021-03-01,60.2
165,목포,2021-04-01,61.4
165,목포,2021-05-01,55.2
165,목포,2021-06-01,56.2
165,목포,2021-07-01,49.2
165,목포,2021-08-01,45.7
165,목포,2021-09-01,42.7
165,목포,2021-10-01,63.6
165,목포,2021-11-01,61.2
165,목포,2021-12-01,55.4
273,문경,2021-01-01,54.9
273,문경,2021-02-01,67.7
273,문경,2021-03-01,51.6
273,문경,2021-04-01,56.1
273,문경,2021-05-01,44.8
273,문경,2021-06-01,41.9
273,문경,2021-07-01,46.6
273,문경,2021-08-01,25.5
273,문경,2021-09-01,37.5
273,문경,2021-10-01,51.0
273,문경,2021-11-01,56.8
273,문경,2021-12-01,37.1
288,밀양,2021-01-01,59.0
288,밀양,2021-02-01,64.0
288,밀양,2021-03-01,58.5
288,밀양,2021-04-01,61.3
288,밀양,2021-05-01,47.3
288,밀양,2021-06-01,44.6
288,밀양,2021-07-01,45.0
288,밀양,2021-08-01,38.6
288,밀양,2021-09-01,33.8
288,밀양,2021-10-01,62.1
288,밀양,2021-11-01,63.0
288,밀양,2021-12-01,66.6
102,백령도,2021-01-01,37.5
102,백령도,2021-02-01,58.3
102,백령도,2021-03-01,55.3
102,백령도,2021-04-01,60.2
102,백령도,2021-05-01,56.4
102,백령도,2021-06-01,39.1
102,백령도,2021-07-01,53.9
102,백령도,2021-08-01,41.6
102,백령도,2021-09-01,56.8
102,백령도,2021-10-01,55.6
102,백령도,2021-11-01,42.4
102,백령도,2021-12-01,40.4
235,보령,2021-01-01,53.5
235,보령,2021-02-01,58.6
235,보령,2021-03-01,56.5
235,보령,2021-04-01,50.2
235,보령,2021-05-01,42.4
235,보령,2021-06-01,47.0
235,보령,2021-07-01,48.2
235,보령,2021-08-01,36.6
235,보령,2021-09-01,47.0
235,보령,2021-10-01,58.7
235,보령,2021-11-01,55.4
235,보령,2021-12-01,49.5
258,보성군,2021-01-01,57.2
258,보성군,2021-02-01,57.3
258,보성군,2021-03-01,59.7
258,보성군,2021-04-01,58.7
258,보성군,2021-05-01,49.7
258,보성군,2021-06-01,50.8
258,보성군,2021-07-01,45.1
258,보성군,2021-08-01,44.5
258,보성군,2021-09-01,31.5
258,보성군,2021-10-01,63.4
258,보성군,2021-11-01,61.2
258,보성군,2021-12-01,62.6
226,보은,2021-01-01,49.0
226,보은,2021-02-01,60.8
226,보은,2021-03-01,50.7
226,보은,2021-04-01,52.8
226,보은,2021-05-01,42.7
226,보은,2021-06-01,44.4
226,보은,2021-07-01,49.5
226,보은,2021-08-01,29.2
226,보은,2021-09-01,36.4
226,보은,2021-10-01,50.0
226,보은,2021-11-01,46.4
226,보은,2021-12-01,51.9
271,봉화,2021-01-01,58.1
271,봉화,2021-02-01,62.6
271,봉화,2021-03-01,52.5
271,봉화,2021-04-01,52.3
271,봉화,2021-05-01,41.6
271,봉화,2021-06-01,37.8
271,봉화,2021-07-01,45.9
271,봉화,2021-08-01,24.9
271,봉화,2021-09-01,34.8
271,봉화,2021-10-01,41.7
271,봉화,2021-11-01,55.2
271,봉화,2021-12-01,67.2
159,부산,2021-01-01,66.5
159,부산,2021-02-01,67.0
159,부산,2021-03-01,58.0
159,부산,2021-04-01,61.8
159,부산,2021-05-01,43.9
159,부산,2021-06-01,47.9
159,부산,2021-07-01,43.8
159,부산,2021-08-01,37.0
159,부산,2021-09-01,26.5
159,부산,2021-10-01,61.6
159,부산,2021-11-01,71.2
159,부산,2021-12-01,75.7
243,부안,2021-01-01,43.2
243,부안,2021-02-01,55.9
243,부안,2021-03-01,52.5
243,부안,2021-04-01,54.2
243,부안,2021-05-01,46.9
243,부안,2021-06-01,47.2
243,부안,2021-07-01,46.4
243,부안,2021-08-01,41.5
243,부안,2021-09-01,40.4
243,부안,2021-10-01,60.6
243,부안,2021-11-01,47.8
243,부안,2021-12-01,42.6
236,부여,2021-01-01,55.4
236,부여,2021-02-01,61.2
236,부여,2021-03-01,52.8
236,부여,2021-04-01,53.1
236,부여,2021-05-01,40.8
236,부여,2021-06-01,43.7
236,부여,2021-07-01,44.8
236,부여,2021-08-01,34.2
236,부여,2021-09-01,41.3
236,부여,2021-10-01,50.9
236,부여,2021-11-01,50.3
236,부여,2021-12-01,55.0
104,북강릉,2021-01-01,66.9
104,북강릉,2021-02-01,70.5
104,북강릉,2021-03-01,56.7
104,북강릉,2021-04-01,59.9
104,북강릉,2021-05-01,51.9
104,북강릉,2021-06-01,41.0
104,북강릉,2021-07-01,56.9
104,북강릉,2021-08-01,25.3
104,북강릉,2021-09-01,45.6
104,북강릉,2021-10-01,48.5
104,북강릉,2021-11-01,70.0
104,북강릉,2021-12-01,73.1
255,북창원,2021-01-01,58.2
255,북창원,2021-02-01,58.5
255,북창원,2021-03-01,57.7
255,북창원,2021-04-01,56.3
255,북창원,2021-05-01,44.7
255,북창원,2021-06-01,41.1
255,북창원,2021-07-01,38.6
255,북창원,2021-08-01,34.2
255,북창원,2021-09-01,24.4
255,북창원,2021-10-01,55.7
255,북창원,2021-11-01,57.6
255,북창원,2021-12-01,62.6
93,북춘천,2021-01-01,59.2
93,북춘천,2021-02-01,69.6
93,북춘천,2021-03-01,58.5
93,북춘천,2021-04-01,57.0
93,북춘천,2021-05-01,43.1
93,북춘천,2021-06-01,42.1
93,북춘천,2021-07-01,56.0
93,북춘천,2021-08-01,36.5
93,북춘천,2021-09-01,50.6
93,북춘천,2021-10-01,46.1
93,북춘천,2021-11-01,53.6
93,북춘천,2021-12-01,58.4
289,산청,2021-01-01,51.4
289,산청,2021-02-01,61.2
289,산청,2021-03-01,56.0
289,산청,2021-04-01,60.6
289,산청,2021-05-01,46.1
289,산청,2021-06-01,43.7
289,산청,2021-07-01,41.1
289,산청,2021-08-01,31.8
289,산청,2021-09-01,28.2
289,산청,2021-10-01,56.4
289,산청,2021-11-01,51.9
289,산청,2021-12-01,50.8
137,상주,2021-01-01,58.6
137,상주,2021-02-01,66.4
137,상주,2021-03-01,54.7
137,상주,2021-04-01,57.7
137,상주,2021-05-01,45.9
137,상주,2021-06-01,48.1
137,상주,2021-07-01,49.4
137,상주,2021-08-01,31.3
137,상주,2021-09-01,35.0
137,상주,2021-10-01,49.0
137,상주,2021-11-01,57.0
137,상주,2021-12-01,60.8
189,서귀포,2021-01-01,51.2
189,서귀포,2021-02-01,56.9
189,서귀포,2021-03-01,54.0
189,서귀포,2021-04-01,58.9
189,서귀포,2021-05-01,54.4
189,서귀포,2021-06-01,43.3
189,서귀포,2021-07-01,36.1
189,서귀포,2021-08-01,43.3
189,서귀포,2021-09-01,45.7
189,서귀포,2021-10-01,64.9
189,서귀포,2021-11-01,63.4
189,서귀포,2021-12-01,61.0
129,서산,2021-01-01,55.2
129,서산,2021-02-01,63.4
129,서산,2021-03-01,58.6
129,서산,2021-04-01,57.4
129,서산,2021-05-01,49.1
129,서산,2021-06-01,50.0
129,서산,2021-07-01,56.4
129,서산,2021-08-01,42.0
129,서산,2021-09-01,52.9
129,서산,2021-10-01,61.2
129,서산,2021-11-01,59.7
129,서산,2021-12-01,53.0
108,서울,2021-01-01,59.2
108,서울,2021-02-01,59.7
108,서울,2021-03-01,57.4
108,서울,2021-04-01,52.7
108,서울,2021-05-01,46.2
108,서울,2021-06-01,42.0
108,서울,2021-07-01,43.5
108,서울,2021-08-01,30.2
108,서울,2021-09-01,48.8
108,서울,2021-10-01,48.4
108,서울,2021-11-01,53.6
108,서울,2021-12-01,62.1
188,성산,2021-01-01,47.0
188,성산,2021-02-01,51.6
188,성산,2021-03-01,50.1
188,성산,2021-04-01,61.8
188,성산,2021-05-01,53.7
188,성산,2021-06-01,40.6
188,성산,2021-07-01,39.0
188,성산,2021-08-01,47.2
188,성산,2021-09-01,39.7
188,성산,2021-10-01,66.3
188,성산,2021-11-01,61.9
188,성산,2021-12-01,51.9
239,세종,2021-01-01,53.6
239,세종,2021-02-01,61.1
239,세종,2021-03-01,51.7
239,세종,2021-04-01,53.9
239,세종,2021-05-01,45.4
239,세종,2021-06-01,48.2
239,세종,2021-07-01,51.3
239,세종,2021-08-01,35.3
239,세종,2021-09-01,39.9
239,세종,2021-10-01,48.8
239,세종,2021-11-01,52.6
239,세종,2021-12-01,51.1
90,속초,2021-01-01,65.6
90,속초,2021-02-01,70.9
90,속초,2021-03-01,56.3
90,속초,2021-04-01,57.6
90,속초,2021-05-01,54.2
90,속초,2021-06-01,41.9
90,속초,2021-07-01,59.9
90,속초,2021-08-01,31.5
90,속초,2021-09-01,52.5
90,속초,2021-10-01,50.1
90,속초,2021-11-01,71.0
90,속초,2021-12-01,74.2
119,수원,2021-01-01,62.2
119,수원,2021-02-01,65.6
119,수원,2021-03-01,59.6
119,수원,2021-04-01,57.4
119,수원,2021-05-01,47.4
119,수원,2021-06-01,51.2
119,수원,2021-07-01,54.2
119,수원,2021-08-01,35.8
119,수원,2021-09-01,51.0
119,수원,2021-10-01,58.9
119,수원,2021-11-01,60.0
119,수원,2021-12-01,63.5
254,순창군,2021-01-01,49.2
254,순창군,2021-02-01,54.9
254,순창군,2021-03-01,54.6
254,순창군,2021-04-01,58.2
254,순창군,2021-05-01,45.4
254,순창군,2021-06-01,45.1
254,순창군,2021-07-01,41.8
254,순창군,2021-08-01,36.0
254,순창군,2021-09-01,36.1
254,순창군,2021-10-01,56.3
254,순창군,2021-11-01,47.4
254,순창군,2021-12-01,48.8
174,순천,2021-01-01,55.0
174,순천,2021-02-01,57.7
174,순천,2021-03-01,57.0
174,순천,2021-04-01,58.1
174,순천,2021-05-01,45.7
174,순천,2021-06-01,40.4
174,순천,2021-07-01,37.5
174,순천,2021-08-01,38.5
174,순천,2021-09-01,29.2
174,순천,2021-10-01,59.3
174,순천,2021-11-01,58.6
174,순천,2021-12-01,57.4
136,안동,2021-01-01,68.5
136,안동,2021-02-01,73.8
136,안동,2021-03-01,59.7
136,안동,2021-04-01,61.8
136,안동,2021-05-01,45.6
136,안동,2021-06-01,46.9
136,안동,2021-07-01,53.3
136,안동,2021-08-01,32.0
136,안동,2021-09-01,44.5
136,안동,2021-10-01,50.0
136,안동,2021-11-01,62.9
136,안동,2021-12-01,66.7
257,양산시,2021-01-01,60.4
257,양산시,2021-02-01,60.5
257,양산시,2021-03-01,54.3
257,양산시,2021-04-01,55.2
257,양산시,2021-05-01,41.9
257,양산시,2021-06-01,38.3
257,양산시,2021-07-01,38.6
257,양산시,2021-08-01,33.0
257,양산시,2021-09-01,25.0
257,양산시,2021-10-01,57.3
257,양산시,2021-11-01,61.6
257,양산시,2021-12-01,64.5
202,양평,2021-01-01,60.5
202,양평,2021-02-01,63.8
202,양평,2021-03-01,54.9
202,양평,2021-04-01,53.0
202,양평,2021-05-01,42.5
202,양평,2021-06-01,42.6
202,양평,2021-07-01,51.2
202,양평,2021-08-01,28.4
202,양평,2021-09-01,44.8
202,양평,2021-10-01,44.3
202,양평,2021-11-01,48.4
202,양평,2021-12-01,51.8
168,여수,2021-01-01,65.6
168,여수,2021-02-01,64.8
168,여수,2021-03-01,61.6
168,여수,2021-04-01,64.6
168,여수,2021-05-01,55.4
168,여수,2021-06-01,55.2
168,여수,2021-07-01,52.7
168,여수,2021-08-01,51.8
168,여수,2021-09-01,37.8
168,여수,2021-10-01,71.2
168,여수,2021-11-01,68.8
168,여수,2021-12-01,72.8
252,영광군,2021-01-01,49.9
252,영광군,2021-02-01,57.8
252,영광군,2021-03-01,60.2
252,영광군,2021-04-01,59.0
252,영광군,2021-05-01,48.1
252,영광군,2021-06-01,49.7
252,영광군,2021-07-01,43.4
252,영광군,2021-08-01,40.6
252,영광군,2021-09-01,42.2
252,영광군,2021-10-01,63.7
252,영광군,2021-11-01,58.7
252,영광군,2021-12-01,48.0
277,영덕,2021-01-01,63.3
277,영덕,2021-02-01,67.1
277,영덕,2021-03-01,49.1
277,영덕,2021-04-01,55.4
277,영덕,2021-05-01,47.1
277,영덕,2021-06-01,43.7
277,영덕,2021-07-01,47.9
277,영덕,2021-08-01,30.7
277,영덕,2021-09-01,34.9
277,영덕,2021-10-01,49.5
277,영덕,2021-11-01,66.1
277,영덕,2021-12-01,64.2
121,영월,2021-01-01,61.3
121,영월,2021-02-01,67.2
121,영월,2021-03-01,55.0
121,영월,2021-04-01,54.2
121,영월,2021-05-01,41.6
121,영월,2021-06-01,44.4
121,영월,2021-07-01,49.7
121,영월,2021-08-01,27.7
121,영월,2021-09-01,43.8
121,영월,2021-10-01,44.7
121,영월,2021-11-01,54.7
121,영월,2021-12-01,60.2
272,영주,2021-01-01,58.5
272,영주,2021-02-01,67.4
272,영주,2021-03-01,53.9
272,영주,2021-04-01,54.3
272,영주,2021-05-01,45.1
272,영주,2021-06-01,43.7
272,영주,2021-07-01,46.9
272,영주,2021-08-01,26.1
272,영주,2021-09-01,37.3
272,영주,2021-10-01,51.8
272,영주,2021-11-01,58.9
272,영주,2021-12-01,65.6
281,영천,2021-01-01,54.0
281,영천,2021-02-01,61.1
281,영천,2021-03-01,53.4
281,영천,2021-04-01,58.1
281,영천,2021-05-01,44.2
281,영천,2021-06-01,39.6
281,영천,2021-07-01,47.0
281,영천,2021-08-01,29.9
281,영천,2021-09-01,30.5
281,영천,2021-10-01,50.7
281,영천,2021-11-01,56.9
281,영천,2021-12-01,61.3
170,완도,2021-01-01,54.4
170,완도,2021-02-01,54.4
170,완도,2021-03-01,60.2
170,완도,2021-04-01,60.5
170,완도,2021-05-01,47.1
170,완도,2021-06-01,52.6
170,완도,2021-07-01,42.6
170,완도,2021-08-01,44.0
170,완도,2021-09-01,32.1
170,완도,2021-10-01,61.0
170,완도,2021-11-01,59.6
170,완도,2021-12-01,54.9
115,울릉도,2021-01-01,30.7
115,울릉도,2021-02-01,40.0
115,울릉도,2021-03-01,48.2
115,울릉도,2021-04-01,54.2
115,울릉도,2021-05-01,45.8
115,울릉도,2021-06-01,37.7
115,울릉도,2021-07-01,45.1
115,울릉도,2021-08-01,29.6
115,울릉도,2021-09-01,43.1
115,울릉도,2021-10-01,41.5
115,울릉도,2021-11-01,45.8
115,울릉도,2021-12-01,37.2
152,울산,2021-01-01,67.7
152,울산,2021-02-01,68.3
152,울산,2021-03-01,55.1
152,울산,2021-04-01,61.4
152,울산,2021-05-01,50.3
152,울산,2021-06-01,48.8
152,울산,2021-07-01,53.2
152,울산,2021-08-01,39.8
152,울산,2021-09-01,36.8
152,울산,2021-10-01,61.4
152,울산,2021-11-01,71.2
152,울산,2021-12-01,75.6
130,울진,2021-01-01,68.7
130,울진,2021-02-01,69.6
130,울진,2021-03-01,55.4
130,울진,2021-04-01,56.7
130,울진,2021-05-01,46.8
130,울진,2021-06-01,43.2
130,울진,2021-07-01,52.3
130,울진,2021-08-01,32.0
130,울진,2021-09-01,42.5
130,울진,2021-10-01,52.4
130,울진,2021-11-01,68.3
130,울진,2021-12-01,73.5
114,원주,2021-01-01,59.8
114,원주,2021-02-01,64.3
114,원주,2021-03-01,57.8
114,원주,2021-04-01,55.9
114,원주,2021-05-01,45.6
114,원주,2021-06-01,46.6
114,원주,2021-07-01,53.2
114,원주,2021-08-01,33.6
114,원주,2021-09-01,45.3
114,원주,2021-10-01,49.5
114,원주,2021-11-01,55.0
114,원주,2021-12-01,59.0
263,의령군,2021-01-01,62.3
263,의령군,2021-02-01,65.5
263,의령군,2021-03-01,56.4
263,의령군,2021-04-01,56.4
263,의령군,2021-05-01,43.4
263,의령군,2021-06-01,41.0
263,의령군,2021-07-01,41.8
263,의령군,2021-08-01,35.0
263,의령군,2021-09-01,28.3
263,의령군,2021-10-01,59.2
263,의령군,2021-11-01,64.1
263,의령군,2021-12-01,68.6
278,의성,2021-01-01,60.4
278,의성,2021-02-01,64.2
278,의성,2021-03-01,47.1
278,의성,2021-04-01,53.0
278,의성,2021-05-01,40.8
278,의성,2021-06-01,40.2
278,의성,2021-07-01,47.4
278,의성,2021-08-01,26.5
278,의성,2021-09-01,27.0
278,의성,2021-10-01,48.2
278,의성,2021-11-01,57.8
278,의성,2021-12-01,63.0
203,이천,2021-01-01,57.9
203,이천,2021-02-01,61.6
203,이천,2021-03-01,53.5
203,이천,2021-04-01,51.8
203,이천,2021-05-01,41.1
203,이천,2021-06-01,40.1
203,이천,2021-07-01,45.0
203,이천,2021-08-01,27.5
203,이천,2021-09-01,38.1
203,이천,2021-10-01,42.0
203,이천,2021-11-01,45.0
203,이천,2021-12-01,55.4
211,인제,2021-01-01,47.4
211,인제,2021-02-01,55.1
211,인제,2021-03-01,49.5
211,인제,2021-04-01,48.9
211,인제,2021-05-01,36.5
211,인제,2021-06-01,37.8
211,인제,2021-07-01,47.1
211,인제,2021-08-01,23.9
211,인제,2021-09-01,37.7
211,인제,2021-10-01,37.8
211,인제,2021-11-01,45.9
211,인제,2021-12-01,51.9
112,인천,2021-01-01,64.8
112,인천,2021-02-01,65.1
112,인천,2021-03-01,61.5
112,인천,2021-04-01,59.1
112,인천,2021-05-01,54.6
112,인천,2021-06-01,52.7
112,인천,2021-07-01,60.2
112,인천,2021-08-01,44.2
112,인천,2021-09-01,56.6
112,인천,2021-10-01,57.8
112,인천,2021-11-01,59.2
112,인천,2021-12-01,64.4
244,임실,2021-01-01,44.5
244,임실,2021-02-01,58.6
244,임실,2021-03-01,53.2
244,임실,2021-04-01,58.3
244,임실,2021-05-01,44.0
244,임실,2021-06-01,43.5
244,임실,2021-07-01,43.1
244,임실,2021-08-01,34.9
244,임실,2021-09-01,35.3
244,임실,2021-10-01,58.0
244,임실,2021-11-01,46.2
244,임실,2021-12-01,45.8
248,장수,2021-01-01,50.3
248,장수,2021-02-01,59.7
248,장수,2021-03-01,49.7
248,장수,2021-04-01,54.0
248,장수,2021-05-01,40.3
248,장수,2021-06-01,40.6
248,장수,2021-07-01,40.9
248,장수,2021-08-01,31.2
248,장수,2021-09-01,29.7
248,장수,2021-10-01,53.9
248,장수,2021-11-01,38.7
248,장수,2021-12-01,45.7
260,장흥,2021-01-01,56.0
260,장흥,2021-02-01,58.5
260,장흥,2021-03-01,57.9
260,장흥,2021-04-01,59.6
260,장흥,2021-05-01,51.1
260,장흥,2021-06-01,51.0
260,장흥,2021-07-01,44.8
260,장흥,2021-08-01,44.8
260,장흥,2021-09-01,32.4
260,장흥,2021-10-01,62.0
260,장흥,2021-11-01,58.6
260,장흥,2021-12-01,59.0
146,전주,2021-01-01,55.9
146,전주,2021-02-01,61.5
146,전주,2021-03-01,52.5
146,전주,2021-04-01,59.8
146,전주,2021-05-01,45.6
146,전주,2021-06-01,45.7
146,전주,2021-07-01,43.8
146,전주,2021-08-01,40.3
146,전주,2021-09-01,41.7
146,전주,2021-10-01,62.8
146,전주,2021-11-01,56.3
