지점,지점명,일시,평균지면온도(°C)
146,전주,2021-06-01,25.8
146,전주,2021-07-01,29.6
146,전주,2021-08-01,28.1
146,전주,2021-09-01,24.7
146,전주,2021-10-01,18.7
146,전주,2021-11-01,10.6
146,전주,2021-12-01,3.3
217,정선군,2021-01-01,-3.5
217,정선군,2021-02-01,2.1
217,정선군,2021-03-01,8.5
217,정선군,2021-04-01,15.1
217,정선군,2021-05-01,19.2
217,정선군,2021-06-01,24.3
217,정선군,2021-07-01,29.0
217,정선군,2021-08-01,25.5
217,정선군,2021-09-01,21.8
217,정선군,2021-10-01,15.5
217,정선군,2021-11-01,5.8
217,정선군,2021-12-01,-0.1
245,정읍,2021-01-01,1.7
245,정읍,2021-02-01,4.1
245,정읍,2021-03-01,10.8
245,정읍,2021-04-01,17.1
245,정읍,2021-05-01,20.5
245,정읍,2021-06-01,26.1
245,정읍,2021-07-01,29.9
245,정읍,2021-08-01,28.6
245,정읍,2021-09-01,25.1
245,정읍,2021-10-01,18.1
245,정읍,2021-11-01,9.6
245,정읍,2021-12-01,3.4
184,제주,2021-01-01,5.5
184,제주,2021-02-01,9.0
184,제주,2021-03-01,13.7
184,제주,2021-04-01,18.5
184,제주,2021-05-01,21.9
184,제주,2021-06-01,27.5
184,제주,2021-07-01,30.2
184,제주,2021-08-01,29.0
184,제주,2021-09-01,26.3
184,제주,2021-10-01,21.3
184,제주,2021-11-01,13.2
184,제주,2021-12-01,7.8
221,제천,2021-01-01,-2.8
221,제천,2021-02-01,1.2
221,제천,2021-03-01,8.1
221,제천,2021-04-01,14.1
221,제천,2021-05-01,18.0
221,제천,2021-06-01,25.2
221,제천,2021-07-01,30.4
221,제천,2021-08-01,27.6
221,제천,2021-09-01,22.2
221,제천,2021-10-01,15.3
221,제천,2021-11-01,5.8
221,제천,2021-12-01,-1.4
268,진도군,2021-01-01,4.2
268,진도군,2021-02-01,6.6
268,진도군,2021-03-01,12.1
268,진도군,2021-04-01,17.4
268,진도군,2021-05-01,21.5
268,진도군,2021-06-01,25.1
268,진도군,2021-07-01,28.7
268,진도군,2021-08-01,28.0
268,진도군,2021-09-01,23.9
268,진도군,2021-10-01,17.6
268,진도군,2021-11-01,10.1
268,진도군,2021-12-01,4.4
192,진주,2021-01-01,1.0
192,진주,2021-02-01,5.1
192,진주,2021-03-01,11.4
192,진주,2021-04-01,16.9
192,진주,2021-05-01,20.9
192,진주,2021-06-01,25.5
192,진주,2021-07-01,29.3
192,진주,2021-08-01,29.0
192,진주,2021-09-01,24.2
192,진주,2021-10-01,17.7
192,진주,2021-11-01,8.8
192,진주,2021-12-01,2.9
155,창원,2021-01-01,1.0
155,창원,2021-02-01,5.2
155,창원,2021-03-01,10.9
155,창원,2021-04-01,15.1
155,창원,2021-05-01,19.4
155,창원,2021-06-01,24.5
155,창원,2021-07-01,28.8
155,창원,2021-08-01,28.8
155,창원,2021-09-01,23.6
155,창원,2021-10-01,18.3
155,창원,2021-11-01,9.6
155,창원,2021-12-01,2.9
232,천안,2021-01-01,-0.2
232,천안,2021-02-01,2.8
232,천안,2021-03-01,8.8
232,천안,2021-04-01,14.4
232,천안,2021-05-01,18.2
232,천안,2021-06-01,25.4
232,천안,2021-07-01,30.0
232,천안,2021-08-01,27.3
232,천안,2021-09-01,22.9
232,천안,2021-10-01,16.0
232,천안,2021-11-01,8.0
232,천안,2021-12-01,1.2
95,철원,2021-01-01,-3.5
95,철원,2021-02-01,0.8
95,철원,2021-03-01,7.5
95,철원,2021-04-01,14.3
95,철원,2021-05-01,18.8
95,철원,2021-06-01,24.5
95,철원,2021-07-01,31.2
95,철원,2021-08-01,26.9
95,철원,2021-09-01,22.4
95,철원,2021-10-01,14.1
95,철원,2021-11-01,5.0
95,철원,2021-12-01,-1.7
276,청송군,2021-01-01,-2.9
276,청송군,2021-02-01,2.0
276,청송군,2021-03-01,8.5
276,청송군,2021-04-01,14.2
276,청송군,2021-05-01,17.6
276,청송군,2021-06-01,24.1
276,청송군,2021-07-01,31.5
276,청송군,2021-08-01,27.5
276,청송군,2021-09-01,23.2
276,청송군,2021-10-01,16.8
276,청송군,2021-11-01,6.8
276,청송군,2021-12-01,0.4
131,청주,2021-01-01,0.1
131,청주,2021-02-01,4.1
131,청주,2021-03-01,10.7
131,청주,2021-04-01,17.8
131,청주,2021-05-01,20.2
131,청주,2021-06-01,27.5
131,청주,2021-07-01,31.9
131,청주,2021-08-01,28.6
131,청주,2021-09-01,24.2
131,청주,2021-10-01,17.6
131,청주,2021-11-01,9.7
131,청주,2021-12-01,2.2
135,추풍령,2021-01-01,-1.9
135,추풍령,2021-02-01,3.5
135,추풍령,2021-03-01,10.0
135,추풍령,2021-04-01,15.6
135,추풍령,2021-05-01,18.1
135,추풍령,2021-06-01,25.1
135,추풍령,2021-07-01,29.6
135,추풍령,2021-08-01,26.5
135,추풍령,2021-09-01,22.6
135,추풍령,2021-10-01,15.2
135,추풍령,2021-11-01,7.2
135,추풍령,2021-12-01,0.9
101,춘천,2021-01-01,-2.8
101,춘천,2021-02-01,1.1
101,춘천,2021-03-01,8.3
101,춘천,2021-04-01,15.0
101,춘천,2021-05-01,18.8
101,춘천,2021-06-01,25.5
101,춘천,2021-07-01,31.2
101,춘천,2021-08-01,27.6
101,춘천,2021-09-01,24.1
101,춘천,2021-10-01,15.1
101,춘천,2021-11-01,5.7
101,춘천,2021-12-01,-1.1
127,충주,2021-01-01,-1.2
127,충주,2021-02-01,2.8
127,충주,2021-03-01,9.6
127,충주,2021-04-01,14.7
127,충주,2021-05-01,18.8
127,충주,2021-06-01,25.3
127,충주,2021-07-01,30.4
127,충주,2021-08-01,27.5
127,충주,2021-09-01,23.5
127,충주,2021-10-01,16.7
127,충주,2021-11-01,7.9
127,충주,2021-12-01,1.4
216,태백,2021-01-01,-4.2
216,태백,2021-02-01,-0.6
216,태백,2021-03-01,4.6
216,태백,2021-04-01,11.3
216,태백,2021-05-01,16.4
216,태백,2021-06-01,22.4
216,태백,2021-07-01,26.4
216,태백,2021-08-01,22.9
216,태백,2021-09-01,18.8
216,태백,2021-10-01,11.6
216,태백,2021-11-01,2.3
216,태백,2021-12-01,-3.8
162,통영,2021-01-01,4.6
162,통영,2021-02-01,9.1
162,통영,2021-03-01,14.4
162,통영,2021-04-01,19.0
162,통영,2021-05-01,22.1
162,통영,2021-06-01,26.6
162,통영,2021-07-01,29.7
162,통영,2021-08-01,28.9
162,통영,2021-09-01,24.6
162,통영,2021-10-01,20.0
162,통영,2021-11-01,12.3
162,통영,2021-12-01,6.8
99,파주,2021-01-01,-3.2
99,파주,2021-02-01,1.5
99,파주,2021-03-01,8.4
99,파주,2021-04-01,14.3
99,파주,2021-05-01,18.2
99,파주,2021-06-01,25.2
99,파주,2021-07-01,30.7
99,파주,2021-08-01,27.8
99,파주,2021-09-01,22.7
99,파주,2021-10-01,15.1
99,파주,2021-11-01,6.0
99,파주,2021-12-01,-0.7
138,포항,2021-01-01,1.8
138,포항,2021-02-01,6.1
138,포항,2021-03-01,11.6
138,포항,2021-04-01,17.3
138,포항,2021-05-01,20.8
138,포항,2021-06-01,26.7
138,포항,2021-07-01,31.3
138,포항,2021-08-01,28.0
138,포항,2021-09-01,24.2
138,포항,2021-10-01,18.8
138,포항,2021-11-01,11.6
138,포항,2021-12-01,4.0
264,함양군,2021-01-01,0.2
264,함양군,2021-02-01,3.9
264,함양군,2021-03-01,9.9
264,함양군,2021-04-01,15.6
264,함양군,2021-05-01,19.1
264,함양군,2021-06-01,25.3
264,함양군,2021-07-01,29.2
264,함양군,2021-08-01,27.9
264,함양군,2021-09-01,22.9
264,함양군,2021-10-01,16.4
264,함양군,2021-11-01,7.5
264,함양군,2021-12-01,2.0
285,합천,2021-01-01,0.5
285,합천,2021-02-01,4.5
285,합천,2021-03-01,11.7
285,합천,2021-04-01,18.4
285,합천,2021-05-01,21.9
285,합천,2021-06-01,27.6
285,합천,2021-07-01,31.7
285,합천,2021-08-01,29.2
285,합천,2021-09-01,24.7
285,합천,2021-10-01,19.0
285,합천,2021-11-01,9.3
285,합천,2021-12-01,2.8
261,해남,2021-01-01,3.0
261,해남,2021-02-01,5.6
261,해남,2021-03-01,11.6
261,해남,2021-04-01,17.2
261,해남,2021-05-01,21.0
261,해남,2021-06-01,26.8
261,해남,2021-07-01,30.3
261,해남,2021-08-01,29.6
261,해남,2021-09-01,23.7
261,해남,2021-10-01,18.1
261,해남,2021-11-01,9.4
261,해남,2021-12-01,3.8
177,홍성,2021-01-01,0.7
177,홍성,2021-02-01,3.9
177,홍성,2021-03-01,9.8
177,홍성,2021-04-01,15.7
177,홍성,2021-05-01,18.6
177,홍성,2021-06-01,25.2
177,홍성,2021-07-01,31.6
177,홍성,2021-08-01,29.4
177,홍성,2021-09-01,24.4
177,홍성,2021-10-01,17.5
177,홍성,2021-11-01,9.3
177,홍성,2021-12-01,2.2
212,홍천,2021-01-01,-2.7
212,홍천,2021-02-01,1.3
212,홍천,2021-03-01,8.1
212,홍천,2021-04-01,14.9
212,홍천,2021-05-01,18.0
212,홍천,2021-06-01,24.7
212,홍천,2021-07-01,30.4
212,홍천,2021-08-01,27.0
212,홍천,2021-09-01,23.1
212,홍천,2021-10-01,14.9
212,홍천,2021-11-01,5.2
212,홍천,2021-12-01,-2.0
169,흑산도,2021-01-01,5.1
169,흑산도,2021-02-01,6.5
169,흑산도,2021-03-01,10.5
169,흑산도,2021-04-01,15.2
169,흑산도,2021-05-01,19.6
169,흑산도,2021-06-01,24.4
169,흑산도,2021-07-01,27.9
169,흑산도,2021-08-01,28.0
169,흑산도,2021-09-01,24.5
169,흑산도,2021-10-01,19.5
169,흑산도,2021-11-01,12.7
169,흑산도,2021-12-01,7.2
