지점,지점명,일시,합계 일사량(MJ/m2)
285,합천,2020-02,
285,합천,2020-03,
285,합천,2020-04,
285,합천,2020-05,
285,합천,2020-06,
285,합천,2020-07,
285,합천,2020-08,
285,합천,2020-09,
285,합천,2020-10,
285,합천,2020-11,
285,합천,2020-12,
288,밀양,2020-01,
288,밀양,2020-02,
288,밀양,2020-03,
288,밀양,2020-04,
288,밀양,2020-05,
288,밀양,2020-06,
288,밀양,2020-07,
288,밀양,2020-08,
288,밀양,2020-09,
288,밀양,2020-10,
288,밀양,2020-11,
288,밀양,2020-12,
289,산청,2020-01,
289,산청,2020-02,
289,산청,2020-03,
289,산청,2020-04,
289,산청,2020-05,
289,산청,2020-06,
289,산청,2020-07,
289,산청,2020-08,
289,산청,2020-09,
289,산청,2020-10,
289,산청,2020-11,
289,산청,2020-12,
294,거제,2020-01,
294,거제,2020-02,
294,거제,2020-03,
294,거제,2020-04,
294,거제,2020-05,
294,거제,2020-06,
294,거제,2020-07,
294,거제,2020-08,
294,거제,2020-09,
294,거제,2020-10,
294,거제,2020-11,
294,거제,2020-12,
295,남해,2020-01,
295,남해,2020-02,
295,남해,2020-03,
295,남해,2020-04,
295,남해,2020-05,
295,남해,2020-06,
295,남해,2020-07,
295,남해,2020-08,
295,남해,2020-09,
295,남해,2020-10,
295,남해,2020-11,
295,남해,2020-12,
