지점,지점명,일시,합계 일조시간(hr)
112,인천,2020-07,173.5
112,인천,2020-08,129.8
112,인천,2020-09,220.5
112,인천,2020-10,250.7
112,인천,2020-11,186.4
112,인천,2020-12,220.9
114,원주,2020-01,161.6
114,원주,2020-02,177.6
114,원주,2020-03,240.6
114,원주,2020-04,270.8
114,원주,2020-05,209.3
114,원주,2020-06,214.1
114,원주,2020-07,118.1
114,원주,2020-08,110.6
114,원주,2020-09,174.0
114,원주,2020-10,229.7
114,원주,2020-11,176.4
114,원주,2020-12,196.7
115,울릉도,2020-01,94.8
115,울릉도,2020-02,135.3
115,울릉도,2020-03,212.4
115,울릉도,2020-04,235.4
115,울릉도,2020-05,242.7
115,울릉도,2020-06,235.6
115,울릉도,2020-07,108.2
115,울릉도,2020-08,150.1
115,울릉도,2020-09,151.7
115,울릉도,2020-10,152.2
115,울릉도,2020-11,131.6
115,울릉도,2020-12,98.8
119,수원,2020-01,171.8
119,수원,2020-02,191.1
119,수원,2020-03,259.6
119,수원,2020-04,305.5
119,수원,2020-05,208.4
119,수원,2020-06,223.8
119,수원,2020-07,142.3
119,수원,2020-08,116.2
119,수원,2020-09,192.6
119,수원,2020-10,241.0
119,수원,2020-11,183.7
119,수원,2020-12,208.2
121,영월,2020-01,154.9
121,영월,2020-02,187.9
121,영월,2020-03,244.8
121,영월,2020-04,258.4
121,영월,2020-05,207.5
121,영월,2020-06,211.2
121,영월,2020-07,124.7
121,영월,2020-08,107.6
121,영월,2020-09,141.7
121,영월,2020-10,205.2
121,영월,2020-11,185.4
121,영월,2020-12,195.7
127,충주,2020-01,142.8
127,충주,2020-02,178.7
127,충주,2020-03,240.5
127,충주,2020-04,273.2
127,충주,2020-05,213.6
127,충주,2020-06,201.7
127,충주,2020-07,106.3
127,충주,2020-08,120.0
127,충주,2020-09,172.4
127,충주,2020-10,220.9
127,충주,2020-11,172.9
127,충주,2020-12,179.0
129,서산,2020-01,161.7
129,서산,2020-02,196.2
129,서산,2020-03,254.5
129,서산,2020-04,300.7
129,서산,2020-05,215.4
129,서산,2020-06,216.8
129,서산,2020-07,129.7
129,서산,2020-08,129.5
129,서산,2020-09,202.3
129,서산,2020-10,240.1
129,서산,2020-11,169.9
129,서산,2020-12,168.5
130,울진,2020-01,165.0
130,울진,2020-02,201.4
130,울진,2020-03,243.0
130,울진,2020-04,263.1
130,울진,2020-05,244.3
130,울진,2020-06,238.7
130,울진,2020-07,130.0
130,울진,2020-08,150.6
130,울진,2020-09,177.5
130,울진,2020-10,220.5
130,울진,2020-11,199.0
130,울진,2020-12,229.2
131,청주,2020-01,151.2
131,청주,2020-02,188.3
131,청주,2020-03,244.1
131,청주,2020-04,286.3
131,청주,2020-05,229.5
131,청주,2020-06,199.4
131,청주,2020-07,109.4
131,청주,2020-08,145.8
131,청주,2020-09,184.4
131,청주,2020-10,224.3
131,청주,2020-11,178.4
131,청주,2020-12,178.8
133,대전,2020-01,148.0
133,대전,2020-02,184.7
133,대전,2020-03,258.0
133,대전,2020-04,301.3
133,대전,2020-05,239.9
133,대전,2020-06,209.7
133,대전,2020-07,95.9
133,대전,2020-08,176.8
133,대전,2020-09,196.3
133,대전,2020-10,224.1
133,대전,2020-11,173.3
133,대전,2020-12,186.5
135,추풍령,2020-01,122.0
135,추풍령,2020-02,178.2
135,추풍령,2020-03,236.7
135,추풍령,2020-04,264.3
135,추풍령,2020-05,218.0
135,추풍령,2020-06,197.0
135,추풍령,2020-07,73.5
135,추풍령,2020-08,151.8
135,추풍령,2020-09,147.2
135,추풍령,2020-10,224.0
135,추풍령,2020-11,168.1
135,추풍령,2020-12,186.7
136,안동,2020-01,171.8
136,안동,2020-02,212.7
136,안동,2020-03,252.4
136,안동,2020-04,284.4
136,안동,2020-05,248.0
136,안동,2020-06,244.1
136,안동,2020-07,120.7
136,안동,2020-08,175.9
136,안동,2020-09,161.8
136,안동,2020-10,214.9
136,안동,2020-11,186.0
136,안동,2020-12,215.3
137,상주,2020-01,145.4
137,상주,2020-02,185.3
137,상주,2020-03,244.9
137,상주,2020-04,272.6
137,상주,2020-05,230.7
137,상주,2020-06,213.1
137,상주,2020-07,103.9
137,상주,2020-08,158.4
137,상주,2020-09,151.0
137,상주,2020-10,207.7
137,상주,2020-11,169.3
137,상주,2020-12,189.6
138,포항,2020-01,149.7
138,포항,2020-02,209.0
138,포항,2020-03,236.2
138,포항,2020-04,280.1
138,포항,2020-05,261.3
138,포항,2020-06,262.1
138,포항,2020-07,110.5
138,포항,2020-08,224.6
138,포항,2020-09,165.1
138,포항,2020-10,238.5
138,포항,2020-11,189.9
138,포항,2020-12,230.2
140,군산,2020-01,148.7
140,군산,2020-02,195.8
140,군산,2020-03,252.5
140,군산,2020-04,283.1
140,군산,2020-05,211.7
140,군산,2020-06,194.0
140,군산,2020-07,109.1
140,군산,2020-08,173.0
140,군산,2020-09,185.5
140,군산,2020-10,226.4
140,군산,2020-11,179.8
140,군산,2020-12,165.7
143,대구,2020-01,151.4
143,대구,2020-02,205.4
143,대구,2020-03,246.1
143,대구,2020-04,273.7
143,대구,2020-05,241.7
143,대구,2020-06,226.4
143,대구,2020-07,96.7
143,대구,2020-08,193.5
143,대구,2020-09,150.1
143,대구,2020-10,223.0
143,대구,2020-11,198.5
143,대구,2020-12,214.3
146,전주,2020-01,122.2
146,전주,2020-02,185.3
146,전주,2020-03,246.0
146,전주,2020-04,281.6
146,전주,2020-05,213.9
146,전주,2020-06,177.6
146,전주,2020-07,83.1
146,전주,2020-08,173.7
146,전주,2020-09,170.7
146,전주,2020-10,226.8
146,전주,2020-11,179.8
146,전주,2020-12,178.5
152,울산,2020-01,153.6
152,울산,2020-02,210.7
152,울산,2020-03,238.0
152,울산,2020-04,277.4
152,울산,2020-05,245.5
152,울산,2020-06,257.2
152,울산,2020-07,111.4
152,울산,2020-08,230.2
152,울산,2020-09,166.2
152,울산,2020-10,230.7
152,울산,2020-11,190.7
152,울산,2020-12,236.0
155,창원,2020-01,153.1
155,창원,2020-02,200.2
155,창원,2020-03,241.2
155,창원,2020-04,271.2
155,창원,2020-05,225.7
155,창원,2020-06,236.8
155,창원,2020-07,91.6
155,창원,2020-08,204.2
155,창원,2020-09,162.3
155,창원,2020-10,223.9
155,창원,2020-11,188.5
155,창원,2020-12,217.8
156,광주,2020-01,136.5
156,광주,2020-02,177.0
156,광주,2020-03,242.0
156,광주,2020-04,278.1
156,광주,2020-05,211.3
156,광주,2020-06,191.4
156,광주,2020-07,69.5
156,광주,2020-08,169.8
156,광주,2020-09,158.7
156,광주,2020-10,227.6
156,광주,2020-11,176.7
156,광주,2020-12,186.5
159,부산,2020-01,184.8
159,부산,2020-02,207.7
159,부산,2020-03,243.0
159,부산,2020-04,262.4
159,부산,2020-05,215.1
159,부산,2020-06,231.2
159,부산,2020-07,86.9
159,부산,2020-08,206.0
159,부산,2020-09,159.6
159,부산,2020-10,219.8
159,부산,2020-11,197.3
159,부산,2020-12,227.6
162,통영,2020-01,155.0
162,통영,2020-02,201.5
162,통영,2020-03,223.7
162,통영,2020-04,273.9
162,통영,2020-05,219.2
162,통영,2020-06,225.2
162,통영,2020-07,95.6
162,통영,2020-08,203.3
162,통영,2020-09,166.0
162,통영,2020-10,220.0
162,통영,2020-11,208.3
162,통영,2020-12,221.0
165,목포,2020-01,124.8
165,목포,2020-02,176.6
165,목포,2020-03,238.5
165,목포,2020-04,290.5
165,목포,2020-05,204.8
165,목포,2020-06,208.5
165,목포,2020-07,98.4
165,목포,2020-08,208.1
165,목포,2020-09,185.6
165,목포,2020-10,233.6
165,목포,2020-11,169.6
165,목포,2020-12,179.6
168,여수,2020-01,162.7
168,여수,2020-02,203.9
168,여수,2020-03,249.1
168,여수,2020-04,276.9
168,여수,2020-05,222.2
168,여수,2020-06,226.1
168,여수,2020-07,100.4
168,여수,2020-08,213.4
168,여수,2020-09,179.8
168,여수,2020-10,258.9
168,여수,2020-11,196.5
168,여수,2020-12,215.0
169,흑산도,2020-01,84.7
169,흑산도,2020-02,145.3
169,흑산도,2020-03,249.1
169,흑산도,2020-04,270.1
169,흑산도,2020-05,176.3
169,흑산도,2020-06,167.7
169,흑산도,2020-07,105.4
169,흑산도,2020-08,135.9
169,흑산도,2020-09,186.8
169,흑산도,2020-10,206.9
169,흑산도,2020-11,143.5
169,흑산도,2020-12,112.4
170,완도,2020-01,130.6
170,완도,2020-02,176.9
170,완도,2020-03,230.1
170,완도,2020-04,244.2
170,완도,2020-05,185.2
170,완도,2020-06,200.1
170,완도,2020-07,79.7
170,완도,2020-08,177.8
170,완도,2020-09,152.9
170,완도,2020-10,235.5
170,완도,2020-11,158.6
170,완도,2020-12,172.4
172,고창,2020-01,125.4
172,고창,2020-02,181.8
172,고창,2020-03,243.2
172,고창,2020-04,288.2
172,고창,2020-05,204.9
172,고창,2020-06,166.4
172,고창,2020-07,74.4
172,고창,2020-08,173.9
172,고창,2020-09,155.2
172,고창,2020-10,212.9
172,고창,2020-11,152.6
172,고창,2020-12,151.3
174,순천,2020-01,119.2
174,순천,2020-02,175.2
174,순천,2020-03,237.1
174,순천,2020-04,268.1
174,순천,2020-05,190.1
174,순천,2020-06,183.5
174,순천,2020-07,55.8
174,순천,2020-08,138.1
174,순천,2020-09,138.4
174,순천,2020-10,220.6
174,순천,2020-11,170.7
174,순천,2020-12,194.1
177,홍성,2020-01,157.0
177,홍성,2020-02,184.4
177,홍성,2020-03,254.3
177,홍성,2020-04,308.8
177,홍성,2020-05,214.6
177,홍성,2020-06,213.7
177,홍성,2020-07,109.2
177,홍성,2020-08,139.2
177,홍성,2020-09,197.3
177,홍성,2020-10,231.1
177,홍성,2020-11,167.1
177,홍성,2020-12,180.2
184,제주,2020-01,47.5
184,제주,2020-02,115.7
184,제주,2020-03,196.3
184,제주,2020-04,261.7
184,제주,2020-05,210.0
184,제주,2020-06,164.4
184,제주,2020-07,114.4
184,제주,2020-08,239.5
184,제주,2020-09,134.3
184,제주,2020-10,180.0
184,제주,2020-11,130.3
184,제주,2020-12,96.2
185,고산,2020-01,84.7
185,고산,2020-02,163.7
185,고산,2020-03,215.5
185,고산,2020-04,273.8
185,고산,2020-05,197.0
185,고산,2020-06,158.3
185,고산,2020-07,130.6
185,고산,2020-08,242.2
185,고산,2020-09,180.3
185,고산,2020-10,236.3
185,고산,2020-11,166.2
185,고산,2020-12,141.2
188,성산,2020-01,118.6
188,성산,2020-02,159.7
188,성산,2020-03,222.6
188,성산,2020-04,279.3
188,성산,2020-05,203.2
188,성산,2020-06,163.2
188,성산,2020-07,129.2
188,성산,2020-08,217.9
188,성산,2020-09,160.0
188,성산,2020-10,226.4
188,성산,2020-11,159.8
188,성산,2020-12,168.3
189,서귀포,2020-01,127.7
189,서귀포,2020-02,176.4
189,서귀포,2020-03,213.6
189,서귀포,2020-04,265.3
189,서귀포,2020-05,196.7
189,서귀포,2020-06,151.6
189,서귀포,2020-07,112.9
189,서귀포,2020-08,183.0
189,서귀포,2020-09,164.6
189,서귀포,2020-10,217.4
189,서귀포,2020-11,175.3
189,서귀포,2020-12,182.4
192,진주,2020-01,172.0
192,진주,2020-02,213.6
192,진주,2020-03,255.3
192,진주,2020-04,284.9
192,진주,2020-05,238.5
192,진주,2020-06,233.9
192,진주,2020-07,94.5
192,진주,2020-08,205.1
192,진주,2020-09,166.8
192,진주,2020-10,243.7
192,진주,2020-11,200.4
192,진주,2020-12,215.9
201,강화,2020-01,191.7
201,강화,2020-02,171.2
201,강화,2020-03,254.7
201,강화,2020-04,280.6
201,강화,2020-05,153.4
201,강화,2020-06,194.9
201,강화,2020-07,136.3
201,강화,2020-08,73.9
201,강화,2020-09,184.3
201,강화,2020-10,223.1
201,강화,2020-11,167.7
201,강화,2020-12,195.8
202,양평,2020-01,159.1
202,양평,2020-02,164.8
202,양평,2020-03,238.7
202,양평,2020-04,268.9
202,양평,2020-05,177.7
202,양평,2020-06,204.3
202,양평,2020-07,127.5
202,양평,2020-08,86.1
202,양평,2020-09,164.7
202,양평,2020-10,215.9
202,양평,2020-11,169.1
202,양평,2020-12,191.8
203,이천,2020-01,148.1
203,이천,2020-02,165.3
203,이천,2020-03,226.0
203,이천,2020-04,268.0
203,이천,2020-05,179.1
203,이천,2020-06,199.3
203,이천,2020-07,112.4
203,이천,2020-08,83.3
203,이천,2020-09,143.4
203,이천,2020-10,196.6
203,이천,2020-11,161.6
203,이천,2020-12,184.2
211,인제,2020-01,148.0
211,인제,2020-02,145.5
211,인제,2020-03,211.2
211,인제,2020-04,213.9
211,인제,2020-05,162.6
211,인제,2020-06,198.4
211,인제,2020-07,128.0
211,인제,2020-08,77.0
211,인제,2020-09,114.9
211,인제,2020-10,188.0
211,인제,2020-11,152.7
211,인제,2020-12,161.6
212,홍천,2020-01,159.8
212,홍천,2020-02,171.3
212,홍천,2020-03,238.6
212,홍천,2020-04,254.3
212,홍천,2020-05,185.1
212,홍천,2020-06,213.1
212,홍천,2020-07,130.0
212,홍천,2020-08,88.4
212,홍천,2020-09,141.9
212,홍천,2020-10,196.8
212,홍천,2020-11,157.4
212,홍천,2020-12,168.8
216,태백,2020-01,120.2
216,태백,2020-02,160.6
216,태백,2020-03,212.6
216,태백,2020-04,222.0
216,태백,2020-05,223.8
216,태백,2020-06,207.8
216,태백,2020-07,122.6
216,태백,2020-08,122.0
216,태백,2020-09,120.0
216,태백,2020-10,177.4
216,태백,2020-11,162.3
216,태백,2020-12,170.8
217,정선군,2020-01,133.4
217,정선군,2020-02,159.5
217,정선군,2020-03,205.4
217,정선군,2020-04,220.5
217,정선군,2020-05,193.8
217,정선군,2020-06,205.5
217,정선군,2020-07,125.3
217,정선군,2020-08,108.3
217,정선군,2020-09,115.4
217,정선군,2020-10,166.8
217,정선군,2020-11,155.0
217,정선군,2020-12,139.6
221,제천,2020-01,154.6
221,제천,2020-02,180.6
221,제천,2020-03,230.7
221,제천,2020-04,250.7
221,제천,2020-05,193.2
221,제천,2020-06,204.0
221,제천,2020-07,118.7
221,제천,2020-08,93.6
221,제천,2020-09,131.9
221,제천,2020-10,214.3
221,제천,2020-11,183.9
221,제천,2020-12,196.1
226,보은,2020-01,123.1
226,보은,2020-02,173.5
226,보은,2020-03,223.2
226,보은,2020-04,261.3
226,보은,2020-05,214.0
226,보은,2020-06,189.2
226,보은,2020-07,87.0
226,보은,2020-08,120.7
226,보은,2020-09,152.1
226,보은,2020-10,197.9
226,보은,2020-11,158.6
226,보은,2020-12,159.3
232,천안,2020-01,146.4
232,천안,2020-02,168.0
232,천안,2020-03,233.8
232,천안,2020-04,285.7
232,천안,2020-05,207.4
232,천안,2020-06,196.3
232,천안,2020-07,101.1
232,천안,2020-08,119.8
232,천안,2020-09,165.2
232,천안,2020-10,214.2
232,천안,2020-11,170.4
232,천안,2020-12,177.0
235,보령,2020-01,141.1
235,보령,2020-02,182.2
235,보령,2020-03,242.5
235,보령,2020-04,273.0
235,보령,2020-05,166.5
235,보령,2020-06,131.9
235,보령,2020-07,84.1
235,보령,2020-08,76.3
235,보령,2020-09,160.4
235,보령,2020-10,174.3
235,보령,2020-11,162.4
235,보령,2020-12,167.8
236,부여,2020-01,138.3
236,부여,2020-02,173.3
236,부여,2020-03,233.9
236,부여,2020-04,278.0
236,부여,2020-05,194.4
236,부여,2020-06,177.4
236,부여,2020-07,74.9
236,부여,2020-08,124.7
236,부여,2020-09,161.9
236,부여,2020-10,202.2
236,부여,2020-11,161.1
236,부여,2020-12,161.2
238,금산,2020-01,115.7
238,금산,2020-02,169.8
238,금산,2020-03,234.6
238,금산,2020-04,262.6
238,금산,2020-05,207.3
238,금산,2020-06,184.8
238,금산,2020-07,72.4
238,금산,2020-08,143.9
238,금산,2020-09,136.4
238,금산,2020-10,196.3
238,금산,2020-11,171.6
238,금산,2020-12,166.6
239,세종,2020-01,138.6
239,세종,2020-02,171.0
239,세종,2020-03,224.6
239,세종,2020-04,279.6
239,세종,2020-05,213.7
239,세종,2020-06,208.3
239,세종,2020-07,86.3
239,세종,2020-08,152.8
239,세종,2020-09,171.7
239,세종,2020-10,204.5
239,세종,2020-11,157.2
239,세종,2020-12,167.7
243,부안,2020-01,110.1
243,부안,2020-02,183.4
243,부안,2020-03,227.9
243,부안,2020-04,269.7
243,부안,2020-05,204.6
243,부안,2020-06,186.2
243,부안,2020-07,85.9
243,부안,2020-08,172.1
243,부안,2020-09,167.2
243,부안,2020-10,209.4
243,부안,2020-11,154.7
243,부안,2020-12,140.1
244,임실,2020-01,95.2
244,임실,2020-02,161.7
244,임실,2020-03,218.2
244,임실,2020-04,269.0
244,임실,2020-05,212.5
244,임실,2020-06,171.0
244,임실,2020-07,74.6
244,임실,2020-08,146.9
244,임실,2020-09,136.6
244,임실,2020-10,213.7
244,임실,2020-11,152.2
244,임실,2020-12,134.7
245,정읍,2020-01,108.9
245,정읍,2020-02,179.8
245,정읍,2020-03,231.4
245,정읍,2020-04,273.9
245,정읍,2020-05,188.1
245,정읍,2020-06,141.1
245,정읍,2020-07,63.8
245,정읍,2020-08,98.6
245,정읍,2020-09,177.6
245,정읍,2020-10,215.2
245,정읍,2020-11,165.2
245,정읍,2020-12,154.2
247,남원,2020-01,107.6
247,남원,2020-02,169.8
247,남원,2020-03,230.9
247,남원,2020-04,264.6
247,남원,2020-05,213.5
247,남원,2020-06,198.2
247,남원,2020-07,84.8
247,남원,2020-08,163.6
247,남원,2020-09,150.5
247,남원,2020-10,230.8
247,남원,2020-11,174.7
247,남원,2020-12,173.1
248,장수,2020-01,117.1
248,장수,2020-02,171.7
248,장수,2020-03,217.7
248,장수,2020-04,253.3
248,장수,2020-05,211.1
248,장수,2020-06,177.2
248,장수,2020-07,69.7
248,장수,2020-08,131.2
248,장수,2020-09,115.7
248,장수,2020-10,206.4
248,장수,2020-11,164.7
248,장수,2020-12,152.9
251,고창군,2020-01,119.6
251,고창군,2020-02,179.1
251,고창군,2020-03,235.9
251,고창군,2020-04,273.2
251,고창군,2020-05,202.0
251,고창군,2020-06,172.4
251,고창군,2020-07,64.2
251,고창군,2020-08,166.8
251,고창군,2020-09,162.5
251,고창군,2020-10,216.9
251,고창군,2020-11,161.3
251,고창군,2020-12,156.2
252,영광군,2020-01,127.0
252,영광군,2020-02,180.0
252,영광군,2020-03,252.1
252,영광군,2020-04,286.7
252,영광군,2020-05,208.6
252,영광군,2020-06,182.8
252,영광군,2020-07,83.1
252,영광군,2020-08,184.6
252,영광군,2020-09,174.3
252,영광군,2020-10,233.9
252,영광군,2020-11,166.2
252,영광군,2020-12,171.5
253,김해시,2020-01,167.9
253,김해시,2020-02,205.0
253,김해시,2020-03,238.6
253,김해시,2020-04,265.7
253,김해시,2020-05,219.9
253,김해시,2020-06,229.2
253,김해시,2020-07,86.8
253,김해시,2020-08,185.8
253,김해시,2020-09,142.8
253,김해시,2020-10,208.8
253,김해시,2020-11,184.8
253,김해시,2020-12,226.8
254,순창군,2020-01,107.1
254,순창군,2020-02,173.7
254,순창군,2020-03,227.8
254,순창군,2020-04,261.9
254,순창군,2020-05,207.8
254,순창군,2020-06,181.8
254,순창군,2020-07,66.5
254,순창군,2020-08,137.1
254,순창군,2020-09,139.2
254,순창군,2020-10,211.9
254,순창군,2020-11,161.6
254,순창군,2020-12,156.7
255,북창원,2020-01,151.6
255,북창원,2020-02,190.4
255,북창원,2020-03,228.9
255,북창원,2020-04,254.3
255,북창원,2020-05,209.2
255,북창원,2020-06,216.0
255,북창원,2020-07,72.5
255,북창원,2020-08,177.9
255,북창원,2020-09,133.4
255,북창원,2020-10,209.0
255,북창원,2020-11,167.8
255,북창원,2020-12,192.5
257,양산시,2020-01,158.7
257,양산시,2020-02,195.9
257,양산시,2020-03,217.0
257,양산시,2020-04,223.0
257,양산시,2020-05,175.8
257,양산시,2020-06,191.4
257,양산시,2020-07,76.5
257,양산시,2020-08,178.4
257,양산시,2020-09,135.8
257,양산시,2020-10,201.3
257,양산시,2020-11,172.8
257,양산시,2020-12,205.2
258,보성군,2020-01,144.0
258,보성군,2020-02,172.1
258,보성군,2020-03,244.3
258,보성군,2020-04,270.5
258,보성군,2020-05,196.4
258,보성군,2020-06,197.7
258,보성군,2020-07,66.7
258,보성군,2020-08,168.3
258,보성군,2020-09,165.0
258,보성군,2020-10,236.1
258,보성군,2020-11,175.3
258,보성군,2020-12,194.7
259,강진군,2020-01,138.0
259,강진군,2020-02,166.7
259,강진군,2020-03,230.6
259,강진군,2020-04,277.7
259,강진군,2020-05,201.3
259,강진군,2020-06,205.4
259,강진군,2020-07,71.6
259,강진군,2020-08,193.6
259,강진군,2020-09,161.4
259,강진군,2020-10,218.5
259,강진군,2020-11,159.6
259,강진군,2020-12,172.2
260,장흥,2020-01,142.1
260,장흥,2020-02,177.5
260,장흥,2020-03,236.3
260,장흥,2020-04,268.2
260,장흥,2020-05,199.6
260,장흥,2020-06,193.2
260,장흥,2020-07,68.6
260,장흥,2020-08,167.6
260,장흥,2020-09,151.5
260,장흥,2020-10,229.7
260,장흥,2020-11,174.7
260,장흥,2020-12,189.6
261,해남,2020-01,135.5
261,해남,2020-02,164.3
261,해남,2020-03,233.3
261,해남,2020-04,263.3
261,해남,2020-05,192.4
261,해남,2020-06,198.1
261,해남,2020-07,73.5
261,해남,2020-08,184.5
261,해남,2020-09,158.7
261,해남,2020-10,228.4
261,해남,2020-11,171.5
261,해남,2020-12,177.7
262,고흥,2020-01,142.3
262,고흥,2020-02,178.4
262,고흥,2020-03,234.1
262,고흥,2020-04,259.0
262,고흥,2020-05,197.2
262,고흥,2020-06,195.7
262,고흥,2020-07,67.2
262,고흥,2020-08,182.0
262,고흥,2020-09,164.1
262,고흥,2020-10,226.7
262,고흥,2020-11,165.4
262,고흥,2020-12,189.2
263,의령군,2020-01,152.1
263,의령군,2020-02,212.9
263,의령군,2020-03,241.9
263,의령군,2020-04,256.8
263,의령군,2020-05,196.5
263,의령군,2020-06,207.4
263,의령군,2020-07,77.6
263,의령군,2020-08,153.7
263,의령군,2020-09,130.4
263,의령군,2020-10,241.6
263,의령군,2020-11,187.9
263,의령군,2020-12,202.7
264,함양군,2020-01,143.8
264,함양군,2020-02,188.4
264,함양군,2020-03,235.2
264,함양군,2020-04,229.7
264,함양군,2020-05,235.1
264,함양군,2020-06,202.6
264,함양군,2020-07,74.3
264,함양군,2020-08,159.8
264,함양군,2020-09,130.7
264,함양군,2020-10,218.5
264,함양군,2020-11,173.7
264,함양군,2020-12,185.0
266,광양시,2020-01,157.8
266,광양시,2020-02,199.8
266,광양시,2020-03,248.7
266,광양시,2020-04,276.3
266,광양시,2020-05,205.9
266,광양시,2020-06,212.3
266,광양시,2020-07,74.7
266,광양시,2020-08,171.0
266,광양시,2020-09,158.2
266,광양시,2020-10,219.4
266,광양시,2020-11,170.3
266,광양시,2020-12,200.4
268,진도군,2020-01,102.9
268,진도군,2020-02,142.5
268,진도군,2020-03,221.7
268,진도군,2020-04,262.3
268,진도군,2020-05,178.4
268,진도군,2020-06,185.5
268,진도군,2020-07,61.4
268,진도군,2020-08,165.1
268,진도군,2020-09,148.7
268,진도군,2020-10,200.2
268,진도군,2020-11,139.8
268,진도군,2020-12,137.6
271,봉화,2020-01,154.2
271,봉화,2020-02,182.6
271,봉화,2020-03,212.9
271,봉화,2020-04,244.3
271,봉화,2020-05,203.6
271,봉화,2020-06,209.8
