지점,지점명,일시,일조율(%)
127,충주,2020-04,69.15
127,충주,2020-05,48.64
127,충주,2020-06,45.83
127,충주,2020-07,23.78
127,충주,2020-08,28.58
127,충주,2020-09,46.29
127,충주,2020-10,63.39
127,충주,2020-11,56.43
127,충주,2020-12,59.65
129,서산,2020-01,52.35
129,서산,2020-02,62.33
129,서산,2020-03,68.49
129,서산,2020-04,76.17
129,서산,2020-05,49.11
129,서산,2020-06,49.32
129,서산,2020-07,29.07
129,서산,2020-08,30.88
129,서산,2020-09,54.32
129,서산,2020-10,68.9
129,서산,2020-11,55.36
129,서산,2020-12,57.78
130,울진,2020-01,53.5
130,울진,2020-02,64.04
130,울진,2020-03,65.41
130,울진,2020-04,66.59
130,울진,2020-05,55.64
130,울진,2020-06,54.24
130,울진,2020-07,29.08
130,울진,2020-08,35.89
130,울진,2020-09,47.66
130,울진,2020-10,63.29
130,울진,2020-11,64.97
130,울진,2020-12,76.43
131,청주,2020-01,48.92
131,청주,2020-02,59.82
131,청주,2020-03,65.67
131,청주,2020-04,72.57
131,청주,2020-05,52.36
131,청주,2020-06,45.39
131,청주,2020-07,24.53
131,청주,2020-08,34.76
131,청주,2020-09,49.54
131,청주,2020-10,64.31
131,청주,2020-11,58.11
131,청주,2020-12,59.3
133,대전,2020-01,47.76
133,대전,2020-02,58.62
133,대전,2020-03,69.45
133,대전,2020-04,76.41
133,대전,2020-05,54.8
133,대전,2020-06,49.54
133,대전,2020-07,21.54
133,대전,2020-08,42.21
133,대전,2020-09,52.74
133,대전,2020-10,66.42
133,대전,2020-11,60.32
133,대전,2020-12,63.85
135,추풍령,2020-01,39.32
135,추풍령,2020-02,56.5
135,추풍령,2020-03,63.68
135,추풍령,2020-04,67.08
135,추풍령,2020-05,49.85
135,추풍령,2020-06,45.04
135,추풍령,2020-07,16.52
135,추풍령,2020-08,36.28
135,추풍령,2020-09,39.56
135,추풍령,2020-10,64.16
135,추풍령,2020-11,54.58
135,추풍령,2020-12,61.8
136,안동,2020-01,55.54
136,안동,2020-02,67.55
136,안동,2020-03,67.89
136,안동,2020-04,72.09
136,안동,2020-05,56.58
136,안동,2020-06,55.58
136,안동,2020-07,27.07
136,안동,2020-08,41.98
136,안동,2020-09,43.46
136,안동,2020-10,61.61
136,안동,2020-11,60.57
136,안동,2020-12,73.78
137,상주,2020-01,46.9
137,상주,2020-02,58.81
137,상주,2020-03,65.9
137,상주,2020-04,69.12
137,상주,2020-05,52.7
137,상주,2020-06,48.64
137,상주,2020-07,23.33
137,상주,2020-08,37.82
137,상주,2020-09,40.58
137,상주,2020-10,59.53
137,상주,2020-11,55.06
137,상주,2020-12,62.82
138,포항,2020-01,48.17
138,포항,2020-02,66.22
138,포항,2020-03,63.55
138,포항,2020-04,71.11
138,포항,2020-05,59.82
138,포항,2020-06,59.94
138,포항,2020-07,24.86
138,포항,2020-08,53.71
138,포항,2020-09,44.37
138,포항,2020-10,68.3
138,포항,2020-11,61.62
138,포항,2020-12,76.05
140,군산,2020-01,47.81
140,군산,2020-02,62.08
140,군산,2020-03,67.93
140,군산,2020-04,71.91
140,군산,2020-05,48.47
140,군산,2020-06,44.38
140,군산,2020-07,24.55
140,군산,2020-08,41.35
140,군산,2020-09,49.88
140,군산,2020-10,64.82
140,군산,2020-11,58.28
140,군산,2020-12,54.78
143,대구,2020-01,48.67
143,대구,2020-02,65.04
143,대구,2020-03,66.21
143,대구,2020-04,69.48
143,대구,2020-05,55.36
143,대구,2020-06,51.8
143,대구,2020-07,21.78
143,대구,2020-08,46.29
143,대구,2020-09,40.34
143,대구,2020-10,63.82
143,대구,2020-11,64.32
143,대구,2020-12,70.75
146,전주,2020-01,39.27
146,전주,2020-02,58.66
146,전주,2020-03,66.16
146,전주,2020-04,71.49
146,전주,2020-05,49.03
146,전주,2020-06,40.65
146,전주,2020-07,18.72
146,전주,2020-08,41.56
146,전주,2020-09,45.87
146,전주,2020-10,64.93
146,전주,2020-11,58.21
146,전주,2020-12,58.83
152,울산,2020-01,49.26
152,울산,2020-02,66.64
152,울산,2020-03,64.05
152,울산,2020-04,70.51
152,울산,2020-05,56.33
152,울산,2020-06,58.99
152,울산,2020-07,25.14
152,울산,2020-08,55.14
152,울산,2020-09,44.7
152,울산,2020-10,65.93
152,울산,2020-11,61.62
152,울산,2020-12,77.53
155,창원,2020-01,50.56
155,창원,2020-02,63.23
155,창원,2020-03,64.87
155,창원,2020-04,68.99
155,창원,2020-05,51.89
155,창원,2020-06,54.5
155,창원,2020-07,20.72
155,창원,2020-08,48.96
155,창원,2020-09,43.68
155,창원,2020-10,63.93
155,창원,2020-11,60.81
155,창원,2020-12,71.41
156,광주,2020-01,43.62
156,광주,2020-02,55.87
156,광주,2020-03,65.07
156,광주,2020-04,70.76
156,광주,2020-05,48.59
156,광주,2020-06,44.05
156,광주,2020-07,15.72
156,광주,2020-08,40.71
156,광주,2020-09,42.67
156,광주,2020-10,65.01
156,광주,2020-11,57.0
156,광주,2020-12,61.15
159,부산,2020-01,59.06
159,부산,2020-02,67.92
159,부산,2020-03,65.34
159,부산,2020-04,66.75
159,부산,2020-05,49.48
159,부산,2020-06,53.24
159,부산,2020-07,19.66
159,부산,2020-08,49.44
159,부산,2020-09,42.94
159,부산,2020-10,62.78
159,부산,2020-11,63.58
159,부산,2020-12,74.6
162,통영,2020-01,49.43
162,통영,2020-02,63.54
162,통영,2020-03,60.18
162,통영,2020-04,69.78
162,통영,2020-05,50.51
162,통영,2020-06,51.87
162,통영,2020-07,21.66
162,통영,2020-08,48.85
162,통영,2020-09,44.64
162,통영,2020-10,62.8
162,통영,2020-11,67.02
162,통영,2020-12,72.27
165,목포,2020-01,39.77
165,목포,2020-02,55.67
165,목포,2020-03,64.13
165,목포,2020-04,74.03
165,목포,2020-05,47.19
165,목포,2020-06,48.03
165,목포,2020-07,22.3
165,목포,2020-08,50.0
165,목포,2020-09,49.96
165,목포,2020-10,66.63
165,목포,2020-11,54.59
165,목포,2020-12,58.73
168,여수,2020-01,51.83
168,여수,2020-02,64.3
168,여수,2020-03,67.0
168,여수,2020-04,70.55
168,여수,2020-05,51.21
168,여수,2020-06,52.1
168,여수,2020-07,22.77
168,여수,2020-08,51.29
168,여수,2020-09,48.36
168,여수,2020-10,73.89
168,여수,2020-11,63.18
168,여수,2020-12,70.24
169,흑산도,2020-01,26.97
169,흑산도,2020-02,45.79
169,흑산도,2020-03,67.0
169,흑산도,2020-04,71.14
169,흑산도,2020-05,40.64
169,흑산도,2020-06,38.66
169,흑산도,2020-07,23.91
169,흑산도,2020-08,34.85
169,흑산도,2020-09,50.24
169,흑산도,2020-10,59.05
169,흑산도,2020-11,46.13
169,흑산도,2020-12,36.7
170,완도,2020-01,41.5
170,완도,2020-02,55.65
170,완도,2020-03,61.89
170,완도,2020-04,62.3
170,완도,2020-05,42.76
170,완도,2020-06,46.21
170,완도,2020-07,18.11
170,완도,2020-08,42.76
170,완도,2020-09,41.12
170,완도,2020-10,67.13
170,완도,2020-11,50.88
170,완도,2020-12,56.05
172,고창,2020-01,40.14
172,고창,2020-02,57.42
172,고창,2020-03,65.41
172,고창,2020-04,73.31
172,고창,2020-05,47.07
172,고창,2020-06,38.24
172,고창,2020-07,16.81
172,고창,2020-08,41.68
172,고창,2020-09,41.75
172,고창,2020-10,62.88
172,고창,2020-11,49.29
172,고창,2020-12,49.66
174,순천,2020-01,39.31
174,순천,2020-02,55.3
174,순천,2020-03,63.75
174,순천,2020-04,68.25
174,순천,2020-05,43.74
174,순천,2020-06,42.24
174,순천,2020-07,12.63
174,순천,2020-08,33.13
174,순천,2020-09,37.23
174,순천,2020-10,62.97
174,순천,2020-11,55.01
174,순천,2020-12,63.58
177,홍성,2020-01,50.78
177,홍성,2020-02,58.58
177,홍성,2020-03,68.43
177,홍성,2020-04,78.3
177,홍성,2020-05,48.97
177,홍성,2020-06,48.65
177,홍성,2020-07,24.49
177,홍성,2020-08,33.19
177,홍성,2020-09,53.01
177,홍성,2020-10,66.26
177,홍성,2020-11,54.39
177,홍성,2020-12,59.77
184,제주,2020-01,15.0
184,제주,2020-02,36.32
184,제주,2020-03,52.78
184,제주,2020-04,66.9
184,제주,2020-05,48.69
184,제주,2020-06,38.16
184,제주,2020-07,26.14
184,제주,2020-08,57.82
184,제주,2020-09,36.16
184,제주,2020-10,51.21
184,제주,2020-11,41.59
184,제주,2020-12,31.07
185,고산,2020-01,26.72
185,고산,2020-02,51.3
185,고산,2020-03,57.91
185,고산,2020-04,70.03
185,고산,2020-05,45.74
185,고산,2020-06,36.81
185,고산,2020-07,29.85
185,고산,2020-08,58.53
185,고산,2020-09,48.57
185,고산,2020-10,67.19
185,고산,2020-11,52.96
185,고산,2020-12,45.46
188,성산,2020-01,37.44
188,성산,2020-02,50.06
188,성산,2020-03,59.82
188,성산,2020-04,71.4
188,성산,2020-05,47.16
188,성산,2020-06,37.91
188,성산,2020-07,29.52
188,성산,2020-08,52.62
188,성산,2020-09,43.12
188,성산,2020-10,64.39
188,성산,2020-11,50.97
188,성산,2020-12,54.24
189,서귀포,2020-01,40.25
189,서귀포,2020-02,55.28
189,서귀포,2020-03,57.43
189,서귀포,2020-04,67.89
189,서귀포,2020-05,45.67
189,서귀포,2020-06,35.26
189,서귀포,2020-07,25.83
189,서귀포,2020-08,44.19
189,서귀포,2020-09,44.33
189,서귀포,2020-10,66.0
189,서귀포,2020-11,55.85
189,서귀포,2020-12,58.73
192,진주,2020-01,54.97
192,진주,2020-02,67.47
192,진주,2020-03,68.7
192,진주,2020-04,72.48
192,진주,2020-05,54.84
192,진주,2020-06,53.84
192,진주,2020-07,21.38
192,진주,2020-08,49.18
192,진주,2020-09,44.87
192,진주,2020-10,69.63
192,진주,2020-11,64.62
192,진주,2020-12,70.79
201,강화,2020-01,62.54
201,강화,2020-02,54.63
201,강화,2020-03,68.56
201,강화,2020-04,70.89
201,강화,2020-05,34.79
201,강화,2020-06,44.06
201,강화,2020-07,30.37
201,강화,2020-08,17.56
201,강화,2020-09,49.46
201,강화,2020-10,64.16
201,강화,2020-11,55.04
201,강화,2020-12,65.62
202,양평,2020-01,51.77
202,양평,2020-02,52.53
202,양평,2020-03,64.27
202,양평,2020-04,67.96
202,양평,2020-05,40.33
202,양평,2020-06,46.27
202,양평,2020-07,28.45
202,양평,2020-08,20.48
202,양평,2020-09,44.2
202,양평,2020-10,62.06
202,양평,2020-11,55.37
202,양평,2020-12,64.21
203,이천,2020-01,48.1
203,이천,2020-02,52.64
203,이천,2020-03,60.83
203,이천,2020-04,67.8
203,이천,2020-05,40.72
203,이천,2020-06,45.26
203,이천,2020-07,25.11
203,이천,2020-08,19.82
203,이천,2020-09,38.52
203,이천,2020-10,56.46
203,이천,2020-11,52.85
203,이천,2020-12,61.61
211,인제,2020-01,48.4
211,인제,2020-02,46.49
211,인제,2020-03,56.84
211,인제,2020-04,53.96
211,인제,2020-05,36.82
211,인제,2020-06,44.77
211,인제,2020-07,28.44
211,인제,2020-08,18.26
211,인제,2020-09,30.83
211,인제,2020-10,54.13
211,인제,2020-11,50.21
211,인제,2020-12,54.45
212,홍천,2020-01,52.12
212,홍천,2020-02,54.68
212,홍천,2020-03,64.23
212,홍천,2020-04,64.23
212,홍천,2020-05,41.98
212,홍천,2020-06,48.18
212,홍천,2020-07,28.97
212,홍천,2020-08,20.99
212,홍천,2020-09,38.08
212,홍천,2020-10,56.63
212,홍천,2020-11,51.64
212,홍천,2020-12,56.55
216,태백,2020-01,39.01
216,태백,2020-02,51.13
216,태백,2020-03,57.23
216,태백,2020-04,56.16
216,태백,2020-05,50.93
216,태백,2020-06,47.2
216,태백,2020-07,27.4
216,태백,2020-08,29.03
216,태백,2020-09,32.23
216,태백,2020-10,50.95
216,태백,2020-11,53.07
216,태백,2020-12,57.05
217,정선군,2020-01,43.38
217,정선군,2020-02,50.84
217,정선군,2020-03,55.3
217,정선군,2020-04,55.77
217,정선군,2020-05,44.05
217,정선군,2020-06,46.62
217,정선군,2020-07,27.97
217,정선군,2020-08,25.77
217,정선군,2020-09,30.99
217,정선군,2020-10,47.93
217,정선군,2020-11,50.74
217,정선군,2020-12,46.7
221,제천,2020-01,50.16
221,제천,2020-02,57.52
221,제천,2020-03,62.08
221,제천,2020-04,63.4
221,제천,2020-05,43.96
221,제천,2020-06,46.33
221,제천,2020-07,26.52
221,제천,2020-08,22.28
221,제천,2020-09,35.42
221,제천,2020-10,61.56
221,제천,2020-11,60.1
221,제천,2020-12,65.5
226,보은,2020-01,39.77
226,보은,2020-02,55.06
226,보은,2020-03,60.05
226,보은,2020-04,66.25
226,보은,2020-05,48.87
226,보은,2020-06,43.13
226,보은,2020-07,19.53
226,보은,2020-08,28.81
226,보은,2020-09,40.87
226,보은,2020-10,56.72
226,보은,2020-11,51.58
226,보은,2020-12,52.78
232,천안,2020-01,47.38
232,천안,2020-02,53.4
232,천안,2020-03,62.93
232,천안,2020-04,72.38
232,천안,2020-05,47.29
232,천안,2020-06,44.63
232,천안,2020-07,22.65
232,천안,2020-08,28.57
232,천안,2020-09,44.37
232,천안,2020-10,61.45
232,천안,2020-11,55.54
232,천안,2020-12,58.78
235,보령,2020-01,45.5
235,보령,2020-02,57.79
235,보령,2020-03,65.26
235,보령,2020-04,69.22
235,보령,2020-05,38.05
235,보령,2020-06,30.13
235,보령,2020-07,18.9
235,보령,2020-08,18.22
235,보령,2020-09,43.1
235,보령,2020-10,49.94
235,보령,2020-11,52.78
235,보령,2020-12,55.56
236,부여,2020-01,44.6
236,부여,2020-02,54.96
236,부여,2020-03,62.91
236,부여,2020-04,70.52
236,부여,2020-05,44.43
236,부여,2020-06,40.56
236,부여,2020-07,16.83
236,부여,2020-08,29.78
236,부여,2020-09,43.51
236,부여,2020-10,57.92
236,부여,2020-11,52.31
236,부여,2020-12,53.38
238,금산,2020-01,37.23
238,금산,2020-02,53.84
238,금산,2020-03,63.08
238,금산,2020-04,66.68
238,금산,2020-05,47.44
238,금산,2020-06,42.26
238,금산,2020-07,16.28
238,금산,2020-08,34.39
238,금산,2020-09,37.96
238,금산,2020-10,56.21
238,금산,2020-11,55.71
238,금산,2020-12,55.13
239,세종,2020-01,44.78
239,세종,2020-02,54.27
239,세종,2020-03,60.43
239,세종,2020-04,70.89
239,세종,2020-05,48.79
239,세종,2020-06,47.48
239,세종,2020-07,19.37
239,세종,2020-08,36.47
239,세종,2020-09,46.14
239,세종,2020-10,58.61
239,세종,2020-11,51.12
239,세종,2020-12,55.57
243,부안,2020-01,35.36
243,부안,2020-02,58.0
243,부안,2020-03,61.3
243,부안,2020-04,68.54
243,부안,2020-05,46.91
243,부안,2020-06,42.64
243,부안,2020-07,19.37
243,부안,2020-08,41.2
243,부안,2020-09,44.95
243,부안,2020-10,59.9
243,부안,2020-11,50.06
243,부안,2020-12,46.12
244,임실,2020-01,30.55
244,임실,2020-02,51.14
244,임실,2020-03,58.72
244,임실,2020-04,68.38
244,임실,2020-05,48.74
244,임실,2020-06,39.18
244,임실,2020-07,16.84
244,임실,2020-08,35.19
244,임실,2020-09,36.74
244,임실,2020-10,61.07
244,임실,2020-11,49.19
244,임실,2020-12,44.27
245,정읍,2020-01,34.92
245,정읍,2020-02,56.86
245,정읍,2020-03,62.25
245,정읍,2020-04,69.61
245,정읍,2020-05,43.15
245,정읍,2020-06,32.36
245,정읍,2020-07,14.4
245,정읍,2020-08,31.86
245,정읍,2020-09,47.75
245,정읍,2020-10,61.5
245,정읍,2020-11,53.39
245,정읍,2020-12,50.64
247,남원,2020-01,34.45
247,남원,2020-02,53.65
247,남원,2020-03,62.15
247,남원,2020-04,67.31
247,남원,2020-05,49.01
247,남원,2020-06,45.5
247,남원,2020-07,19.16
247,남원,2020-08,39.2
247,남원,2020-09,40.49
247,남원,2020-10,65.96
247,남원,2020-11,56.45
247,남원,2020-12,56.81
248,장수,2020-01,37.59
248,장수,2020-02,54.3
248,장수,2020-03,58.57
248,장수,2020-04,64.37
248,장수,2020-05,48.41
248,장수,2020-06,40.59
248,장수,2020-07,15.72
248,장수,2020-08,31.42
248,장수,2020-09,31.11
248,장수,2020-10,59.01
248,장수,2020-11,53.28
248,장수,2020-12,50.28
251,고창군,2020-01,38.28
251,고창군,2020-02,56.57
251,고창군,2020-03,63.45
251,고창군,2020-04,69.5
251,고창군,2020-05,46.4
251,고창군,2020-06,39.62
251,고창군,2020-07,14.51
251,고창군,2020-08,39.98
251,고창군,2020-09,43.72
251,고창군,2020-10,61.97
251,고창군,2020-11,52.1
251,고창군,2020-12,51.26
252,영광군,2020-01,40.64
252,영광군,2020-02,56.87
252,영광군,2020-03,67.82
252,영광군,2020-04,72.91
252,영광군,2020-05,47.93
252,영광군,2020-06,42.05
252,영광군,2020-07,18.78
252,영광군,2020-08,44.26
252,영광군,2020-09,46.87
252,영광군,2020-10,66.85
252,영광군,2020-11,53.63
252,영광군,2020-12,56.25
253,김해시,2020-01,53.66
253,김해시,2020-02,64.73
253,김해시,2020-03,64.16
253,김해시,2020-04,67.61
253,김해시,2020-05,50.55
253,김해시,2020-06,52.75
253,김해시,2020-07,19.63
253,김해시,2020-08,44.55
253,김해시,2020-09,38.4
253,김해시,2020-10,59.64
253,김해시,2020-11,59.61
253,김해시,2020-12,74.39
254,순창군,2020-01,34.29
254,순창군,2020-02,54.88
254,순창군,2020-03,61.25
254,순창군,2020-04,66.62
254,순창군,2020-05,47.73
254,순창군,2020-06,41.76
254,순창군,2020-07,15.02
254,순창군,2020-08,32.86
254,순창군,2020-09,37.43
254,순창군,2020-10,60.54
254,순창군,2020-11,52.2
254,순창군,2020-12,51.43
255,북창원,2020-01,48.47
255,북창원,2020-02,62.3
255,북창원,2020-03,61.57
255,북창원,2020-04,64.69
255,북창원,2020-05,49.64
255,북창원,2020-06,49.71
255,북창원,2020-07,16.4
255,북창원,2020-08,44.02
255,북창원,2020-09,35.9
255,북창원,2020-10,59.68
255,북창원,2020-11,54.13
255,북창원,2020-12,63.11
257,양산시,2020-01,50.8
257,양산시,2020-02,61.92
257,양산시,2020-03,58.38
257,양산시,2020-04,56.71
257,양산시,2020-05,40.4
257,양산시,2020-06,44.01
257,양산시,2020-07,17.29
257,양산시,2020-08,42.77
257,양산시,2020-09,36.53
257,양산시,2020-10,57.51
257,양산시,2020-11,55.8
257,양산시,2020-12,67.32
258,보성군,2020-01,45.9
258,보성군,2020-02,54.27
258,보성군,2020-03,65.71
258,보성군,2020-04,68.93
258,보성군,2020-05,45.26
258,보성군,2020-06,45.55
258,보성군,2020-07,15.13
258,보성군,2020-08,40.44
258,보성군,2020-09,44.38
258,보성군,2020-10,67.38
258,보성군,2020-11,56.38
258,보성군,2020-12,63.63
259,강진군,2020-01,43.95
259,강진군,2020-02,52.54
259,강진군,2020-03,62.02
259,강진군,2020-04,70.75
259,강진군,2020-05,46.41
259,강진군,2020-06,47.35
259,강진군,2020-07,16.25
259,강진군,2020-08,46.54
259,강진군,2020-09,43.43
259,강진군,2020-10,62.34
259,강진군,2020-11,51.3
259,강진군,2020-12,56.11
260,장흥,2020-01,45.25
260,장흥,2020-02,55.92
260,장흥,2020-03,63.56
260,장흥,2020-04,68.37
260,장흥,2020-05,46.01
260,장흥,2020-06,44.54
260,장흥,2020-07,15.56
260,장흥,2020-08,40.27
260,장흥,2020-09,40.76
260,장흥,2020-10,65.52
260,장흥,2020-11,56.17
260,장흥,2020-12,61.88
261,해남,2020-01,43.14
261,해남,2020-02,51.8
261,해남,2020-03,62.7
261,해남,2020-04,67.1
261,해남,2020-05,44.37
261,해남,2020-06,47.26
261,해남,2020-07,16.69
261,해남,2020-08,44.35
261,해남,2020-09,42.72
261,해남,2020-10,65.15
261,해남,2020-11,55.11
261,해남,2020-12,57.85
262,고흥,2020-01,45.32
262,고흥,2020-02,56.22
262,고흥,2020-03,62.96
262,고흥,2020-04,65.99
262,고흥,2020-05,45.47
262,고흥,2020-06,45.11
262,고흥,2020-07,15.26
262,고흥,2020-08,43.75
262,고흥,2020-09,44.16
262,고흥,2020-10,64.68
262,고흥,2020-11,53.17
262,고흥,2020-12,61.65
263,의령군,2020-01,48.69
263,의령군,2020-02,69.78
263,의령군,2020-03,67.33
263,의령군,2020-04,65.33
263,의령군,2020-05,46.61
263,의령군,2020-06,47.68
263,의령군,2020-07,17.54
263,의령군,2020-08,38.06
263,의령군,2020-09,37.63
263,의령군,2020-10,69.05
263,의령군,2020-11,62.78
263,의령군,2020-12,66.52
264,함양군,2020-01,46.15
264,함양군,2020-02,59.58
264,함양군,2020-03,63.26
264,함양군,2020-04,65.09
264,함양군,2020-05,53.91
264,함양군,2020-06,46.4
264,함양군,2020-07,16.75
264,함양군,2020-08,38.27
264,함양군,2020-09,35.12
264,함양군,2020-10,62.5
264,함양군,2020-11,56.2
264,함양군,2020-12,60.86
266,광양시,2020-01,50.35
266,광양시,2020-02,63.01
266,광양시,2020-03,66.91
266,광양시,2020-04,70.36
266,광양시,2020-05,47.41
266,광양시,2020-06,48.88
266,광양시,2020-07,16.92
266,광양시,2020-08,41.08
266,광양시,2020-09,42.54
266,광양시,2020-10,62.63
266,광양시,2020-11,56.71
266,광양시,2020-12,65.6
268,진도군,2020-01,32.74
268,진도군,2020-02,44.91
268,진도군,2020-03,59.58
268,진도군,2020-04,66.85
268,진도군,2020-05,41.15
268,진도군,2020-06,42.84
268,진도군,2020-07,13.95
268,진도군,2020-08,39.7
268,진도군,2020-09,40.04
268,진도군,2020-10,57.1
268,진도군,2020-11,44.88
268,진도군,2020-12,44.75
271,봉화,2020-01,49.98
271,봉화,2020-02,58.04
271,봉화,2020-03,57.31
271,봉화,2020-04,61.85
271,봉화,2020-05,46.39
271,봉화,2020-06,47.69
271,봉화,2020-07,22.47
