지점,지점명,일시,일조율(%)
129,서산,2024-11,59.11
129,서산,2024-12,48.62
130,울진,2024-01,65.18
130,울진,2024-02,34.88
130,울진,2024-03,56.39
130,울진,2024-04,51.27
130,울진,2024-05,65.23
130,울진,2024-06,63.17
130,울진,2024-07,40.8
130,울진,2024-08,61.39
130,울진,2024-09,39.74
130,울진,2024-10,41.53
130,울진,2024-11,53.0
130,울진,2024-12,75.02
131,청주,2024-01,45.29
131,청주,2024-02,29.88
131,청주,2024-03,55.29
131,청주,2024-04,50.67
131,청주,2024-05,61.94
131,청주,2024-06,56.64
131,청주,2024-07,25.34
131,청주,2024-08,50.68
131,청주,2024-09,45.12
131,청주,2024-10,39.8
131,청주,2024-11,55.21
131,청주,2024-12,52.94
133,대전,2024-01,46.6
133,대전,2024-02,32.81
133,대전,2024-03,57.1
133,대전,2024-04,53.59
133,대전,2024-05,64.76
133,대전,2024-06,61.72
133,대전,2024-07,27.87
133,대전,2024-08,57.56
133,대전,2024-09,52.55
133,대전,2024-10,42.14
133,대전,2024-11,58.95
133,대전,2024-12,55.43
135,추풍령,2024-01,54.88
135,추풍령,2024-02,30.47
135,추풍령,2024-03,53.93
135,추풍령,2024-04,48.87
135,추풍령,2024-05,62.09
135,추풍령,2024-06,57.2
135,추풍령,2024-07,27.86
135,추풍령,2024-08,58.01
135,추풍령,2024-09,45.43
135,추풍령,2024-10,43.89
135,추풍령,2024-11,57.69
135,추풍령,2024-12,64.71
136,안동,2024-01,61.73
136,안동,2024-02,35.02
136,안동,2024-03,55.51
136,안동,2024-04,51.79
136,안동,2024-05,61.68
136,안동,2024-06,54.21
136,안동,2024-07,32.21
136,안동,2024-08,57.04
136,안동,2024-09,50.55
136,안동,2024-10,36.7
136,안동,2024-11,54.64
136,안동,2024-12,72.17
137,상주,2024-01,56.71
137,상주,2024-02,34.26
137,상주,2024-03,56.09
137,상주,2024-04,51.47
137,상주,2024-05,62.49
137,상주,2024-06,59.19
137,상주,2024-07,30.98
137,상주,2024-08,60.72
137,상주,2024-09,49.26
137,상주,2024-10,40.5
137,상주,2024-11,55.87
137,상주,2024-12,65.84
138,포항,2024-01,64.9
138,포항,2024-02,31.81
138,포항,2024-03,55.66
138,포항,2024-04,48.12
138,포항,2024-05,64.51
138,포항,2024-06,56.44
138,포항,2024-07,42.91
138,포항,2024-08,62.86
138,포항,2024-09,39.29
138,포항,2024-10,39.29
138,포항,2024-11,47.21
138,포항,2024-12,78.26
140,군산,2024-01,48.55
140,군산,2024-02,36.05
140,군산,2024-03,54.75
140,군산,2024-04,48.69
140,군산,2024-05,59.6
140,군산,2024-06,54.77
140,군산,2024-07,28.77
140,군산,2024-08,57.57
140,군산,2024-09,54.99
140,군산,2024-10,43.72
140,군산,2024-11,55.95
140,군산,2024-12,47.87
143,대구,2024-01,67.25
143,대구,2024-02,34.9
143,대구,2024-03,56.85
143,대구,2024-04,46.92
143,대구,2024-05,64.39
143,대구,2024-06,53.47
143,대구,2024-07,34.2
143,대구,2024-08,59.88
143,대구,2024-09,44.06
143,대구,2024-10,42.4
143,대구,2024-11,56.01
143,대구,2024-12,73.29
146,전주,2024-01,52.15
146,전주,2024-02,36.88
146,전주,2024-03,56.37
146,전주,2024-04,50.33
146,전주,2024-05,66.01
146,전주,2024-06,56.92
146,전주,2024-07,34.34
146,전주,2024-08,60.55
146,전주,2024-09,53.96
146,전주,2024-10,48.41
146,전주,2024-11,57.32
146,전주,2024-12,52.76
152,울산,2024-01,63.34
152,울산,2024-02,31.91
152,울산,2024-03,57.87
152,울산,2024-04,47.48
152,울산,2024-05,62.67
152,울산,2024-06,47.92
152,울산,2024-07,43.69
152,울산,2024-08,65.15
152,울산,2024-09,45.1
152,울산,2024-10,34.78
152,울산,2024-11,49.31
152,울산,2024-12,77.53
155,창원,2024-01,64.93
155,창원,2024-02,37.05
155,창원,2024-03,55.92
155,창원,2024-04,43.65
155,창원,2024-05,62.97
155,창원,2024-06,47.8
155,창원,2024-07,34.4
155,창원,2024-08,66.33
155,창원,2024-09,53.79
155,창원,2024-10,43.7
155,창원,2024-11,56.53
155,창원,2024-12,75.15
156,광주,2024-01,50.91
156,광주,2024-02,36.4
156,광주,2024-03,54.12
156,광주,2024-04,47.6
156,광주,2024-05,64.5
156,광주,2024-06,50.45
156,광주,2024-07,31.58
156,광주,2024-08,59.22
156,광주,2024-09,50.32
156,광주,2024-10,44.59
156,광주,2024-11,54.1
156,광주,2024-12,53.66
159,부산,2024-01,68.49
159,부산,2024-02,35.17
159,부산,2024-03,57.61
159,부산,2024-04,46.71
159,부산,2024-05,61.47
159,부산,2024-06,44.28
159,부산,2024-07,36.87
159,부산,2024-08,64.7
159,부산,2024-09,52.6
159,부산,2024-10,38.93
159,부산,2024-11,57.03
159,부산,2024-12,80.03
162,통영,2024-01,64.09
162,통영,2024-02,38.76
162,통영,2024-03,55.21
162,통영,2024-04,42.26
162,통영,2024-05,60.56
162,통영,2024-06,43.9
162,통영,2024-07,29.03
162,통영,2024-08,68.09
162,통영,2024-09,52.54
162,통영,2024-10,43.02
162,통영,2024-11,55.97
162,통영,2024-12,77.08
165,목포,2024-01,49.03
165,목포,2024-02,32.72
165,목포,2024-03,50.28
165,목포,2024-04,46.7
165,목포,2024-05,61.18
165,목포,2024-06,40.94
165,목포,2024-07,28.85
165,목포,2024-08,63.77
165,목포,2024-09,56.9
165,목포,2024-10,42.38
165,목포,2024-11,50.85
165,목포,2024-12,49.31
168,여수,2024-01,60.91
168,여수,2024-02,39.36
168,여수,2024-03,55.65
168,여수,2024-04,43.06
168,여수,2024-05,62.11
168,여수,2024-06,46.84
168,여수,2024-07,34.2
168,여수,2024-08,71.35
168,여수,2024-09,57.96
168,여수,2024-10,50.31
168,여수,2024-11,54.04
168,여수,2024-12,72.04
169,흑산도,2024-01,37.5
169,흑산도,2024-02,31.83
169,흑산도,2024-03,50.91
169,흑산도,2024-04,51.9
169,흑산도,2024-05,63.02
169,흑산도,2024-06,47.26
169,흑산도,2024-07,24.29
169,흑산도,2024-08,73.73
169,흑산도,2024-09,63.07
169,흑산도,2024-10,40.44
169,흑산도,2024-11,47.67
169,흑산도,2024-12,38.07
170,완도,2024-01,47.66
170,완도,2024-02,34.38
170,완도,2024-03,49.6
170,완도,2024-04,44.25
170,완도,2024-05,61.19
170,완도,2024-06,43.04
170,완도,2024-07,34.86
170,완도,2024-08,69.19
170,완도,2024-09,51.61
170,완도,2024-10,37.6
170,완도,2024-11,46.33
170,완도,2024-12,52.93
172,고창,2024-01,44.21
172,고창,2024-02,34.02
172,고창,2024-03,51.34
172,고창,2024-04,48.31
172,고창,2024-05,53.64
172,고창,2024-06,48.98
172,고창,2024-07,33.29
172,고창,2024-08,64.82
172,고창,2024-09,55.62
172,고창,2024-10,44.93
172,고창,2024-11,52.0
172,고창,2024-12,41.71
174,순천,2024-01,52.6
174,순천,2024-02,35.85
174,순천,2024-03,53.35
174,순천,2024-04,43.05
174,순천,2024-05,58.9
174,순천,2024-06,40.19
174,순천,2024-07,23.07
174,순천,2024-08,59.25
174,순천,2024-09,50.32
174,순천,2024-10,44.4
174,순천,2024-11,49.73
174,순천,2024-12,58.83
177,홍성,2024-01,50.45
177,홍성,2024-02,33.03
177,홍성,2024-03,58.84
177,홍성,2024-04,52.12
177,홍성,2024-05,62.26
177,홍성,2024-06,69.13
177,홍성,2024-07,33.72
177,홍성,2024-08,60.53
177,홍성,2024-09,53.43
177,홍성,2024-10,48.17
177,홍성,2024-11,60.89
177,홍성,2024-12,51.33
181,서청주,2024-01,44.65
181,서청주,2024-02,29.95
181,서청주,2024-03,55.1
181,서청주,2024-04,50.27
181,서청주,2024-05,64.2
181,서청주,2024-06,63.31
181,서청주,2024-07,28.3
181,서청주,2024-08,59.77
181,서청주,2024-09,47.8
181,서청주,2024-10,39.12
181,서청주,2024-11,57.23
181,서청주,2024-12,56.15
184,제주,2024-01,24.5
184,제주,2024-02,18.91
184,제주,2024-03,42.97
184,제주,2024-04,38.88
184,제주,2024-05,61.65
184,제주,2024-06,35.97
184,제주,2024-07,46.81
184,제주,2024-08,66.44
184,제주,2024-09,45.74
184,제주,2024-10,25.88
184,제주,2024-11,36.61
184,제주,2024-12,22.55
185,고산,2024-01,32.15
185,고산,2024-02,20.28
185,고산,2024-03,40.63
185,고산,2024-04,37.68
185,고산,2024-05,58.7
185,고산,2024-06,31.09
185,고산,2024-07,32.39
185,고산,2024-08,68.31
185,고산,2024-09,61.47
185,고산,2024-10,37.93
185,고산,2024-11,44.64
185,고산,2024-12,30.36
188,성산,2024-01,40.28
188,성산,2024-02,25.77
188,성산,2024-03,46.41
188,성산,2024-04,38.75
188,성산,2024-05,53.86
188,성산,2024-06,30.71
188,성산,2024-07,33.09
188,성산,2024-08,61.55
188,성산,2024-09,48.32
188,성산,2024-10,30.1
188,성산,2024-11,43.17
188,성산,2024-12,42.35
189,서귀포,2024-01,51.28
189,서귀포,2024-02,33.94
189,서귀포,2024-03,52.02
189,서귀포,2024-04,36.61
189,서귀포,2024-05,56.68
189,서귀포,2024-06,30.98
189,서귀포,2024-07,23.46
189,서귀포,2024-08,60.23
189,서귀포,2024-09,56.71
189,서귀포,2024-10,41.53
189,서귀포,2024-11,51.45
189,서귀포,2024-12,61.53
192,진주,2024-01,64.43
192,진주,2024-02,40.18
192,진주,2024-03,56.28
192,진주,2024-04,44.44
192,진주,2024-05,66.94
192,진주,2024-06,52.59
192,진주,2024-07,38.29
192,진주,2024-08,67.98
192,진주,2024-09,55.88
192,진주,2024-10,50.43
192,진주,2024-11,60.08
192,진주,2024-12,73.05
201,강화,2024-01,59.22
201,강화,2024-02,41.26
201,강화,2024-03,56.34
201,강화,2024-04,52.12
201,강화,2024-05,52.85
201,강화,2024-06,62.0
201,강화,2024-07,18.49
201,강화,2024-08,51.79
201,강화,2024-09,48.66
201,강화,2024-10,52.8
201,강화,2024-11,60.35
201,강화,2024-12,64.41
202,양평,2024-01,49.85
202,양평,2024-02,31.47
202,양평,2024-03,51.05
202,양평,2024-04,49.33
202,양평,2024-05,56.54
202,양평,2024-06,61.01
202,양평,2024-07,22.76
202,양평,2024-08,54.6
202,양평,2024-09,47.06
202,양평,2024-10,40.8
202,양평,2024-11,52.06
202,양평,2024-12,61.4
203,이천,2024-01,46.31
203,이천,2024-02,30.45
203,이천,2024-03,49.61
203,이천,2024-04,46.85
203,이천,2024-05,52.48
203,이천,2024-06,54.55
203,이천,2024-07,14.41
203,이천,2024-08,37.19
203,이천,2024-09,38.71
203,이천,2024-10,34.51
203,이천,2024-11,45.85
203,이천,2024-12,52.44
211,인제,2024-01,45.81
211,인제,2024-02,28.12
211,인제,2024-03,44.11
211,인제,2024-04,46.32
211,인제,2024-05,48.26
211,인제,2024-06,51.94
211,인제,2024-07,22.27
211,인제,2024-08,43.83
211,인제,2024-09,38.86
211,인제,2024-10,31.7
211,인제,2024-11,46.74
211,인제,2024-12,57.58
212,홍천,2024-01,38.13
212,홍천,2024-02,28.76
212,홍천,2024-03,47.62
212,홍천,2024-04,48.76
212,홍천,2024-05,56.89
212,홍천,2024-06,59.85
212,홍천,2024-07,24.76
212,홍천,2024-08,51.33
212,홍천,2024-09,39.33
212,홍천,2024-10,32.96
212,홍천,2024-11,45.85
212,홍천,2024-12,46.63
216,태백,2024-01,42.91
216,태백,2024-02,26.77
216,태백,2024-03,52.09
216,태백,2024-04,44.3
216,태백,2024-05,55.01
216,태백,2024-06,53.92
216,태백,2024-07,27.79
216,태백,2024-08,40.77
216,태백,2024-09,28.23
216,태백,2024-10,26.38
216,태백,2024-11,
216,태백,2024-12,11.4
217,정선군,2024-01,47.54
217,정선군,2024-02,24.04
217,정선군,2024-03,48.06
217,정선군,2024-04,45.76
217,정선군,2024-05,54.61
217,정선군,2024-06,49.26
217,정선군,2024-07,26.02
217,정선군,2024-08,44.93
217,정선군,2024-09,32.52
217,정선군,2024-10,32.93
217,정선군,2024-11,42.75
217,정선군,2024-12,58.48
221,제천,2024-01,55.97
221,제천,2024-02,33.76
221,제천,2024-03,53.18
221,제천,2024-04,50.48
221,제천,2024-05,63.54
221,제천,2024-06,59.75
221,제천,2024-07,23.42
221,제천,2024-08,54.64
221,제천,2024-09,45.88
221,제천,2024-10,39.25
221,제천,2024-11,56.22
221,제천,2024-12,69.06
226,보은,2024-01,46.74
226,보은,2024-02,30.72
226,보은,2024-03,50.96
226,보은,2024-04,50.67
226,보은,2024-05,63.22
226,보은,2024-06,57.43
226,보은,2024-07,28.26
226,보은,2024-08,47.41
226,보은,2024-09,49.23
226,보은,2024-10,38.99
226,보은,2024-11,57.77
226,보은,2024-12,56.63
232,천안,2024-01,45.15
232,천안,2024-02,30.79
232,천안,2024-03,55.06
232,천안,2024-04,51.52
232,천안,2024-05,60.79
232,천안,2024-06,62.23
232,천안,2024-07,26.04
232,천안,2024-08,56.67
232,천안,2024-09,45.58
232,천안,2024-10,42.0
232,천안,2024-11,56.75
232,천안,2024-12,58.19
235,보령,2024-01,47.31
235,보령,2024-02,34.13
235,보령,2024-03,55.45
235,보령,2024-04,49.11
235,보령,2024-05,59.26
235,보령,2024-06,57.37
235,보령,2024-07,28.72
235,보령,2024-08,59.97
235,보령,2024-09,54.31
235,보령,2024-10,43.65
235,보령,2024-11,55.8
235,보령,2024-12,43.68
236,부여,2024-01,49.79
236,부여,2024-02,32.57
236,부여,2024-03,53.36
236,부여,2024-04,50.7
236,부여,2024-05,61.33
236,부여,2024-06,58.5
236,부여,2024-07,25.6
236,부여,2024-08,54.09
236,부여,2024-09,52.89
236,부여,2024-10,40.1
236,부여,2024-11,57.01
236,부여,2024-12,51.23
238,금산,2024-01,47.91
238,금산,2024-02,31.55
238,금산,2024-03,54.03
238,금산,2024-04,50.06
238,금산,2024-05,64.03
238,금산,2024-06,57.1
238,금산,2024-07,28.92
238,금산,2024-08,56.03
238,금산,2024-09,49.56
238,금산,2024-10,36.29
238,금산,2024-11,52.53
238,금산,2024-12,53.41
239,세종,2024-01,42.15
239,세종,2024-02,30.31
239,세종,2024-03,50.62
239,세종,2024-04,48.67
239,세종,2024-05,60.51
239,세종,2024-06,59.71
239,세종,2024-07,27.04
239,세종,2024-08,52.97
239,세종,2024-09,47.95
239,세종,2024-10,34.58
239,세종,2024-11,53.9
239,세종,2024-12,50.61
243,부안,2024-01,41.55
243,부안,2024-02,37.39
243,부안,2024-03,49.73
243,부안,2024-04,47.69
243,부안,2024-05,62.4
243,부안,2024-06,54.04
243,부안,2024-07,32.15
243,부안,2024-08,60.38
243,부안,2024-09,51.53
243,부안,2024-10,43.54
243,부안,2024-11,50.79
243,부안,2024-12,38.61
244,임실,2024-01,43.42
244,임실,2024-02,33.24
244,임실,2024-03,49.84
244,임실,2024-04,46.92
244,임실,2024-05,64.84
244,임실,2024-06,48.33
244,임실,2024-07,24.44
244,임실,2024-08,54.58
244,임실,2024-09,50.5
244,임실,2024-10,42.21
244,임실,2024-11,46.51
244,임실,2024-12,42.43
245,정읍,2024-01,44.57
245,정읍,2024-02,34.66
245,정읍,2024-03,54.13
245,정읍,2024-04,47.95
245,정읍,2024-05,62.82
245,정읍,2024-06,50.3
245,정읍,2024-07,30.17
245,정읍,2024-08,60.01
245,정읍,2024-09,55.02
245,정읍,2024-10,44.7
245,정읍,2024-11,54.1
245,정읍,2024-12,44.15
247,남원,2024-01,50.18
247,남원,2024-02,37.09
247,남원,2024-03,51.18
247,남원,2024-04,46.15
247,남원,2024-05,65.82
247,남원,2024-06,49.13
247,남원,2024-07,27.94
247,남원,2024-08,59.96
247,남원,2024-09,52.92
247,남원,2024-10,43.73
247,남원,2024-11,49.31
247,남원,2024-12,46.9
248,장수,2024-01,47.74
248,장수,2024-02,33.02
248,장수,2024-03,49.04
248,장수,2024-04,42.86
248,장수,2024-05,59.36
248,장수,2024-06,48.08
248,장수,2024-07,23.56
248,장수,2024-08,48.49
248,장수,2024-09,43.95
248,장수,2024-10,36.76
248,장수,2024-11,47.49
248,장수,2024-12,44.49
251,고창군,2024-01,39.4
251,고창군,2024-02,32.34
251,고창군,2024-03,47.63
251,고창군,2024-04,43.73
251,고창군,2024-05,56.32
251,고창군,2024-06,41.23
251,고창군,2024-07,23.48
251,고창군,2024-08,51.05
251,고창군,2024-09,47.44
251,고창군,2024-10,39.13
251,고창군,2024-11,46.45
251,고창군,2024-12,37.71
252,영광군,2024-01,45.98
252,영광군,2024-02,35.27
252,영광군,2024-03,52.41
252,영광군,2024-04,48.95
252,영광군,2024-05,59.71
252,영광군,2024-06,40.86
252,영광군,2024-07,26.96
252,영광군,2024-08,57.48
252,영광군,2024-09,57.78
252,영광군,2024-10,44.88
252,영광군,2024-11,53.44
252,영광군,2024-12,42.87
253,김해시,2024-01,65.58
253,김해시,2024-02,34.92
253,김해시,2024-03,54.32
253,김해시,2024-04,44.83
253,김해시,2024-05,62.88
253,김해시,2024-06,45.96
253,김해시,2024-07,35.26
253,김해시,2024-08,58.07
253,김해시,2024-09,46.42
253,김해시,2024-10,37.2
253,김해시,2024-11,52.57
253,김해시,2024-12,74.75
254,순창군,2024-01,44.35
254,순창군,2024-02,34.57
254,순창군,2024-03,51.06
254,순창군,2024-04,45.24
254,순창군,2024-05,61.44
254,순창군,2024-06,43.73
254,순창군,2024-07,23.15
254,순창군,2024-08,51.94
254,순창군,2024-09,51.37
254,순창군,2024-10,41.63
254,순창군,2024-11,49.68
254,순창군,2024-12,44.14
255,북창원,2024-01,57.61
255,북창원,2024-02,34.02
255,북창원,2024-03,52.9
255,북창원,2024-04,44.11
255,북창원,2024-05,63.1
255,북창원,2024-06,45.08
255,북창원,2024-07,36.03
255,북창원,2024-08,55.83
255,북창원,2024-09,44.46
255,북창원,2024-10,38.99
255,북창원,2024-11,45.34
255,북창원,2024-12,61.93
257,양산시,2024-01,59.06
257,양산시,2024-02,32.1
257,양산시,2024-03,52.26
257,양산시,2024-04,43.67
257,양산시,2024-05,53.85
257,양산시,2024-06,39.66
257,양산시,2024-07,29.4
257,양산시,2024-08,54.04
257,양산시,2024-09,42.72
257,양산시,2024-10,38.47
257,양산시,2024-11,47.4
257,양산시,2024-12,68.5
258,보성군,2024-01,55.0
258,보성군,2024-02,36.05
258,보성군,2024-03,52.72
258,보성군,2024-04,43.26
258,보성군,2024-05,61.77
258,보성군,2024-06,47.07
258,보성군,2024-07,29.58
258,보성군,2024-08,65.38
258,보성군,2024-09,58.15
258,보성군,2024-10,46.35
258,보성군,2024-11,51.75
258,보성군,2024-12,61.37
259,강진군,2024-01,45.03
259,강진군,2024-02,32.3
259,강진군,2024-03,48.88
259,강진군,2024-04,44.97
259,강진군,2024-05,57.39
259,강진군,2024-06,41.79
259,강진군,2024-07,24.45
259,강진군,2024-08,60.34
259,강진군,2024-09,53.23
259,강진군,2024-10,37.28
259,강진군,2024-11,45.97
259,강진군,2024-12,50.54
260,장흥,2024-01,52.71
260,장흥,2024-02,34.88
260,장흥,2024-03,53.27
260,장흥,2024-04,46.16
260,장흥,2024-05,62.18
260,장흥,2024-06,45.91
260,장흥,2024-07,28.45
260,장흥,2024-08,68.45
260,장흥,2024-09,55.29
260,장흥,2024-10,44.18
260,장흥,2024-11,52.38
260,장흥,2024-12,59.46
261,해남,2024-01,51.29
261,해남,2024-02,34.17
261,해남,2024-03,50.85
261,해남,2024-04,45.97
261,해남,2024-05,63.7
261,해남,2024-06,45.44
261,해남,2024-07,33.2
261,해남,2024-08,68.97
261,해남,2024-09,62.39
261,해남,2024-10,39.02
261,해남,2024-11,54.21
261,해남,2024-12,57.32
262,고흥,2024-01,53.95
262,고흥,2024-02,34.26
262,고흥,2024-03,51.63
262,고흥,2024-04,42.24
262,고흥,2024-05,60.73
262,고흥,2024-06,43.48
262,고흥,2024-07,32.94
262,고흥,2024-08,63.22
262,고흥,2024-09,48.68
262,고흥,2024-10,43.45
262,고흥,2024-11,48.79
262,고흥,2024-12,61.36
263,의령군,2024-01,62.96
263,의령군,2024-02,38.36
263,의령군,2024-03,53.75
263,의령군,2024-04,39.89
263,의령군,2024-05,55.95
263,의령군,2024-06,45.55
263,의령군,2024-07,31.51
263,의령군,2024-08,57.01
263,의령군,2024-09,45.63
263,의령군,2024-10,41.04
263,의령군,2024-11,54.13
263,의령군,2024-12,71.45
264,함양군,2024-01,54.3
264,함양군,2024-02,35.39
264,함양군,2024-03,52.74
264,함양군,2024-04,43.57
264,함양군,2024-05,60.02
264,함양군,2024-06,47.62
264,함양군,2024-07,29.59
264,함양군,2024-08,54.53
264,함양군,2024-09,41.34
264,함양군,2024-10,36.93
264,함양군,2024-11,48.95
264,함양군,2024-12,55.43
266,광양시,2024-01,59.73
266,광양시,2024-02,36.74
266,광양시,2024-03,54.4
266,광양시,2024-04,43.01
266,광양시,2024-05,61.39
266,광양시,2024-06,46.9
266,광양시,2024-07,31.09
266,광양시,2024-08,61.81
266,광양시,2024-09,51.41
266,광양시,2024-10,41.83
266,광양시,2024-11,41.95
266,광양시,2024-12,60.13
268,진도군,2024-01,40.22
268,진도군,2024-02,28.7
268,진도군,2024-03,43.99
268,진도군,2024-04,42.53
268,진도군,2024-05,61.41
268,진도군,2024-06,42.44
268,진도군,2024-07,25.44
