지점,지점명,일시,합계 일조시간(hr)
101,춘천,2024-01,157.0
101,춘천,2024-02,112.8
101,춘천,2024-03,180.8
101,춘천,2024-04,198.3
101,춘천,2024-05,249.5
101,춘천,2024-06,284.0
101,춘천,2024-07,114.2
101,춘천,2024-08,227.2
101,춘천,2024-09,158.2
101,춘천,2024-10,135.2
101,춘천,2024-11,170.6
101,춘천,2024-12,162.6
102,백령도,2024-01,139.2
102,백령도,2024-02,145.8
102,백령도,2024-03,229.9
102,백령도,2024-04,227.8
102,백령도,2024-05,242.3
102,백령도,2024-06,278.7
102,백령도,2024-07,102.7
102,백령도,2024-08,231.5
102,백령도,2024-09,193.2
102,백령도,2024-10,212.1
102,백령도,2024-11,172.9
102,백령도,2024-12,131.0
104,북강릉,2024-01,206.1
104,북강릉,2024-02,103.3
104,북강릉,2024-03,208.5
104,북강릉,2024-04,217.3
104,북강릉,2024-05,274.1
104,북강릉,2024-06,287.1
104,북강릉,2024-07,162.1
104,북강릉,2024-08,244.2
104,북강릉,2024-09,125.7
104,북강릉,2024-10,144.0
104,북강릉,2024-11,171.7
104,북강릉,2024-12,222.2
105,강릉,2024-01,200.6
105,강릉,2024-02,95.6
105,강릉,2024-03,204.3
105,강릉,2024-04,212.4
105,강릉,2024-05,259.0
105,강릉,2024-06,273.3
105,강릉,2024-07,152.4
105,강릉,2024-08,231.9
105,강릉,2024-09,113.6
105,강릉,2024-10,142.4
105,강릉,2024-11,157.5
105,강릉,2024-12,218.3
106,동해,2024-01,196.8
106,동해,2024-02,94.8
106,동해,2024-03,174.7
106,동해,2024-04,205.5
106,동해,2024-05,255.9
106,동해,2024-06,275.8
106,동해,2024-07,155.4
106,동해,2024-08,238.9
106,동해,2024-09,124.7
106,동해,2024-10,132.9
106,동해,2024-11,87.3
106,동해,2024-12,211.4
108,서울,2024-01,177.4
108,서울,2024-02,109.3
108,서울,2024-03,190.6
108,서울,2024-04,209.2
108,서울,2024-05,262.0
108,서울,2024-06,285.6
108,서울,2024-07,96.3
108,서울,2024-08,179.0
108,서울,2024-09,166.9
108,서울,2024-10,166.4
108,서울,2024-11,182.9
108,서울,2024-12,206.3
112,인천,2024-01,172.4
112,인천,2024-02,134.0
112,인천,2024-03,220.1
112,인천,2024-04,217.9
112,인천,2024-05,262.9
112,인천,2024-06,305.9
112,인천,2024-07,125.3
112,인천,2024-08,238.1
112,인천,2024-09,183.4
112,인천,2024-10,180.7
112,인천,2024-11,179.6
112,인천,2024-12,194.4
114,원주,2024-01,161.3
114,원주,2024-02,115.2
114,원주,2024-03,192.3
114,원주,2024-04,180.4
114,원주,2024-05,267.2
114,원주,2024-06,281.0
114,원주,2024-07,122.2
114,원주,2024-08,225.6
114,원주,2024-09,173.8
114,원주,2024-10,156.6
114,원주,2024-11,181.1
114,원주,2024-12,203.4
115,울릉도,2024-01,98.8
115,울릉도,2024-02,73.9
115,울릉도,2024-03,175.7
115,울릉도,2024-04,197.6
115,울릉도,2024-05,257.0
115,울릉도,2024-06,250.2
115,울릉도,2024-07,191.7
115,울릉도,2024-08,214.3
115,울릉도,2024-09,143.4
115,울릉도,2024-10,113.3
115,울릉도,2024-11,86.8
115,울릉도,2024-12,101.4
119,수원,2024-01,170.7
119,수원,2024-02,104.4
119,수원,2024-03,212.3
119,수원,2024-04,215.5
119,수원,2024-05,266.5
119,수원,2024-06,295.0
119,수원,2024-07,114.8
119,수원,2024-08,216.8
119,수원,2024-09,183.8
119,수원,2024-10,174.0
119,수원,2024-11,186.4
119,수원,2024-12,197.2
121,영월,2024-01,165.0
121,영월,2024-02,105.7
121,영월,2024-03,202.2
121,영월,2024-04,200.5
121,영월,2024-05,282.0
121,영월,2024-06,267.3
121,영월,2024-07,134.7
121,영월,2024-08,239.4
121,영월,2024-09,178.0
121,영월,2024-10,135.6
121,영월,2024-11,168.6
121,영월,2024-12,203.7
127,충주,2024-01,145.1
127,충주,2024-02,97.1
127,충주,2024-03,194.1
127,충주,2024-04,203.3
127,충주,2024-05,274.8
127,충주,2024-06,252.0
127,충주,2024-07,114.0
127,충주,2024-08,233.2
127,충주,2024-09,176.1
127,충주,2024-10,147.6
127,충주,2024-11,165.8
127,충주,2024-12,170.4
129,서산,2024-01,145.0
129,서산,2024-02,101.5
129,서산,2024-03,214.5
129,서산,2024-04,202.2
129,서산,2024-05,272.1
129,서산,2024-06,281.7
129,서산,2024-07,115.9
129,서산,2024-08,220.4
129,서산,2024-09,175.0
129,서산,2024-10,172.2
129,서산,2024-11,181.4
129,서산,2024-12,146.5
130,울진,2024-01,201.0
130,울진,2024-02,109.7
130,울진,2024-03,209.5
130,울진,2024-04,202.6
130,울진,2024-05,286.5
130,울진,2024-06,278.0
130,울진,2024-07,182.4
130,울진,2024-08,257.6
130,울진,2024-09,148.0
130,울진,2024-10,144.7
130,울진,2024-11,162.3
130,울진,2024-12,224.9
131,청주,2024-01,140.0
131,청주,2024-02,94.1
131,청주,2024-03,205.5
131,청주,2024-04,200.0
131,청주,2024-05,271.5
131,청주,2024-06,248.8
131,청주,2024-07,113.0
131,청주,2024-08,212.5
131,청주,2024-09,162.4
131,청주,2024-10,138.8
131,청주,2024-11,169.5
131,청주,2024-12,159.6
133,대전,2024-01,144.4
133,대전,2024-02,103.4
133,대전,2024-03,212.2
133,대전,2024-04,211.3
133,대전,2024-05,283.5
133,대전,2024-06,270.2
133,대전,2024-07,124.1
133,대전,2024-08,241.0
133,대전,2024-09,195.6
133,대전,2024-10,147.0
133,대전,2024-11,181.2
133,대전,2024-12,167.3
135,추풍령,2024-01,170.3
135,추풍령,2024-02,96.1
135,추풍령,2024-03,200.5
135,추풍령,2024-04,192.6
135,추풍령,2024-05,271.5
135,추풍령,2024-06,250.2
135,추풍령,2024-07,123.9
135,추풍령,2024-08,242.7
135,추풍령,2024-09,169.0
135,추풍령,2024-10,139.0
135,추풍령,2024-11,177.7
135,추풍령,2024-12,195.5
136,안동,2024-01,191.0
136,안동,2024-02,106.5
136,안동,2024-03,199.5
136,안동,2024-04,204.3
136,안동,2024-05,261.7
136,안동,2024-06,238.1
136,안동,2024-07,143.6
136,안동,2024-08,239.0
136,안동,2024-09,188.2
136,안동,2024-10,128.0
136,안동,2024-11,167.8
136,안동,2024-12,217.6
137,상주,2024-01,175.8
137,상주,2024-02,108.0
137,상주,2024-03,208.5
137,상주,2024-04,203.0
137,상주,2024-05,273.6
137,상주,2024-06,259.3
137,상주,2024-07,133.5
137,상주,2024-08,254.3
137,상주,2024-09,183.3
137,상주,2024-10,141.3
137,상주,2024-11,171.7
137,상주,2024-12,198.7
138,포항,2024-01,201.7
138,포항,2024-02,100.4
138,포항,2024-03,206.9
138,포항,2024-04,189.6
138,포항,2024-05,281.8
138,포항,2024-06,246.8
138,포항,2024-07,190.6
138,포항,2024-08,262.9
138,포항,2024-09,146.2
138,포항,2024-10,137.2
138,포항,2024-11,145.5
138,포항,2024-12,236.9
140,군산,2024-01,151.0
140,군산,2024-02,113.7
140,군산,2024-03,203.5
140,군산,2024-04,191.7
140,군산,2024-05,260.4
140,군산,2024-06,239.4
140,군산,2024-07,127.8
140,군산,2024-08,240.8
140,군산,2024-09,204.5
140,군산,2024-10,152.7
140,군산,2024-11,172.6
140,군산,2024-12,144.8
143,대구,2024-01,209.2
143,대구,2024-02,110.2
143,대구,2024-03,211.3
143,대구,2024-04,184.8
143,대구,2024-05,281.2
143,대구,2024-06,233.7
143,대구,2024-07,151.8
143,대구,2024-08,250.3
143,대구,2024-09,163.9
143,대구,2024-10,148.1
143,대구,2024-11,172.8
143,대구,2024-12,222.0
146,전주,2024-01,162.3
146,전주,2024-02,116.5
146,전주,2024-03,209.6
146,전주,2024-04,198.2
146,전주,2024-05,288.0
146,전주,2024-06,248.7
146,전주,2024-07,152.4
146,전주,2024-08,253.1
146,전주,2024-09,200.8
146,전주,2024-10,169.1
146,전주,2024-11,177.0
146,전주,2024-12,154.9
152,울산,2024-01,197.5
152,울산,2024-02,100.9
152,울산,2024-03,215.1
152,울산,2024-04,186.8
152,울산,2024-05,273.1
152,울산,2024-06,209.0
152,울산,2024-07,193.6
152,울산,2024-08,272.0
152,울산,2024-09,167.7
152,울산,2024-10,121.7
152,울산,2024-11,152.6
152,울산,2024-12,236.0
155,창원,2024-01,203.1
155,창원,2024-02,117.3
155,창원,2024-03,207.9
155,창원,2024-04,171.6
155,창원,2024-05,273.9
155,창원,2024-06,207.7
155,창원,2024-07,152.1
155,창원,2024-08,276.6
155,창원,2024-09,199.9
155,창원,2024-10,153.0
155,창원,2024-11,175.2
155,창원,2024-12,229.2
156,광주,2024-01,159.3
156,광주,2024-02,115.3
156,광주,2024-03,195.0
156,광주,2024-04,180.8
156,광주,2024-05,271.3
156,광주,2024-06,219.2
156,광주,2024-07,130.5
156,광주,2024-08,247.0
156,광주,2024-09,187.1
156,광주,2024-10,156.1
156,광주,2024-11,167.7
156,광주,2024-12,158.4
159,부산,2024-01,214.3
159,부산,2024-02,111.5
159,부산,2024-03,214.2
159,부산,2024-04,183.6
159,부산,2024-05,267.2
159,부산,2024-06,192.3
159,부산,2024-07,163.0
159,부산,2024-08,269.6
159,부산,2024-09,195.5
159,부산,2024-10,136.3
159,부산,2024-11,176.9
159,부산,2024-12,244.1
162,통영,2024-01,201.0
162,통영,2024-02,122.9
162,통영,2024-03,205.2
162,통영,2024-04,165.9
162,통영,2024-05,254.3
162,통영,2024-06,190.6
162,통영,2024-07,128.1
162,통영,2024-08,283.4
162,통영,2024-09,195.4
162,통영,2024-10,150.7
162,통영,2024-11,173.9
162,통영,2024-12,235.7
165,목포,2024-01,148.8
165,목포,2024-02,103.8
165,목포,2024-03,187.0
165,목포,2024-04,183.3
165,목포,2024-05,265.5
165,목포,2024-06,177.7
165,목포,2024-07,127.3
165,목포,2024-08,265.4
165,목포,2024-09,211.4
165,목포,2024-10,148.6
165,목포,2024-11,158.0
165,목포,2024-12,150.8
168,여수,2024-01,191.2
168,여수,2024-02,124.8
168,여수,2024-03,206.9
168,여수,2024-04,169.0
168,여수,2024-05,269.5
168,여수,2024-06,203.3
168,여수,2024-07,150.8
168,여수,2024-08,296.9
168,여수,2024-09,208.2
168,여수,2024-10,176.3
168,여수,2024-11,168.0
168,여수,2024-12,220.5
169,흑산도,2024-01,117.8
169,흑산도,2024-02,101.0
169,흑산도,2024-03,189.3
169,흑산도,2024-04,203.7
169,흑산도,2024-05,273.4
169,흑산도,2024-06,205.0
169,흑산도,2024-07,107.1
169,흑산도,2024-08,306.7
169,흑산도,2024-09,234.5
169,흑산도,2024-10,141.7
169,흑산도,2024-11,148.3
169,흑산도,2024-12,116.6
170,완도,2024-01,150.0
170,완도,2024-02,109.3
170,완도,2024-03,184.4
170,완도,2024-04,173.5
170,완도,2024-05,265.0
170,완도,2024-06,186.4
170,완도,2024-07,153.4
170,완도,2024-08,287.7
170,완도,2024-09,191.9
170,완도,2024-10,131.9
170,완도,2024-11,144.4
170,완도,2024-12,162.8
172,고창,2024-01,138.1
172,고창,2024-02,107.7
172,고창,2024-03,190.9
172,고창,2024-04,189.9
172,고창,2024-05,126.8
172,고창,2024-06,206.0
172,고창,2024-07,137.8
172,고창,2024-08,253.2
172,고창,2024-09,206.7
172,고창,2024-10,157.2
172,고창,2024-11,161.0
172,고창,2024-12,127.1
174,순천,2024-01,164.8
174,순천,2024-02,113.6
174,순천,2024-03,198.4
174,순천,2024-04,169.1
174,순천,2024-05,256.0
174,순천,2024-06,174.6
174,순천,2024-07,101.9
174,순천,2024-08,239.0
174,순천,2024-09,187.0
174,순천,2024-10,155.5
174,순천,2024-11,154.3
174,순천,2024-12,179.6
177,홍성,2024-01,156.0
177,홍성,2024-02,104.0
177,홍성,2024-03,218.7
177,홍성,2024-04,205.6
177,홍성,2024-05,272.9
177,홍성,2024-06,303.7
177,홍성,2024-07,150.4
177,홍성,2024-08,253.8
177,홍성,2024-09,198.8
177,홍성,2024-10,168.0
177,홍성,2024-11,180.9
177,홍성,2024-12,144.8
181,서청주,2024-01,138.0
181,서청주,2024-02,94.3
181,서청주,2024-03,204.8
181,서청주,2024-04,198.4
181,서청주,2024-05,281.4
181,서청주,2024-06,278.1
181,서청주,2024-07,126.2
181,서청주,2024-08,250.6
181,서청주,2024-09,166.1
181,서청주,2024-10,136.4
181,서청주,2024-11,175.7
181,서청주,2024-12,169.3
184,제주,2024-01,77.6
184,제주,2024-02,60.3
184,제주,2024-03,159.8
184,제주,2024-04,152.1
184,제주,2024-05,265.9
184,제주,2024-06,155.0
184,제주,2024-07,204.9
184,제주,2024-08,275.2
184,제주,2024-09,131.5
184,제주,2024-10,88.0
184,제주,2024-11,114.7
184,제주,2024-12,69.8
185,고산,2024-01,101.9
185,고산,2024-02,64.7
185,고산,2024-03,151.2
185,고산,2024-04,147.4
185,고산,2024-05,252.9
185,고산,2024-06,133.7
185,고산,2024-07,141.7
185,고산,2024-08,282.6
185,고산,2024-09,228.0
185,고산,2024-10,133.4
185,고산,2024-11,140.0
185,고산,2024-12,94.3
188,성산,2024-01,127.6
188,성산,2024-02,82.2
188,성산,2024-03,172.7
188,성산,2024-04,151.6
188,성산,2024-05,232.1
188,성산,2024-06,132.2
188,성산,2024-07,144.8
188,성산,2024-08,254.8
188,성산,2024-09,179.3
188,성산,2024-10,105.8
188,성산,2024-11,135.3
188,성산,2024-12,131.4
189,서귀포,2024-01,162.7
189,서귀포,2024-02,108.3
189,서귀포,2024-03,193.5
189,서귀포,2024-04,143.1
189,서귀포,2024-05,244.1
189,서귀포,2024-06,133.2
189,서귀포,2024-07,102.5
189,서귀포,2024-08,249.4
189,서귀포,2024-09,210.5
189,서귀포,2024-10,146.1
189,서귀포,2024-11,161.5
189,서귀포,2024-12,191.1
192,진주,2024-01,201.6
192,진주,2024-02,127.2
192,진주,2024-03,209.2
192,진주,2024-04,174.7
192,진주,2024-05,291.2
192,진주,2024-06,228.5
192,진주,2024-07,169.3
192,진주,2024-08,283.4
192,진주,2024-09,207.7
192,진주,2024-10,176.5
192,진주,2024-11,186.3
192,진주,2024-12,222.8
201,강화,2024-01,164.4
201,강화,2024-02,129.3
201,강화,2024-03,209.3
201,강화,2024-04,206.3
201,강화,2024-05,233.0
201,강화,2024-06,274.3
201,강화,2024-07,83.0
201,강화,2024-08,218.0
201,강화,2024-09,181.3
201,강화,2024-10,183.6
201,강화,2024-11,183.9
201,강화,2024-12,192.2
202,양평,2024-01,153.2
202,양평,2024-02,98.8
202,양평,2024-03,189.6
202,양평,2024-04,195.2
202,양평,2024-05,249.1
202,양평,2024-06,269.4
202,양평,2024-07,102.0
202,양평,2024-08,229.6
202,양평,2024-09,175.3
202,양평,2024-10,141.9
202,양평,2024-11,159.0
202,양평,2024-12,183.4
203,이천,2024-01,142.6
203,이천,2024-02,95.6
203,이천,2024-03,184.3
203,이천,2024-04,185.2
203,이천,2024-05,230.8
203,이천,2024-06,240.2
203,이천,2024-07,64.5
203,이천,2024-08,156.3
203,이천,2024-09,144.1
203,이천,2024-10,120.1
203,이천,2024-11,140.2
203,이천,2024-12,156.8
211,인제,2024-01,140.1
211,인제,2024-02,88.0
211,인제,2024-03,163.9
211,인제,2024-04,183.6
211,인제,2024-05,213.1
211,인제,2024-06,230.2
211,인제,2024-07,100.2
211,인제,2024-08,184.8
211,인제,2024-09,86.5
211,인제,2024-10,110.1
211,인제,2024-11,142.1
211,인제,2024-12,170.9
212,홍천,2024-01,116.9
212,홍천,2024-02,90.1
212,홍천,2024-03,176.9
212,홍천,2024-04,193.1
212,홍천,2024-05,250.9
212,홍천,2024-06,264.7
212,홍천,2024-07,111.1
212,홍천,2024-08,216.2
212,홍천,2024-09,146.5
212,홍천,2024-10,114.5
212,홍천,2024-11,139.7
212,홍천,2024-12,139.2
216,태백,2024-01,132.2
216,태백,2024-02,84.1
216,태백,2024-03,187.0
216,태백,2024-04,175.1
216,태백,2024-05,241.7
216,태백,2024-06,229.5
216,태백,2024-07,124.3
216,태백,2024-08,171.3
216,태백,2024-09,105.1
216,태백,2024-10,57.4
216,태백,2024-11,
216,태백,2024-12,2.2
217,정선군,2024-01,146.2
217,정선군,2024-02,75.4
217,정선군,2024-03,178.5
217,정선군,2024-04,181.0
217,정선군,2024-05,240.4
217,정선군,2024-06,43.2
217,정선군,2024-07,44.5
217,정선군,2024-08,188.8
217,정선군,2024-09,121.1
217,정선군,2024-10,114.6
217,정선군,2024-11,130.6
217,정선군,2024-12,174.8
221,제천,2024-01,172.5
221,제천,2024-02,106.0
221,제천,2024-03,197.6
221,제천,2024-04,199.6
221,제천,2024-05,251.8
221,제천,2024-06,263.1
221,제천,2024-07,104.8
221,제천,2024-08,229.6
221,제천,2024-09,170.8
221,제천,2024-10,136.6
221,제천,2024-11,149.5
221,제천,2024-12,206.7
226,보은,2024-01,144.7
226,보은,2024-02,96.8
226,보은,2024-03,189.4
226,보은,2024-04,199.9
226,보은,2024-05,276.9
226,보은,2024-06,252.0
226,보은,2024-07,125.9
226,보은,2024-08,120.8
226,보은,2024-09,183.2
226,보은,2024-10,136.0
226,보은,2024-11,177.6
226,보은,2024-12,170.9
232,천안,2024-01,139.5
232,천안,2024-02,96.9
232,천안,2024-03,204.6
232,천안,2024-04,203.4
232,천안,2024-05,258.1
232,천안,2024-06,273.7
232,천안,2024-07,116.2
232,천안,2024-08,237.6
232,천안,2024-09,169.7
232,천안,2024-10,146.4
232,천안,2024-11,174.1
232,천안,2024-12,175.2
235,보령,2024-01,146.7
235,보령,2024-02,107.6
235,보령,2024-03,167.8
235,보령,2024-04,193.7
235,보령,2024-05,259.3
235,보령,2024-06,251.1
235,보령,2024-07,127.8
235,보령,2024-08,251.1
235,보령,2024-09,202.1
235,보령,2024-10,152.3
235,보령,2024-11,171.7
235,보령,2024-12,131.9
236,부여,2024-01,154.4
236,부여,2024-02,102.7
236,부여,2024-03,198.4
236,부여,2024-04,199.9
236,부여,2024-05,268.3
236,부여,2024-06,255.9
236,부여,2024-07,113.9
236,부여,2024-08,226.4
236,부여,2024-09,196.8
236,부여,2024-10,140.0
236,부여,2024-11,175.6
236,부여,2024-12,154.7
238,금산,2024-01,148.9
238,금산,2024-02,99.5
238,금산,2024-03,200.9
238,금산,2024-04,197.2
238,금산,2024-05,279.8
238,금산,2024-06,249.7
238,금산,2024-07,128.6
238,금산,2024-08,226.6
238,금산,2024-09,184.4
238,금산,2024-10,126.7
238,금산,2024-11,161.8
238,금산,2024-12,161.4
239,세종,2024-01,130.2
239,세종,2024-02,95.4
239,세종,2024-03,188.1
239,세종,2024-04,192.2
239,세종,2024-05,265.5
239,세종,2024-06,262.6
239,세종,2024-07,120.7
239,세종,2024-08,222.2
239,세종,2024-09,178.5
239,세종,2024-10,120.5
239,세종,2024-11,165.3
239,세종,2024-12,152.3
243,부안,2024-01,129.4
243,부안,2024-02,118.2
243,부안,2024-03,184.9
243,부안,2024-04,187.7
243,부안,2024-05,272.2
243,부안,2024-06,236.0
243,부안,2024-07,142.6
243,부안,2024-08,252.2
243,부안,2024-09,191.7
243,부안,2024-10,152.2
243,부안,2024-11,156.9
243,부안,2024-12,117.3
244,임실,2024-01,135.3
244,임실,2024-02,105.1
244,임실,2024-03,185.2
244,임실,2024-04,184.6
244,임실,2024-05,282.7
244,임실,2024-06,210.9
244,임실,2024-07,108.3
244,임실,2024-08,227.8
244,임실,2024-09,187.7
244,임실,2024-10,147.7
244,임실,2024-11,143.8
244,임실,2024-12,129.1
245,정읍,2024-01,139.0
245,정읍,2024-02,109.6
245,정읍,2024-03,194.7
245,정읍,2024-04,188.7
245,정읍,2024-05,264.9
245,정읍,2024-06,219.3
245,정읍,2024-07,129.3
245,정읍,2024-08,250.5
245,정읍,2024-09,204.5
245,정읍,2024-10,156.3
245,정읍,2024-11,167.4
245,정읍,2024-12,134.4
247,남원,2024-01,156.7
247,남원,2024-02,117.4
247,남원,2024-03,190.3
247,남원,2024-04,181.4
247,남원,2024-05,286.7
247,남원,2024-06,214.0
247,남원,2024-07,123.7
247,남원,2024-08,250.2
247,남원,2024-09,196.7
247,남원,2024-10,153.0
247,남원,2024-11,147.4
247,남원,2024-12,142.9
248,장수,2024-01,148.7
248,장수,2024-02,104.4
248,장수,2024-03,182.3
248,장수,2024-04,168.7
248,장수,2024-05,233.7
248,장수,2024-06,209.9
248,장수,2024-07,104.4
248,장수,2024-08,202.4
248,장수,2024-09,163.4
248,장수,2024-10,128.6
248,장수,2024-11,146.8
248,장수,2024-12,135.3
251,고창군,2024-01,123.1
251,고창군,2024-02,102.4
251,고창군,2024-03,177.1
251,고창군,2024-04,171.9
251,고창군,2024-05,245.2
251,고창군,2024-06,179.4
251,고창군,2024-07,103.9
251,고창군,2024-08,213.0
251,고창군,2024-09,176.3
251,고창군,2024-10,136.9
251,고창군,2024-11,143.8
251,고창군,2024-12,114.9
252,영광군,2024-01,143.7
252,영광군,2024-02,111.6
252,영광군,2024-03,194.8
252,영광군,2024-04,186.2
252,영광군,2024-05,251.5
252,영광군,2024-06,171.7
252,영광군,2024-07,119.3
252,영광군,2024-08,232.1
252,영광군,2024-09,214.9
252,영광군,2024-10,157.0
252,영광군,2024-11,165.6
252,영광군,2024-12,130.7
253,김해시,2024-01,205.2
253,김해시,2024-02,110.6
253,김해시,2024-03,202.0
253,김해시,2024-04,176.2
253,김해시,2024-05,273.6
253,김해시,2024-06,199.7
253,김해시,2024-07,155.9
253,김해시,2024-08,242.2
253,김해시,2024-09,172.6
253,김해시,2024-10,130.2
253,김해시,2024-11,162.9
253,김해시,2024-12,227.9
254,순창군,2024-01,138.5
254,순창군,2024-02,109.4
254,순창군,2024-03,189.9
254,순창군,2024-04,177.9
254,순창군,2024-05,267.5
254,순창군,2024-06,190.4
254,순창군,2024-07,102.5
254,순창군,2024-08,216.7
254,순창군,2024-09,191.0
254,순창군,2024-10,145.7
254,순창군,2024-11,153.8
254,순창군,2024-12,134.5
255,북창원,2024-01,180.2
255,북창원,2024-02,107.7
255,북창원,2024-03,196.7
255,북창원,2024-04,173.4
255,북창원,2024-05,274.5
255,북창원,2024-06,189.4
255,북창원,2024-07,159.3
255,북창원,2024-08,232.8
255,북창원,2024-09,165.2
255,북창원,2024-10,136.5
255,북창원,2024-11,140.5
255,북창원,2024-12,188.9
257,양산시,2024-01,184.5
257,양산시,2024-02,101.6
257,양산시,2024-03,194.3
257,양산시,2024-04,171.7
257,양산시,2024-05,234.4
257,양산시,2024-06,172.5
257,양산시,2024-07,130.1
257,양산시,2024-08,225.4
257,양산시,2024-09,158.8
257,양산시,2024-10,134.6
257,양산시,2024-11,146.8
257,양산시,2024-12,208.8
258,보성군,2024-01,172.6
258,보성군,2024-02,114.3
258,보성군,2024-03,196.0
258,보성군,2024-04,169.8
258,보성군,2024-05,268.0
258,보성군,2024-06,204.3
258,보성군,2024-07,130.4
258,보성군,2024-08,272.1
258,보성군,2024-09,216.2
258,보성군,2024-10,162.4
258,보성군,2024-11,160.9
258,보성군,2024-12,187.8
259,강진군,2024-01,141.4
259,강진군,2024-02,102.5
259,강진군,2024-03,181.8
259,강진군,2024-04,176.5
259,강진군,2024-05,248.9
259,강진군,2024-06,181.3
259,강진군,2024-07,107.7
259,강진군,2024-08,251.0
259,강진군,2024-09,197.8
259,강진군,2024-10,126.5
259,강진군,2024-11,143.0
259,강진군,2024-12,155.1
260,장흥,2024-01,165.5
260,장흥,2024-02,110.7
260,장흥,2024-03,198.1
260,장흥,2024-04,181.1
260,장흥,2024-05,269.8
260,장흥,2024-06,199.2
260,장흥,2024-07,125.4
260,장흥,2024-08,284.9
260,장흥,2024-09,205.5
260,장흥,2024-10,154.8
260,장흥,2024-11,162.9
260,장흥,2024-12,182.2
261,해남,2024-01,161.1
261,해남,2024-02,108.4
261,해남,2024-03,189.2
261,해남,2024-04,180.4
261,해남,2024-05,276.2
261,해남,2024-06,197.1
261,해남,2024-07,146.2
261,해남,2024-08,286.9
261,해남,2024-09,231.7
261,해남,2024-10,136.8
261,해남,2024-11,168.7
261,해남,2024-12,176.1
262,고흥,2024-01,169.4
262,고흥,2024-02,108.7
262,고흥,2024-03,192.0
262,고흥,2024-04,165.8
262,고흥,2024-05,263.4
262,고흥,2024-06,188.6
262,고흥,2024-07,145.1
262,고흥,2024-08,263.0
262,고흥,2024-09,180.9
262,고흥,2024-10,152.3
262,고흥,2024-11,151.8
262,고흥,2024-12,188.3
263,의령군,2024-01,196.7
263,의령군,2024-02,121.4
263,의령군,2024-03,199.8
263,의령군,2024-04,156.8
263,의령군,2024-05,243.6
263,의령군,2024-06,198.2
263,의령군,2024-07,139.4
263,의령군,2024-08,237.8
263,의령군,2024-09,169.6
263,의령군,2024-10,143.6
263,의령군,2024-11,167.6
263,의령군,2024-12,217.7
264,함양군,2024-01,169.2
264,함양군,2024-02,111.9
264,함양군,2024-03,196.1
264,함양군,2024-04,171.5
264,함양군,2024-05,261.8
264,함양군,2024-06,207.9
264,함양군,2024-07,131.2
264,함양군,2024-08,227.7
264,함양군,2024-09,153.8
264,함양군,2024-10,129.1
264,함양군,2024-11,151.3
264,함양군,2024-12,168.5
266,광양시,2024-01,187.2
266,광양시,2024-02,116.5
266,광양시,2024-03,202.2
266,광양시,2024-04,168.9
266,광양시,2024-05,266.6
266,광양시,2024-06,203.7
266,광양시,2024-07,137.3
266,광양시,2024-08,257.3
266,광양시,2024-09,191.2
266,광양시,2024-10,141.8
266,광양시,2024-11,130.3
266,광양시,2024-12,183.7
268,진도군,2024-01,126.4
268,진도군,2024-02,91.1
268,진도군,2024-03,163.7
268,진도군,2024-04,166.9
268,진도군,2024-05,266.2
268,진도군,2024-06,183.8
