지점,지점명,일시,평균운량(1/10)
106,동해,2024-03,4.6
106,동해,2024-04,4.8
106,동해,2024-05,4.4
106,동해,2024-06,4.3
106,동해,2024-07,6.8
106,동해,2024-08,4.3
106,동해,2024-09,6.7
106,동해,2024-10,5.9
106,동해,2024-11,5.0
106,동해,2024-12,2.5
108,서울,2024-01,3.9
108,서울,2024-02,6.0
108,서울,2024-03,4.1
108,서울,2024-04,4.8
108,서울,2024-05,4.2
108,서울,2024-06,4.2
108,서울,2024-07,7.9
108,서울,2024-08,4.9
108,서울,2024-09,5.2
108,서울,2024-10,4.7
108,서울,2024-11,4.0
108,서울,2024-12,2.9
112,인천,2024-01,4.0
112,인천,2024-02,5.8
112,인천,2024-03,4.0
112,인천,2024-04,5.0
112,인천,2024-05,4.5
112,인천,2024-06,4.1
112,인천,2024-07,7.7
112,인천,2024-08,4.4
112,인천,2024-09,5.4
112,인천,2024-10,4.5
112,인천,2024-11,3.9
112,인천,2024-12,3.0
114,원주,2024-01,3.7
114,원주,2024-02,6.4
114,원주,2024-03,4.5
114,원주,2024-04,5.1
114,원주,2024-05,4.2
114,원주,2024-06,4.6
114,원주,2024-07,7.4
114,원주,2024-08,4.8
114,원주,2024-09,5.9
114,원주,2024-10,5.5
114,원주,2024-11,4.5
114,원주,2024-12,3.6
115,울릉도,2024-01,6.1
115,울릉도,2024-02,6.9
115,울릉도,2024-03,5.1
115,울릉도,2024-04,5.0
115,울릉도,2024-05,4.3
115,울릉도,2024-06,5.0
115,울릉도,2024-07,6.7
115,울릉도,2024-08,4.5
115,울릉도,2024-09,6.0
115,울릉도,2024-10,6.2
115,울릉도,2024-11,6.3
115,울릉도,2024-12,6.6
119,수원,2024-01,4.2
119,수원,2024-02,6.2
119,수원,2024-03,4.1
119,수원,2024-04,5.1
119,수원,2024-05,4.2
119,수원,2024-06,4.4
119,수원,2024-07,7.7
119,수원,2024-08,4.7
119,수원,2024-09,5.6
119,수원,2024-10,4.7
119,수원,2024-11,4.0
119,수원,2024-12,3.3
121,영월,2024-01,3.6
121,영월,2024-02,6.5
121,영월,2024-03,4.4
121,영월,2024-04,5.2
121,영월,2024-05,4.0
121,영월,2024-06,4.6
121,영월,2024-07,7.3
121,영월,2024-08,4.3
121,영월,2024-09,6.1
121,영월,2024-10,6.3
121,영월,2024-11,4.6
121,영월,2024-12,3.5
127,충주,2024-01,3.6
127,충주,2024-02,6.6
127,충주,2024-03,4.4
127,충주,2024-04,5.2
127,충주,2024-05,3.9
127,충주,2024-06,4.5
127,충주,2024-07,7.0
127,충주,2024-08,4.2
127,충주,2024-09,5.8
127,충주,2024-10,5.7
127,충주,2024-11,4.5
127,충주,2024-12,3.6
129,서산,2024-01,4.9
129,서산,2024-02,6.1
129,서산,2024-03,3.9
129,서산,2024-04,5.1
129,서산,2024-05,4.1
129,서산,2024-06,4.3
129,서산,2024-07,6.9
129,서산,2024-08,4.2
129,서산,2024-09,5.2
129,서산,2024-10,4.9
129,서산,2024-11,4.2
129,서산,2024-12,5.4
130,울진,2024-01,3.5
130,울진,2024-02,6.4
130,울진,2024-03,4.2
130,울진,2024-04,5.1
130,울진,2024-05,4.2
130,울진,2024-06,4.8
130,울진,2024-07,6.6
130,울진,2024-08,3.9
130,울진,2024-09,6.4
130,울진,2024-10,6.0
130,울진,2024-11,4.6
130,울진,2024-12,2.5
131,청주,2024-01,5.0
131,청주,2024-02,6.3
131,청주,2024-03,4.4
131,청주,2024-04,5.4
131,청주,2024-05,4.0
131,청주,2024-06,4.9
131,청주,2024-07,7.5
131,청주,2024-08,4.6
131,청주,2024-09,5.4
131,청주,2024-10,5.5
131,청주,2024-11,4.1
131,청주,2024-12,4.1
133,대전,2024-01,4.8
133,대전,2024-02,6.3
133,대전,2024-03,4.2
133,대전,2024-04,5.4
133,대전,2024-05,4.1
133,대전,2024-06,4.8
133,대전,2024-07,7.5
133,대전,2024-08,4.3
133,대전,2024-09,5.1
133,대전,2024-10,5.5
133,대전,2024-11,4.1
133,대전,2024-12,4.6
135,추풍령,2024-01,4.0
135,추풍령,2024-02,6.4
135,추풍령,2024-03,4.4
135,추풍령,2024-04,5.4
135,추풍령,2024-05,4.1
135,추풍령,2024-06,5.1
135,추풍령,2024-07,6.6
135,추풍령,2024-08,4.3
135,추풍령,2024-09,5.8
135,추풍령,2024-10,5.8
135,추풍령,2024-11,4.5
135,추풍령,2024-12,4.4
136,안동,2024-01,3.7
136,안동,2024-02,6.3
136,안동,2024-03,4.8
136,안동,2024-04,5.4
136,안동,2024-05,4.0
136,안동,2024-06,5.2
136,안동,2024-07,7.1
136,안동,2024-08,4.5
136,안동,2024-09,6.0
136,안동,2024-10,6.5
136,안동,2024-11,4.9
136,안동,2024-12,3.2
137,상주,2024-01,3.3
137,상주,2024-02,6.2
137,상주,2024-03,4.3
137,상주,2024-04,5.3
137,상주,2024-05,4.1
137,상주,2024-06,4.9
137,상주,2024-07,6.6
137,상주,2024-08,4.2
137,상주,2024-09,5.8
137,상주,2024-10,6.2
137,상주,2024-11,4.3
137,상주,2024-12,3.5
138,포항,2024-01,3.5
138,포항,2024-02,6.4
138,포항,2024-03,4.5
138,포항,2024-04,5.6
138,포항,2024-05,4.2
138,포항,2024-06,5.9
138,포항,2024-07,6.7
138,포항,2024-08,4.6
138,포항,2024-09,6.6
138,포항,2024-10,6.2
138,포항,2024-11,4.5
138,포항,2024-12,2.7
140,군산,2024-01,4.6
140,군산,2024-02,6.1
140,군산,2024-03,4.3
140,군산,2024-04,5.4
140,군산,2024-05,4.1
140,군산,2024-06,5.1
140,군산,2024-07,6.6
140,군산,2024-08,4.1
140,군산,2024-09,4.9
140,군산,2024-10,5.3
140,군산,2024-11,4.4
140,군산,2024-12,5.6
143,대구,2024-01,3.5
143,대구,2024-02,6.1
143,대구,2024-03,4.5
143,대구,2024-04,5.9
143,대구,2024-05,4.2
143,대구,2024-06,5.9
143,대구,2024-07,6.9
143,대구,2024-08,4.7
143,대구,2024-09,5.9
143,대구,2024-10,5.9
143,대구,2024-11,4.2
143,대구,2024-12,3.1
146,전주,2024-01,5.1
146,전주,2024-02,6.4
146,전주,2024-03,4.8
146,전주,2024-04,5.8
146,전주,2024-05,4.1
146,전주,2024-06,5.5
146,전주,2024-07,7.2
146,전주,2024-08,4.3
146,전주,2024-09,5.1
146,전주,2024-10,5.4
146,전주,2024-11,4.5
146,전주,2024-12,5.2
152,울산,2024-01,3.3
152,울산,2024-02,6.3
152,울산,2024-03,4.4
152,울산,2024-04,5.8
152,울산,2024-05,4.2
152,울산,2024-06,6.1
152,울산,2024-07,6.3
152,울산,2024-08,4.1
152,울산,2024-09,5.8
152,울산,2024-10,6.5
152,울산,2024-11,4.3
152,울산,2024-12,2.6
155,창원,2024-01,3.1
155,창원,2024-02,6.0
155,창원,2024-03,4.5
155,창원,2024-04,5.9
155,창원,2024-05,4.3
155,창원,2024-06,6.2
155,창원,2024-07,7.2
155,창원,2024-08,3.9
155,창원,2024-09,4.9
155,창원,2024-10,5.9
155,창원,2024-11,3.9
155,창원,2024-12,2.7
156,광주,2024-01,5.3
156,광주,2024-02,6.4
156,광주,2024-03,4.6
156,광주,2024-04,5.9
156,광주,2024-05,4.0
156,광주,2024-06,6.1
156,광주,2024-07,7.4
156,광주,2024-08,4.3
156,광주,2024-09,5.0
156,광주,2024-10,5.8
156,광주,2024-11,4.8
156,광주,2024-12,5.1
159,부산,2024-01,3.3
159,부산,2024-02,6.1
159,부산,2024-03,4.5
159,부산,2024-04,5.7
159,부산,2024-05,4.3
159,부산,2024-06,6.4
159,부산,2024-07,6.9
159,부산,2024-08,4.3
159,부산,2024-09,4.9
159,부산,2024-10,6.4
159,부산,2024-11,3.7
159,부산,2024-12,2.4
162,통영,2024-01,3.5
162,통영,2024-02,5.8
162,통영,2024-03,4.4
162,통영,2024-04,5.7
162,통영,2024-05,4.0
162,통영,2024-06,6.2
162,통영,2024-07,6.2
162,통영,2024-08,3.9
162,통영,2024-09,4.8
162,통영,2024-10,6.0
162,통영,2024-11,4.2
162,통영,2024-12,2.5
165,목포,2024-01,5.9
165,목포,2024-02,6.9
165,목포,2024-03,5.1
165,목포,2024-04,6.0
165,목포,2024-05,4.3
165,목포,2024-06,6.4
165,목포,2024-07,7.1
165,목포,2024-08,3.9
165,목포,2024-09,4.6
165,목포,2024-10,6.0
165,목포,2024-11,4.9
165,목포,2024-12,5.8
168,여수,2024-01,3.9
168,여수,2024-02,6.3
168,여수,2024-03,4.6
168,여수,2024-04,6.0
168,여수,2024-05,4.2
168,여수,2024-06,6.3
168,여수,2024-07,7.4
168,여수,2024-08,3.5
168,여수,2024-09,4.4
168,여수,2024-10,5.8
168,여수,2024-11,4.5
168,여수,2024-12,3.0
169,흑산도,2024-01,7.0
169,흑산도,2024-02,7.4
169,흑산도,2024-03,5.4
169,흑산도,2024-04,5.9
169,흑산도,2024-05,4.6
169,흑산도,2024-06,6.7
169,흑산도,2024-07,8.2
169,흑산도,2024-08,4.1
169,흑산도,2024-09,4.7
169,흑산도,2024-10,6.2
169,흑산도,2024-11,5.8
169,흑산도,2024-12,6.8
170,완도,2024-01,4.9
170,완도,2024-02,6.4
170,완도,2024-03,4.8
170,완도,2024-04,6.0
170,완도,2024-05,4.2
170,완도,2024-06,6.6
170,완도,2024-07,6.2
170,완도,2024-08,3.7
170,완도,2024-09,4.8
170,완도,2024-10,6.4
170,완도,2024-11,4.9
170,완도,2024-12,4.5
172,고창,2024-01,5.5
172,고창,2024-02,6.4
172,고창,2024-03,4.6
172,고창,2024-04,5.7
172,고창,2024-05,4.1
172,고창,2024-06,5.7
172,고창,2024-07,6.6
172,고창,2024-08,4.0
172,고창,2024-09,5.0
172,고창,2024-10,5.5
172,고창,2024-11,5.0
172,고창,2024-12,5.9
174,순천,2024-01,3.9
174,순천,2024-02,6.1
174,순천,2024-03,4.7
174,순천,2024-04,5.8
174,순천,2024-05,4.2
174,순천,2024-06,6.5
174,순천,2024-07,6.7
174,순천,2024-08,4.2
174,순천,2024-09,5.3
174,순천,2024-10,6.2
174,순천,2024-11,4.9
174,순천,2024-12,4.6
177,홍성,2024-01,4.9
177,홍성,2024-02,6.4
177,홍성,2024-03,4.3
177,홍성,2024-04,5.7
177,홍성,2024-05,4.4
177,홍성,2024-06,4.7
177,홍성,2024-07,7.7
177,홍성,2024-08,4.4
177,홍성,2024-09,5.3
177,홍성,2024-10,5.3
177,홍성,2024-11,4.4
177,홍성,2024-12,5.1
181,서청주,2024-01,4.0
181,서청주,2024-02,6.3
181,서청주,2024-03,4.0
181,서청주,2024-04,5.1
181,서청주,2024-05,3.8
181,서청주,2024-06,4.4
181,서청주,2024-07,6.8
181,서청주,2024-08,4.2
181,서청주,2024-09,5.4
181,서청주,2024-10,5.6
181,서청주,2024-11,4.2
181,서청주,2024-12,4.1
184,제주,2024-01,7.1
184,제주,2024-02,7.5
184,제주,2024-03,6.1
184,제주,2024-04,6.9
184,제주,2024-05,4.5
184,제주,2024-06,7.1
184,제주,2024-07,6.5
184,제주,2024-08,4.0
184,제주,2024-09,5.2
184,제주,2024-10,7.7
184,제주,2024-11,6.2
184,제주,2024-12,7.1
185,고산,2024-01,6.6
185,고산,2024-02,7.3
185,고산,2024-03,5.6
185,고산,2024-04,6.5
185,고산,2024-05,4.4
185,고산,2024-06,7.1
185,고산,2024-07,6.0
185,고산,2024-08,3.7
185,고산,2024-09,4.8
185,고산,2024-10,6.8
185,고산,2024-11,5.5
185,고산,2024-12,6.5
188,성산,2024-01,5.9
188,성산,2024-02,6.9
188,성산,2024-03,5.1
188,성산,2024-04,6.6
188,성산,2024-05,4.7
188,성산,2024-06,7.1
188,성산,2024-07,6.2
188,성산,2024-08,3.8
188,성산,2024-09,4.9
188,성산,2024-10,7.3
188,성산,2024-11,5.2
188,성산,2024-12,5.3
189,서귀포,2024-01,5.4
189,서귀포,2024-02,7.3
189,서귀포,2024-03,5.5
189,서귀포,2024-04,7.0
189,서귀포,2024-05,4.8
189,서귀포,2024-06,7.6
189,서귀포,2024-07,8.2
189,서귀포,2024-08,4.1
189,서귀포,2024-09,5.0
189,서귀포,2024-10,7.2
189,서귀포,2024-11,5.1
189,서귀포,2024-12,4.5
192,진주,2024-01,3.1
192,진주,2024-02,6.0
192,진주,2024-03,4.7
192,진주,2024-04,5.9
192,진주,2024-05,4.1
192,진주,2024-06,6.0
192,진주,2024-07,6.2
192,진주,2024-08,4.2
192,진주,2024-09,5.4
192,진주,2024-10,6.0
192,진주,2024-11,4.3
192,진주,2024-12,3.1
201,강화,2024-01,4.0
201,강화,2024-02,5.7
201,강화,2024-03,3.7
201,강화,2024-04,4.6
201,강화,2024-05,3.9
201,강화,2024-06,3.4
201,강화,2024-07,6.7
201,강화,2024-08,4.3
201,강화,2024-09,5.2
201,강화,2024-10,4.3
201,강화,2024-11,4.0
201,강화,2024-12,3.0
202,양평,2024-01,3.4
202,양평,2024-02,6.3
202,양평,2024-03,4.2
202,양평,2024-04,4.9
202,양평,2024-05,4.0
202,양평,2024-06,4.2
202,양평,2024-07,7.2
202,양평,2024-08,4.4
202,양평,2024-09,5.7
202,양평,2024-10,5.3
202,양평,2024-11,4.3
202,양평,2024-12,3.4
203,이천,2024-01,3.4
203,이천,2024-02,6.3
203,이천,2024-03,4.1
203,이천,2024-04,4.9
203,이천,2024-05,3.8
203,이천,2024-06,4.1
203,이천,2024-07,7.0
203,이천,2024-08,4.6
203,이천,2024-09,5.7
203,이천,2024-10,5.7
203,이천,2024-11,4.2
203,이천,2024-12,3.7
211,인제,2024-01,3.7
211,인제,2024-02,6.7
211,인제,2024-03,4.6
211,인제,2024-04,4.6
211,인제,2024-05,4.3
211,인제,2024-06,4.0
211,인제,2024-07,7.3
211,인제,2024-08,4.5
211,인제,2024-09,6.1
211,인제,2024-10,5.6
211,인제,2024-11,4.5
211,인제,2024-12,3.1
212,홍천,2024-01,3.4
212,홍천,2024-02,6.4
212,홍천,2024-03,4.2
212,홍천,2024-04,4.7
212,홍천,2024-05,4.1
212,홍천,2024-06,4.2
212,홍천,2024-07,7.2
212,홍천,2024-08,4.3
212,홍천,2024-09,6.0
212,홍천,2024-10,5.7
212,홍천,2024-11,4.1
212,홍천,2024-12,3.1
216,태백,2024-01,2.9
216,태백,2024-02,6.8
216,태백,2024-03,4.6
216,태백,2024-04,5.1
216,태백,2024-05,4.4
216,태백,2024-06,4.8
216,태백,2024-07,7.1
216,태백,2024-08,5.3
216,태백,2024-09,7.1
216,태백,2024-10,6.3
216,태백,2024-11,5.2
216,태백,2024-12,3.4
217,정선군,2024-01,3.3
217,정선군,2024-02,6.9
217,정선군,2024-03,4.7
217,정선군,2024-04,5.3
217,정선군,2024-05,4.4
217,정선군,2024-06,4.7
217,정선군,2024-07,7.5
217,정선군,2024-08,4.6
217,정선군,2024-09,6.8
217,정선군,2024-10,6.7
217,정선군,2024-11,5.1
217,정선군,2024-12,3.4
221,제천,2024-01,3.7
221,제천,2024-02,6.5
221,제천,2024-03,4.3
221,제천,2024-04,5.2
221,제천,2024-05,4.1
221,제천,2024-06,4.6
221,제천,2024-07,7.2
221,제천,2024-08,4.4
221,제천,2024-09,5.8
221,제천,2024-10,6.0
221,제천,2024-11,4.4
221,제천,2024-12,3.6
226,보은,2024-01,4.2
226,보은,2024-02,6.4
226,보은,2024-03,4.3
226,보은,2024-04,5.2
226,보은,2024-05,3.9
226,보은,2024-06,4.6
226,보은,2024-07,7.0
226,보은,2024-08,4.1
226,보은,2024-09,5.3
226,보은,2024-10,6.0
226,보은,2024-11,4.4
226,보은,2024-12,4.7
232,천안,2024-01,4.0
232,천안,2024-02,6.2
232,천안,2024-03,4.0
232,천안,2024-04,5.0
232,천안,2024-05,3.9
232,천안,2024-06,4.3
232,천안,2024-07,6.8
232,천안,2024-08,4.3
232,천안,2024-09,5.6
232,천안,2024-10,5.6
232,천안,2024-11,4.4
232,천안,2024-12,4.1
235,보령,2024-01,5.1
235,보령,2024-02,6.0
235,보령,2024-03,4.2
235,보령,2024-04,5.3
235,보령,2024-05,4.0
235,보령,2024-06,4.8
235,보령,2024-07,6.8
235,보령,2024-08,3.9
235,보령,2024-09,4.9
235,보령,2024-10,5.0
235,보령,2024-11,4.5
235,보령,2024-12,5.7
236,부여,2024-01,3.9
236,부여,2024-02,6.0
236,부여,2024-03,4.3
236,부여,2024-04,5.2
236,부여,2024-05,4.0
236,부여,2024-06,4.7
236,부여,2024-07,6.6
236,부여,2024-08,4.1
236,부여,2024-09,5.1
236,부여,2024-10,5.4
236,부여,2024-11,4.4
236,부여,2024-12,4.8
238,금산,2024-01,4.2
238,금산,2024-02,6.3
238,금산,2024-03,4.4
238,금산,2024-04,5.2
238,금산,2024-05,4.0
238,금산,2024-06,5.1
238,금산,2024-07,6.8
238,금산,2024-08,4.1
238,금산,2024-09,5.4
238,금산,2024-10,6.3
238,금산,2024-11,4.6
238,금산,2024-12,5.0
239,세종,2024-01,3.9
239,세종,2024-02,6.2
239,세종,2024-03,4.1
239,세종,2024-04,5.2
239,세종,2024-05,3.8
239,세종,2024-06,4.4
239,세종,2024-07,6.7
239,세종,2024-08,4.1
239,세종,2024-09,5.3
239,세종,2024-10,5.6
239,세종,2024-11,4.3
239,세종,2024-12,4.5
243,부안,2024-01,5.7
243,부안,2024-02,6.2
243,부안,2024-03,4.6
243,부안,2024-04,5.5
243,부안,2024-05,4.0
243,부안,2024-06,5.3
243,부안,2024-07,6.5
243,부안,2024-08,4.1
243,부안,2024-09,4.9
243,부안,2024-10,5.6
243,부안,2024-11,4.7
243,부안,2024-12,5.9
244,임실,2024-01,4.3
244,임실,2024-02,6.3
244,임실,2024-03,4.7
244,임실,2024-04,5.6
244,임실,2024-05,4.0
244,임실,2024-06,5.7
244,임실,2024-07,7.0
244,임실,2024-08,4.3
244,임실,2024-09,5.2
244,임실,2024-10,5.8
244,임실,2024-11,5.0
244,임실,2024-12,5.5
245,정읍,2024-01,4.8
245,정읍,2024-02,6.4
245,정읍,2024-03,4.5
245,정읍,2024-04,5.6
245,정읍,2024-05,4.1
245,정읍,2024-06,5.6
245,정읍,2024-07,6.7
245,정읍,2024-08,4.2
245,정읍,2024-09,5.2
245,정읍,2024-10,5.7
245,정읍,2024-11,4.9
245,정읍,2024-12,6.0
247,남원,2024-01,4.5
247,남원,2024-02,6.1
247,남원,2024-03,4.9
247,남원,2024-04,5.8
247,남원,2024-05,4.1
247,남원,2024-06,6.0
247,남원,2024-07,6.9
247,남원,2024-08,4.5
247,남원,2024-09,5.2
247,남원,2024-10,5.9
247,남원,2024-11,5.2
247,남원,2024-12,5.7
248,장수,2024-01,4.4
248,장수,2024-02,6.4
248,장수,2024-03,5.1
248,장수,2024-04,5.8
248,장수,2024-05,4.3
248,장수,2024-06,5.9
248,장수,2024-07,7.0
248,장수,2024-08,4.7
248,장수,2024-09,5.6
248,장수,2024-10,5.8
248,장수,2024-11,5.2
248,장수,2024-12,6.2
251,고창군,2024-01,5.0
251,고창군,2024-02,6.4
251,고창군,2024-03,4.5
251,고창군,2024-04,5.7
251,고창군,2024-05,4.0
251,고창군,2024-06,5.7
251,고창군,2024-07,6.6
251,고창군,2024-08,4.2
251,고창군,2024-09,4.9
251,고창군,2024-10,5.7
251,고창군,2024-11,4.9
251,고창군,2024-12,5.9
252,영광군,2024-01,6.0
252,영광군,2024-02,6.4
252,영광군,2024-03,4.7
252,영광군,2024-04,5.5
252,영광군,2024-05,4.0
252,영광군,2024-06,5.6
252,영광군,2024-07,6.5
252,영광군,2024-08,4.1
252,영광군,2024-09,4.9
252,영광군,2024-10,5.7
252,영광군,2024-11,5.0
252,영광군,2024-12,6.1
253,김해시,2024-01,2.9
253,김해시,2024-02,6.0
253,김해시,2024-03,4.4
253,김해시,2024-04,5.5
253,김해시,2024-05,4.0
253,김해시,2024-06,6.0
253,김해시,2024-07,6.1
253,김해시,2024-08,4.5
253,김해시,2024-09,5.3
253,김해시,2024-10,6.2
253,김해시,2024-11,4.1
253,김해시,2024-12,2.6
254,순창군,2024-01,4.2
254,순창군,2024-02,6.1
254,순창군,2024-03,4.7
254,순창군,2024-04,5.7
254,순창군,2024-05,3.9
254,순창군,2024-06,5.8
254,순창군,2024-07,6.8
254,순창군,2024-08,4.4
254,순창군,2024-09,5.2
254,순창군,2024-10,5.9
254,순창군,2024-11,5.2
254,순창군,2024-12,5.5
255,북창원,2024-01,2.7
255,북창원,2024-02,6.0
255,북창원,2024-03,4.5
255,북창원,2024-04,5.6
255,북창원,2024-05,4.2
255,북창원,2024-06,5.9
255,북창원,2024-07,6.3
255,북창원,2024-08,4.4
255,북창원,2024-09,5.4
255,북창원,2024-10,6.1
255,북창원,2024-11,4.2
255,북창원,2024-12,2.9
257,양산시,2024-01,3.0
257,양산시,2024-02,6.2
257,양산시,2024-03,4.5
257,양산시,2024-04,5.5
257,양산시,2024-05,4.1
257,양산시,2024-06,6.0
257,양산시,2024-07,6.2
257,양산시,2024-08,4.6
257,양산시,2024-09,5.4
257,양산시,2024-10,6.2
257,양산시,2024-11,4.2
257,양산시,2024-12,2.8
258,보성군,2024-01,3.9
258,보성군,2024-02,6.3
258,보성군,2024-03,4.6
258,보성군,2024-04,5.9
258,보성군,2024-05,4.1
258,보성군,2024-06,6.4
258,보성군,2024-07,6.3
258,보성군,2024-08,3.9
258,보성군,2024-09,5.0
258,보성군,2024-10,6.2
258,보성군,2024-11,4.8
258,보성군,2024-12,4.0
259,강진군,2024-01,4.3
259,강진군,2024-02,6.4
259,강진군,2024-03,4.9
259,강진군,2024-04,5.9
259,강진군,2024-05,4.2
259,강진군,2024-06,6.5
259,강진군,2024-07,6.4
259,강진군,2024-08,4.0
259,강진군,2024-09,4.9
259,강진군,2024-10,6.2
259,강진군,2024-11,5.0
259,강진군,2024-12,4.8
260,장흥,2024-01,4.0
260,장흥,2024-02,6.4
260,장흥,2024-03,4.8
260,장흥,2024-04,5.9
260,장흥,2024-05,4.1
260,장흥,2024-06,6.4
260,장흥,2024-07,6.5
260,장흥,2024-08,4.0
260,장흥,2024-09,5.1
260,장흥,2024-10,6.3
260,장흥,2024-11,5.0
260,장흥,2024-12,4.6
261,해남,2024-01,5.2
261,해남,2024-02,6.6
261,해남,2024-03,5.2
261,해남,2024-04,5.9
261,해남,2024-05,4.0
261,해남,2024-06,6.5
261,해남,2024-07,6.3
261,해남,2024-08,3.8
261,해남,2024-09,4.7
261,해남,2024-10,6.2
261,해남,2024-11,4.9
261,해남,2024-12,4.9
262,고흥,2024-01,4.4
262,고흥,2024-02,6.3
262,고흥,2024-03,4.6
262,고흥,2024-04,6.0
262,고흥,2024-05,4.0
262,고흥,2024-06,6.5
262,고흥,2024-07,6.2
262,고흥,2024-08,3.8
262,고흥,2024-09,5.1
262,고흥,2024-10,6.1
262,고흥,2024-11,4.6
262,고흥,2024-12,3.7
263,의령군,2024-01,2.9
263,의령군,2024-02,5.9
263,의령군,2024-03,4.6
263,의령군,2024-04,5.7
263,의령군,2024-05,4.1
263,의령군,2024-06,6.1
263,의령군,2024-07,6.3
263,의령군,2024-08,4.4
263,의령군,2024-09,5.6
263,의령군,2024-10,6.1
263,의령군,2024-11,4.4
263,의령군,2024-12,3.4
264,함양군,2024-01,3.8
264,함양군,2024-02,6.1
264,함양군,2024-03,4.7
264,함양군,2024-04,5.9
264,함양군,2024-05,4.2
264,함양군,2024-06,5.9
264,함양군,2024-07,6.5
264,함양군,2024-08,4.6
264,함양군,2024-09,5.9
264,함양군,2024-10,6.4
264,함양군,2024-11,4.9
264,함양군,2024-12,4.9
266,광양시,2024-01,3.8
266,광양시,2024-02,6.1
266,광양시,2024-03,4.5
266,광양시,2024-04,5.8
266,광양시,2024-05,4.2
266,광양시,2024-06,6.3
266,광양시,2024-07,6.3
266,광양시,2024-08,4.4
266,광양시,2024-09,5.1
266,광양시,2024-10,5.9
266,광양시,2024-11,4.6
266,광양시,2024-12,3.4
268,진도군,2024-01,5.7
268,진도군,2024-02,6.7
268,진도군,2024-03,5.2
268,진도군,2024-04,5.7
268,진도군,2024-05,3.9
268,진도군,2024-06,6.5
